Time,Lat,Long,Alt,Speed,Sats
25565.91311746,39.764398,-105.226326,1783.3,,9
25566.013117475,39.764398,-105.226326,1783.3,,9
25566.113117528,39.764398,-105.226326,1783.3,0.26,9
25566.213117599,39.764398,-105.226326,1783.3,0.26,9
25566.313117689,39.764398,-105.226326,1783.3,0.26,9
25566.413117723,39.764398,-105.226326,1783.3,0.26,9
25566.513117776,39.764398,-105.226326,1783.3,0.26,9
25566.613117848,39.764398,-105.226326,1783.3,0.24,9
25566.7131179,39.764398,-105.226326,1783.3,0.24,9
25566.81311799,39.764398,-105.226326,1783.3,0.24,9
25566.913118025,39.764398,-105.226326,1783.3,0.24,9
25567.013118114,39.764398,-105.226326,1783.3,0.24,9
25567.113118186,39.764398,-105.226326,1783.3,0.24,9
25567.21311822,39.764398,-105.226326,1783.3,0.22,9
25567.313118254,39.764398,-105.226326,1783.3,0.22,9
25567.413118289,39.764398,-105.226326,1783.3,0.22,9
25567.513118397,39.764398,-105.226326,1783.3,0.21,9
25567.613118524,39.764398,-105.226326,1783.3,0.21,9
25567.713118577,39.764398,-105.226326,1783.3,0.21,9
25567.813118667,39.764398,-105.226326,1783.3,0.2,9
25567.913118719,39.764398,-105.226326,1783.3,0.2,9
25568.013118735,39.764398,-105.226326,1783.3,0.2,9
25568.113118788,39.764398,-105.226326,1783.3,0.2,9
25568.213118915,39.764398,-105.226326,1783.3,0.2,9
25568.313119042,39.764398,-105.226326,1783.3,0.2,9
25568.413119132,39.764398,-105.226326,1783.3,0.19,9
25568.513119203,39.764398,-105.226326,1783.3,0.19,9
25568.613119256,39.764398,-105.226326,1783.3,0.19,9
25568.713119327,39.764398,-105.226326,1783.3,0.19,9
25568.813119417,39.764398,-105.226326,1783.3,0.19,9
25568.913119433,39.764398,-105.226326,1783.3,0.19,9
25569.013119449,39.764398,-105.226326,1783.3,0.19,9
25569.113119502,39.764398,-105.226326,1783.3,0.19,9
25569.213119647,39.764398,-105.226326,1783.3,0.19,9
25569.313119719,39.764398,-105.226326,1783.3,0.19,9
25569.413119734,39.764398,-105.226326,1783.3,0.19,9
25569.513119843,39.764398,-105.226326,1783.3,0.19,9
25569.613119859,39.764398,-105.226326,1783.3,0.19,9
25569.71311993,39.764398,-105.226326,1783.3,0.19,9
25569.813119946,39.764398,-105.226326,1783.3,0.19,9
25569.913120017,39.764398,-105.226326,1783.3,0.19,9
25570.013120033,39.764398,-105.226326,1783.3,0.19,9
25570.113120049,39.764398,-105.226326,1783.3,0.19,9
25570.213120083,39.764398,-105.226326,1783.3,0.18,9
25570.313120118,39.764398,-105.226326,1783.3,0.18,9
25570.413120208,39.764398,-105.226326,1783.3,0.18,9
25570.513120316,39.764398,-105.226326,1783.3,0.18,9
25570.613120425,39.764398,-105.226326,1783.3,0.18,9
25570.713120496,39.764398,-105.226326,1783.3,0.18,9
25570.813120586,39.764398,-105.226326,1783.3,0.17,9
25570.91312062,39.764398,-105.226325,1783.3,0.17,9
25571.013120692,39.764398,-105.226325,1783.3,0.17,9
25571.113120819,39.764398,-105.226325,1783.3,0.17,9
25571.21312089,39.764398,-105.226325,1783.3,0.17,9
25571.313120943,39.764398,-105.226325,1783.3,0.17,9
25571.413121015,39.764398,-105.226325,1783.3,0.17,9
25571.513121123,39.764398,-105.226325,1783.3,0.17,9
25571.613121176,39.764398,-105.226325,1783.3,0.17,9
25571.713121247,39.764398,-105.226325,1783.3,0.17,9
25571.8131213,39.764398,-105.226325,1783.3,0.17,9
25571.913121427,39.764398,-105.226325,1783.3,0.17,9
25572.013121462,39.764398,-105.226325,1783.3,0.16,9
25572.113121533,39.764398,-105.226325,1783.3,0.16,9
25572.213121642,39.764398,-105.226325,1783.3,0.16,9
25572.313121787,39.764398,-105.226325,1783.3,0.16,9
25572.413121822,39.764398,-105.226325,1783.3,0.16,9
25572.513121912,39.764398,-105.226325,1783.3,0.16,9
25572.613122039,39.764398,-105.226325,1783.3,0.16,9
25572.713122091,39.764398,-105.226325,1783.3,0.16,9
25572.813122107,39.764398,-105.226325,1783.3,0.16,9
25572.913122197,39.764398,-105.226325,1783.3,0.16,9
25573.013122213,39.764398,-105.226325,1783.3,0.16,9
25573.113122303,39.764398,-105.226325,1783.3,0.16,9
25573.213122412,39.764398,-105.226325,1783.3,0.16,9
25573.313122483,39.764398,-105.226325,1783.3,0.16,9
25573.413122573,39.764398,-105.226325,1783.3,0.16,9
25573.5131227,39.764398,-105.226325,1783.3,0.15,9
25573.61312279,39.764398,-105.226325,1783.3,0.15,9
25573.71312288,39.764398,-105.226325,1783.3,0.15,9
25573.813122915,39.764398,-105.226325,1783.3,0.15,9
25573.913123023,39.764398,-105.226325,1783.3,0.15,9
25574.013123113,39.764398,-105.226325,1783.3,0.15,9
25574.113123185,39.764398,-105.226325,1783.3,0.15,9
25574.213123219,39.764398,-105.226325,1783.3,0.15,9
25574.313123328,39.764398,-105.226325,1783.3,0.15,9
25574.413123399,39.764398,-105.226325,1783.3,0.15,9
25574.513123452,39.764398,-105.226325,1783.3,0.15,9
25574.613123542,39.764398,-105.226325,1783.3,0.15,9
25574.713123651,39.764398,-105.226325,1783.3,0.15,9
25574.813123741,39.764398,-105.226325,1783.3,0.15,9
25574.913123831,39.764398,-105.226325,1783.3,0.15,9
25575.013123847,39.764398,-105.226325,1783.3,0.15,9
25575.113123955,39.764398,-105.226325,1783.3,0.15,9
25575.213124082,39.764398,-105.226325,1783.3,0.15,9
25575.313124209,39.764398,-105.226325,1783.3,0.17,9
25575.413124244,39.764398,-105.226325,1783.3,0.17,9
