Time,Raw Value
410.52365132,0
410.544348131,4240
410.570533461,4240
410.572132781,4224
410.573685083,4240
410.575267866,4240
410.577532596,4240
410.579125305,4240
410.580693477,4256
410.582277853,4240
410.584330804,4240
410.585779161,4240
410.588983338,4224
410.657312627,4256
410.667797459,4240
410.6713636,4272
410.672943309,4240
410.674507648,4256
410.67607782,4240
410.678312346,4240
410.679767555,4240
410.681416672,4240
410.683566901,4272
410.685177925,4256
410.720050211,4240
410.731045563,4240
410.745569409,4256
410.752020671,4256
410.769208304,4240
410.770782643,4256
410.772366166,4240
410.77393745,4240
410.776211013,4240
410.777811611,4256
410.779377264,4256
410.780845269,4240
410.783374185,4240
410.784954746,4240
410.800009131,4240
410.869680016,4240
410.871312707,4240
410.87276236,4224
410.874329365,4224
410.876590207,4240
410.878211008,4240
410.879701328,4256
410.881256185,4240
410.883369304,4224
410.884933883,4240
410.971552993,4256
410.973132072,4240
410.974570707,4240
410.976125916,4256
410.977697643,4240
410.979306982,4240
410.980857987,4256
410.982449085,4240
410.984588759,4224
410.986174691,4240
411.044354741,4256
411.072362188,4272
411.073934378,4240
411.075500198,4240
411.077174593,4240
411.07919397,4240
411.080760957,4256
411.082324296,4240
411.084392007,4256
411.085849067,4224
411.124006956,4256
411.16997302,4240
411.171576803,4240
411.173134846,4240
411.174744036,4256
411.177227378,4240
411.178806902,4240
411.180405889,4240
411.181985339,4224
411.183566881,4240
411.185134294,4224
411.268006354,4240
411.270425362,4240
411.271982219,4240
411.273522317,4256
411.275110841,4272
411.277338515,4256
411.278889169,4256
411.280546434,4240
411.2825657,4240
411.284126964,4240
411.308006249,4240
411.369569922,4240
411.371165761,4240
411.372711247,4240
411.374282142,4256
411.376566168,4256
411.378127655,4240
411.379681808,4240
411.381259276,4240
411.38343308,4240
411.385063845,4256
411.468143887,4240
411.470355321,4240
411.471799529,4272
411.473388849,4224
411.474845947,4240
411.477370715,4240
411.478932887,4224
411.480377947,4240
411.482411454,4272
411.4839617,4240
411.570465921,4240
411.572125778,4240
411.573639672,4240
411.575248789,4240
411.577624556,4240
411.579174672,4272
411.580629344,4240
411.582204349,4256
411.584419764,4256
411.585971955,4240
411.670603724,4240
411.672172693,4272
411.673600938,4256
411.675211462,4240
411.677266192,4240
411.67880966,4256
411.680459999,4256
411.68193317,4224
411.684256493,4240
411.685854776,4240
411.770264545,4240
411.771832458,4256
411.773405204,4224
411.774987635,4240
411.777471514,4240
411.778987797,4224
411.780551099,4256
411.782103956,4224
411.784441668,4240
411.786019543,4240
411.826246717,4256
411.869610569,4224
411.871315149,4240
411.872884524,4240
411.874490845,4256
411.876458685,4256
411.878017764,4256
411.879578954,4240
411.881149126,4240
411.883387838,4240
411.884952417,4240
411.948113151,4240
411.971612546,4256
411.973205921,4224
411.974639334,4256
411.976223543,4256
411.978648032,4256
411.980281612,4240
411.981840562,4256
411.984294515,4240
411.985862316,4240
412.01218135,4240
412.072101739,4240
412.07357017,4240
412.07513425,4240
412.076623033,4256
412.07909643,4256
412.080658287,4240
412.082224829,4256
412.083820113,4240
412.085401433,4272
412.08685129,4240
412.160078502,4256
412.169625757,4240
412.171233558,4240
412.17281186,4224
412.174406884,4240
412.176636206,4240
412.17820823,4240
412.179780625,4240
412.181349926,4224
412.1833756,4240
412.184935605,4240
412.271211732,4240
412.272799923,4256
412.274396447,4208
412.275959804,4224
412.278429794,4240
412.279887317,4224
412.281491249,4240
412.283617737,4240
412.285199502,4256
412.370463218,4256
412.372040316,4256
412.373668303,4208
412.375235271,4240
412.377594576,4240
412.379042451,4240
412.380635605,4240
412.382200554,4240
412.384402803,4240
412.400174801,4240
412.470615522,4256
412.47218049,4240
412.473747607,4240
412.475320353,4240
412.477666602,4240
412.479342959,4240
412.480934687,4272
412.483293473,4256
412.484754774,4224
412.486325742,4240
412.570135842,4256
412.57174107,4240
412.573333316,4224
412.574898914,4256
412.57731683,4240
412.578764649,4240
412.580366618,4240
412.582632663,4224
412.584230446,4256
412.628753449,4256
412.670492073,4240
412.672063263,4208
412.673621676,4240
412.675192848,4256
412.677496152,4256
412.679058176,4256
412.680646163,4256
412.683098949,4256
412.684671473,4240
412.686209089,4240
412.758772336,4240
412.771263434,4240
412.772807403,4240
412.774339315,4240
412.775904672,4224
412.77827944,4240
412.779845853,4256
412.781448358,4256
412.783648162,4240
412.785217278,4240
412.800203848,4240
412.856011871,4240
412.870316235,4240
412.871877036,4240
412.873509875,4224
412.875200492,4256
412.876805312,4256
412.878381373,4256
412.879951656,4240
412.88152081,4256
412.883486576,4240
412.885037396,4240
412.969314312,4256
412.970895151,4240
412.972685972,4240
412.97424744,4208
412.976414707,4240
412.977993694,4256
412.979435051,4256
412.98099076,4240
412.983426897,4240
412.984900754,4256
413.000341788,4272
413.002975131,4240
413.045976888,4240
413.070910843,4224
413.072549127,4224
413.074213762,4240
413.075692082,4256
413.077674348,4240
413.079277964,4256
413.080760525,4240
413.082340364,4272
413.084441741,4240
413.101539522,4256
413.172485985,4256
413.174050472,4240
413.175628644,4240
413.177207409,4240
413.179705325,4256
413.181303404,4256
413.182764076,4240
413.184327507,4272
413.186276495,4240
413.187715834,4240
413.202386754,4240
