Time,AccX,AccY,AccZ,AngleX,AngleY,AngleZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
1806.93751521,0.5586,-0.1553,0.8335,-10.607,-33.382,-107.364,0.0,-0.1221,0.0,-5221,-664,-2089
1807.037515649,0.5571,-0.1558,0.832,-10.607,-33.387,-107.369,0.0,0.0,0.0,-5236,-666,-2066
1807.137515847,0.5601,-0.1548,0.8335,-10.607,-33.382,-107.369,0.0,0.0,0.0,-5214,-669,-2084
1807.237515879,0.5566,-0.1558,0.8325,-10.607,-33.393,-107.375,0.0,-0.061,0.0,-5218,-657,-2109
1807.337516244,0.5586,-0.1558,0.8335,-10.602,-33.382,-107.375,0.0,0.061,0.0,-5201,-664,-2091
1807.437516368,0.5581,-0.1553,0.8325,-10.602,-33.387,-107.38,0.0,-0.1221,0.0,-5199,-655,-2095
1807.537516641,0.5566,-0.1558,0.833,-10.602,-33.387,-107.375,0.0,0.061,0.0,-5209,-644,-2110
1807.63751708,0.5591,-0.1562,0.8325,-10.602,-33.387,-107.375,0.0,0.0,0.0,-5219,-652,-2107
1807.737517148,0.5562,-0.1558,0.833,-10.602,-33.387,-107.38,0.0,0.0,0.0,-5204,-663,-2091
1807.902998849,0.5571,-0.1558,0.833,-10.602,-33.382,-107.386,0.0,0.0,0.0,-5197,-650,-2112
1808.002999139,0.5571,-0.1567,0.833,-10.602,-33.382,-107.38,0.0,0.0,0.0,-5196,-650,-2088
1808.102999319,0.5581,-0.1553,0.832,-10.602,-33.382,-107.38,0.0,0.0,0.0,-5206,-657,-2076
1808.202999535,0.5562,-0.1562,0.8325,-10.602,-33.376,-107.369,0.0,0.0,0.0,-5209,-649,-2096
1808.302999789,0.5596,-0.1562,0.833,-10.602,-33.376,-107.375,0.0,0.0,0.0,-5211,-651,-2104
1808.403000043,0.5566,-0.1553,0.8335,-10.602,-33.376,-107.369,0.0,0.0,0.0,-5219,-644,-2116
1808.503000352,0.5581,-0.1553,0.832,-10.602,-33.376,-107.375,0.0,0.0,0.0,-5225,-648,-2094
1808.603000587,0.5581,-0.1553,0.832,-10.602,-33.376,-107.369,0.0,0.0,0.0,-5209,-653,-2093
1808.703000803,0.5571,-0.1553,0.8335,-10.602,-33.376,-107.364,0.0,0.0,0.0,-5214,-649,-2089
1808.803001186,0.5586,-0.1562,0.832,-10.602,-33.371,-107.353,0.0,0.0,0.0,-5221,-639,-2081
1808.904570172,0.5566,-0.1558,0.833,-10.602,-33.371,-107.342,0.0,0.0,0.0,-5217,-647,-2090
1809.004570536,0.5586,-0.1553,0.833,-10.602,-33.371,-107.331,0.0,0.0,0.0,-5213,-643,-2102
1809.104570623,0.5571,-0.1562,0.8335,-10.602,-33.371,-107.331,0.0,0.0,0.0,-5215,-640,-2087
1809.204570709,0.5581,-0.1558,0.832,-10.602,-33.371,-107.325,0.0,0.0,0.0,-5209,-649,-2100
1809.304570777,0.5576,-0.1553,0.8335,-10.602,-33.371,-107.325,0.0,0.0,0.0,-5206,-650,-2099
1809.404570901,0.5571,-0.1562,0.8315,-10.602,-33.371,-107.32,0.0,0.0,0.0,-5218,-651,-2062
1809.504570932,0.5581,-0.1558,0.8335,-10.602,-33.371,-107.32,0.0,0.0,0.0,-5208,-661,-2083
1809.604571148,0.5571,-0.1558,0.833,-10.602,-33.371,-107.314,0.0,0.0,0.0,-5187,-657,-2088
1809.704571216,0.5591,-0.1553,0.833,-10.602,-33.365,-107.314,0.0,0.0,0.0,-5192,-655,-2103
1809.804571265,0.5586,-0.1553,0.832,-10.602,-33.365,-107.309,0.0,0.0,0.0,-5209,-659,-2113
1809.904709721,0.5576,-0.1553,0.833,-10.602,-33.365,-107.309,0.0,0.0,0.0,-5198,-668,-2091
1810.004709751,0.5586,-0.1543,0.832,-10.602,-33.365,-107.309,-0.061,-0.2441,0.0,-5203,-649,-2105
1810.104709838,0.5571,-0.1562,0.8306,-10.596,-33.365,-107.303,-0.061,0.0,0.0,-5188,-657,-2093
1810.204710053,0.5591,-0.1548,0.8315,-10.602,-33.365,-107.303,0.0,0.0,0.0,-5197,-657,-2085
1810.304710288,0.5566,-0.1562,0.832,-10.602,-33.36,-107.303,0.0,-0.061,0.0,-5197,-655,-2115
1810.404710485,0.5562,-0.1558,0.834,-10.602,-33.365,-107.298,-0.061,0.0,0.0,-5185,-663,-2124
1810.504710923,0.5586,-0.1562,0.8325,-10.602,-33.365,-107.298,0.0,-0.1221,0.0,-5197,-660,-2074
1810.604711342,0.5547,-0.1558,0.8335,-10.607,-33.365,-107.298,0.0,0.0,0.0,-5202,-661,-2096
1810.70471178,0.5596,-0.1562,0.8345,-10.607,-33.371,-107.292,0.0,0.0,0.0,-5215,-659,-2082
1810.804712181,0.5562,-0.1562,0.833,-10.607,-33.365,-107.292,0.0,0.061,0.0,-5186,-671,-2099
1810.904712248,0.5581,-0.1553,0.8315,-10.607,-33.371,-107.292,0.0,0.1221,0.0,-5188,-675,-2082
1811.004712278,0.5571,-0.1553,0.833,-10.607,-33.365,-107.292,0.0,-0.061,0.0,-5187,-674,-2070
1811.104712697,0.5596,-0.1562,0.8325,-10.607,-33.365,-107.287,0.0,0.1221,0.0,-5191,-684,-2073
1811.204712931,0.5576,-0.1543,0.8335,-10.607,-33.365,-107.287,0.0,-0.061,0.0,-5186,-687,-2059
1811.304713036,0.5566,-0.1562,0.8315,-10.602,-33.36,-107.287,-0.1221,-0.061,0.0,-5177,-662,-2061
1811.404713455,0.5591,-0.1562,0.8374,-10.613,-33.376,-107.281,0.1221,0.1831,0.0,-5193,-659,-2077
1811.504713466,0.5552,-0.1553,0.8345,-10.613,-33.371,-107.281,0.0,-0.061,0.0,-5198,-641,-2067
1811.6047137,0.561,-0.1567,0.832,-10.607,-33.365,-107.281,0.0,0.0,0.0,-5177,-639,-2071
1811.70471373,0.5562,-0.1548,0.8315,-10.607,-33.365,-107.281,0.0,-0.061,0.0,-5181,-624,-2065
1811.80471389,0.5605,-0.1558,0.8315,-10.607,-33.371,-107.281,0.0,0.1221,0.0,-5177,-617,-2077
1811.904758642,0.5571,-0.1553,0.832,-10.613,-33.371,-107.281,0.0,0.0,0.0,-5196,-596,-2100
1812.004758764,0.5596,-0.1562,0.833,-10.613,-33.371,-107.281,0.0,0.061,0.0,-5181,-589,-2097
1812.104758886,0.5581,-0.1553,0.8335,-10.613,-33.365,-107.276,0.1221,0.061,0.0,-5200,-603,-2086
1812.20475899,0.5596,-0.1567,0.8359,-10.613,-33.365,-107.276,-0.1221,0.0,0.0,-5212,-604,-2102
1812.304759335,0.5576,-0.1548,0.8369,-10.613,-33.371,-107.276,0.3662,0.3662,0.0,-5204,-597,-2091
1812.404759365,0.5513,-0.1558,0.8359,-10.607,-33.365,-107.276,-0.3052,-0.3052,0.0,-5194,-600,-2096
1812.504759376,0.5605,-0.1558,0.8296,-10.618,-33.365,-107.276,-0.1221,-0.1221,0.0,-5201,-610,-2116
1812.604759388,0.5576,-0.1548,0.8374,-10.624,-33.365,-107.276,0.061,-0.061,0.0,-5206,-626,-2114
1812.704759713,0.5562,-0.1543,0.8296,-10.618,-33.36,-107.276,-0.4272,-0.1221,0.0,-5199,-613,-2111
1812.804760058,0.563,-0.1548,0.8345,-10.635,-33.371,-107.276,0.2441,0.0,-0.1831,-5197,-619,-2112
1812.904815846,0.5557,-0.1558,0.835,-10.646,-33.365,-107.265,-0.3052,-0.2441,0.1221,-5206,-639,-2099
1813.004816209,0.5596,-0.1558,0.8301,-10.651,-33.376,-107.26,0.0,0.0,0.1221,-5201,-653,-2094
1813.104816331,0.5557,-0.1553,0.833,-10.668,-33.371,-107.243,0.0,-0.3662,-0.061,-5183,-655,-2096
1813.204816453,0.5601,-0.1567,0.8301,-10.668,-33.382,-107.243,-0.1221,-0.1831,0.061,-5178,-651,-2079
1813.304816464,0.5566,-0.1562,0.8354,-10.673,-33.409,-107.238,0.3052,0.0,-0.3052,-5209,-664,-2089
1813.404816734,0.5591,-0.1567,0.8325,-10.657,-33.42,-107.238,-0.1221,0.061,0.061,-5193,-671,-2067
1813.504817134,0.5571,-0.1562,0.8315,-10.646,-33.404,-107.249,0.0,0.0,-0.061,-5189,-661,-2059
1813.604817386,0.5581,-0.1562,0.8335,-10.635,-33.398,-107.254,0.0,0.061,0.0,-5199,-620,-2075
1813.704817396,0.5586,-0.1562,0.8306,-10.635,-33.387,-107.254,0.0,0.061,0.0,-5193,-609,-2118
1813.804817703,0.5537,-0.1553,0.8335,-10.624,-33.376,-107.26,0.0,0.0,0.0,-5213,-602,-2117
1813.9053956,0.5576,-0.1572,0.8354,-10.624,-33.382,-107.26,-0.1831,0.2441,0.0,-5209,-602,-2107
1814.005395666,0.5557,-0.1558,0.8335,-10.629,-33.36,-107.26,-0.1831,-0.4272,0.0,-5191,-631,-2106
1814.105395991,0.5566,-0.1582,0.8364,-10.635,-33.371,-107.26,-0.2441,-0.6714,0.0,-5189,-638,-2101
1814.205396354,0.564,-0.1562,0.8354,-10.662,-33.409,-107.249,0.1221,0.0,0.0,-5200,-652,-2090
1814.305396605,0.5542,-0.1558,0.8286,-10.673,-33.437,-107.243,0.2441,0.0,-0.2441,-5206,-670,-2073
1814.405396986,0.564,-0.1562,0.8359,-10.64,-33.453,-107.249,0.0,0.7935,0.1221,-5193,-652,-2078
1814.505397404,0.5537,-0.1543,0.8306,-10.64,-33.376,-107.254,0.1221,-0.061,-0.1221,-5187,-627,-2087
1814.605397766,0.5591,-0.1592,0.8374,-10.602,-33.371,-107.276,-0.061,0.3052,0.1221,-5206,-603,-2102
1814.705398054,0.5557,-0.1562,0.8384,-10.624,-33.371,-107.265,-0.1831,0.1831,-0.1221,-5211,-591,-2100
