Time,RawValue1,RawValue2
0.001672,16272,15888
0.003467,16256,15904
0.005164,16240,15888
0.006852,16224,15888
0.008521,16256,15856
0.010328,16240,15888
0.012005,16272,15904
0.013675,16256,15872
0.015345,16240,15888
0.01713,16272,15888
0.0188,16240,15872
0.020526,16240,15872
0.022195,16240,15888
0.023867,16256,15872
0.025538,16224,15888
0.027206,16272,15872
0.028877,16256,15824
0.030581,16256,15888
0.032252,16256,15872
0.034131,16224,15856
0.035799,16240,15888
0.037485,16240,15888
0.039155,16256,15872
0.040855,16240,15872
0.042526,16224,15904
0.044197,16256,15888
0.045865,16192,15872
0.047542,16240,15904
0.049209,16224,15888
0.051133,16256,15904
0.052803,16272,15888
0.054473,16240,15872
0.056144,16224,15888
0.057814,16224,15872
0.059482,16272,15872
0.061171,16208,15888
0.06284,16272,15904
0.064513,16240,15888
0.066182,16272,15888
0.068053,16240,15888
0.069722,16224,15888
0.071391,16224,15872
0.073061,16256,15888
0.074728,16240,15904
0.076403,16208,15904
0.07807,16240,15888
0.079738,16240,15904
0.081408,16224,15872
0.083078,16240,15888
0.084884,16272,15888
0.086552,16208,15904
0.088222,16224,15888
0.089889,16176,15904
0.091558,16224,15872
0.093226,16224,15872
0.094896,16256,15888
0.096563,16240,15872
0.098231,16256,15856
0.099901,16224,15888
0.101755,16240,15888
0.103423,16240,15888
0.105091,16256,15888
0.106759,16240,15904
0.10843,16240,15888
0.110098,16240,15872
0.111766,16240,15920
0.113433,16224,15888
0.115102,16240,15888
0.116771,16224,15888
0.118578,16208,15904
0.12025,16272,15888
0.121918,16240,15888
0.123588,16272,15888
0.125257,16256,15872
0.126926,16192,15888
0.128596,16240,15888
0.130268,16256,15888
0.131937,16224,15888
0.133606,16256,15872
0.135437,16192,15888
0.137105,16224,15888
0.138776,16240,15904
0.140447,16272,15904
0.142117,16224,15872
0.143788,16256,15888
0.145458,16224,15904
0.147125,16256,15872
0.148792,16272,15904
0.150463,16256,15888
0.152284,16256,15888
0.153952,16240,15888
0.155623,16240,15888
0.157293,16224,15888
0.158961,16256,15888
0.160631,16240,15888
0.1623,16240,15904
0.163971,16224,15888
0.165642,16272,15888
0.167312,16240,15888
0.169101,16224,15904
0.170771,16256,15888
0.172442,16240,15856
0.174111,16256,15856
0.17578,16224,15888
0.177452,16240,15888
0.179122,16240,15904
0.180789,16240,15888
0.182459,16240,15888
0.184126,16272,15904
0.185908,16256,15856
0.187575,16256,15888
0.189244,16256,15872
0.190913,16240,15888
0.192582,16240,15888
0.194252,16240,15840
0.195921,16256,15888
0.197591,16256,15888
0.199259,16224,15888
0.200929,16224,15888
0.202749,16256,15872
0.204416,16240,15872
0.206087,16208,15872
0.207758,16240,15872
0.209429,16240,15872
0.211098,16224,15888
0.212769,16240,15872
0.214439,16240,15872
0.216108,16256,15888
0.217775,16224,15904
0.219568,16240,15888
0.221235,16256,15872
0.222906,16240,15888
0.224574,16240,15888
0.226241,16256,15872
0.227909,16240,15888
0.229576,16272,15872
0.231245,16240,15888
0.232915,16272,15888
0.234584,16256,15872
0.236362,16240,15888
0.238032,16256,15888
0.239702,16256,15888
0.24137,16224,15888
0.243038,16240,15888
0.244707,16240,15872
0.246375,16224,15888
0.248044,16224,15872
0.249714,16224,15872
0.251381,16240,15888
0.253203,16224,15872
0.254871,16256,15888
0.256539,16240,15888
0.258209,16256,15872
0.259878,16240,15904
0.261548,16272,15888
0.263217,16272,15904
0.264885,16240,15856
0.266556,16256,15888
0.268226,16240,15872
0.270004,16256,15888
0.271674,16240,15888
0.273344,16240,15856
0.275016,16240,15920
0.276684,16256,15888
0.278351,16256,15888
0.280019,16224,15904
0.281689,16256,15888
0.283359,16240,15888
0.285028,16240,15872
0.286847,16256,15888
0.288515,16240,15872
0.290186,16256,15888
0.291853,16224,15888
0.293524,16240,15888
0.295194,16240,15872
0.296863,16224,15888
0.298534,16240,15872
0.300201,16240,15888
0.301869,16256,15872
0.303683,16272,15888
0.30535,16272,15888
0.307017,16272,15872
0.308685,16224,15872
0.310352,16256,15872
0.31202,16224,15904
0.313688,16240,15888
0.315358,16288,15888
0.317027,16256,15872
0.318696,16240,15888
0.320468,16224,15888
0.322135,16256,15856
0.323806,16208,15904
0.325477,16256,15888
0.327146,16240,15888
0.328814,16256,15888
0.330483,16240,15888
0.332154,16224,15888
