Time,PulseCounts1,PulseCounts2
1806.816573691,0.0,0.0
1806.867091028,0.0,0.0
1806.917091202,0.0,0.0
1806.977080306,0.0,0.0
1807.027083535,0.0,0.0
1807.087083935,0.0,0.0
1807.137084164,0.0,0.0
1807.187092041,0.0,0.0
1807.247104368,0.0,0.0
1807.307090805,0.0,0.0
1807.357107108,0.0,0.0
1807.40711293,0.0,0.0
1807.467106552,0.0,0.0
1807.527099786,0.0,0.0
1807.577105311,0.0,0.0
1807.627105466,0.0,0.0
1807.677107213,0.0,0.0
1807.72711159,0.0,0.0
1807.777111819,0.0,0.0
1807.827116695,0.0,0.0
1807.877119017,0.0,0.0
1807.927126338,0.0,0.0
1807.987122312,0.0,0.0
1808.037124059,0.0,0.0
1808.097122978,0.0,0.0
1808.147129651,0.0,0.0
1808.207142607,0.0,0.0
1808.267131841,0.0,0.0
1808.317139829,0.0,0.0
1808.377135544,0.0,0.0
1808.427144828,0.0,0.0
1808.487137395,0.0,0.0
1808.537146975,0.0,0.0
1808.597148802,0.0,0.0
1808.657145924,0.0,0.0
1808.707165634,0.0,0.0
1808.767153756,0.0,0.0
1808.817161503,0.0,0.0
1808.877150607,0.0,0.0
1808.927165595,0.0,0.0
1808.987161791,0.0,0.0
1809.037166594,0.0,0.0
1809.087168174,0.0,0.0
1809.137168328,0.0,0.0
1809.187173149,0.0,0.0
1809.237177211,0.0,0.0
1809.297171463,0.0,0.0
1809.347179914,0.0,0.0
1809.397181587,0.0,0.0
1809.457178561,0.0,0.0
1809.507185308,0.0,0.0
1809.557187592,0.0,0.0
1809.617185732,0.0,0.0
1809.667191127,0.0,0.0
1809.717196393,0.0,0.0
1809.777190644,0.0,0.0
1809.827203391,0.0,0.0
1809.887200069,0.0,0.0
1809.947202876,0.0,0.0
1810.007216998,0.0,0.0
1810.067208027,0.0,0.0
1810.12721015,0.0,0.0
1810.187208623,0.0,0.0
1810.237213,0.0,0.0
1810.287213432,0.0,0.0
1810.337215956,0.0,0.0
1810.387219703,0.0,0.0
1810.437221098,0.0,0.0
1810.49722035,0.0,0.0
1810.547227652,0.0,0.0
1810.607230404,0.0,0.0
1810.667227229,0.0,0.0
1810.717234976,0.0,0.0
1810.767235445,0.0,0.0
1810.817235969,0.0,0.0
1810.877238665,0.0,0.0
1810.927245152,0.0,0.0
1810.987240774,0.0,0.0
1811.037246539,0.0,0.0
1811.087248508,0.0,0.0
1811.137250032,0.0,0.0
1811.18725252,0.0,0.0
1811.237256748,0.0,0.0
1811.297252833,0.0,0.0
1811.347259301,0.0,0.0
1811.407262016,0.0,0.0
1811.467259712,0.0,0.0
1811.517267884,0.0,0.0
1811.577268228,0.0,0.0
1811.627272401,0.0,0.0
1811.687269874,0.0,0.0
1811.737274639,0.0,0.0
1811.79727802,0.0,0.0
1811.857279475,0.0,0.0
1811.907285888,0.0,0.0
1811.967283732,0.0,0.0
1812.017289089,0.0,0.0
1812.067290799,0.0,0.0
1812.11729486,0.0,0.0
1812.177290852,0.0,0.0
1812.227297246,0.0,0.0
1812.277297567,0.0,0.0
1812.327298795,0.0,0.0
1812.377301023,0.0,0.0
1812.427302306,0.0,0.0
1812.477304534,0.0,0.0
1812.527311206,0.0,0.0
1812.587307291,0.0,0.0
1812.637312482,0.0,0.0
1812.687313931,0.0,0.0
1812.747313201,0.0,0.0
1812.797317595,0.0,0.0
1812.847318082,0.0,0.0
1812.897320236,0.0,0.0
1812.947326241,0.0,0.0
1812.997337284,0.0,0.0
1813.057335905,0.0,0.0
1813.107345003,0.0,0.0
1813.16734681,0.0,0.0
1813.217347223,0.0,0.0
1813.267347969,0.0,0.0
1813.317350697,0.0,0.0
1813.377349318,0.0,0.0
1813.427360472,0.0,0.0
1813.487360945,0.0,0.0
1813.547356974,0.0,0.0
1813.597359701,0.0,0.0
1813.647365892,0.0,0.0
1813.707355883,0.0,0.0
1813.767345431,0.0,0.0
1813.817361769,0.0,0.0
1813.877352853,0.0,0.0
1813.927356266,0.0,0.0
1813.987357794,0.0,0.0
1814.037362078,0.0,0.0
1814.097357014,0.0,0.0
1814.147365704,0.0,0.0
1814.197371783,0.0,0.0
1814.25736496,0.0,0.0
1814.307378262,0.0,0.0
1814.357386174,0.0,0.0
1814.417381629,0.0,0.0
1814.467386356,0.0,0.0
1814.517388565,0.0,0.0
1814.577386742,0.0,0.0
1814.62740484,0.0,0.0
1814.687391572,0.0,0.0
1814.737396151,0.0,0.0
1814.787401711,0.0,0.0
1814.837404402,0.0,0.0
1814.897377134,0.0,0.0
1814.947384732,0.0,0.0
1815.007388149,0.0,0.0
1815.067387548,0.0,0.0
1815.127388909,0.0,0.0
1815.187430623,0.0,0.0
1815.247395781,0.0,0.0
1815.307392568,0.0,0.0
1815.357395185,0.0,0.0
1815.407401208,0.0,0.0
1815.46740557,0.0,0.0
1815.527407468,0.0,0.0
1815.587413738,0.0,0.0
1815.647410432,0.0,0.0
1815.707413905,0.0,0.0
1815.767411655,0.0,0.0
1815.817415938,0.0,0.0
1815.867418313,0.0,0.0
1815.917418466,0.0,0.0
1815.967419656,0.0,0.0
1816.017429458,0.0,0.0
1816.077422893,0.0,0.0
1816.127428565,0.0,0.0
1816.187429315,0.0,0.0
1816.237430153,0.0,0.0
1816.287432399,0.0,0.0
1816.337434867,0.0,0.0
1816.387441335,0.0,0.0
1816.437441469,0.0,0.0
1816.497441757,0.0,0.0
1816.547447076,0.0,0.0
1816.597448711,0.0,0.0
1816.657447424,0.0,0.0
1816.707454299,0.0,0.0
1816.767451994,0.0,0.0
1816.817452998,0.0,0.0
1816.867461429,0.0,0.0
1816.9174676,0.0,0.0
1816.977458665,0.0,0.0
1817.027467837,0.0,0.0
1817.087464735,0.0,0.0
1817.137466277,0.0,0.0
1817.187473615,0.0,0.0
1817.247472272,0.0,0.0
1817.297472277,0.0,0.0
1817.347479022,0.0,0.0
1817.397479823,0.0,0.0
1817.457478425,0.0,0.0
1817.507486541,0.0,0.0
1817.567484402,0.0,0.0
1817.617485963,0.0,0.0
1817.667491949,0.0,0.0
1817.717493305,0.0,0.0
1817.777492499,0.0,0.0
1817.827501707,0.0,0.0
1817.877503582,0.0,0.0
1817.937498999,0.0,0.0
1817.987506429,0.0,0.0
1818.037506564,0.0,0.0
1818.097505813,0.0,0.0
1818.147512114,0.0,0.0
1818.197512785,0.0,0.0
1818.257511258,0.0,0.0
1818.307520114,0.0,0.0
1818.367516808,0.0,0.0
1818.417519831,0.0,0.0
1818.46752491,0.0,0.0
1818.517527859,0.0,0.0
1818.577526127,0.0,0.0
1818.627533354,0.0,0.0
1818.677533729,0.0,0.0
1818.737531552,0.0,0.0
1818.787538186,0.0,0.0
1818.837538913,0.0,0.0
1818.897541218,0.0,0.0
1818.947546741,0.0,0.0
1818.997549431,0.0,0.0
1819.057543773,0.0,0.0
1819.107552314,0.0,0.0
1819.15755293,0.0,0.0
1819.217551994,0.0,0.0
1819.267556591,0.0,0.0
1819.317562651,0.0,0.0
1819.377556345,0.0,0.0
1819.427566405,0.0,0.0
1819.48756447,0.0,0.0
1819.537564863,0.0,0.0
1819.587569886,0.0,0.0
1819.637573371,0.0,0.0
1819.697570917,0.0,0.0
1819.747576625,0.0,0.0
1819.797580425,0.0,0.0
1819.857572619,0.0,0.0
1819.907586031,0.0,0.0
1819.96758478,0.0,0.0
1820.017585118,0.0,0.0
1820.067590307,0.0,0.0
1820.117594737,0.0,0.0
1820.177589579,0.0,0.0
1820.227598287,0.0,0.0
1820.277598606,0.0,0.0
1820.327599462,0.0,0.0
1820.377602096,0.0,0.0
1820.42760347,0.0,0.0
1820.477605067,0.0,0.0
1820.527609868,0.0,0.0
1820.58760708,0.0,0.0
1820.637613917,0.0,0.0
1820.697613426,0.0,0.0
1820.747614745,0.0,0.0
1820.797618878,0.0,0.0
1820.847621123,0.0,0.0
1820.907621965,0.0,0.0
1820.957625043,0.0,0.0
1821.00762864,0.0,0.0
1821.067626333,0.0,0.0
1821.117631856,0.0,0.0
1821.167632341,0.0,0.0
1821.217633864,0.0,0.0
1821.26763896,0.0,0.0
1821.327641191,0.0,0.0
1821.387639625,0.0,0.0
1821.437645074,0.0,0.0
1821.497645471,0.0,0.0
1821.547647957,0.0,0.0
1821.597650868,0.0,0.0
1821.647653983,0.0,0.0
1821.707654121,0.0,0.0
1821.757657865,0.0,0.0
1821.807660684,0.0,0.0
1821.867660563,0.0,0.0
1821.917665159,0.0,0.0
1821.967667403,0.0,0.0
1822.017676704,0.0,0.0
1822.077670934,0.0,0.0
1822.127675753,0.0,0.0
1822.187672668,0.0,0.0
1822.237679098,0.0,0.0
1822.287679435,0.0,0.0
1822.337680624,0.0,0.0
1822.387684628,0.0,0.0
1822.437684761,0.0,0.0
1822.497685659,0.0,0.0
1822.547692088,0.0,0.0
1822.607692189,0.0,0.0
1822.667691438,0.0,0.0
1822.717697442,0.0,0.0
1822.767701482,0.0,0.0
1822.827700046,0.0,0.0
1822.887701887,0.0,0.0
1822.937705946,0.0,0.0
1822.997709269,0.0,0.0
1823.057708129,0.0,0.0
1823.107716818,0.0,0.0
1823.167715326,0.0,0.0
1823.217716255,0.0,0.0
1823.267719666,0.0,0.0
1823.317723948,0.0,0.0
1823.377721215,0.0,0.0
1823.427730256,0.0,0.0
1823.487726838,0.0,0.0
1823.537728453,0.0,0.0
1823.587736216,0.0,0.0
1823.647745409,0.0,0.0
1823.707739453,0.0,0.0
1823.767736017,0.0,0.0
1823.817745057,0.0,0.0
1823.877744065,0.0,0.0
1823.927744957,0.0,0.0
1823.977749979,0.0,0.0
1824.027751168,0.0,0.0
1824.08774912,0.0,0.0
1824.137757476,0.0,0.0
1824.197756817,0.0,0.0
1824.247757431,0.0,0.0
1824.297763027,0.0,0.0
1824.347768716,0.0,0.0
1824.407773798,0.0,0.0
1824.467770287,0.0,0.0
1824.517780809,0.0,0.0
1824.577771113,0.0,0.0
1824.627804561,0.0,0.0
1824.687805772,0.0,0.0
1824.737808275,0.0,0.0
1824.787810834,0.0,0.0
1824.837817504,0.0,0.0
1824.897788567,0.0,0.0
1824.947801978,0.0,0.0
1825.007802819,0.0,0.0
1825.067795327,0.0,0.0
1825.117808441,0.0,0.0
1825.177800523,0.0,0.0
