Time,RawValue1,RawValue2
7594.683956901,16400,18768
7594.688100392,16432,18784
7594.69127814,16368,18784
7594.694397111,16384,18784
7594.697526044,16400,18800
7594.7006347,16400,18800
7594.703714022,16368,18784
7594.706787733,16400,18800
7594.709856369,16368,18752
7594.717283313,16400,18736
7594.72727767,16368,18784
7594.737283268,16368,18736
7594.747283291,16400,18768
7594.757293167,16384,18784
7594.767264894,16416,18784
7594.777265344,16368,18768
7594.787264256,16400,18768
7594.79726228,16416,18800
7594.807299785,16352,18768
7594.817277086,16384,18752
7594.827271462,16368,18768
7594.837269207,16400,18752
7594.84726875,16400,18784
7594.857264792,16384,18784
7594.867265501,16384,18768
7594.877265506,16384,18768
7594.887266214,16400,18752
7594.897270034,16416,18784
7594.907280762,16416,18784
7594.917282785,16432,18784
7594.927275587,16400,18784
7594.937272147,16384,18784
7594.947269153,16400,18768
7594.957270343,16400,18752
7594.96727357,16400,18768
7594.97727202,16416,18768
7594.987273414,16432,18784
7594.997271771,16432,18768
7595.007288665,16432,18768
7595.017280873,16400,18768
7595.027274712,16384,18784
7595.037275606,16384,18752
7595.04727387,16416,18752
7595.057278079,16400,18784
7595.06727638,16416,18768
7595.0772787,16384,18752
7595.08728002,16368,18784
7595.097278525,16416,18800
7595.107288253,16384,18768
7595.117288999,16400,18736
7595.12728393,16416,18768
7595.13727899,16400,18800
7595.147280273,16384,18768
7595.157281315,16368,18784
7595.167283672,16416,18768
7595.177281196,16384,18768
7595.187280534,16416,18768
7595.197280817,16400,18800
7595.207290285,16384,18800
7595.217296383,16432,18752
7595.227290962,16416,18752
7595.237294245,16368,18800
7595.247288602,16384,18768
7595.257285718,16384,18768
7595.26728439,16400,18768
7595.277285247,16416,18816
7595.287286956,16384,18800
7595.297286146,16400,18752
7595.307299947,16384,18784
7595.317297341,16432,18784
7595.327293809,16368,18768
7595.337288611,16400,18784
7595.347289134,16400,18784
7595.357288436,16400,18752
7595.367286756,16384,18768
7595.377291335,16400,18752
7595.38729071,16416,18752
7595.397293253,16400,18800
7595.407307258,16400,18816
7595.417302004,16400,18784
7595.427293657,16416,18752
