Time,AccX,AccY,AccZ,AngleX,AngleY,AngleZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
7598.000734717,0.646,-0.1782,0.7583,-13.239,-39.727,-112.863,0.0,0.0,0.0,-5453,-552,-2504
7598.100734731,0.6455,-0.1787,0.7578,-13.233,-39.721,-112.863,0.0,0.0,0.0,-5446,-564,-2520
7598.20073493,0.6475,-0.1777,0.7559,-13.239,-39.727,-112.857,0.0,-0.1221,0.0,-5447,-562,-2543
7598.300735092,0.644,-0.1787,0.7593,-13.239,-39.727,-112.863,0.0,0.061,0.0,-5445,-551,-2541
7598.400735402,0.647,-0.1782,0.7568,-13.239,-39.721,-112.863,0.0,0.0,0.0,-5458,-573,-2518
7598.500735676,0.6455,-0.1782,0.7573,-13.239,-39.721,-112.863,0.0,0.0,0.0,-5444,-571,-2519
7598.600735819,0.6465,-0.1772,0.7578,-13.239,-39.721,-112.863,0.0,0.0,0.0,-5434,-558,-2522
7598.70073587,0.647,-0.1777,0.7568,-13.233,-39.721,-112.863,0.0,0.0,0.0,-5436,-550,-2538
7598.80073594,0.646,-0.1782,0.7583,-13.233,-39.721,-112.863,0.0,0.0,0.0,-5435,-561,-2543
7598.90073612,0.6479,-0.1772,0.7573,-13.233,-39.721,-112.863,0.0,0.0,0.0,-5432,-562,-2537
7599.000736246,0.645,-0.1787,0.7578,-13.233,-39.721,-112.863,0.0,0.0,0.0,-5449,-552,-2504
7599.100736371,0.6475,-0.1772,0.7568,-13.233,-39.716,-112.863,0.0,0.0,0.0,-5449,-551,-2533
7599.200736403,0.6465,-0.1777,0.7588,-13.233,-39.721,-112.863,0.0,0.0,0.0,-5441,-562,-2527
7599.300736417,0.6455,-0.1787,0.7568,-13.233,-39.721,-112.863,0.0,0.0,0.0,-5441,-566,-2507
7599.400736579,0.646,-0.1782,0.7573,-13.233,-39.716,-112.863,0.0,0.0,0.0,-5435,-550,-2528
7599.500736593,0.6455,-0.1787,0.7583,-13.228,-39.716,-112.863,0.0,0.0,0.0,-5438,-565,-2529
7599.600736626,0.6494,-0.1777,0.7539,-13.228,-39.716,-112.863,0.0,0.0,0.0,-5456,-546,-2541
7599.700736936,0.6416,-0.1812,0.7554,-13.228,-39.716,-112.863,0.0,0.0,0.0,-5449,-570,-2533
7599.800737024,0.6514,-0.1753,0.7593,-13.233,-39.721,-112.857,0.0,-0.1221,0.0,-5450,-560,-2530
7599.900737297,0.6431,-0.1797,0.7549,-13.233,-39.721,-112.857,0.0,0.1831,0.0,-5442,-572,-2529
7600.000737441,0.6426,-0.1772,0.7549,-13.228,-39.721,-112.857,0.061,-0.3662,0.0,-5441,-572,-2514
7600.100737677,0.6489,-0.1782,0.7588,-13.233,-39.732,-112.852,-0.061,0.061,0.0,-5454,-566,-2524
7600.200737728,0.6416,-0.1792,0.7593,-13.228,-39.721,-112.857,0.061,-0.061,0.0,-5435,-560,-2539
7600.300737816,0.6484,-0.1787,0.7578,-13.228,-39.732,-112.852,0.0,0.0,0.0,-5435,-570,-2547
7600.400738052,0.644,-0.1787,0.7573,-13.228,-39.727,-112.857,0.0,0.0,0.0,-5443,-568,-2536
7600.500738289,0.6475,-0.1777,0.7573,-13.228,-39.727,-112.852,0.0,-0.1831,0.0,-5453,-571,-2524
7600.600738488,0.647,-0.1772,0.7554,-13.228,-39.732,-112.852,0.0,0.0,0.0,-5442,-555,-2531
7600.700738557,0.645,-0.1777,0.7578,-13.228,-39.732,-112.852,0.0,-0.061,0.0,-5434,-560,-2526
7600.800738905,0.6489,-0.1777,0.7559,-13.228,-39.738,-112.852,0.0,-0.061,0.0,-5418,-561,-2506
7600.900739048,0.645,-0.1782,0.7583,-13.228,-39.738,-112.852,0.0,0.0,0.0,-5428,-567,-2515
7601.000739377,0.646,-0.1772,0.7554,-13.228,-39.738,-112.852,0.0,0.0,0.0,-5442,-561,-2531
7601.100739447,0.645,-0.1787,0.7583,-13.228,-39.732,-112.852,0.0,0.0,0.0,-5437,-562,-2531
7601.200739646,0.647,-0.1772,0.7588,-13.228,-39.732,-112.846,0.0,0.0,0.0,-5441,-559,-2520
7601.300739974,0.645,-0.1777,0.7563,-13.228,-39.732,-112.846,0.0,0.0,0.0,-5446,-548,-2528
7601.400740174,0.6475,-0.1772,0.7583,-13.228,-39.727,-112.846,0.0,0.0,0.0,-5453,-579,-2529
7601.500740502,0.644,-0.1792,0.7598,-13.228,-39.732,-112.846,0.0,0.0,0.0,-5440,-558,-2541
7601.600740553,0.6484,-0.1772,0.7588,-13.228,-39.727,-112.846,0.0,0.0,0.0,-5445,-555,-2514
7601.70074079,0.646,-0.1772,0.7583,-13.228,-39.727,-112.846,0.0,0.2441,0.0,-5448,-559,-2535
7601.800741063,0.646,-0.1787,0.7578,-13.228,-39.716,-112.852,0.0,0.0,0.0,-5441,-566,-2526
7601.900741132,0.646,-0.1768,0.7573,-13.228,-39.716,-112.852,0.0,0.0,0.0,-5444,-567,-2524
7602.00074148,0.645,-0.1782,0.7563,-13.228,-39.71,-112.852,0.0,0.0,0.0,-5468,-558,-2534
7602.100741605,0.6475,-0.1772,0.7588,-13.228,-39.71,-112.852,0.061,-0.061,0.0,-5477,-554,-2517
7602.200741693,0.6484,-0.1768,0.7573,-13.228,-39.716,-112.852,0.0,0.0,0.0,-5453,-553,-2514
7602.300741744,0.6445,-0.1782,0.7559,-13.228,-39.71,-112.852,0.0,0.0,0.0,-5456,-565,-2530
7602.400741999,0.6475,-0.1763,0.7563,-13.228,-39.71,-112.852,0.0,0.0,0.0,-5439,-560,-2534
7602.500742124,0.6455,-0.1792,0.7573,-13.228,-39.699,-112.857,0.0,0.1221,0.0,-5438,-569,-2539
7602.600742138,0.645,-0.1787,0.7583,-13.228,-39.699,-112.857,0.0,0.0,0.0,-5436,-563,-2527
7602.700742503,0.6465,-0.1782,0.7583,-13.228,-39.688,-112.857,0.0,0.061,0.0,-5438,-559,-2527
7602.80074274,0.6465,-0.1792,0.7593,-13.228,-39.688,-112.857,0.0,0.0,0.0,-5443,-576,-2500
7602.900742791,0.647,-0.1797,0.7583,-13.228,-39.688,-112.857,0.0,0.0,0.0,-5447,-565,-2536
7603.000743156,0.6436,-0.1787,0.7583,-13.228,-39.688,-112.857,0.0,0.0,0.0,-5428,-544,-2525
7603.100743467,0.6455,-0.1782,0.7583,-13.233,-39.688,-112.857,0.0,0.0,0.0,-5447,-553,-2523
7603.200743814,0.6479,-0.1763,0.7559,-13.233,-39.688,-112.857,0.0,0.0,0.0,-5423,-565,-2530
7603.300743976,0.6436,-0.1787,0.7578,-13.228,-39.694,-112.857,0.0,0.0,0.0,-5437,-555,-2531
7603.400744268,0.6484,-0.1763,0.7544,-13.228,-39.694,-112.857,0.0,0.0,0.0,-5444,-555,-2535
7603.500744467,0.6445,-0.1792,0.7573,-13.228,-39.694,-112.857,0.0,0.0,0.0,-5433,-559,-2545
7603.600744537,0.6484,-0.1772,0.7578,-13.233,-39.688,-112.857,0.0,0.0,0.0,-5436,-550,-2538
7603.700744828,0.647,-0.1782,0.7559,-13.233,-39.694,-112.857,0.0,0.0,0.0,-5442,-553,-2539
7603.800745139,0.6475,-0.1772,0.7578,-13.233,-39.694,-112.857,0.0,0.0,0.0,-5422,-553,-2523
7603.900745356,0.6455,-0.1797,0.7578,-13.233,-39.699,-112.857,0.0,0.0,0.0,-5442,-553,-2503
7604.000745463,0.644,-0.1802,0.7593,-13.233,-39.694,-112.857,0.0,0.0,0.0,-5447,-570,-2525
7604.100745569,0.6489,-0.1733,0.751,-13.239,-39.683,-112.857,0.0,0.0,0.0,-5450,-555,-2533
7604.200745768,0.6479,-0.1777,0.7563,-13.239,-39.699,-112.852,0.0,0.1831,0.0,-5448,-539,-2512
7604.300745838,0.6426,-0.1787,0.7588,-13.233,-39.677,-112.863,0.061,0.0,0.0,-5437,-543,-2517
7604.400746148,0.6489,-0.1772,0.7549,-13.233,-39.694,-112.857,0.0,-0.2441,0.0,-5428,-535,-2540
7604.500746218,0.6431,-0.1797,0.7568,-13.228,-39.683,-112.863,0.0,0.2441,0.0,-5443,-553,-2534
7604.600746343,0.6475,-0.1763,0.7583,-13.228,-39.677,-112.863,0.0,0.0,0.0,-5420,-560,-2524
7604.700746357,0.6528,-0.1772,0.7583,-13.233,-39.677,-112.863,0.0,0.0,0.0,-5441,-549,-2522
7604.800746667,0.6406,-0.1792,0.7578,-13.233,-39.666,-112.863,-0.061,0.2441,0.0,-5422,-551,-2526
7604.900746755,0.6484,-0.1772,0.7573,-13.233,-39.65,-112.868,0.1221,-0.061,0.0,-5429,-556,-2522
7605.000747028,0.6509,-0.1748,0.7554,-13.228,-39.655,-112.868,0.0,0.3662,0.0,-5423,-560,-2542
7605.100747098,0.6343,-0.1836,0.7646,-13.222,-39.633,-112.879,0.0,0.0,0.0,-5415,-569,-2541
7605.20074726,0.6528,-0.1719,0.7505,-13.222,-39.639,-112.874,0.061,0.0,0.0,-5427,-562,-2535
7605.300747515,0.6416,-0.1826,0.7534,-13.233,-39.644,-112.874,0.0,0.061,0.0,-5428,-564,-2533
7605.400747751,0.6494,-0.1758,0.7627,-13.211,-39.628,-112.89,0.061,0.0,-0.1221,-5434,-561,-2531
7605.500748061,0.6636,-0.168,0.75,-13.239,-39.644,-112.874,-0.3052,0.2441,0.1221,-5424,-556,-2524
7605.600748075,0.6348,-0.1792,0.7798,-13.222,-39.644,-112.885,0.1831,-0.061,0.0,-5444,-551,-2518
7605.700748219,0.6777,-0.1646,0.7593,-13.222,-39.655,-112.89,0.061,0.4272,-0.1831,-5431,-563,-2530
7605.800748399,0.6475,-0.1816,0.7593,-13.217,-39.633,-112.906,0.1221,0.4272,-0.1221,-5424,-559,-2533
7605.900748673,0.6387,-0.1865,0.7798,-13.228,-39.677,-112.89,0.061,-1.0986,-0.2441,-5426,-554,-2526
7606.000748779,0.6592,-0.168,0.7612,-13.211,-39.617,-112.923,-0.1221,0.8545,-0.1221,-5424,-557,-2501
7606.100748978,0.623,-0.1885,0.7666,-13.211,-39.644,-112.917,0.3052,-0.3662,-0.2441,-5414,-552,-2515
7606.200749289,0.6436,-0.1846,0.7583,-13.189,-39.611,-112.89,0.0,0.0,0.061,-5431,-556,-2506
7606.300749414,0.6558,-0.1748,0.7656,-13.178,-39.529,-112.917,0.0,0.9155,-0.1831,-5433,-554,-2539
7606.400749557,0.6289,-0.1865,0.7651,-13.178,-39.584,-112.906,-0.1831,-0.7935,0.0,-5432,-573,-2527
7606.500749886,0.6509,-0.1763,0.7588,-13.178,-39.589,-112.89,0.3662,0.6714,-0.1221,-5412,-559,-2542
7606.600750048,0.6494,-0.1763,0.7637,-13.184,-39.518,-112.896,-0.3662,0.1221,0.5493,-5422,-555,-2527
7606.70075034,0.645,-0.1797,0.7539,-13.184,-39.617,-112.857,0.3662,-0.6714,-0.3052,-5433,-564,-2547
7606.800750557,0.6729,-0.1758,0.7666,-13.178,-39.545,-112.874,0.0,1.2817,-0.061,-5434,-557,-2522
7606.900750849,0.6045,-0.1836,0.7515,-13.184,-39.573,-112.841,0.0,-2.0752,-0.1221,-5425,-555,-2477
7607.000750956,0.6729,-0.1831,0.7393,-13.206,-39.661,-112.78,0.0,0.6714,0.2441,-5431,-565,-2517
7607.100751285,0.6416,-0.1938,0.7456,-13.156,-39.584,-112.912,-1.2207,-1.4648,-2.1973,-5445,-564,-2535
7607.200751576,0.6182,-0.168,0.7573,-13.228,-39.699,-112.868,0.3052,-1.77,0.1831,-5435,-559,-2519
7607.300751868,0.6797,-0.1641,0.7456,-13.173,-39.617,-112.83,0.0,1.8311,0.0,-5424,-565,-2520
7607.400752178,0.6479,-0.1777,0.7607,-13.195,-39.611,-112.813,0.1831,-0.6104,-0.3662,-5414,-550,-2514
7607.500752266,0.6426,-0.1729,0.73,-13.178,-39.639,-112.808,-0.1831,-0.061,0.0,-5410,-559,-2527
7607.600752503,0.6392,-0.1675,0.7378,-13.162,-39.567,-112.83,0.0,0.1221,-0.1831,-5430,-576,-2519
7607.700752665,0.6416,-0.1787,0.7656,-13.184,-39.6,-112.797,-0.061,-1.0376,-0.061,-5433,-563,-2529
7607.800752845,0.6636,-0.1616,0.729,-13.189,-39.595,-112.786,-0.1221,0.0,0.0,-5437,-565,-2535
7607.900752915,0.666,-0.1636,0.7456,-13.2,-39.639,-112.769,0.4883,-0.6714,-0.3052,-5438,-547,-2533
7608.000753114,0.6704,-0.1694,0.7456,-13.178,-39.633,-112.78,-0.061,1.0986,0.1221,-5441,-563,-2524
7608.10075322,0.6143,-0.1758,0.7554,-13.151,-39.556,-112.83,0.061,-0.3662,0.0,-5431,-581,-2549
7608.200753253,0.6484,-0.1733,0.749,-13.2,-39.617,-112.797,0.061,-0.4883,-0.061,-5419,-563,-2519
7608.300753489,0.6616,-0.1685,0.75,-13.189,-39.617,-112.797,-0.061,0.3662,0.0,-5426,-561,-2529
7608.400753522,0.6372,-0.1807,0.7642,-13.178,-39.6,-112.797,0.061,-0.5493,-0.1221,-5441,-556,-2530
7608.500753573,0.6528,-0.1821,0.7637,-13.195,-39.661,-112.769,-0.1221,0.1221,0.061,-5438,-560,-2516
7608.600753661,0.6392,-0.1738,0.751,-13.167,-39.567,-112.797,0.2441,1.2207,0.061,-5420,-552,-2505
7608.700753804,0.645,-0.1763,0.7681,-13.173,-39.578,-112.791,-0.1221,-1.2817,0.0,-5412,-563,-2535
7608.800753855,0.667,-0.1763,0.7466,-13.2,-39.655,-112.753,0.061,0.5493,0.0,-5415,-558,-2514
7608.900754202,0.6079,-0.1841,0.7632,-13.167,-39.639,-112.786,-0.1831,-0.4272,0.0,-5419,-567,-2546
7609.000754476,0.6504,-0.1768,0.7563,-13.184,-39.65,-112.78,0.061,-0.3052,-0.2441,-5427,-563,-2530
7609.100754786,0.6484,-0.1812,0.7622,-13.167,-39.595,-112.813,0.0,1.0986,0.0,-5408,-568,-2525
7609.200755059,0.6377,-0.1777,0.7539,-13.195,-39.639,-112.78,-0.1831,-0.9155,0.0,-5440,-561,-2522
7609.300755406,0.6377,-0.1689,0.7397,-13.184,-39.661,-112.786,-0.1831,0.9155,0.1831,-5426,-559,-2517
7609.40075542,0.6523,-0.1709,0.7559,-13.184,-39.606,-112.791,0.1221,0.4272,-0.1221,-5427,-552,-2557
7609.500755694,0.6387,-0.1733,0.7437,-13.184,-39.622,-112.791,0.061,-1.5869,-0.1831,-5417,-556,-2526
7609.600755948,0.6694,-0.1694,0.7148,-13.178,-39.732,-112.753,0.5493,-1.0376,-0.4272,-5426,-562,-2515
7609.700756036,0.6475,-0.1636,0.7349,-13.145,-39.617,-112.813,0.0,1.9531,0.2441,-5428,-563,-2524
7609.800756254,0.6489,-0.1279,0.7656,-13.162,-39.595,-112.896,-0.3052,-0.061,-0.6104,-5425,-550,-2520
7609.900756416,0.6431,-0.1431,0.7495,-13.211,-39.716,-112.742,1.4038,0.4883,0.8545,-5437,-542,-2530
7610.000756763,0.6519,-0.1812,0.7383,-13.145,-39.562,-112.791,-0.4272,1.4648,-0.4883,-5440,-559,-2529
7610.100756814,0.6406,-0.187,0.7842,-13.211,-39.661,-112.791,-0.1221,-2.8687,-0.4272,-5427,-555,-2523
7610.200756976,0.6533,-0.1733,0.7319,-13.14,-39.765,-112.742,1.0376,0.2441,0.8545,-5427,-558,-2505
7610.30075712,0.6304,-0.2041,0.7476,-13.156,-39.567,-112.791,-0.8545,3.7231,-1.0376,-5431,-559,-2526
7610.40075743,0.6216,-0.1797,0.7622,-13.233,-39.727,-112.939,-1.0376,-3.7842,0.7324,-5458,-554,-2514
7610.500757759,0.7002,-0.2007,0.7554,-13.184,-39.661,-112.703,1.0986,0.5493,-0.3662,-5448,-543,-2526
7610.600757884,0.6343,-0.1738,0.7476,-13.156,-39.551,-112.797,-1.2817,-0.8545,0.0,-5445,-552,-2541
7610.700758176,0.6562,-0.1621,0.7339,-13.167,-39.699,-112.758,0.4883,-1.4038,-0.3052,-5448,-552,-2532
7610.80075819,0.667,-0.2114,0.7578,-13.167,-39.672,-112.714,0.061,1.8921,0.9766,-5433,-542,-2525
7610.900758222,0.6138,-0.1216,0.7632,-13.167,-39.611,-112.885,-1.2817,-1.2817,-1.8311,-5430,-555,-2530
7611.000758551,0.6411,-0.1177,0.7866,-13.228,-39.76,-112.747,1.5869,0.1831,1.5259,-5432,-541,-2510
7611.100758602,0.6323,-0.1724,0.7241,-13.079,-39.54,-112.692,0.7324,2.1973,-0.5493,-5420,-546,-2541
7611.200758709,0.6558,-0.1509,0.7812,-13.173,-39.556,-112.736,-0.1221,0.0,-0.1221,-5432,-558,-2533
7611.300758871,0.6387,-0.1748,0.7485,-13.173,-39.628,-112.703,0.1831,-1.4648,0.0,-5440,-545,-2535
7611.400759162,0.6553,-0.1899,0.7759,-13.195,-39.666,-112.626,0.2441,0.4272,-0.1831,-5421,-547,-2522
7611.500759269,0.6489,-0.1646,0.7334,-13.118,-39.578,-112.703,0.0,-0.2441,0.061,-5432,-568,-2524
7611.600759431,0.6494,-0.1948,0.7964,-13.178,-39.617,-112.665,0.2441,1.0986,-0.1221,-5424,-541,-2527
7611.700759501,0.6377,-0.1714,0.7446,-13.129,-39.556,-112.703,-0.4883,-1.0376,0.4272,-5426,-551,-2524
7611.800759644,0.6523,-0.1816,0.7754,-13.184,-39.628,-112.621,0.5493,0.6104,-0.3662,-5443,-542,-2500
7611.900759677,0.6465,-0.208,0.8472,-13.151,-39.584,-112.637,-1.0986,0.6714,0.7324,-5443,-541,-2529
7612.000759839,0.6567,-0.1719,0.7607,-13.167,-39.595,-112.599,0.3052,0.061,0.0,-5444,-528,-2540
7612.100760075,0.6416,-0.1821,0.772,-13.167,-39.622,-112.588,-0.1831,-0.3052,0.2441,-5431,-540,-2520
7612.200760385,0.646,-0.1855,0.7734,-13.173,-39.622,-112.566,0.3052,0.3662,-0.1221,-5437,-558,-2535
7612.300760732,0.6572,-0.1841,0.7842,-13.167,-39.611,-112.593,0.0,-0.2441,-0.3052,-5439,-547,-2554
7612.400760969,0.6162,-0.1807,0.749,-13.129,-39.611,-112.621,0.061,-0.1831,0.3052,-5420,-548,-2538
7612.500761075,0.6377,-0.1821,0.7661,-13.162,-39.578,-112.61,0.3052,1.2207,-0.3662,-5406,-554,-2551
7612.600761367,0.6382,-0.1802,0.7544,-13.162,-39.578,-112.648,-0.5493,-1.0376,0.3052,-5418,-547,-2528
7612.700761659,0.6421,-0.2251,0.7788,-13.173,-39.688,-112.555,0.7935,1.2207,0.061,-5424,-541,-2516
7612.800761876,0.6562,-0.1704,0.7539,-13.145,-39.589,-112.588,-0.1221,0.5493,0.0,-5422,-552,-2535
7612.900762038,0.6523,-0.1816,0.7715,-13.173,-39.606,-112.593,0.0,-0.5493,-0.1221,-5431,-530,-2543
7613.000762386,0.647,-0.1831,0.7578,-13.178,-39.699,-112.56,0.0,-0.8545,0.061,-5424,-534,-2533
7613.100762566,0.6445,-0.1812,0.7686,-13.129,-39.617,-112.599,0.0,2.1973,0.1221,-5430,-538,-2536
7613.200762691,0.6372,-0.1885,0.7729,-13.162,-39.584,-112.577,-0.1221,-0.5493,0.2441,-5426,-532,-2538
7613.300762983,0.6499,-0.1694,0.7456,-13.134,-39.595,-112.582,-0.061,-0.1831,0.0,-5417,-524,-2531
7613.400763127,0.6411,-0.1895,0.7832,-13.167,-39.633,-112.549,0.0,0.0,0.061,-5427,-543,-2537
7613.500763474,0.6558,-0.168,0.7402,-13.14,-39.617,-112.56,-0.1831,-0.1831,-0.1221,-5423,-536,-2538
7613.60076371,0.6606,-0.1729,0.7612,-13.162,-39.622,-112.538,-0.061,0.3662,0.1221,-5439,-527,-2544
7613.700763761,0.6338,-0.1768,0.751,-13.151,-39.628,-112.538,0.1221,-0.3052,-0.2441,-5436,-524,-2546
7613.800764034,0.6597,-0.1792,0.7812,-13.167,-39.677,-112.505,0.061,-0.3662,-0.061,-5432,-532,-2531
7613.900764326,0.6343,-0.1821,0.7485,-13.118,-39.617,-112.56,0.0,0.061,-0.061,-5417,-536,-2545
7614.000764581,0.6533,-0.1855,0.7832,-13.156,-39.617,-112.527,0.3662,-0.2441,-0.1831,-5421,-539,-2536
7614.100764817,0.6465,-0.1729,0.751,-13.145,-39.589,-112.549,-0.4272,0.3052,0.3052,-5427,-552,-2535
7614.200764849,0.6455,-0.1875,0.7881,-13.173,-39.672,-112.495,0.1831,-0.6104,-0.4883,-5436,-537,-2524
7614.300764919,0.6387,-0.1768,0.7471,-13.151,-39.622,-112.511,-0.1831,0.4883,0.1221,-5415,-539,-2529
7614.400765266,0.6426,-0.186,0.77,-13.173,-39.606,-112.5,-0.3662,0.0,0.1221,-5417,-535,-2516
7614.500765299,0.6509,-0.1763,0.7485,-13.178,-39.666,-112.473,0.0,-0.4272,0.0,-5422,-538,-2515
7614.600765331,0.6519,-0.1729,0.7437,-13.162,-39.661,-112.489,0.1831,0.4272,-0.2441,-5423,-538,-2525
7614.7007654,0.6323,-0.1753,0.7427,-13.14,-39.633,-112.516,-0.1221,-0.6104,0.2441,-5412,-556,-2533
7614.800765563,0.6606,-0.1733,0.7603,-13.151,-39.589,-112.522,0.2441,1.5259,-0.3052,-5418,-555,-2519
7614.900765725,0.6426,-0.1772,0.7559,-13.178,-39.617,-112.511,-0.2441,-1.5259,0.061,-5421,-536,-2522
7615.00076585,0.6284,-0.1841,0.7578,-13.173,-39.672,-112.495,0.4883,-0.1831,-0.4883,-5423,-550,-2522
7615.100766197,0.6753,-0.1675,0.7656,-13.178,-39.628,-112.505,-0.3052,0.9155,0.061,-5405,-532,-2535
7615.20076647,0.6367,-0.1763,0.7568,-13.173,-39.606,-112.522,-0.3052,-0.3662,0.061,-5418,-541,-2529
7615.300766484,0.6587,-0.1821,0.7666,-13.2,-39.694,-112.473,0.1221,-0.4272,-0.061,-5431,-538,-2525
7615.400766517,0.6689,-0.168,0.749,-13.151,-39.644,-112.527,0.3052,0.8545,-0.3662,-5424,-543,-2524
7615.500766808,0.6406,-0.1841,0.7671,-13.178,-39.655,-112.505,-0.3052,0.0,0.3662,-5427,-538,-2537
7615.600766841,0.6602,-0.1602,0.7422,-13.156,-39.578,-112.538,0.061,0.8545,-0.3662,-5408,-546,-2544
7615.700767058,0.6597,-0.1753,0.7656,-13.189,-39.639,-112.516,-0.1221,-1.2207,0.1831,-5424,-534,-2537
7615.800767091,0.645,-0.1719,0.7505,-13.156,-39.677,-112.511,0.1831,0.5493,-0.061,-5455,-536,-2526
7615.900767309,0.645,-0.1748,0.7632,-13.173,-39.617,-112.495,0.0,0.6714,-0.1221,-5447,-540,-2527
7616.000767397,0.6475,-0.1724,0.7529,-13.178,-39.628,-112.484,0.061,-1.1597,-0.1831,-5438,-543,-2535
7616.10076741,0.6499,-0.1777,0.7646,-13.189,-39.688,-112.451,0.2441,0.0,-0.1831,-5444,-528,-2534
7616.200767758,0.6338,-0.1763,0.7397,-13.156,-39.644,-112.473,0.1221,0.061,0.0,-5433,-535,-2536
7616.300767864,0.6523,-0.1777,0.7549,-13.178,-39.644,-112.456,0.0,-0.061,0.0,-5416,-533,-2531
7616.400768212,0.6509,-0.1714,0.7495,-13.156,-39.622,-112.467,0.061,0.0,0.0,-5436,-549,-2527
7616.500768466,0.6455,-0.1816,0.7642,-13.173,-39.65,-112.451,0.0,-0.3052,0.0,-5431,-542,-2558
7616.600768665,0.6504,-0.1753,0.7578,-13.167,-39.655,-112.467,-0.061,0.0,0.061,-5426,-547,-2552
7616.700768735,0.6431,-0.1792,0.7642,-13.173,-39.655,-112.473,0.061,0.3662,0.0,-5425,-541,-2539
7616.80076886,0.6436,-0.1797,0.7563,-13.167,-39.633,-112.467,-0.061,-0.061,0.0,-5428,-528,-2526
