Time,Data
0.010105,0
0.02051,0
0.030589,0
0.040835,0
0.050876,0
0.061097,0
0.071449,0
0.081469,0
0.091667,0
0.101688,0
0.112016,0
0.122187,0
0.132194,0
0.142372,0
0.152391,0
0.162598,0
0.172738,0
0.182741,0
0.192883,0
0.202896,0
0.213083,0
0.223323,0
0.233333,0
0.243514,0
0.253533,0
0.263702,0
0.273849,0
0.283861,0
0.294028,0
0.304613,0
0.314829,0
0.324984,0
0.334987,0
0.345138,0
0.355148,0
0.365322,0
0.375465,0
0.385476,0
0.395624,0
0.405646,0
0.415823,0
0.425957,0
0.435985,0
0.446136,0
0.456254,0
0.466441,0
0.476632,0
0.486654,0
0.496943,0
0.506982,0
0.517062,0
0.527213,0
0.537286,0
0.547473,0
0.557538,0
0.567784,0
0.577787,0
0.587957,0
0.598111,0
0.608209,0
0.618408,0
0.628578,0
0.638586,0
0.648861,0
0.658882,0
0.669061,0
0.679374,0
0.689374,0
0.699494,0
0.709515,0
0.71983,0
0.730014,0
0.740036,0
0.750177,0
0.760341,0
0.770517,0
0.780682,0
0.790705,0
0.800932,0
0.81096,0
0.821139,0
0.831346,0
0.841351,0
0.8515,0
0.861527,0
0.871802,0
0.881953,0
0.891969,0
0.902112,0
0.91227,0
0.922519,0
0.932703,0
0.942716,0
0.952863,0
0.962876,0
0.973053,0
0.983373,0
0.993373,0
1.00353,0
1.013567,0
1.023879,0
1.034032,0
1.044051,0
1.054212,0
1.064247,0
1.074425,0
1.084567,0
1.094572,0
1.104727,0
1.114744,0
1.12493,0
1.135082,0
1.145101,0
1.155252,0
1.165272,0
1.17544,0
1.185584,0
1.195614,0
1.205756,0
1.215773,0
1.225949,0
1.236093,0
1.246103,0
1.256354,0
1.266373,0
1.276586,0
1.286744,0
1.296772,0
1.306936,0
1.31695,0
1.327301,0
1.337406,0
1.347421,0
1.357576,0
1.367712,0
1.377912,0
1.388072,0
1.398076,0
1.40832,0
1.418343,0
1.428532,0
1.438689,0
1.448832,0
1.458984,0
1.468998,0
1.479417,0
1.489499,0
1.499503,0
1.509646,0
1.519789,0
1.529938,0
1.540236,0
1.550241,0
1.560387,0
1.570407,0
1.580584,0
1.590762,0
1.600777,0
1.610919,0
1.620935,0
1.631149,0
1.641336,0
1.651362,0
1.661508,0
1.671696,0
1.681872,0
1.692041,0
1.702051,0
1.712293,0
1.722303,0
1.732519,0
1.742666,0
1.752768,0
1.762905,0
1.772927,0
1.783109,0
1.79336,0
1.803376,0
1.813531,0
1.823547,0
1.833734,0
1.843892,0
1.853895,0
1.864177,0
1.874188,0
1.884362,0
1.894496,0
1.904611,0
1.914798,0
1.924995,0
1.934997,0
1.945266,0
1.955288,0
1.965429,0
1.975648,0
1.985695,0
1.995879,0
2.005885,0
2.016077,0
2.026107,0
2.036333,0
2.046508,0
2.056657,0
2.066819,0
2.076836,0
2.087041,0
2.097307,0
2.107321,0
2.117491,0
2.1278,0
2.138025,0
2.148177,0
2.158246,0
2.168521,0
2.178562,0
2.188762,0
2.198957,0
2.209092,0
2.219247,0
2.229283,0
2.239493,0
2.24962,0
2.259632,0
2.269778,0
2.279945,0
2.290076,0
2.300253,0
2.310266,0
2.320556,0
2.330562,0
2.340762,0
2.350944,0
2.361031,0
2.371172,0
2.38118,0
2.391355,0
2.401602,0
2.411623,0
2.421802,0
2.43204,0
2.442182,0
2.452334,0
2.462346,0
2.472586,0
2.482599,0
2.492774,0
2.502921,0
2.513058,0
2.523243,0
2.533248,0
2.54345,0
2.553581,0
2.563608,0
2.573771,0
2.583804,0
2.594206,0
2.604346,0
2.614354,0
2.637864,0
2.647982,0
2.658321,0
2.668335,0
2.678476,0
2.688496,0
2.698677,0
2.70882,0
2.718827,0
2.728973,0
2.73898,0
2.749264,0
2.759391,0
2.769436,0
2.779577,0
2.789582,0
2.799771,0
2.809921,0
2.819945,0
2.830098,0
2.840124,0
2.850317,0
2.860533,0
2.870537,0
2.880684,0
2.890695,0
2.901031,0
2.911167,0
2.921319,0
2.931424,0
2.941576,0
2.95176,0
2.961917,0
2.971938,0
2.982092,0
2.992105,0
3.002275,0
3.012424,0
3.022553,0
3.032688,0
3.0427,0
3.053043,0
3.063128,0
3.073133,0
3.083297,0
3.093472,0
3.103642,0
3.113783,0
3.12381,0
3.134067,0
3.144082,0
3.154257,0
3.164412,0
3.174414,0
3.184601,0
3.194606,0
3.204943,0
3.215019,0
3.225034,0
3.235184,0
3.245282,0
3.255457,0
3.265597,0
3.275613,0
3.28585,0
3.295867,0
3.306036,0
3.316176,0
3.326292,0
3.336435,0
3.346445,0
3.356844,0
3.366938,0
3.376962,0
3.387129,0
3.397234,0
3.407442,0
3.417598,0
3.427614,0
3.437868,0
3.447905,0
3.458107,0
3.46825,0
3.478269,0
3.488412,0
3.498598,0
3.508715,0
3.518788,0
3.528803,0
3.538967,0
3.549122,0
3.559301,0
3.56943,0
3.579448,0
3.589681,0
3.599693,0
3.609865,0
3.620031,0
3.630045,0
3.64018,0
3.650189,0
3.660584,0
3.670691,0
3.680711,0
3.69084,0
3.700969,0
3.71114,0
3.721315,0
3.731335,0
3.741596,0
3.751626,0
3.761805,0
3.771967,0
3.781983,0
3.79213,0
3.802149,0
3.812475,0
3.822558,0
3.832581,0
3.842719,0
3.852829,0
3.863002,0
3.873137,0
3.883148,0
3.893468,0
3.903489,0
3.913673,0
3.923928,0
3.933934,0
3.944093,0
3.954113,0
3.964449,0
3.974524,0
3.984625,0
3.994733,0
4.004898,0
4.015077,0
4.025216,0
4.035227,0
4.04547,0
4.055493,0
4.065673,0
4.075833,0
4.085835,0
4.095976,0
4.105997,0
4.116325,0
4.126424,0
4.136437,0
4.146586,0
4.156697,0
4.166928,0
4.177081,0
4.187094,0
4.19734,0
4.207374,0
4.217561,0
4.227718,0
4.237726,0
4.24788,0
4.257904,0
4.268245,0
4.278346,0
4.288358,0
4.298492,0
4.3086,0
4.318778,0
4.328917,0
4.33893,0
4.349182,0
4.3592,0
4.369377,0
4.379517,0
4.389524,0
4.399674,0
4.409693,0
4.420048,0
4.430167,0
4.440171,0
4.450317,0
4.460516,0
4.47069,0
4.480854,0
4.490869,0
4.50113,0
4.511147,0
4.521321,0
4.531498,0
4.541605,0
4.551752,0
4.561761,0
4.572095,0
4.582163,0
4.592184,0
4.602315,0
4.612446,0
4.622615,0
4.632758,0
4.642769,0
4.653031,0
4.66305,0
4.673222,0
4.683368,0
4.693388,0
4.703559,0
4.713573,0
4.723899,0
4.733969,0
4.743985,0
4.754158,0
4.764267,0
