Time,RawValue1,RawValue2
2466.348407596,20224,20816
2466.352336554,20208,20800
2466.355507342,20176,20816
2466.358631668,20192,20848
2466.36175253,20176,20784
2466.364839041,20224,20784
2466.367903792,20192,20816
2466.370951636,20208,20800
2466.37398585,20192,20816
2466.377022805,20176,20784
2466.380083074,20208,20784
2466.383125603,20192,20800
2466.386155984,20192,20832
2466.389205235,20208,20784
2466.392241338,20192,20768
2466.395279997,20192,20784
2466.398332655,20224,20768
2466.401367573,20208,20816
2466.404412713,20224,20800
2466.407444594,20176,20800
2466.410491345,20224,20784
2466.413538503,20208,20816
2466.416574088,20208,20784
2466.419624598,20208,20784
2466.422662794,20176,20800
2466.425694452,20192,20816
2466.428745315,20224,20816
2466.431729232,20208,20816
2466.434682242,20208,20816
2466.437641919,20240,20848
2466.440595837,20208,20800
2466.443543587,20208,20816
2466.446485449,20224,20848
2466.449439756,20224,20816
2466.45239271,20208,20832
2466.455341017,20256,20848
2466.458298231,20224,20800
2466.461244315,20208,20832
2466.464189917,20224,20800
2466.46713202,20224,20832
2466.470095493,20224,20848
2466.473052096,20224,20816
2466.475996513,20192,20832
2466.478965375,20176,20800
2466.481918645,20176,20800
2466.484866099,20176,20832
2466.48782885,20224,20832
2466.490786916,20208,20800
2466.493732166,20192,20800
2466.496673454,20224,20800
2466.499635279,20224,20816
2466.502586456,20240,20848
2466.50553717,20224,20816
2466.508509235,20192,20784
2466.511460875,20192,20816
2466.5144092,20192,20800
2466.517353321,20192,20800
2466.520311961,20208,20816
2466.523263527,20208,20848
2466.526212777,20192,20816
2466.529162788,20208,20832
2466.532110779,20256,20816
2466.535058585,20208,20816
2466.538026336,20224,20848
2466.540980643,20208,20816
2466.543929171,20224,20816
2466.546875348,20224,20832
2466.549829506,20240,20800
2466.552784276,20192,20816
2466.555732212,20192,20800
2466.558701555,20224,20832
2466.561653158,20208,20832
2466.564601001,20208,20816
2466.567539474,20208,20816
2466.570491873,20208,20816
2466.573440291,20240,20816
2466.576384393,20208,20816
2466.579341107,20192,20832
2466.582293339,20208,20800
2466.585240035,20176,20816
2466.588197989,20192,20816
2466.591151814,20192,20800
2466.594097676,20240,20784
2466.597036168,20192,20768
2466.599993085,20192,20784
2466.602948095,20224,20768
2466.605896753,20176,20784
2466.608860467,20224,20816
2466.611809996,20192,20864
2466.614758525,20224,20800
2466.617717294,20224,20816
2466.62066536,20192,20784
2466.62361111,20208,20816
2466.626556472,20208,20816
2466.629515816,20224,20816
2466.632464881,20208,20816
2466.63540604,20208,20800
2466.638357753,20224,20848
2466.641308856,20240,20816
2466.644290718,20240,20816
2466.647239265,20240,20832
2466.650189331,20224,20832
2466.653139878,20240,20832
2466.656092795,20224,20800
2466.659057694,20208,20800
2466.662014834,20208,20848
2466.664966622,20224,20848
2466.667930521,20224,20816
2466.670880994,20192,20816
2466.673836819,20192,20832
2466.676788348,20192,20800
2466.679744561,20208,20832
2466.682692516,20192,20800
2466.685642878,20224,20784
2466.688608647,20208,20784
2466.691563602,20176,20832
2466.694516445,20208,20768
2466.697461844,20192,20816
2466.700414354,20208,20784
2466.703368494,20224,20800
2466.706316319,20176,20832
2466.709276607,20240,20784
2466.712236432,20176,20832
2466.715178053,20192,20784
2466.71813847,20176,20832
2466.721090647,20224,20816
2466.724038472,20224,20832
2466.726991075,20224,20816
2466.729956344,20208,20800
2466.732906484,20240,20832
2466.735846568,20240,20800
2466.738810615,20240,20816
2466.741761884,20224,20816
2466.744711691,20224,20800
2466.747676997,20224,20832
2466.750625193,20208,20832
2466.753573962,20224,20800
2466.75651525,20208,20816
2466.759475519,20192,20816
2466.762431288,20208,20816
2466.765382354,20224,20816
2466.768343549,20208,20816
2466.771288837,20224,20800
2466.77423307,20208,20832
2466.77717582,20208,20816
2466.780130127,20208,20816
2466.783081341,20192,20816
2466.78602848,20192,20816
2466.788981194,20176,20800
2466.79193026,20176,20816
2466.79487164,20176,20800
2466.797831595,20208,20784
2466.800784697,20240,20816
2466.803732115,20208,20848
2466.806671995,20192,20800
2466.809632135,20208,20800
2466.812578552,20224,20800
2466.815526988,20224,20800
2466.818485443,20192,20816
2466.821439453,20192,20832
2466.824386093,20192,20832
2466.827330862,20208,20848
2466.83028528,20224,20800
2466.833235234,20208,20816
2466.83617417,20224,20816
2466.839129495,20208,20816
2466.842080172,20208,20848
2466.845027608,20224,20800
2466.847984062,20192,20832
2466.850943721,20224,20832
2466.853890545,20224,20832
2466.856835037,20208,20784
2466.85979564,20208,20816
2466.86275452,20192,20800
2466.865703512,20240,20800
2466.868666152,20192,20832
2466.871617939,20208,20816
2466.874562375,20224,20832
2466.877501811,20192,20848
2466.88045871,20192,20784
2466.883408165,20208,20800
2466.886356656,20208,20832
2466.889314333,20256,20800
2466.89226514,20208,20816
2466.895215872,20192,20784
2466.898171104,20176,20800
2466.901119837,20192,20784
2466.904066754,20160,20800
2466.907007838,20208,20800
2466.909966922,20176,20848
2466.912921358,20176,20752
2466.915870665,20224,20784
2466.918824045,20192,20800
2466.921773907,20192,20800
2466.92472488,20208,20800
2466.92768902,20224,20816
2466.930641197,20224,20816
2466.933588188,20208,20800
2466.936532013,20224,20816
2466.939481486,20224,20832
2466.942430811,20208,20816
2466.945381229,20208,20816
2466.94833835,20240,20800
2466.951290341,20224,20816
2466.9542355,20240,20800
2466.957175861,20208,20816
2466.960125001,20176,20832
2466.963077345,20208,20832
2466.966023947,20208,20816
2466.968980698,20224,20816
2466.971931449,20256,20864
2466.97488057,20208,20800
2466.977835728,20192,20800
2466.980785313,20224,20784
2466.983729582,20176,20816
2466.986676833,20224,20784
2466.989642232,20176,20800
2466.992592779,20208,20800
2466.9955379,20224,20816
2466.998491095,20160,20816
2467.001443365,20240,20784
2467.00439243,20208,20800
2467.007329533,20176,20800
2467.010288987,20208,20784
2467.013244238,20208,20816
2467.016196378,20192,20800
2467.019159721,20224,20816
2467.022109398,20192,20816
2467.025065131,20240,20816
2467.028029381,20224,20800
2467.030980206,20256,20832
2467.033929365,20192,20816
2467.036884152,20208,20800
2467.039850959,20208,20800
2467.042805895,20208,20784
2467.045752812,20240,20848
2467.048710341,20192,20848
2467.051665536,20224,20816
2467.054612176,20208,20816
2467.057552371,20224,20832
2467.060513826,20240,20864
2467.063462743,20224,20832
2467.066410939,20192,20816
2467.069371504,20192,20816
2467.072323496,20176,20832
2467.075274061,20240,20832
2467.078227775,20208,20784
2467.081178674,20192,20816
2467.084128721,20192,20800
2467.087070491,20208,20800
2467.090024038,20176,20816
2467.092972714,20176,20800
2467.095921113,20208,20816
2467.098888827,20192,20832
2467.101845634,20208,20816
2467.104794699,20192,20768
2467.107754876,20208,20800
2467.11071122,20208,20816
2467.113665322,20176,20800
2467.116609888,20192,20784
2467.119565953,20224,20784
2467.122523315,20208,20816
2467.125473807,20208,20800
2467.128426521,20224,20816
2467.13137629,20192,20784
2467.134327319,20224,20848
2467.137268829,20192,20832
2467.14021632,20192,20816
2467.143162182,20208,20816
2467.146116674,20192,20784
