Time,Raw Value,Voltage
321.918377458,0,0
321.927346752,26432,0.0
321.935701467,26432,0.002
321.943999923,26400,0.0
321.952078229,26432,0.0
321.960158684,26416,0.0
321.968232453,26432,0.0
321.976260222,26400,0.0
321.984312454,26432,0.0
321.991954036,26432,0.0
322.000013509,26432,0.0
322.008045945,26432,0.0
322.016477975,26432,0.0
322.025204175,26448,0.0
322.033739465,26448,0.0
322.041816846,26416,0.0
322.049853578,26432,0.002
322.057864773,26416,0.0
322.065921171,26432,0.0
322.073940589,26432,0.0
322.081969728,26400,0.0
322.089971756,26432,0.0
322.097996173,26432,0.0
322.106028017,26448,0.0
322.11466316,26432,0.0
322.123025301,26432,0.0
322.131567629,26432,0.0
322.139599546,26416,0.002
322.147612685,26416,0.0
322.155669973,26416,0.0
322.163693964,26416,0.0
322.171734067,26400,-0.002
322.179755484,26432,0.0
322.187771512,26416,0.0
322.195778503,26432,0.0
322.203807235,26432,0.0
322.211842245,26448,0.0
322.220427351,26432,0.0
322.22916342,26432,0.0
322.237716452,26448,0.0
322.245876055,26416,0.0
322.25388475,26400,0.0
322.261891334,26400,0.0
322.269883417,26416,0.0
322.277975687,26416,0.0
322.286011474,26448,0.0
322.294089651,26432,0.0
322.302155439,26432,0.0
322.310237783,26448,0.0
322.318839573,26448,0.0
322.327580328,26432,0.0
322.336205953,26432,0.0
322.344275574,26416,0.0
322.352340417,26432,0.0
322.360360983,26416,0.0
322.36841927,26416,0.0
322.376082185,26432,0.0
322.384181881,26416,0.0
322.392286317,26448,0.0
322.400287086,26432,0.0
322.408405504,26448,0.0
322.417036869,26432,0.0
322.425758864,26432,0.0
322.434352766,26432,0.0
322.442382832,26432,0.0
322.450414971,26432,0.0
322.458464166,26400,0.0
322.466509732,26432,0.0
322.474587316,26416,0.0
322.482618159,26416,0.0
322.490666262,26432,0.0
322.498688308,26432,0.0
322.506874412,26448,0.0
322.515480462,26432,0.0
322.524232624,26432,0.0
322.532875267,26448,0.0
322.540894518,26416,0.0
322.548926324,26416,0.0
322.556981982,26400,0.002
322.565045344,26416,0.0
322.573086243,26432,0.0
322.581096419,26416,0.0
322.589143447,26432,0.0
322.597197791,26432,0.0
322.605298319,26432,0.0
322.614322298,26432,0.0
322.623110812,26432,0.0
322.631345305,26432,0.0
322.639369259,26448,0.0
322.647502214,26416,0.0
322.655550631,26400,0.0
322.663583771,26416,0.0
322.671636355,26416,0.0
322.679665494,26432,0.0
322.687670522,26432,0.0
322.695696569,26432,0.0
322.703746487,26432,0.0
322.713336117,26432,0.0
322.722063501,26432,0.0
322.730617625,26416,0.0
322.73864082,26432,0.0
322.74666183,26400,0.0
322.754690729,26416,0.0
322.762837313,26400,0.0
322.770852675,26432,0.002
322.778883333,26432,0.0
322.786956806,26432,0.0
322.794983056,26432,0.0
322.802997066,26432,0.0
322.81103328,26448,0.0
322.819614052,26432,0.0
322.828331307,26448,0.0
322.836893857,26432,0.0
322.84491894,26400,0.002
