Time,Raw Value
2034.579370049,0
2034.582224207,0
2034.583814577,0
2034.585367836,0
2034.586929724,0
2034.588479278,0
2034.590009146,0
2034.591532256,0
2034.59306181,0
2034.59458653,16
2034.596133714,16
2034.597693713,16
2034.599237193,0
2034.600769265,0
2034.602295801,0
2034.60382754,0
2034.605357593,16
2034.606883351,0
2034.608414627,0
2034.609980163,0
2034.611520217,0
2034.613157163,0
2034.614684772,0
2034.616214289,0
2034.617739268,0
2034.619266526,0
2034.620793024,16
2034.622319819,16
2034.623849261,0
2034.625380352,0
2034.626910665,16
2034.628445497,32
2034.629982921,16
2034.63151179,0
2034.633045733,0
2034.634573231,32
2034.636099766,32
2034.637626561,0
2034.63916193,0
2034.640690206,0
2034.642220852,0
2034.643754351,0
2034.645286497,0
2034.646822199,0
2034.649807657,16
2034.651361415,0
2034.652897062,0
2034.654424282,16
2034.655951743,32
2034.657475575,32
2034.659002277,0
2034.660530053,0
2034.662058273,32
2034.663594975,0
2034.665129807,0
2034.666657694,0
2034.668186044,0
2034.669710968,0
2034.671235318,16
2034.672771372,0
2034.674299186,16
2034.675871426,0
2034.677400961,0
2034.678927422,0
2034.680456568,0
2034.681984807,0
2034.683512695,0
2034.684993562,0
2034.686521542,0
2034.688051133,0
2034.689577779,0
2034.691103296,0
2034.692633109,0
2034.694159515,0
2034.695687328,16
2034.697218011,0
2034.698826678,0
2034.700372899,0
2034.701903101,16
2034.703428692,0
2034.704989042,0
2034.706526282,16
2034.708052854,16
2034.709580723,0
2034.711105758,16
2034.712637015,0
2034.714158958,0
2034.715681123,0
2034.717207806,0
2034.718733286,0
2034.720376083,0
2034.721904563,0
2034.72343045,16
2034.72495667,16
2034.726491206,0
2034.728027056,0
2034.72955711,32
2034.731087367,16
2034.73262331,0
2034.734153123,0
2034.735681566,16
2034.737212453,0
2034.738743452,0
2034.740274061,0
2034.741801041,0
2034.743328076,48
2034.74485587,0
2034.746380887,0
2034.747900552,0
2034.74942455,0
2034.750942863,0
2034.75248801,0
2034.7540111,0
2034.755494764,16
2034.757025114,0
2034.758549483,0
2034.760074852,0
2034.76160172,0
2034.763125515,0
2034.764651402,0
2034.766175955,0
2034.76769612,0
2034.769225785,16
2034.770752117,16
2034.772279319,16
2034.773806335,0
2034.775217201,0
2034.776747366,16
2034.778275494,0
2034.779802122,0
2034.781326416,16
2034.782853063,0
2034.784377653,0
2034.785908911,0
2034.787435002,0
2034.788955963,0
2034.790440516,0
2034.79196481,0
2034.793490253,0
2034.795014436,0
2034.796538582,0
2034.798080081,0
2034.799605487,16
2034.801131596,0
2034.802655039,16
2034.804236038,0
2034.805772796,0
2034.807298794,0
2034.808823848,16
2034.810352494,16
2034.811879011,0
2034.813399694,0
2034.814922711,0
2034.816447987,0
2034.817973003,0
2034.819497798,0
2034.821022092,0
2034.822542683,16
2034.824183462,16
2034.825715238,0
2034.82724044,16
2034.828774901,0
2034.830302307,0
2034.831830416,0
2034.833353044,16
2034.834878431,16
2034.83640667,0
2034.837935557,0
2034.83946387,16
2034.840994813,0
2034.842520626,0
2034.844046513,0
2034.845572289,0
2034.847097583,0
2034.848640397,0
2034.850164302,0
2034.851690578,0
2034.853218762,16
2034.854744149,16
