Time,AccX,AccY,AccZ,AngleX,AngleY,AngleZ
2034.696545773,-0.0293,-0.064,1.0078,-3.642,1.692,-174.567
2034.796545823,-0.0293,-0.0645,1.0083,-3.642,1.692,-174.567
2034.896545837,-0.0298,-0.0649,1.0083,-3.642,1.692,-174.567
2034.996545905,-0.0303,-0.0649,1.0073,-3.647,1.692,-174.567
2035.096546011,-0.0298,-0.063,1.0078,-3.647,1.692,-174.567
2035.196546099,-0.0303,-0.064,1.0088,-3.647,1.692,-174.567
2035.296551464,-0.0298,-0.0645,1.0073,-3.647,1.697,-174.567
2035.396551551,-0.0298,-0.0645,1.0078,-3.647,1.697,-174.567
2035.496551602,-0.0303,-0.0635,1.0073,-3.647,1.697,-174.567
2035.596551652,-0.0298,-0.0635,1.0093,-3.647,1.692,-174.567
2035.696558221,-0.0303,-0.0635,1.0078,-3.647,1.692,-174.567
2035.796558253,-0.0298,-0.064,1.0083,-3.647,1.697,-174.567
2035.896558285,-0.0303,-0.0645,1.0093,-3.642,1.692,-174.567
2035.996558391,-0.0303,-0.064,1.0073,-3.642,1.697,-174.567
2036.096558461,-0.0298,-0.064,1.0088,-3.642,1.697,-174.567
2036.196565215,-0.0303,-0.0645,1.0078,-3.642,1.697,-174.567
2036.296565285,-0.0298,-0.0635,1.0078,-3.642,1.697,-174.567
2036.396565391,-0.0298,-0.0649,1.0068,-3.642,1.697,-174.567
2036.496565405,-0.0288,-0.064,1.0083,-3.642,1.697,-174.567
2036.596565437,-0.0298,-0.064,1.0078,-3.642,1.692,-174.567
2036.696565525,-0.0293,-0.0635,1.0078,-3.642,1.692,-174.567
2036.796568631,-0.0303,-0.064,1.0083,-3.642,1.692,-174.567
2036.896568664,-0.0298,-0.0645,1.0073,-3.642,1.692,-174.567
2036.996568789,-0.0293,-0.0645,1.0073,-3.642,1.692,-174.567
2037.096568821,-0.0293,-0.0635,1.0078,-3.642,1.692,-174.567
2037.196575373,-0.0298,-0.064,1.0078,-3.642,1.692,-174.567
2037.296575479,-0.0298,-0.0635,1.0078,-3.642,1.692,-174.567
2037.396575549,-0.0303,-0.064,1.0078,-3.642,1.692,-174.567
2037.496575656,-0.0503,-0.0303,1.0093,-3.625,1.675,-174.589
2037.596575744,-0.0288,-0.083,1.0044,-3.642,1.692,-174.606
2037.696575777,-0.0278,-0.0732,0.9976,-3.647,1.692,-174.628
2037.796575883,-0.0342,-0.0601,1.0093,-3.653,1.686,-174.666
2037.896575972,-0.0337,-0.0654,1.0059,-3.647,1.686,-174.688
2037.99657606,-0.0317,-0.0737,1.0083,-3.647,1.686,-174.71
2038.096576093,-0.0283,-0.0645,1.0093,-3.642,1.686,-174.749
2038.19657646,-0.0337,-0.0659,1.0083,-3.647,1.686,-174.803
2038.296576511,-0.0371,-0.0786,1.0063,-3.647,1.686,-174.781
2038.396576526,-0.0273,-0.0571,1.0078,-3.642,1.681,-174.677
2038.496576614,-0.0229,-0.063,1.0073,-3.642,1.686,-174.496
2038.596576666,-0.0283,-0.062,1.0093,-3.642,1.692,-174.298
