Time,RawValue1,RawValue2
2471.028563028,16496,26432
2471.032618755,16448,26416
2471.035755569,16464,26384
2471.038902698,16432,26448
2471.042045772,16464,26384
2471.045219661,16448,26384
2471.048285234,16432,26384
2471.0514049,16416,26416
2471.054466047,16448,26432
2471.057523046,16432,26400
2471.060595915,16448,26416
2471.063639859,16464,26432
2471.066677358,16448,26416
2471.069710301,16448,26384
2471.072764707,16464,26400
2471.075805391,16432,26400
2471.078832168,16464,26416
2471.081930297,16448,26416
2471.084965221,16448,26368
2471.087983017,16464,26384
2471.091032367,16432,26368
2471.094054255,16464,26416
2471.097032272,16448,26384
2471.100010178,16464,26400
2471.103001621,16448,26416
2471.105980971,16448,26400
2471.108955766,16464,26400
2471.111945506,16464,26432
2471.114929245,16448,26432
2471.11790254,16480,26416
2471.120935779,16464,26416
2471.123918556,16464,26368
2471.12689411,16448,26400
2471.129868312,16448,26416
2471.13289344,16464,26400
2471.135877254,16464,26448
2471.1388509,16480,26416
2471.141867566,16432,26400
2471.14484899,16480,26416
2471.148049324,16448,26432
2471.151118063,16480,26400
2471.154155247,16464,26432
2471.15715195,16448,26384
2471.160232967,16448,26416
2471.163274188,16448,26432
2471.166290854,16432,26368
2471.169312964,16448,26400
2471.172335055,16448,26400
2471.175356332,16432,26448
2471.178349256,16448,26368
2471.181349496,16448,26384
2471.184336272,16464,26448
2471.187315456,16464,26368
2471.190297288,16448,26400
2471.193300416,16432,26384
2471.19625797,16464,26400
2471.199200357,16448,26384
2471.202152319,16464,26400
2471.205102354,16432,26416
2471.208049723,16448,26448
2471.210998999,16432,26416
2471.213945368,16464,26448
2471.216888755,16432,26432
2471.219826012,16464,26416
2471.22278427,16432,26432
2471.22573538,16464,26448
2471.228676359,16448,26384
2471.231628969,16464,26416
2471.234581115,16480,26448
2471.237522151,16480,26400
2471.240470279,16448,26416
2471.243415536,16464,26416
2471.246357294,16464,26432
2471.249321885,16464,26400
2471.252384032,16448,26400
2471.255383901,16480,26432
2471.258393344,16432,26400
2471.261427547,16464,26400
2471.264464175,16480,26400
2471.267448748,16464,26416
2471.270449154,16432,26384
2471.273412116,16448,26400
2471.276366818,16464,26384
2471.279315946,16432,26416
2471.282289852,16432,26416
2471.285243868,16464,26368
2471.288193367,16432,26400
2471.29115668,16464,26416
2471.29411053,16448,26432
2471.297076658,16448,26432
2471.300030416,16464,26400
2471.3029916,16448,26400
2471.30594558,16448,26416
2471.308904393,16480,26432
2471.311899466,16432,26416
2471.314851538,16448,26384
2471.317805314,16432,26368
2471.320768702,16480,26416
2471.323719404,16464,26416
2471.326702791,16480,26448
2471.329651493,16432,26432
2471.332617658,16464,26400
2471.335574934,16448,26416
2471.338533414,16448,26400
2471.341502246,16448,26416
2471.344461745,16480,26416
2471.347435817,16448,26384
2471.350448075,16464,26400
2471.353440666,16464,26416
2471.356466091,16480,26432
2471.359459849,16464,26384
2471.362472792,16464,26416
2471.365443661,16464,26432
2471.368401345,16448,26384
2471.371374102,16448,26416
2471.374333064,16432,26400
2471.377285414,16464,26368
2471.380238764,16464,26384
2471.383205504,16448,26416
2471.38616278,16480,26400
2471.389117426,16448,26400
2471.392089758,16448,26432
2471.39504472,16464,26400
2471.398003996,16448,26432
2471.400983383,16464,26400
2471.403939807,16448,26416
2471.406896584,16448,26448
2471.409849397,16480,26400
2471.412815969,16480,26400
2471.415776746,16480,26400
2471.418724374,16480,26384
2471.421691965,16464,26384
2471.424640074,16464,26416
2471.427588406,16480,26416
2471.430549534,16464,26416
2471.433500143,16432,26416
2471.43644516,16480,26400
2471.439389862,16432,26384
2471.442388046,16464,26432
2471.445342119,16448,26448
2471.448318599,16464,26400
2471.451314116,16464,26400
2471.4542878,16464,26400
2471.457283724,16464,26400
2471.460253723,16464,26416
2471.463294888,16480,26368
2471.466312572,16464,26384
2471.469298756,16464,26400
2471.472271532,16464,26400
2471.475230364,16464,26400
2471.478184381,16448,26368
2471.481149157,16496,26384
2471.484106767,16448,26400
2471.487065135,16464,26464
2471.490012837,16448,26400
2471.49297328,16432,26432
2471.495930871,16448,26400
2471.498883036,16464,26400
2471.501885591,16448,26400
2471.504840126,16480,26384
2471.507786421,16448,26416
2471.510781808,16496,26400
2471.513739992,16480,26368
2471.516689249,16416,26448
2471.5196406,16464,26384
2471.522611376,16448,26432
2471.525559374,16464,26384
2471.528507225,16464,26384
2471.531497353,16464,26400
2471.534454814,16464,26400
2471.537411924,16480,26432
2471.540437552,16480,26448
2471.543391625,16448,26400
2471.546370808,16496,26448
2471.549334659,16464,26432
2471.552342935,16448,26432
2471.555331119,16448,26432
2471.558450581,16448,26448
2471.56147858,16464,26384
2471.564438375,16432,26432
2471.567402688,16464,26432
2471.570440946,16464,26416
2471.573394889,16448,26368
2471.576346924,16464,26400
2471.579298015,16448,26400
2471.582270107,16432,26400
2471.585228049,16464,26432
2471.588180696,16448,26432
2471.591150102,16448,26384
2471.594105285,16448,26416
2471.597068599,16464,26416
2471.600026245,16464,26448
2471.60298741,16448,26400
2471.605940242,16448,26416
2471.608895222,16464,26432
2471.611879887,16448,26432
2471.614837441,16448,26400
2471.617790458,16496,26400
2471.620757549,16432,26416
2471.623708843,16464,26416
2471.62665586,16464,26432
2471.629608359,16480,26432
2471.632577727,16480,26432
2471.635537948,16464,26384
2471.638488465,16448,26416
2471.641478778,16448,26400
2471.644432332,16464,26368
2471.647420775,16464,26416
2471.650451681,16464,26416
2471.653464958,16480,26400
2471.656430678,16464,26416
2471.659443307,16464,26384
2471.662504861,16448,26416
2471.665484952,16464,26384
2471.668465858,16416,26432
2471.671503116,16432,26416
2471.674484726,16448,26384
2471.67744678,16464,26384
2471.680456686,16448,26384
2471.68342324,16464,26384
2471.686377423,16448,26432
2471.689331366,16464,26384
2471.692297013,16448,26416
2471.695251326,16448,26416
2471.69820162,16464,26416
2471.701171841,16432,26464
2471.704123802,16464,26416
2471.707069338,16448,26416
2471.710026429,16448,26432
2471.712999261,16464,26432
2471.715951963,16448,26448
2471.718915257,16464,26448
2471.721918534,16432,26400
2471.724873291,16448,26416
2471.727828493,16464,26384
2471.730791492,16464,26432
2471.733748805,16432,26416
2471.736698266,16464,26432
2471.73964382,16480,26416
2471.742608244,16464,26432
2471.745564298,16480,26400
2471.748545186,16464,26448
2471.751578684,16432,26416
2471.754564109,16448,26432
2471.75755533,16448,26416
2471.760551106,16464,26416
2471.763561697,16448,26400
2471.766534066,16464,26400
2471.76949725,16448,26368
2471.7724781,16464,26368
