Time,Data
0.010116,0
0.020499,0
0.030553,0
0.040778,0
0.05083,0
0.061077,0
0.071292,0
0.081319,0
0.091544,0
0.101568,0
0.111771,0
0.121909,0
0.131931,0
0.142081,0
0.152108,0
0.162286,0
0.172433,0
0.18245,0
0.192603,0
0.202617,0
0.212796,0
0.222957,0
0.232971,0
0.243116,0
0.253141,0
0.263323,0
0.27346,0
0.283478,0
0.293624,0
0.303633,0
0.313797,0
0.323955,0
0.333959,0
0.3441,0
0.354117,0
0.364284,0
0.374442,0
0.384468,0
0.394617,0
0.404633,0
0.414808,0
0.424941,0
0.434965,0
0.445104,0
0.45514,0
0.465316,0
0.475467,0
0.485474,0
0.495645,0
0.505842,0
0.515843,0
0.525965,0
0.53599,0
0.546124,0
0.556151,0
0.566362,0
0.576556,0
0.586567,0
0.596733,0
0.60693,0
0.616934,0
0.627044,0
0.637057,0
0.647201,0
0.657225,0
0.667396,0
0.677539,0
0.687548,0
0.69769,0
0.707695,0
0.717875,0
0.72802,0
0.738023,0
0.74816,0
0.758171,0
0.768346,0
0.778484,0
0.788503,0
0.798629,0
0.808685,0
0.818863,0
0.828995,0
0.839014,0
0.849155,0
0.859178,0
0.869349,0
0.879485,0
0.889498,0
0.899639,0
0.909659,0
0.919835,0
0.92999,0
0.940007,0
0.950146,0
0.960153,0
0.970325,0
0.980468,0
0.990478,0
1.000625,0
1.010632,0
1.020809,0
1.030945,0
1.040962,0
1.051108,0
1.061119,0
1.071291,0
1.081429,0
1.091484,0
1.101612,0
1.111636,0
1.121814,0
1.131964,0
1.141964,0
1.152111,0
1.162123,0
1.172289,0
1.182438,0
1.192452,0
1.202587,0
1.212606,0
1.222779,0
1.232934,0
1.24294,0
1.253087,0
1.263105,0
1.273275,0
1.283426,0
1.293427,0
1.303568,0
1.313584,0
1.323775,0
1.333916,0
1.343938,0
1.354112,0
1.364136,0
1.374305,0
1.384445,0
1.394465,0
1.404597,0
1.414616,0
1.424793,0
1.434947,0
1.444957,0
1.455104,0
1.465117,0
1.475292,0
1.485435,0
1.495462,0
1.505608,0
1.51563,0
1.525807,0
1.535959,0
1.545962,0
1.556117,0
1.56613,0
1.576301,0
1.586449,0
1.596468,0
1.606611,0
1.616637,0
1.626825,0
1.636965,0
1.646982,0
1.657126,0
1.66715,0
1.677319,0
1.687465,0
1.697532,0
1.707675,0
1.717689,0
1.727866,0
1.737997,0
1.748005,0
1.758151,0
1.768162,0
1.778328,0
1.788471,0
1.798491,0
1.80863,0
1.818646,0
1.828809,0
1.83896,0
1.848974,0
1.859128,0
1.869132,0
1.879313,0
1.88944,0
1.899478,0
1.909613,0
1.919643,0
1.929839,0
1.939974,0
1.94998,0
1.960133,0
1.970147,0
1.980324,0
1.990454,0
2.000468,0
2.010594,0
2.020611,0
2.030779,0
2.040915,0
2.050932,0
2.06107,0
2.071098,0
2.081264,0
2.091413,0
2.101427,0
2.111569,0
2.121583,0
2.131785,0
2.141896,0
2.151908,0
2.162061,0
2.172064,0
2.182228,0
2.192367,0
2.202384,0
2.21252,0
2.222538,0
2.232719,0
2.242863,0
2.252873,0
2.263021,0
2.27304,0
2.283204,0
2.29335,0
2.303362,0
2.313501,0
2.323515,0
2.3337,0
2.343823,0
2.353835,0
2.363986,0
2.374005,0
2.384173,0
2.39433,0
2.40433,0
2.414469,0
2.424489,0
2.434656,0
2.44484,0
2.454845,0
2.464985,0
2.475001,0
2.485182,0
2.495363,0
2.505365,0
2.515507,0
2.525527,0
2.535721,0
2.545855,0
2.555869,0
2.566016,0
2.576043,0
2.586213,0
2.596367,0
2.606374,0
2.616519,0
2.626541,0
2.63672,0
2.646862,0
2.656884,0
2.667024,0
2.677039,0
2.687221,0
2.697462,0
2.707463,0
2.717592,0
2.727602,0
2.737781,0
