Time,PulseCounts1,PulseCounts2
2482.20481889,0.0,0.0
2482.254839649,0.0,0.0
2482.304926852,0.0,0.0
2482.354933498,0.0,0.0
2482.405014294,0.0,0.0
2482.45794305,0.0,0.0
2482.508024827,0.0,0.0
2482.558033788,0.0,0.0
2482.608340455,0.0,0.0
2482.658379064,0.0,0.0
2482.708686175,0.0,0.0
2482.75872771,0.0,0.0
2482.809050302,0.0,0.0
2482.859086467,0.0,0.0
2482.909345096,0.0,0.0
2482.959378946,0.0,0.0
2483.009873021,0.0,0.0
2483.061883881,0.0,0.0
2483.112452271,0.0,0.0
2483.164603892,0.0,0.0
2483.21475865,0.0,0.0
2483.264886871,0.0,0.0
2483.315128018,0.0,0.0
2483.365233017,0.0,0.0
2483.415516461,0.0,0.0
2483.465633478,0.0,0.0
2483.51612946,0.0,0.0
2483.566338125,0.0,0.0
2483.616461383,0.0,0.0
2483.666607399,0.0,0.0
2483.716733712,0.0,0.0
2483.76692771,0.0,0.0
2483.817059263,0.0,0.0
2483.867191594,0.0,0.0
2483.917685557,0.0,0.0
2483.968007722,0.0,0.0
2484.018479073,0.0,0.0
2484.070127524,0.0,0.0
2484.120762376,0.0,0.0
2484.173472166,0.0,0.0
2484.223748775,0.0,0.0
2484.274122293,0.0,0.0
2484.324399736,0.0,0.0
2484.374769068,0.0,0.0
2484.425075641,0.0,0.0
2484.475519511,0.0,0.0
2484.52575812,0.0,0.0
2484.576198749,0.0,0.0
2484.626697915,0.0,0.0
2484.677054154,0.0,0.0
2484.727228373,0.0,0.0
2484.777551038,0.0,0.0
2484.82767646,0.0,0.0
2484.878033829,0.0,0.0
2484.928337123,0.0,0.0
2484.978727843,0.0,0.0
2485.029022137,0.0,0.0
2485.080954551,0.0,0.0
2485.131596384,0.0,0.0
2485.184083116,0.0,0.0
2485.234192187,0.0,0.0
2485.284420129,0.0,0.0
2485.33458757,0.0,0.0
2485.384811753,0.0,0.0
2485.434967194,0.0,0.0
2485.485149969,0.0,0.0
2485.535296855,0.0,0.0
2485.585430944,0.0,0.0
2485.635582793,0.0,0.0
2485.685826641,0.0,0.0
2485.736118841,0.0,0.0
2485.786400005,0.0,0.0
2485.836644761,0.0,0.0
2485.887010202,0.0,0.0
2485.937231032,0.0,0.0
2485.987497621,0.0,0.0
2486.037757877,0.0,0.0
2486.08923901,0.0,0.0
2486.139865953,0.0,0.0
2486.192633167,0.0,0.0
2486.242888423,0.0,0.0
2486.29315942,0.0,0.0
2486.343367361,0.0,0.0
2486.393707469,0.0,0.0
2486.443929243,0.0,0.0
2486.494211758,0.0,0.0
2486.544455866,0.0,0.0
2486.594782196,0.0,0.0
2486.64501834,0.0,0.0
2486.695243873,0.0,0.0
2486.745492887,0.0,0.0
2486.795732975,0.0,0.0
2486.845983286,0.0,0.0
2486.896287356,0.0,0.0
2486.946523722,0.0,0.0
2486.9968462,0.0,0.0
2487.047766291,0.0,0.0
2487.098366159,0.0,0.0
2487.148906638,0.0,0.0
2487.201842815,0.0,0.0
2487.25191931,0.0,0.0
2487.302159417,0.0,0.0
2487.352413635,0.0,0.0
2487.402777298,0.0,0.0
2487.453211998,0.0,0.0
2487.503576587,0.0,0.0
2487.553919194,0.0,0.0
2487.604301209,0.0,0.0
2487.65459476,0.0,0.0
2487.704923774,0.0,0.0
2487.755244306,0.0,0.0
2487.805663172,0.0,0.0
2487.855996186,0.0,0.0
2487.906344551,0.0,0.0
2487.956610324,0.0,0.0
2488.006916764,0.0,0.0
2488.058093078,0.0,0.0
2488.108658279,0.0,0.0
2488.158761939,0.0,0.0
2488.20900236,0.0,0.0
2488.259304948,0.0,0.0
2488.309770666,0.0,0.0
2488.360121384,0.0,0.0
2488.410447268,0.0,0.0
2488.460708707,0.0,0.0
2488.511012665,0.0,0.0
2488.561311549,0.0,0.0
2488.611659433,0.0,0.0
2488.661975242,0.0,0.0
2488.712370237,0.0,0.0
2488.762745713,0.0,0.0
2488.813114226,0.0,0.0
2488.86342385,0.0,0.0
2488.913850438,0.0,0.0
2488.964300247,0.0,0.0
2489.014679353,0.0,0.0
2489.064755957,0.0,0.0
2489.115355324,0.0,0.0
2489.166623934,0.0,0.0
2489.216802928,0.0,0.0
2489.26695731,0.0,0.0
2489.317104896,0.0,0.0
2489.367301538,0.0,0.0
2489.41746692,0.0,0.0
2489.467584043,0.0,0.0
2489.517755314,0.0,0.0
2489.56807979,0.0,0.0
2489.61818095,0.0,0.0
2489.66831409,0.0,0.0
2489.718684491,0.0,0.0
2489.768833688,0.0,0.0
2489.819569628,0.0,0.0
2489.870301957,0.0,0.0
2489.920831433,0.0,0.0
2489.971425891,0.0,0.0
2490.022214201,0.0,0.0
2490.075400692,0.0,0.0
2490.125980279,0.0,0.0
2490.177138388,0.0,0.0
2490.227320974,0.0,0.0
2490.277675986,0.0,0.0
2490.327867071,0.0,0.0
2490.378174287,0.0,0.0
2490.428346928,0.0,0.0
2490.478632902,0.0,0.0
2490.52876908,0.0,0.0
2490.579090462,0.0,0.0
2490.629334196,0.0,0.0
2490.679611206,0.0,0.0
2490.72980905,0.0,0.0
2490.78016158,0.0,0.0
2490.830303553,0.0,0.0
2490.88060612,0.0,0.0
2490.930801204,0.0,0.0
2490.981085104,0.0,0.0
2491.03122941,0.0,0.0
2491.084094843,0.0,0.0
2491.134610225,0.0,0.0
2491.187353249,0.0,0.0
2491.237701112,0.0,0.0
2491.288135069,0.0,0.0
2491.338449709,0.0,0.0
2491.388842906,0.0,0.0
2491.439196584,0.0,0.0
2491.489588836,0.0,0.0
2491.539942125,0.0,0.0
2491.590332026,0.0,0.0
2491.640670777,0.0,0.0
2491.691085195,0.0,0.0
2491.741509595,0.0,0.0
2491.79197105,0.0,0.0
2491.842350116,0.0,0.0
2491.892823146,0.0,0.0
2491.943206212,0.0,0.0
2491.993632334,0.0,0.0
2492.043997381,0.0,0.0
2492.098186505,0.0,0.0
2492.148816424,0.0,0.0
2492.198911711,0.0,0.0
2492.249267629,0.0,0.0
2492.299630861,0.0,0.0
2492.349954705,0.0,0.0
2492.400366716,0.0,0.0
2492.450691985,0.0,0.0
2492.501091385,0.0,0.0
2492.551333487,0.0,0.0
2492.601654164,0.0,0.0
2492.651927599,0.0,0.0
2492.702218386,0.0,0.0
2492.752498395,0.0,0.0
2492.80283709,0.0,0.0
2492.853078321,0.0,0.0
2492.903362608,0.0,0.0
2492.953608931,0.0,0.0
2493.003927682,0.0,0.0
2493.05774858,0.0,0.0
2493.108361887,0.0,0.0
2493.158745693,0.0,0.0
2493.208950128,0.0,0.0
2493.259070284,0.0,0.0
2493.309270349,0.0,0.0
2493.359395079,0.0,0.0
2493.409697625,0.0,0.0
2493.459978801,0.0,0.0
2493.510365181,0.0,0.0
2493.560681043,0.0,0.0
2493.610964403,0.0,0.0
2493.66121756,0.0,0.0
2493.711544105,0.0,0.0
2493.761829095,0.0,0.0
2493.812265493,0.0,0.0
2493.862541631,0.0,0.0
2493.912812083,0.0,0.0
2493.963070999,0.0,0.0
2494.013405637,0.0,0.0
2494.067244609,0.0,0.0
2494.1178511,0.0,0.0
2494.169537079,0.0,0.0
2494.219654975,0.0,0.0
2494.269889169,0.0,0.0
2494.320044991,0.0,0.0
2494.370207073,0.0,0.0
2494.420325043,0.0,0.0
2494.470468421,0.0,0.0
2494.520568762,0.0,0.0
2494.570717362,0.0,0.0
2494.620886165,0.0,0.0
2494.671057839,0.0,0.0
2494.72121192,0.0,0.0
2494.771373278,0.0,0.0
2494.821542174,0.0,0.0
2494.87172744,0.0,0.0
2494.921905799,0.0,0.0
2494.972090954,0.0,0.0
2495.02220346,0.0,0.0
2495.075305353,0.0,0.0
2495.125873251,0.0,0.0
2495.176895522,0.0,0.0
2495.227030417,0.0,0.0
2495.277209239,0.0,0.0
2495.327351246,0.0,0.0
2495.377550919,0.0,0.0
2495.427753834,0.0,0.0
2495.477950581,0.0,0.0
2495.528076051,0.0,0.0
2495.578237817,0.0,0.0
2495.628395768,0.0,0.0
2495.678549088,0.0,0.0
2495.728686964,0.0,0.0
2495.778826766,0.0,0.0
2495.829029791,0.0,0.0
2495.879221205,0.0,0.0
2495.929372136,0.0,0.0
2495.979613717,0.0,0.0
2496.029852186,0.0,0.0
2496.082155555,0.0,0.0
2496.132722637,0.0,0.0
2496.184813505,0.0,0.0
2496.235017567,0.0,0.0
2496.285361389,0.0,0.0
2496.335513802,0.0,0.0
2496.38635346,0.0,0.0
2496.436646466,0.0,0.0
2496.487198511,0.0,0.0
2496.537590685,0.0,0.0
2496.587968766,0.0,0.0
2496.63826755,0.0,0.0
2496.688606797,0.0,0.0
2496.738796005,0.0,0.0
2496.789053289,0.0,0.0
2496.839296776,0.0,0.0
2496.889551189,0.0,0.0
2496.939764231,0.0,0.0
2496.990086367,0.0,0.0
2497.04029315,0.0,0.0
2497.092817741,0.0,0.0
2497.14343186,0.0,0.0
2497.195043113,0.0,0.0
2497.245330119,0.0,0.0
2497.295564606,0.0,0.0
2497.345823852,0.0,0.0
2497.396174821,0.0,0.0
2497.446467642,0.0,0.0
2497.496900352,0.0,0.0
2497.547175172,0.0,0.0
2497.597586179,0.0,0.0
2497.647844535,0.0,0.0
2497.698151411,0.0,0.0
2497.748372415,0.0,0.0
2497.799006922,0.0,0.0
2497.849362409,0.0,0.0
2497.899942674,0.0,0.0
2497.950179994,0.0,0.0
2498.000719166,0.0,0.0
2498.053384573,0.0,0.0
2498.103977375,0.0,0.0
2498.154611012,0.0,0.0
2498.206092986,0.0,0.0
2498.256374861,0.0,0.0
2498.306969238,0.0,0.0
2498.357293595,0.0,0.0
2498.40784762,0.0,0.0
2498.458188347,0.0,0.0
2498.508766687,0.0,0.0
2498.559150599,0.0,0.0
2498.609510141,0.0,0.0
2498.659720163,0.0,0.0
2498.710281595,0.0,0.0
2498.760427931,0.0,0.0
2498.810672732,0.0,0.0
2498.860790346,0.0,0.0
2498.91121135,0.0,0.0
2498.961586596,0.0,0.0
2499.012159231,0.0,0.0
2499.065450658,0.0,0.0
2499.11600846,0.0,0.0
2499.167135968,0.0,0.0
2499.217697733,0.0,0.0
2499.267990681,0.0,0.0
2499.318396019,0.0,0.0
2499.368741986,0.0,0.0
2499.419089972,0.0,0.0
2499.469434847,0.0,0.0
2499.51966785,0.0,0.0
2499.569980984,0.0,0.0
2499.620174191,0.0,0.0
2499.670522102,0.0,0.0
2499.720748901,0.0,0.0
2499.771156942,0.0,0.0
2499.82184641,0.0,0.0
2499.872999695,0.0,0.0
2499.923613589,0.0,0.0
2499.974281354,0.0,0.0
2500.024972155,0.0,0.0
2500.077514503,0.0,0.0
2500.128055249,0.0,0.0
2500.179047329,0.0,0.0
2500.229164924,0.0,0.0
2500.279496928,0.0,0.0
2500.329781486,0.0,0.0
2500.380074471,0.0,0.0
2500.430338215,0.0,0.0
2500.480635718,0.0,0.0
2500.530874091,0.0,0.0
2500.581283095,0.0,0.0
2500.631613894,0.0,0.0
2500.682082619,0.0,0.0
2500.732320196,0.0,0.0
2500.782764902,0.0,0.0
2500.8329762,0.0,0.0
2500.883433278,0.0,0.0
2500.933658539,0.0,0.0
2500.984129283,0.0,0.0
2501.034368433,0.0,0.0
2501.084389767,0.0,0.0
2501.135002179,0.0,0.0
2501.186413076,0.0,0.0
2501.23699758,0.0,0.0
2501.28805666,0.0,0.0
2501.339028073,0.0,0.0
2501.389576299,0.0,0.0
