Time,PulseCounts1,PulseCounts2
214.921849492,0.0,0.0
214.973182348,0.0,0.0
215.023355734,0.0,0.0
215.073549379,0.0,0.0
215.123729709,0.0,0.0
215.173875966,0.0,0.0
215.224053037,0.0,0.0
215.274224293,0.0,0.0
215.32439355,0.0,0.0
215.374533121,0.0,0.0
215.424738433,0.0,0.0
215.474885838,0.0,0.0
215.525032446,0.0,0.0
215.575197425,0.0,0.0
215.625366311,0.0,0.0
215.675539956,0.0,0.0
215.725708231,0.0,0.0
215.775880006,0.0,0.0
215.826037004,0.0,0.0
215.876184964,0.0,0.0
215.92637885,0.0,0.0
215.976564185,0.0,0.0
216.02672367,0.0,0.0
216.076842099,0.0,0.0
216.127001027,0.0,0.0
216.177183307,0.0,0.0
216.227355995,0.0,0.0
216.277494554,0.0,0.0
216.32764426,0.0,0.0
216.377797189,0.0,0.0
216.42801195,0.0,0.0
216.478177638,0.0,0.0
216.528331178,0.0,0.0
216.578518069,0.0,0.0
216.628686886,0.0,0.0
216.678839778,0.0,0.0
216.72903878,0.0,0.0
216.779179468,0.0,0.0
216.829354638,0.0,0.0
216.879534103,0.0,0.0
216.929715198,0.0,0.0
216.979854077,0.0,0.0
217.030021122,0.0,0.0
217.080185593,0.0,0.0
217.130318379,0.0,0.0
217.180510294,0.0,0.0
217.230678394,0.0,0.0
217.280826291,0.0,0.0
217.330996373,0.0,0.0
217.381149492,0.0,0.0
217.431289981,0.0,0.0
217.481467748,0.0,0.0
217.531644738,0.0,0.0
217.581811079,0.0,0.0
217.631953772,0.0,0.0
217.682110113,0.0,0.0
217.732279621,0.0,0.0
217.782437296,0.0,0.0
217.832598915,0.0,0.0
217.882804793,0.0,0.0
217.932995227,0.0,0.0
217.983157295,0.0,0.0
218.033325549,0.0,0.0
218.08351321,0.0,0.0
218.133666927,0.0,0.0
218.183844606,0.0,0.0
218.234035378,0.0,0.0
218.28422728,0.0,0.0
218.334443403,0.0,0.0
218.384630657,0.0,0.0
218.434821855,0.0,0.0
218.484985127,0.0,0.0
218.53516401,0.0,0.0
218.585335523,0.0,0.0
218.635526165,0.0,0.0
218.685680197,0.0,0.0
218.735857061,0.0,0.0
218.786050759,0.0,0.0
218.836220883,0.0,0.0
218.886404415,0.0,0.0
218.936561354,0.0,0.0
218.986741502,0.0,0.0
219.03693576,0.0,0.0
219.087048389,0.0,0.0
219.13720363,0.0,0.0
219.187398073,0.0,0.0
219.237541128,0.0,0.0
219.287679276,0.0,0.0
219.337868905,0.0,0.0
219.388033163,0.0,0.0
219.438181459,0.0,0.0
219.488374643,0.0,0.0
219.538548994,0.0,0.0
219.588704568,0.0,0.0
219.638860901,0.0,0.0
219.6890289,0.0,0.0
219.73921777,0.0,0.0
219.789382973,0.0,0.0
219.839528713,0.0,0.0
219.889693305,0.0,0.0
219.939890083,0.0,0.0
219.990050957,0.0,0.0
220.040226702,0.0,0.0
220.090396595,0.0,0.0
220.140571673,0.0,0.0
220.190737825,0.0,0.0
220.240939903,0.0,0.0
220.291154573,0.0,0.0
220.341350799,0.0,0.0
220.391548451,0.0,0.0
220.441707604,0.0,0.0
220.491883293,0.0,0.0
220.542076834,0.0,0.0
220.592227949,0.0,0.0
220.642414305,0.0,0.0
220.692591087,0.0,0.0
220.742787813,0.0,0.0
220.792899873,0.0,0.0
220.84304821,0.0,0.0
220.893182085,0.0,0.0
220.943355331,0.0,0.0
220.993547655,0.0,0.0
221.04373783,0.0,0.0
221.093922709,0.0,0.0
221.144101791,0.0,0.0
221.194307781,0.0,0.0
221.244496067,0.0,0.0
221.294679798,0.0,0.0
221.344919639,0.0,0.0
221.395039112,0.0,0.0
221.445256583,0.0,0.0
221.495323203,0.0,0.0
221.545548175,0.0,0.0
221.595657258,0.0,0.0
221.645884025,0.0,0.0
221.695994497,0.0,0.0
221.746188765,0.0,0.0
221.796341478,0.0,0.0
221.846509283,0.0,0.0
221.89668481,0.0,0.0
221.946878542,0.0,0.0
221.99701013,0.0,0.0
222.047179772,0.0,0.0
222.097354563,0.0,0.0
222.147488984,0.0,0.0
222.197645201,0.0,0.0
222.247816381,0.0,0.0
222.297975153,0.0,0.0
222.348151074,0.0,0.0
222.398290587,0.0,0.0
222.448454804,0.0,0.0
222.498622743,0.0,0.0
222.548815404,0.0,0.0
222.598978751,0.0,0.0
