Time,RawValue1,RawValue2
0.00167,16288,15936
0.003393,16288,15936
0.005063,16272,15936
0.00675,16288,15952
0.008417,16272,15936
0.010148,16272,15968
0.011817,16272,15920
0.013485,16272,15952
0.015156,16272,15936
0.017084,16272,15920
0.018752,16288,15936
0.020481,16304,15936
0.022149,16256,15936
0.02382,16256,15936
0.025487,16288,15920
0.027171,16272,15920
0.028841,16288,15920
0.030527,16288,15920
0.032197,16288,15936
0.034058,16272,15936
0.035729,16288,15936
0.037399,16256,15936
0.039068,16272,15920
0.040757,16256,15936
0.042426,16272,15936
0.044093,16272,15920
0.04576,16272,15920
0.047428,16288,15888
0.049098,16272,15936
0.050983,16288,15936
0.052654,16272,15920
0.054322,16272,15920
0.055992,16288,15952
0.057663,16288,15936
0.05933,16272,15920
0.061009,16288,15952
0.062679,16272,15920
0.064347,16272,15936
0.066018,16288,15952
0.067877,16288,15936
0.069548,16288,15920
0.071215,16272,15952
0.072883,16288,15936
0.07455,16288,15936
0.076218,16288,15936
0.077886,16272,15936
0.079554,16256,15904
0.081222,16288,15920
0.082892,16272,15920
0.084681,16272,15936
0.086348,16288,15920
0.088016,16288,15920
0.089686,16272,15936
0.091353,16272,15920
0.093024,16288,15920
0.094694,16272,15920
0.096364,16272,15920
0.098032,16272,15936
0.099699,16256,15936
0.101509,16272,15888
0.103179,16272,15920
0.104847,16272,15904
0.106517,16256,15920
0.108187,16288,15920
0.109856,16272,15936
0.111526,16288,15936
0.113195,16288,15936
0.114865,16272,15936
0.116534,16288,15920
0.118314,16288,15920
0.119983,16288,15936
0.12165,16288,15936
0.123318,16288,15920
0.124989,16256,15920
0.126656,16288,15936
0.128328,16272,15920
0.129996,16256,15936
0.131666,16272,15936
0.133336,16288,15936
0.135109,16256,15904
0.136785,16272,15936
0.138453,16256,15936
0.140123,16288,15920
0.141791,16272,15920
0.143461,16288,15920
0.145128,16288,15936
0.146809,16288,15936
0.148477,16288,15936
0.150147,16272,15952
0.151948,16256,15920
0.153618,16272,15920
0.155287,16272,15936
0.156955,16288,15920
0.158622,16288,15936
0.16029,16288,15936
0.161961,16288,15952
0.163628,16256,15936
0.165297,16272,15936
0.166965,16272,15936
0.168732,16272,15936
0.170402,16272,15936
0.17207,16272,15936
0.173739,16256,15936
0.175407,16288,15936
0.177075,16320,15920
0.178743,16256,15936
0.180411,16288,15920
0.182078,16288,15936
0.183748,16272,15936
0.18552,16272,15936
0.187187,16272,15936
0.188858,16272,15920
0.190527,16272,15936
0.192197,16256,15936
0.193867,16272,15936
0.195535,16272,15920
0.197203,16272,15936
0.198871,16272,15952
0.20054,16288,15936
0.20234,16240,15936
0.204007,16288,15936
0.205677,16288,15936
0.207345,16256,15920
0.209013,16272,15952
0.210684,16256,15920
0.212352,16256,15936
0.214019,16272,15936
0.215686,16272,15952
0.217354,16256,15936
0.219124,16272,15952
0.220793,16272,15936
0.222462,16256,15936
0.224132,16272,15936
0.225803,16256,15904
0.227472,16272,15920
0.229139,16288,15920
0.230809,16240,15952
