Time,AccX,AccY,AccZ,AngleX,AngleY,AngleZ
2221.448686161,0.0239,-0.1616,0.999,-9.174,-1.368,166.306
2221.548686237,0.0239,-0.1611,0.998,-9.174,-1.368,166.306
2221.648686332,0.0234,-0.1611,0.9985,-9.174,-1.368,166.306
2221.748686389,0.0239,-0.1606,0.9985,-9.174,-1.368,166.306
2221.848686447,0.0244,-0.1606,0.998,-9.174,-1.368,166.306
2221.948686541,0.0244,-0.1602,0.998,-9.174,-1.368,166.306
2222.048686617,0.0239,-0.1606,0.998,-9.174,-1.368,166.306
2222.148686693,0.0234,-0.1611,0.998,-9.174,-1.368,166.306
2222.248686695,0.0239,-0.1611,0.999,-9.174,-1.368,166.306
2222.348686771,0.0239,-0.1611,0.998,-9.174,-1.368,166.306
2222.448686866,0.0244,-0.1611,0.9985,-9.174,-1.368,166.306
2222.548686905,0.0239,-0.1606,0.998,-9.174,-1.368,166.306
2222.648686999,0.0239,-0.1611,0.9985,-9.174,-1.368,166.306
2222.748687039,0.0234,-0.1611,0.9995,-9.174,-1.368,166.306
2222.848687115,0.0234,-0.1621,0.9985,-9.174,-1.368,166.306
2222.948687117,0.0229,-0.1621,0.9985,-9.174,-1.368,166.306
2223.048687211,0.0239,-0.1616,0.9985,-9.174,-1.368,166.306
2223.148687287,0.0239,-0.1621,0.998,-9.174,-1.362,166.306
2223.248687345,0.0234,-0.1611,0.999,-9.174,-1.362,166.306
2223.348687347,0.0239,-0.1611,0.998,-9.179,-1.362,166.306
2223.448687404,0.0239,-0.1606,0.9985,-9.179,-1.362,166.306
2223.548687406,0.0244,-0.1611,0.9985,-9.179,-1.368,166.306
2223.648687482,0.0234,-0.1606,0.998,-9.179,-1.368,166.306
2223.748687595,0.0234,-0.1611,0.998,-9.179,-1.368,166.306
2223.848687709,0.0234,-0.1606,0.999,-9.179,-1.368,166.306
