Time,AccX,AccY,AccZ,AngleX,AngleY,AngleZ
6020.301395259,0,0,0,0,0,0
6020.424279011,0.0728,-0.4077,0.9224,-23.835,-4.092,155.319
6020.53044702,0.0723,-0.4072,0.9224,-23.835,-4.092,155.319
6020.630449934,0.0713,-0.4072,0.9233,-23.835,-4.092,155.319
6020.73647559,0.0718,-0.4072,0.9224,-23.835,-4.092,155.319
6020.839583904,0.0723,-0.4077,0.9224,-23.835,-4.092,155.319
6020.940421728,0.0718,-0.4072,0.9224,-23.835,-4.092,155.319
6021.041174756,0.0718,-0.4072,0.9229,-23.835,-4.092,155.319
6021.141253744,0.0713,-0.4077,0.9219,-23.835,-4.092,155.319
6021.242021846,0.0718,-0.4072,0.9219,-23.835,-4.092,155.319
6021.342764614,0.0718,-0.4067,0.9224,-23.835,-4.092,155.319
6021.443205548,0.0718,-0.4072,0.9224,-23.835,-4.092,155.319
6021.544358003,0.0718,-0.4077,0.9219,-23.835,-4.092,155.319
6021.645956812,0.0723,-0.4077,0.9219,-23.835,-4.092,155.319
6021.745974689,0.0728,-0.4077,0.9209,-23.835,-4.092,155.319
6021.847532849,0.0723,-0.4067,0.9214,-23.835,-4.092,155.319
6021.947617041,0.0718,-0.4077,0.9224,-23.835,-4.092,155.319
6022.049159275,0.0718,-0.4082,0.9233,-23.84,-4.092,155.319
6022.150159248,0.0718,-0.4072,0.9229,-23.84,-4.092,155.319
6022.250718145,0.0718,-0.4077,0.9219,-23.84,-4.092,155.319
6022.350756559,0.0718,-0.4067,0.9219,-23.84,-4.092,155.319
6022.452363497,0.0723,-0.4072,0.9219,-23.84,-4.092,155.319
6022.553962842,0.0723,-0.4072,0.9224,-23.84,-4.092,155.319
6022.653994886,0.0718,-0.4067,0.9224,-23.84,-4.092,155.319
6022.754113319,0.0723,-0.4077,0.9224,-23.84,-4.092,155.319
6022.855238088,0.0713,-0.4067,0.9224,-23.84,-4.092,155.319
6022.956311191,0.0723,-0.4077,0.9233,-23.835,-4.092,155.319
6023.05657218,0.0723,-0.4082,0.9233,-23.835,-4.092,155.319
6023.157039336,0.0708,-0.4087,0.9229,-23.84,-4.098,155.319
6023.257202844,0.0723,-0.4053,0.9214,-23.835,-4.092,155.319
6023.357507684,0.0732,-0.4092,0.9224,-23.835,-4.092,155.319
6023.457686729,0.0718,-0.4077,0.9219,-23.835,-4.092,155.319
6023.55917874,0.0723,-0.4077,0.9214,-23.835,-4.092,155.319
