Time,Raw Value
6020.323144296,0
6020.324996525,3424
6020.326643234,3424
6020.332935404,3424
6020.339114721,3424
6020.342097509,3456
6020.343980552,3440
6020.3459803,3440
6020.347574139,3424
6020.349191422,3424
6020.350780168,3424
6020.3523906,3424
6020.353971697,3424
6020.355555925,3424
6020.35714693,3424
6020.358741028,3472
6020.360343127,3440
6020.361966354,3424
6020.363566656,3440
6020.365181736,3424
6020.366785019,3440
6020.368411876,3440
6020.370012196,3440
6020.371618646,3440
6020.373210189,3440
6020.374809676,3440
6020.37641244,3424
6020.378011964,3424
6020.379628655,3424
6020.381247827,3424
6020.382849796,3424
6020.384445542,3440
6020.386038121,3440
6020.387654127,3440
6020.389238484,3424
6020.390826304,3440
6020.39242605,3440
6020.394133815,3440
6020.395732302,3424
6020.39733066,3440
6020.398932165,3456
6020.40052143,3440
6020.402143176,3424
6020.4037422,3424
6020.405351594,3424
6020.406966878,3424
6020.408560846,3440
6020.410148259,3424
6020.411736227,3424
6020.41332877,3440
6020.414920868,3424
6020.416500058,3424
6020.418071434,3424
6020.41965168,3440
6020.4212305,3440
6020.422682857,3424
6020.424269233,3440
6020.425874627,3424
6020.427479207,3424
6020.435089918,3440
6020.441116771,3424
6020.4441708,3440
6020.445763861,3472
6020.447385089,3472
6020.44897452,3440
6020.450570637,3440
6020.452150809,3456
6020.453752407,3440
6020.455334338,3424
6020.456932103,3440
6020.458513664,3440
6020.46011704,3424
6020.461702453,3424
6020.463294365,3440
6020.464884871,3424
6020.466464987,3440
6020.468052622,3440
6020.46965635,3440
6020.471240837,3440
6020.47283825,3472
6020.474418496,3456
6020.476032112,3440
6020.477625284,3424
6020.479160345,3424
6020.480752795,3440
6020.482343393,3424
6020.483924528,3440
6020.485499811,3424
6020.487089094,3440
6020.488678452,3424
6020.490279494,3424
6020.491863259,3424
6020.493439301,3424
6020.495036788,3440
6020.496625664,3424
6020.498213521,3440
6020.499804138,3440
6020.501387662,3424
6020.502982963,3424
6020.50461608,3424
6020.506097363,3424
6020.507693905,3440
6020.509291651,3456
6020.510887472,3424
6020.512504033,3440
6020.514097131,3440
6020.515637395,3424
6020.517234678,3424
6020.518822573,3424
6020.520425819,3424
6020.522005972,3440
6020.5236177,3440
6020.525214002,3424
6020.532047766,3440
6020.538148564,3424
6020.541142389,3424
6020.542727913,3424
6020.54431353,3440
6020.54590948,3424
6020.547501022,3440
6020.549082676,3424
6020.550682755,3424
6020.552258909,3440
6020.553855284,3408
6020.555440105,3424
6020.55702124,3440
6020.558611708,3456
6020.560213436,3440
6020.561809756,3424
6020.563515317,3440
6020.565113489,3424
6020.566712624,3456
6020.568296889,3440
6020.569902524,3424
6020.571495344,3424
6020.573073664,3440
6020.574698392,3408
6020.576299694,3440
6020.577888477,3440
6020.579488557,3424
6020.581088895,3424
6020.582684049,3408
6020.584260295,3456
6020.585844689,3440
6020.587442195,3456
6020.589031515,3424
6020.590621113,3440
6020.592195267,3456
6020.593776568,3440
6020.595362333,3440
6020.596945857,3440
6020.598520399,3440
6020.600050052,3440
6020.601651502,3424
6020.60323673,3440
6020.604817032,3440
6020.606398093,3440
6020.608021394,3424
6020.609623418,3424
6020.611206627,3424
6020.6127918,3424
6020.614388286,3424
6020.615984421,3440
6020.61758652,3440
6020.619179729,3440
6020.620791364,3456
6020.622372443,3424
6020.623987393,3440
6020.625614362,3440
6020.632052939,3424
6020.638135015,3440
6020.641070099,3440
6020.642666308,3440
6020.644250147,3424
6020.645833004,3440
6020.647406362,3440
6020.648991997,3424
6020.650594169,3424
6020.65218597,3424
6020.65376168,3440
6020.655356944,3424
6020.656955376,3440
6020.658548677,3440
6020.660144572,3408
6020.661725947,3424
6020.663318471,3440
6020.664913662,3424
6020.666521427,3424
6020.66811708,3424
6020.669706715,3424
6020.671285795,3440
6020.672897226,3424
6020.674509361,3440
6020.67611933,3440
6020.677727576,3456
6020.679332452,3440
6020.680929587,3424
6020.682511851,3456
6020.684072097,3440
6020.685694158,3440
6020.687302294,3440
6020.688903021,3440
6020.690479823,3424
6020.692100106,3440
6020.693732056,3440
6020.695325154,3424
6020.696918363,3424
6020.698523146,3424
6020.700114078,3440
6020.701711157,3440
6020.7032992,3440
6020.704893983,3440
6020.706471914,3456
6020.708060883,3424
6020.709667351,3424
6020.711281171,3440
6020.712861825,3424
6020.71445509,3440
6020.716042669,3424
6020.717652397,3424
6020.719232291,3440
6020.720776167,3424
6020.722364765,3424
6020.723956659,3424
6020.72555472,3424
6020.732037334,3440
6020.738063744,3424
6020.741146699,3424
6020.742740149,3440
6020.744344617,3424
6020.745924715,3440
6020.747519739,3424
6020.749119596,3424
6020.750704065,3440
6020.752302848,3424
6020.753907964,3440
6020.755504729,3424
6020.757100327,3424
6020.758689277,3424
6020.760275468,3440
6020.761860973,3424
6020.763463238,3424
6020.765051076,3456
6020.766967416,3440
6020.768562014,3424
6020.770177668,3440
6020.771772229,3424
6020.773379345,3440
6020.774975647,3440
6020.776590227,3424
6020.778172047,3440
6020.779769626,3424
6020.781354743,3440
6020.782956471,3424
6020.784568995,3440
6020.786174148,3424
6020.78774845,3440
6020.789354418,3440
6020.790959405,3424
6020.792563892,3424
6020.794169046,3424
6020.79575157,3424
6020.797344019,3424
6020.79893508,3424
6020.800528753,3424
6020.802114406,3424
6020.803665356,3424
6020.805253935,3440
6020.806911608,3456
6020.808501483,3440
6020.810088526,3440
6020.811707013,3424
6020.813288851,3424
6020.814879746,3424
6020.816477307,3440
6020.818063645,3440
6020.819659281,3424
6020.821271193,3440
6020.822852736,3424
6020.824467112,3424
6020.8320616,3424
6020.838081917,3424
6020.841183206,3424
6020.842791896,3424
6020.844386328,3440
6020.845970777,3440
6020.84755682,3440
6020.84914501,3424
6020.850744942,3440
6020.852289465,3440
6020.85388173,3440
6020.855480217,3424
6020.857068704,3440
6020.858648746,3424
6020.860225696,3440
6020.861820183,3440
6020.863406503,3440
6020.86500162,3424
6020.86657881,3424
6020.868173797,3424
6020.869765451,3440
6020.871331493,3440
6020.872930795,3424
6020.874519504,3424
6020.876107139,3440
6020.877687959,3408
6020.879263742,3424
6020.880850118,3440
6020.882428179,3456
6020.884036999,3408
6020.885614338,3440
6020.887225862,3424
6020.888915534,3424
6020.890493114,3440
6020.892079267,3424
6020.893658902,3424
6020.895234593,3424
6020.896828469,3440
6020.89840377,3456
6020.900021257,3424
6020.901603985,3440
6020.903197527,3440
6020.90480007,3424
6020.906408779,3424
6020.908043192,3440
6020.909627568,3472
6020.911261851,3424
6020.91286832,3456
6020.914459936,3424
6020.916068201,3424
6020.917669058,3424
6020.919279249,3424
6020.92086681,3440
6020.922463371,3440
6020.924077284,3424
6020.925681363,3440
6020.9320942,3440
6020.93817385,3424
6020.942050678,3440
6020.943662702,3440
6020.945260096,3440
6020.946856065,3472
6020.948469144,3424
6020.950059909,3424
6020.951627266,3440
6020.95323942,3440
6020.954845518,3440
6020.95643482,3440
6020.958043677,3440
6020.959640127,3424
6020.961234984,3424
6020.962835045,3440
