Time,RawValue1,RawValue2
3026.331735651,20176,20816
3026.335730899,20224,20800
3026.338880812,20160,20816
3026.34199867,20208,20800
3026.345120101,20192,20800
3026.348203866,20224,20832
3026.351263445,20240,20832
3026.354302025,20224,20800
3026.357356771,20192,20800
3026.360413017,20208,20784
3026.363438856,20208,20800
3026.366488621,20208,20784
3026.369510385,20224,20816
3026.372513076,20208,20816
3026.375525692,20208,20816
3026.378537994,20208,20784
3026.381535851,20224,20816
3026.384566708,20176,20784
3026.387581658,20144,20800
3026.390581922,20224,20800
3026.393576298,20192,20768
3026.396598507,20208,20784
3026.399606864,20176,20800
3026.40260687,20192,20800
3026.405624523,20208,20832
3026.408639788,20192,20816
3026.411644071,20192,20816
3026.414661613,20240,20816
3026.417682767,20224,20800
3026.420685068,20176,20800
3026.423691463,20240,20816
3026.426708783,20208,20784
3026.429715566,20176,20784
3026.432714719,20192,20848
3026.435736762,20192,20816
3026.438749397,20192,20800
3026.441750717,20224,20816
3026.444763778,20192,20800
3026.447767487,20208,20800
3026.450765214,20192,20816
3026.453765405,20208,20848
3026.456789429,20240,20800
3026.459797156,20192,20816
3026.462794421,20192,20800
3026.465808723,20240,20784
3026.468792246,20208,20816
3026.471744437,20208,20816
3026.474707572,20192,20800
3026.477656781,20240,20768
3026.480602878,20176,20800
3026.483541587,20176,20800
3026.486491778,20224,20768
3026.489442413,20208,20784
3026.492401955,20192,20816
3026.495360275,20192,20816
3026.498312669,20208,20800
3026.501257248,20192,20832
3026.504203624,20192,20784
3026.507159388,20208,20800
3026.510119746,20224,20832
3026.513076029,20224,20800
3026.516042367,20208,20816
3026.518995465,20224,20832
3026.521944433,20240,20816
3026.524916605,20224,20816
3026.527876129,20176,20784
3026.530821264,20240,20784
3026.533756676,20208,20832
3026.536713348,20240,20832
3026.539664872,20224,20848
3026.542611025,20224,20816
3026.545560123,20224,20800
3026.548510499,20224,20800
3026.551456485,20240,20816
3026.554394472,20224,20848
3026.557348459,20192,20832
3026.560298372,20208,20800
3026.563245951,20224,20832
3026.566208734,20208,20848
3026.569156924,20192,20800
3026.572106392,20176,20848
3026.57506112,20224,20800
3026.57801081,20224,20816
3026.580956667,20208,20832
3026.583899191,20208,20784
3026.586851363,20208,20800
3026.589801239,20224,20832
3026.592748485,20192,20832
3026.595700786,20192,20800
3026.598652217,20224,20816
3026.601600593,20224,20784
3026.60456045,20208,20816
3026.607512307,20224,20800
3026.610470812,20192,20784
3026.613415521,20208,20848
3026.616381878,20240,20800
3026.619338958,20224,20816
3026.622284926,20224,20800
3026.625238005,20192,20816
3026.628220659,20240,20848
3026.631165793,20224,20816
3026.634103558,20176,20816
3026.637055896,20192,20800
3026.640013976,20240,20816
3026.642962592,20224,20832
3026.645933023,20224,20848
3026.64888301,20208,20832
3026.651831089,20224,20816
3026.654783502,20240,20848
3026.65773747,20192,20848
3026.660685364,20192,20816
3026.663622073,20208,20816
3026.666573801,20208,20816
3026.669519547,20224,20816
3026.672458441,20224,20832
3026.675426205,20192,20800
3026.678381192,20240,20816
3026.681324753,20224,20800
3026.684279702,20192,20800
3026.6872318,20224,20832
3026.690182009,20224,20848
3026.693129848,20192,20832
3026.696087668,20208,20848
3026.699036969,20208,20816
3026.701989308,20208,20816
3026.704953054,20240,20800
3026.707904522,20208,20768
3026.710853731,20240,20832
3026.71380657,20224,20832
3026.716793649,20208,20832
3026.719741339,20208,20832
3026.722693159,20192,20832
3026.725646313,20192,20784
3026.728597429,20192,20800
3026.731545027,20192,20800
3026.734497014,20192,20816
3026.737445723,20208,20816
3026.740394543,20176,20784
3026.743339955,20208,20784
3026.746292405,20224,20784
3026.749244207,20192,20800
3026.752192675,20192,20816
3026.755145421,20224,20784
3026.758096685,20192,20832
3026.761042357,20192,20816
3026.763983307,20208,20848
3026.766941701,20160,20800
3026.769891243,20208,20800
3026.772836545,20176,20800
3026.775789328,20208,20816
3026.778742888,20208,20800
3026.781689153,20240,20800
3026.784644454,20208,20800
3026.78759533,20208,20800
3026.79054528,20224,20800
3026.793490415,20176,20800
3026.796451012,20224,20816
3026.799399351,20224,20800
3026.80234743,20192,20784
3026.805302491,20176,20832
3026.80825157,20240,20816
3026.81120765,20192,20784
3026.814145822,20192,20816
3026.817097956,20240,20816
3026.820045739,20224,20800
3026.822996078,20176,20816
3026.825949954,20208,20800
3026.828898181,20208,20832
3026.831842446,20208,20800
3026.834795229,20208,20800
3026.837742271,20176,20832
3026.840684683,20224,20832
3026.8436313,20208,20816
3026.846590972,20240,20816
3026.849541588,20224,20816
3026.852489278,20208,20816
3026.855441673,20176,20816
3026.858392289,20224,20816
3026.861343146,20224,20832
3026.864290577,20192,20832
3026.867246101,20192,20816
3026.870202347,20224,20800
3026.873148445,20208,20784
3026.876101635,20224,20800
3026.879052807,20192,20800
3026.882010164,20192,20800
3026.884969003,20192,20784
3026.88791723,20224,20784
3026.890865161,20192,20800
3026.893810129,20176,20784
3026.896769283,20224,20816
3026.899722492,20208,20816
3026.90266783,20176,20800
3026.905620187,20224,20784
3026.908569026,20224,20832
3026.911515439,20192,20784
3026.914473611,20240,20816
3026.917420319,20240,20816
3026.920366343,20256,20816
3026.923302163,20208,20816
3026.926253002,20208,20784
3026.929202248,20208,20816
3026.932150753,20240,20816
3026.935105777,20208,20832
3026.938055875,20224,20816
3026.941003306,20208,20816
3026.943952737,20224,20816
3026.946907501,20192,20832
3026.949861007,20208,20800
3026.952813475,20192,20800
3026.955766313,20192,20800
3026.958715708,20176,20816
3026.961662639,20240,20800
3026.964613607,20208,20832
3026.967565149,20208,20848
3026.970521265,20192,20784
3026.973471919,20208,20800
3026.976426498,20208,20800
3026.979376207,20224,20768
3026.982330138,20192,20816
3026.985289718,20224,20784
3026.98823876,20224,20800
3026.991186876,20176,20784
3026.99412927,20208,20784
3026.99708485,20240,20784
3027.000036225,20176,20800
3027.002979879,20208,20784
3027.005934347,20160,20784
3027.008884463,20208,20800
3027.011829357,20208,20784
3027.014781344,20224,20816
3027.017749368,20208,20784
3027.020697521,20192,20784
3027.023639286,20192,20784
3027.026602087,20224,20784
3027.029548981,20240,20800
3027.032498098,20208,20832
3027.035459288,20208,20816
3027.038407738,20224,20816
3027.041347706,20176,20800
3027.044291007,20208,20800
3027.047242124,20192,20816
3027.050192944,20176,20800
3027.053137838,20208,20784
3027.056092325,20208,20784
3027.059037422,20208,20800
3027.061978724,20208,20784
3027.064934933,20208,20816
3027.067886197,20208,20816
3027.070833147,20208,20800
3027.073770393,20160,20816
3027.076721194,20192,20832
3027.079670033,20192,20800
3027.082619779,20192,20800
3027.085570673,20192,20768
3027.088522215,20176,20800
3027.09147061,20160,20816
3027.0944213,20208,20832
3027.097383731,20208,20784
3027.10032994,20192,20800
3027.103280816,20192,20800
3027.106232969,20256,20800
3027.109181752,20224,20784
3027.112127442,20176,20768
3027.115079263,20240,20800
3027.118031286,20208,20832
3027.120981384,20208,20832
3027.12392013,20224,20784
3027.126873339,20176,20816
3027.129829215,20208,20816
3027.132771368,20192,20832
3027.135729614,20208,20784
3027.138680323,20192,20800
3027.141627347,20208,20816
3027.144585741,20192,20816
3027.147533431,20224,20800
3027.15048101,20256,20816
3027.153422867,20208,20832
3027.156383669,20224,20784
3027.159335915,20224,20816
3027.162281365,20224,20816
3027.165228185,20224,20800
3027.168179542,20192,20784
3027.17112901,20208,20832
3027.174070978,20224,20768
3027.177017428,20208,20816
3027.179963155,20192,20800
3027.182902309,20192,20800
3027.185864647,20208,20784
3027.188814578,20208,20800
3027.191764584,20208,20816
3027.1947217,20208,20816
3027.197668927,20176,20800
3027.200614933,20208,20768
3027.203556512,20208,20816
3027.206526999,20192,20816
