Time,Data1,Data2
4.172844,0.0,3.09
4.193011,0.0,0.0
4.213199,0.0,3.1
4.233473,0.0,3.08
4.253814,0.0,3.07
4.274057,0.0,3.09
4.294204,0.0,0.0
4.314387,0.0,3.1
4.334575,0.0,3.1
4.354911,0.0,3.07
4.375062,0.0,3.1
4.395209,0.0,3.1
4.415555,0.0,3.07
4.435643,0.0,0.0
4.45624,0.0,3.03
4.476395,0.0,3.1
4.496653,0.0,3.09
4.516847,0.0,3.1
4.53709,0.0,0.0
4.557451,0.0,3.07
4.577751,0.0,3.08
4.597912,0.0,3.1
4.618186,0.0,3.08
4.638338,0.0,0.0
4.658734,0.0,3.06
4.678892,0.0,3.1
4.699141,0.0,3.09
4.719485,0.0,3.07
4.739566,0.0,0.0
4.759986,0.0,3.06
4.780127,0.0,3.1
4.800379,0.0,3.09
4.820589,0.0,3.09
4.840832,0.0,3.09
4.861141,0.0,3.08
4.881283,0.0,3.1
4.901433,0.0,0.0
4.921766,0.0,3.07
4.941909,0.0,3.1
4.962312,0.0,3.06
4.982484,0.0,3.1
5.002748,0.0,3.08
5.023078,0.0,3.07
5.043176,0.0,0.0
5.063594,0.0,3.06
5.083719,0.0,3.11
5.10397,0.0,3.09
5.124142,0.0,3.1
5.144446,0.0,3.08
5.164783,0.0,3.07
5.184932,0.0,0.0
5.205085,0.0,3.1
5.225372,0.0,3.08
5.245569,0.0,3.09
5.265974,0.0,3.06
5.286119,0.0,3.1
5.306358,0.0,0.0
5.326684,0.0,3.07
5.346785,0.0,3.11
5.367271,0.0,3.05
5.387418,0.0,3.1
5.40767,0.0,3.09
5.427857,0.0,3.1
5.448155,0.0,3.08
5.468493,0.0,3.07
5.48874,0.0,3.09
5.508904,0.0,3.1
5.529181,0.0,3.08
5.549368,0.0,0.0
5.569804,0.0,3.06
5.589979,0.0,3.1
5.610239,0.0,3.08
5.630581,0.0,3.07
5.650684,0.0,3.11
5.671131,0.0,3.06
5.691279,0.0,3.1
5.711519,0.0,3.09
5.731711,0.0,3.1
5.751969,0.0,0.0
5.772291,0.0,3.08
5.792437,0.0,3.1
5.812598,0.0,3.1
5.832923,0.0,3.08
5.853079,0.0,3.1
5.873491,0.0,3.06
5.893635,0.0,3.1
5.913894,0.0,3.08
5.934244,0.0,3.07
5.954338,0.0,3.11
5.974801,0.0,3.05
5.994939,0.0,3.1
6.015188,0.0,3.09
6.035373,0.0,3.1
6.055631,0.0,0.0
6.075964,0.0,3.07
6.09611,0.0,3.1
6.116246,0.0,3.1
6.136512,0.0,3.08
6.156671,0.0,3.1
6.177072,0.0,3.06
6.19723,0.0,3.1
6.217482,0.0,3.09
6.237822,0.0,3.07
6.257914,0.0,3.11
6.278373,0.0,3.05
6.29851,0.0,3.1
6.31876,0.0,3.09
6.338944,0.0,3.1
6.359177,0.0,3.09
6.379489,0.0,3.08
6.399629,0.0,0.0
6.419776,0.0,3.1
6.440038,0.0,3.08
6.46019,0.0,3.1
6.480612,0.0,3.06
6.500761,0.0,3.1
6.521024,0.0,3.08
6.541405,0.0,3.07
6.561515,0.0,3.11
6.581961,0.0,3.06
6.602099,0.0,3.1
6.622349,0.0,3.09
6.642527,0.0,3.1
6.66277,0.0,3.09
6.683085,0.0,3.08
6.70324,0.0,3.1
6.723384,0.0,3.1
6.74371,0.0,3.07
6.763863,0.0,3.1
6.784285,0.0,3.06
6.804427,0.0,3.1
6.824657,0.0,3.09
6.845009,0.0,3.07
6.865098,0.0,3.11
6.885497,0.0,3.06
6.905635,0.0,0.0
6.925901,0.0,3.08
6.946095,0.0,3.1
6.966343,0.0,3.09
6.986661,0.0,3.08
7.006913,0.0,3.09
7.02706,0.0,3.1
7.047336,0.0,3.08
7.067492,0.0,3.1
7.087893,0.0,3.06
7.108049,0.0,3.1
7.128292,0.0,3.09
7.14864,0.0,3.07
7.168735,0.0,3.11
7.189195,0.0,3.05
7.209329,0.0,0.0
7.229572,0.0,3.09
7.249749,0.0,3.1
7.269982,0.0,3.09
7.290292,0.0,3.08
7.31044,0.0,3.1
7.330605,0.0,3.1
7.350863,0.0,3.09
7.371015,0.0,3.1
7.391425,0.0,3.06
7.411573,0.0,0.0
7.431805,0.0,3.09
7.452157,0.0,3.07
7.47226,0.0,3.11
7.492675,0.0,3.06
7.512816,0.0,3.1
7.533054,0.0,3.09
7.553218,0.0,3.1
7.573467,0.0,3.09
7.593785,0.0,0.0
7.614033,0.0,3.09
7.634199,0.0,3.1
7.6546,0.0,3.06
7.674757,0.0,3.1
7.696868,0.0,2.83
7.717261,0.0,3.06
7.73753,0.0,3.08
7.757719,0.0,3.1
7.777962,0.0,0.0
7.798113,0.0,3.1
7.818393,0.0,3.08
7.838523,0.0,3.1
7.858699,0.0,3.1
7.878844,0.0,3.1
7.899094,0.0,0.0
7.919389,0.0,3.08
7.939543,0.0,3.1
7.959733,0.0,3.1
7.97988,0.0,3.1
8.000029,0.0,3.1
8.020343,0.0,3.08
8.040495,0.0,0.0
8.060675,0.0,3.1
8.080819,0.0,3.1
8.100986,0.0,3.1
8.121388,0.0,3.06
8.14154,0.0,3.1
8.161854,0.0,0.0
8.182009,0.0,3.1
8.202275,0.0,3.08
8.222583,0.0,3.08
8.24273,0.0,3.1
8.263088,0.0,3.07
8.283173,0.0,0.0
8.303416,0.0,3.09
8.323738,0.0,3.08
8.343991,0.0,3.09
8.364179,0.0,3.1
8.384319,0.0,0.0
8.404472,0.0,3.1
8.424874,0.0,3.06
8.445022,0.0,3.1
8.465344,0.0,3.08
8.485489,0.0,0.0
8.505751,0.0,3.08
8.526067,0.0,3.08
8.546313,0.0,3.09
8.566667,0.0,3.07
8.586754,0.0,0.0
8.607058,0.0,3.08
8.627388,0.0,3.07
8.647687,0.0,3.08
8.667877,0.0,0.0
8.688028,0.0,3.1
8.708199,0.0,3.1
8.728631,0.0,3.06
8.748792,0.0,0.0
8.769072,0.0,3.08
8.789223,0.0,3.1
8.809485,0.0,3.08
8.829811,0.0,3.07
8.849965,0.0,0.0
8.870319,0.0,3.07
8.890404,0.0,3.11
8.910647,0.0,3.09
8.930968,0.0,0.0
8.951257,0.0,3.08
8.971443,0.0,3.1
8.991591,0.0,3.1
9.011749,0.0,0.0
9.032152,0.0,3.06
9.052301,0.0,3.1
9.072638,0.0,3.07
9.092796,0.0,0.0
9.113039,0.0,3.09
9.133346,0.0,3.08
9.153485,0.0,3.1
9.173825,0.0,0.0
9.193929,0.0,3.11
9.214156,0.0,3.09
9.234471,0.0,0.0
9.254716,0.0,3.09
9.274896,0.0,3.1
9.295036,0.0,3.1
9.315184,0.0,0.0
9.33558,0.0,3.06
9.355727,0.0,3.1
9.375995,0.0,3.08
9.396142,0.0,0.0
9.416397,0.0,3.09
9.436724,0.0,3.07
9.456942,0.0,0.0
9.477296,0.0,3.07
9.497377,0.0,3.11
9.517686,0.0,3.08
9.537993,0.0,0.0
9.558331,0.0,3.07
9.578536,0.0,3.09
9.598689,0.0,0.0
9.618846,0.0,3.1
9.639275,0.0,3.06
9.659432,0.0,0.0
9.679712,0.0,3.08
9.699873,0.0,3.1
9.72014,0.0,0.0
9.740471,0.0,3.07
9.760614,0.0,3.1
9.780982,0.0,3.07
9.801068,0.0,0.0
9.821316,0.0,3.09
9.841624,0.0,3.08
9.861888,0.0,0.0
9.882075,0.0,3.1
9.90223,0.0,3.1
9.922392,0.0,0.0
9.942809,0.0,3.06
9.962981,0.0,3.1
9.983324,0.0,0.0
10.003487,0.0,3.1
10.023779,0.0,3.08
10.044125,0.0,0.0
10.064249,0.0,3.11
10.084592,0.0,3.07
10.104688,0.0,0.0
10.124932,0.0,3.09
10.145253,0.0,0.0
10.165487,0.0,3.09
10.185638,0.0,3.1
10.205755,0.0,0.0
10.225874,0.0,3.11
10.246164,0.0,3.08
10.266306,0.0,0.0
10.286584,0.0,3.08
10.306732,0.0,3.1
10.326999,0.0,0.0
10.347302,0.0,3.08
10.367463,0.0,3.1
10.387809,0.0,0.0
10.40789,0.0,3.11
10.428178,0.0,0.0
10.448562,0.0,3.07
10.468827,0.0,3.08
10.48902,0.0,0.0
10.509178,0.0,3.1
10.529339,0.0,3.1
10.549759,0.0,0.0
10.569903,0.0,3.1
10.590097,0.0,0.0
10.610243,0.0,3.1
10.6304,0.0,3.1
10.650756,0.0,0.0
10.670909,0.0,3.1
10.691262,0.0,0.0
10.711348,0.0,3.11
10.731589,0.0,3.09
10.751904,0.0,0.0
10.772168,0.0,3.08
10.792346,0.0,0.0
10.812592,0.0,3.09
10.83274,0.0,3.1
10.853139,0.0,0.0
10.873274,0.0,3.1
10.893611,0.0,0.0
10.913764,0.0,3.1
10.934029,0.0,3.08
10.954337,0.0,0.0
10.974593,0.0,3.09
10.99494,0.0,0.0
11.015016,0.0,3.11
11.035254,0.0,3.09
11.055556,0.0,0.0
11.075809,0.0,3.09
11.095991,0.0,0.0
11.116217,0.0,3.09
11.13638,0.0,0.0
11.156785,0.0,3.06
11.17694,0.0,3.1
11.197212,0.0,0.0
11.217368,0.0,3.1
11.237611,0.0,0.0
11.257911,0.0,3.08
11.27816,0.0,0.0
11.298499,0.0,3.07
11.31858,0.0,0.0
11.338885,0.0,3.08
11.359198,0.0,3.08
11.379455,0.0,0.0
11.399628,0.0,3.1
11.419865,0.0,0.0
11.440009,0.0,3.1
11.460488,0.0,0.0
11.480631,0.0,3.1
11.500912,0.0,0.0
11.52106,0.0,3.1
11.541368,0.0,3.08
11.561709,0.0,0.0
11.581954,0.0,3.09
11.602302,0.0,0.0
11.622378,0.0,3.11
11.642642,0.0,0.0
11.66296,0.0,3.08
11.683219,0.0,0.0
11.703402,0.0,3.1
11.723655,0.0,0.0
11.743808,0.0,3.1
11.76421,0.0,0.0
11.78436,0.0,3.1
11.804684,0.0,0.0
11.824834,0.0,3.1
11.845074,0.0,0.0
11.86539,0.0,3.08
11.88564,0.0,0.0
11.905979,0.0,3.07
11.926067,0.0,3.11
11.94632,0.0,0.0
11.966632,0.0,3.08
11.986878,0.0,0.0
12.007085,0.0,3.09
12.027395,0.0,0.0
12.047567,0.0,3.1
12.067992,0.0,0.0
12.088148,0.0,3.1
12.108428,0.0,0.0
12.128571,0.0,3.1
12.148818,0.0,0.0
12.169121,0.0,3.08
12.189374,0.0,0.0
12.209717,0.0,3.07
12.2298,0.0,0.0
12.250114,0.0,3.08
12.270423,0.0,0.0
12.290671,0.0,0.0
12.310862,0.0,3.1
12.331101,0.0,0.0
12.351269,0.0,3.1
12.371664,0.0,0.0
12.391814,0.0,3.1
12.412107,0.0,0.0
12.432266,0.0,3.1
12.452507,0.0,0.0
12.472849,0.0,3.07
12.493094,0.0,0.0
12.513284,0.0,3.1
12.533561,0.0,0.0
12.553825,0.0,3.08
12.574173,0.0,0.0
12.594322,0.0,3.1
12.614502,0.0,0.0
12.634759,0.0,3.09
12.65493,0.0,0.0
12.675251,0.0,0.0
12.695414,0.0,3.1
12.71575,0.0,0.0
12.735907,0.0,3.1
12.756162,0.0,0.0
12.776468,0.0,3.08
12.796712,0.0,0.0
12.816893,0.0,3.1
12.837058,0.0,0.0
12.857215,0.0,3.1
12.877529,0.0,0.0
12.897684,0.0,0.0
12.91787,0.0,3.1
12.938125,0.0,0.0
12.958275,0.0,3.1
12.978689,0.0,0.0
12.998838,0.0,3.1
13.019155,0.0,0.0
13.039304,0.0,0.0
13.059594,0.0,3.08
13.079921,0.0,0.0
13.100173,0.0,3.09
13.120358,0.0,0.0
13.140635,0.0,3.08
13.161071,0.0,0.0
13.181336,0.0,0.0
13.201555,0.0,3.09
13.221737,0.0,0.0
13.241997,0.0,3.08
13.26214,0.0,0.0
13.282557,0.0,3.06
13.302711,0.0,0.0
13.322984,0.0,0.0
13.343136,0.0,3.1
13.363374,0.0,0.0
13.383698,0.0,3.08
13.403931,0.0,0.0
13.424123,0.0,0.0
13.444368,0.0,3.09
13.464766,0.0,0.0
13.485021,0.0,3.09
13.505246,0.0,0.0
13.525429,0.0,3.1
13.545771,0.0,0.0
13.565926,0.0,0.0
13.586341,0.0,3.06
13.6065,0.0,0.0
13.626839,0.0,0.0
13.647003,0.0,3.1
13.667251,0.0,0.0
13.687569,0.0,3.08
13.707835,0.0,0.0
13.728013,0.0,0.0
13.748254,0.0,3.09
13.768581,0.0,0.0
13.788827,0.0,3.09
13.809065,0.0,0.0
13.829238,0.0,0.0
13.849477,0.0,3.09
13.869634,0.0,0.0
13.890045,0.0,0.0
13.910194,0.0,3.1
13.930479,0.0,0.0
13.950641,0.0,3.1
13.970874,0.0,0.0
13.991195,0.0,0.0
14.011443,0.0,3.09
14.031631,0.0,0.0
14.051886,0.0,0.0
14.072249,0.0,3.07
14.092491,0.0,0.0
14.130682,0.0,1.64
14.151023,0.0,0.0
14.171286,0.0,3.08
14.191468,0.0,0.0
14.211661,0.0,0.0
14.231798,0.0,3.1
14.252152,0.0,0.0
14.272328,0.0,0.0
14.292616,0.0,3.08
14.312766,0.0,0.0
14.333024,0.0,0.0
14.353323,0.0,3.08
14.373613,0.0,0.0
14.393805,0.0,3.1
14.413963,0.0,0.0
14.434119,0.0,0.0
14.454523,0.0,3.06
14.474706,0.0,0.0
14.494795,0.0,0.0
14.515124,0.0,3.07
14.535333,0.0,0.0
14.555857,0.0,0.0
14.576013,0.0,3.1
14.596205,0.0,0.0
14.616362,0.0,0.0
14.63653,0.0,3.1
14.656883,0.0,0.0
14.677121,0.0,0.0
14.697348,0.0,3.09
14.717611,0.0,0.0
14.737827,0.0,0.0
14.758166,0.0,0.0
14.778397,0.0,3.09
14.798569,0.0,0.0
14.818804,0.0,0.0
14.838955,0.0,3.1
14.859393,0.0,0.0
14.87956,0.0,0.0
14.899848,0.0,3.08
14.919995,0.0,0.0
14.940284,0.0,0.0
14.96063,0.0,3.07
14.980873,0.0,0.0
15.001086,0.0,0.0
15.021339,0.0,3.09
15.041724,0.0,0.0
15.062021,0.0,0.0
15.082312,0.0,3.08
15.1025,0.0,0.0
15.122749,0.0,0.0
15.142915,0.0,0.0
15.163389,0.0,3.05
15.183603,0.0,0.0
15.203917,0.0,0.0
15.224076,0.0,3.1
15.24442,0.0,0.0
15.264749,0.0,0.0
15.284993,0.0,3.09
15.305163,0.0,0.0
15.325426,0.0,0.0
15.345756,0.0,0.0
15.366012,0.0,3.09
15.386254,0.0,0.0
15.406445,0.0,0.0
15.426679,0.0,3.09
15.44687,0.0,0.0
15.467318,0.0,0.0
15.487478,0.0,0.0
15.507819,0.0,3.07
15.527969,0.0,0.0
15.548301,0.0,0.0
15.56866,0.0,0.0
15.588887,0.0,3.09
15.609069,0.0,0.0
15.629309,0.0,0.0
15.649636,0.0,3.07
15.669894,0.0,0.0
15.690134,0.0,0.0
15.710323,0.0,0.0
15.730567,0.0,3.09
15.750717,0.0,0.0
15.771122,0.0,0.0
15.791263,0.0,0.0
15.811532,0.0,3.08
15.83168,0.0,0.0
15.851914,0.0,0.0
15.872221,0.0,0.0
15.892468,0.0,3.09
15.912651,0.0,0.0
15.932907,0.0,0.0
15.953301,0.0,0.0
15.973566,0.0,3.08
15.993801,0.0,0.0
16.013985,0.0,0.0
16.034227,0.0,0.0
16.054371,0.0,3.1
16.074776,0.0,0.0
16.094933,0.0,0.0
16.115208,0.0,0.0
16.135352,0.0,3.1
16.155614,0.0,0.0
16.17593,0.0,0.0
16.196179,0.0,0.0
16.216356,0.0,3.1
16.236626,0.0,0.0
16.256954,0.0,0.0
16.277201,0.0,0.0
16.297446,0.0,3.09
16.317625,0.0,0.0
16.337874,0.0,0.0
16.35802,0.0,0.0
16.378419,0.0,0.0
16.398579,0.0,3.1
16.418931,0.0,0.0
16.439098,0.0,0.0
16.459371,0.0,0.0
16.479735,0.0,3.07
16.499987,0.0,0.0
16.520188,0.0,0.0
16.540472,0.0,0.0
16.560835,0.0,3.07
16.581102,0.0,0.0
16.601333,0.0,0.0
16.621537,0.0,0.0
16.641776,0.0,0.0
16.66195,0.0,3.1
16.682368,0.0,0.0
16.702518,0.0,0.0
16.722795,0.0,0.0
16.742951,0.0,0.0
16.7632,0.0,3.09
16.78351,0.0,0.0
16.803754,0.0,0.0
16.823947,0.0,0.0
16.844211,0.0,0.0
16.864588,0.0,3.07
16.884837,0.0,0.0
16.905087,0.0,0.0
16.925278,0.0,0.0
16.945539,0.0,0.0
16.965691,0.0,3.1
16.986093,0.0,0.0
17.006284,0.0,0.0
17.026557,0.0,0.0
17.046713,0.0,0.0
17.066965,0.0,3.09
17.087285,0.0,0.0
17.107542,0.0,0.0
17.127724,0.0,0.0
17.147971,0.0,0.0
17.168287,0.0,0.0
17.188519,0.0,3.09
17.208777,0.0,0.0
17.228973,0.0,0.0
17.249239,0.0,0.0
17.269398,0.0,0.0
17.2898,0.0,3.06
17.309951,0.0,0.0
17.330283,0.0,0.0
17.350431,0.0,0.0
17.370667,0.0,0.0
17.390981,0.0,0.0
17.411226,0.0,3.09
17.431429,0.0,0.0
17.451673,0.0,0.0
17.472018,0.0,0.0
17.492287,0.0,0.0
17.512521,0.0,0.0
17.5327,0.0,3.1
17.552758,0.0,0.0
17.572913,0.0,0.0
17.593238,0.0,0.0
17.613384,0.0,0.0
17.63366,0.0,0.0
17.65384,0.0,0.0
17.674006,0.0,3.1
17.694323,0.0,0.0
17.714568,0.0,0.0
17.734759,0.0,0.0
17.754939,0.0,0.0
17.775328,0.0,0.0
17.795578,0.0,3.09
17.815816,0.0,0.0
17.835998,0.0,0.0
17.856293,0.0,0.0
17.876447,0.0,0.0
17.896761,0.0,0.0
17.916903,0.0,0.0
17.93719,0.0,3.08
17.957422,0.0,0.0
17.977681,0.0,0.0
17.997984,0.0,0.0
18.018349,0.0,0.0
18.038561,0.0,0.0
18.058777,0.0,0.0
18.079115,0.0,3.07
18.099406,0.0,0.0
18.119668,0.0,0.0
18.139847,0.0,0.0
18.160122,0.0,0.0
18.180275,0.0,0.0
18.200605,0.0,0.0
18.220765,0.0,3.1
18.24123,0.0,0.0
18.261383,0.0,0.0
18.281644,0.0,0.0
18.301966,0.0,0.0
18.322248,0.0,0.0
18.342456,0.0,0.0
18.362616,0.0,3.1
18.38294,0.0,0.0
18.403212,0.0,0.0
18.423478,0.0,0.0
18.443713,0.0,0.0
18.463967,0.0,0.0
18.484115,0.0,0.0
18.504511,0.0,0.0
18.524651,0.0,0.0
18.54494,0.0,3.08
18.565111,0.0,0.0
18.585372,0.0,0.0
18.605692,0.0,0.0
18.625953,0.0,0.0
18.646151,0.0,0.0
18.666308,0.0,0.0
18.686669,0.0,0.0
18.706969,0.0,0.0
18.727225,0.0,3.09
18.747405,0.0,0.0
18.767649,0.0,0.0
18.787809,0.0,0.0
18.80812,0.0,0.0
18.828275,0.0,0.0
18.848527,0.0,0.0
18.868696,0.0,0.0
18.888936,0.0,0.0
18.909243,0.0,0.0
18.929467,0.0,3.09
18.949665,0.0,0.0
18.969823,0.0,0.0
18.990138,0.0,0.0
19.010384,0.0,0.0
19.030629,0.0,0.0
19.050809,0.0,0.0
19.071053,0.0,0.0
19.091218,0.0,0.0
19.111533,0.0,0.0
19.13168,0.0,0.0
19.152008,0.0,0.0
19.172151,0.0,3.1
19.192422,0.0,0.0
19.212723,0.0,0.0
19.232965,0.0,0.0
19.253146,0.0,0.0
19.273301,0.0,0.0
19.293615,0.0,0.0
19.313863,0.0,0.0
19.334122,0.0,0.0
19.354316,0.0,0.0
19.37457,0.0,0.0
19.394735,0.0,0.0
19.415056,0.0,0.0
19.435214,0.0,0.0
19.455541,0.0,0.0
19.475697,0.0,3.1
19.49596,0.0,0.0
19.516279,0.0,0.0
19.536532,0.0,0.0
19.556813,0.0,0.0
19.576996,0.0,0.0
19.597411,0.0,0.0
19.617675,0.0,0.0
19.637947,0.0,0.0
19.658133,0.0,0.0
19.678372,0.0,0.0
19.69852,0.0,0.0
19.71883,0.0,0.0
19.73898,0.0,0.0
19.759252,0.0,0.0
19.779406,0.0,0.0
19.799636,0.0,0.0
19.819946,0.0,3.08
19.840196,0.0,0.0
19.860367,0.0,0.0
19.880521,0.0,0.0
19.900823,0.0,0.0
19.921053,0.0,0.0
19.941305,0.0,0.0
19.961492,0.0,0.0
19.981722,0.0,0.0
20.001868,0.0,0.0
20.022173,0.0,0.0
20.042317,0.0,0.0
20.062639,0.0,0.0
20.08279,0.0,0.0
20.103032,0.0,0.0
20.123345,0.0,0.0
20.143572,0.0,0.0
20.163749,0.0,0.0
20.1839,0.0,0.0
20.204208,0.0,0.0
20.224469,0.0,0.0
20.244701,0.0,0.0
20.264883,0.0,0.0
20.285125,0.0,0.0
20.305283,0.0,0.0
20.325578,0.0,0.0
20.345729,0.0,3.1
20.36602,0.0,0.0
20.386183,0.0,0.0
20.406424,0.0,0.0
20.426739,0.0,0.0
20.446986,0.0,0.0
20.467181,0.0,0.0
20.487335,0.0,0.0
20.507704,0.0,0.0
20.52795,0.0,0.0
20.548245,0.0,0.0
20.568427,0.0,0.0
20.588688,0.0,0.0
20.608851,0.0,0.0
20.629165,0.0,0.0
20.649316,0.0,0.0
20.669587,0.0,0.0
20.689787,0.0,0.0
20.710043,0.0,0.0
20.730355,0.0,0.0
20.750599,0.0,0.0
20.77079,0.0,0.0
20.790935,0.0,0.0
20.811252,0.0,0.0
20.831499,0.0,0.0
20.851737,0.0,0.0
20.871922,0.0,0.0
20.892152,0.0,0.0
20.912316,0.0,0.0
20.932631,0.0,0.0
20.952793,0.0,0.0
20.97312,0.0,0.0
20.993305,0.0,0.0
21.013559,0.0,0.0
21.03387,0.0,0.0
21.05412,0.0,0.0
21.074312,0.0,0.0
21.094456,0.0,0.0
21.114776,0.0,0.0
21.135033,0.0,0.0
21.155279,0.0,0.0
21.17548,0.0,0.0
21.195746,0.0,0.0
21.215907,0.0,0.0
21.236214,0.0,0.0
21.256368,0.0,0.0
21.276647,0.0,0.0
21.29681,0.0,0.0
21.317067,0.0,0.0
21.337382,0.0,0.0
21.35763,0.0,0.0
21.377821,0.0,0.0
21.397983,0.0,0.0
21.418405,0.0,0.0
21.438677,0.0,0.0
21.458982,0.0,0.0
21.479209,0.0,0.0
21.49947,0.0,0.0
21.519644,0.0,0.0
21.540008,0.0,0.0
21.56016,0.0,0.0
21.580464,0.0,0.0
21.600615,0.0,0.0
21.620876,0.0,0.0
21.641209,0.0,0.0
21.661462,0.0,0.0
21.681676,0.0,0.0
21.701845,0.0,0.0
21.722171,0.0,0.0
21.74244,0.0,0.0
21.762714,0.0,0.0
21.782886,0.0,0.0
