Time,Lat,Long,Alt,Speed,Sats
3027.248898351,,,,0.0,
3028.256208339,,,,0.0,
3029.255841478,,,,0.0,
3030.255918006,,,,0.0,
3031.25579529,,,,0.0,
3032.255774851,,,,0.0,
3033.255352614,,,,0.0,
3034.255945172,,,,0.0,
3035.255848858,,,,0.0,
3036.256045524,,,,0.0,
3037.255656206,,,,0.0,
3038.255872295,,,,0.0,
3039.255620548,,,,0.0,
3040.255654911,,,,0.0,
3041.255548624,,,,0.0,
3042.255898114,,,,0.0,
3043.25574925,,,,0.0,
3044.255926126,,,,0.0,
3045.255814462,,,,0.0,
3046.255596723,,,,0.0,
3047.255745816,,,,0.0,
3048.255820963,,,,0.0,
3049.255787942,,,,0.0,
3050.255547011,,,,0.0,
