Time,PulseCounts1,PulseCounts2
3031.572679109,0.0,0.0
3031.622861568,0.0,0.0
3031.672987804,0.0,0.0
3031.72319093,0.0,0.0
3031.7733375,0.0,0.0
3031.823508477,0.0,0.0
3031.87375014,0.0,0.0
3031.923916599,0.0,0.0
3031.974098039,0.0,0.0
3032.024314776,0.0,0.0
3032.074453439,0.0,0.0
3032.124602805,0.0,0.0
3032.174785579,0.0,0.0
3032.224964945,0.0,0.0
3032.2751287,0.0,0.0
3032.325316326,0.0,0.0
3032.378437697,0.0,0.0
3032.428966194,0.0,0.0
3032.481353138,0.0,0.0
3032.531535171,0.0,0.0
3032.581708611,0.0,0.0
3032.631881477,0.0,0.0
3032.682077121,0.0,0.0
3032.732250247,0.0,0.0
3032.782403835,0.0,0.0
3032.832570553,0.0,0.0
3032.882709346,0.0,0.0
3032.932892508,0.0,0.0
3032.983020782,0.0,0.0
3033.033210944,0.0,0.0
3033.083366347,0.0,0.0
3033.133512232,0.0,0.0
3033.183651969,0.0,0.0
3033.233806168,0.0,0.0
3033.283933775,0.0,0.0
3033.334132326,0.0,0.0
3033.386638549,0.0,0.0
3033.437209915,0.0,0.0
3033.487295337,0.0,0.0
3033.537435907,0.0,0.0
3033.587589199,0.0,0.0
3033.637702065,0.0,0.0
3033.687826524,0.0,0.0
3033.737934927,0.0,0.0
3033.788048737,0.0,0.0
3033.838211122,0.0,0.0
3033.888358506,0.0,0.0
3033.93845641,0.0,0.0
3033.988550257,0.0,0.0
3034.038889086,0.0,0.0
3034.089071601,0.0,0.0
3034.139322949,0.0,0.0
3034.189487167,0.0,0.0
3034.239616662,0.0,0.0
3034.289778862,0.0,0.0
3034.339944376,0.0,0.0
3034.390749039,0.0,0.0
3034.441316925,0.0,0.0
3034.49311309,0.0,0.0
3034.543297697,0.0,0.0
3034.593443377,0.0,0.0
3034.643580855,0.0,0.0
3034.693726591,0.0,0.0
3034.743860698,0.0,0.0
3034.793998119,0.0,0.0
3034.844152708,0.0,0.0
3034.894278537,0.0,0.0
3034.944431977,0.0,0.0
3034.994538083,0.0,0.0
3035.044651857,0.0,0.0
3035.094829982,0.0,0.0
3035.144970033,0.0,0.0
3035.195127659,0.0,0.0
3035.245282895,0.0,0.0
3035.295420168,0.0,0.0
3035.345530368,0.0,0.0
3035.398640313,0.0,0.0
3035.449222883,0.0,0.0
3035.501675642,0.0,0.0
3035.551841175,0.0,0.0
3035.601985633,0.0,0.0
3035.652141129,0.0,0.0
3035.702280291,0.0,0.0
3035.752426194,0.0,0.0
3035.802592875,0.0,0.0
3035.85276076,0.0,0.0
3035.902914163,0.0,0.0
3035.953056269,0.0,0.0
3036.003193506,0.0,0.0
3036.053304538,0.0,0.0
3036.103430552,0.0,0.0
3036.153534548,0.0,0.0
3036.203645395,0.0,0.0
3036.253751631,0.0,0.0
3036.303896071,0.0,0.0
3036.356157181,0.0,0.0
3036.406733011,0.0,0.0
3036.456945859,0.0,0.0
3036.50717378,0.0,0.0
3036.557301313,0.0,0.0
3036.607448993,0.0,0.0
3036.657591581,0.0,0.0
3036.707771892,0.0,0.0
3036.75793761,0.0,0.0
3036.808081901,0.0,0.0
3036.858208675,0.0,0.0
3036.908373041,0.0,0.0
3036.958531647,0.0,0.0
3037.008712143,0.0,0.0
3037.058880953,0.0,0.0
3037.109081671,0.0,0.0
3037.159215314,0.0,0.0
3037.209356699,0.0,0.0
3037.259492287,0.0,0.0
3037.30960869,0.0,0.0
3037.3599425,0.0,0.0
3037.41051483,0.0,0.0
3037.462666421,0.0,0.0
3037.512889065,0.0,0.0
3037.563045042,0.0,0.0
3037.613200408,0.0,0.0
3037.663313885,0.0,0.0
3037.713481343,0.0,0.0
3037.763643931,0.0,0.0
3037.813752334,0.0,0.0
3037.863903885,0.0,0.0
3037.914056177,0.0,0.0
3037.964174709,0.0,0.0
3038.014374001,0.0,0.0
3038.064520848,0.0,0.0
3038.114660399,0.0,0.0
3038.164763413,0.0,0.0
3038.214878982,0.0,0.0
3038.26507507,0.0,0.0
3038.315229658,0.0,0.0
3038.368111788,0.0,0.0
3038.418707877,0.0,0.0
3038.471269543,0.0,0.0
3038.521441279,0.0,0.0
3038.571604312,0.0,0.0
3038.621777751,0.0,0.0
3038.671929617,0.0,0.0
3038.722065075,0.0,0.0
3038.772207515,0.0,0.0
3038.822351029,0.0,0.0
3038.872499006,0.0,0.0
3038.922692668,0.0,0.0
3038.972814534,0.0,0.0
3039.022914973,0.0,0.0
3039.073023932,0.0,0.0
3039.123223575,0.0,0.0
3039.173344922,0.0,0.0
3039.223517825,0.0,0.0
3039.273681728,0.0,0.0
3039.323868723,0.0,0.0
3039.376502186,0.0,0.0
3039.427175478,0.0,0.0
3039.477204733,0.0,0.0
3039.527423654,0.0,0.0
3039.577609205,0.0,0.0
3039.627831478,0.0,0.0
3039.67800601,0.0,0.0
3039.728165524,0.0,0.0
3039.778334427,0.0,0.0
3039.828494311,0.0,0.0
3039.878717677,0.0,0.0
3039.928945302,0.0,0.0
3039.979096019,0.0,0.0
3040.029256515,0.0,0.0
3040.079414436,0.0,0.0
3040.129644857,0.0,0.0
3040.179762797,0.0,0.0
3040.229994885,0.0,0.0
3040.280157343,0.0,0.0
3040.330331264,0.0,0.0
3040.381347131,0.0,0.0
3040.431885294,0.0,0.0
3040.483442162,0.0,0.0
3040.53363375,0.0,0.0
3040.583776263,0.0,0.0
3040.633940777,0.0,0.0
3040.684071846,0.0,0.0
3040.734203656,0.0,0.0
3040.784346392,0.0,0.0
3040.834512758,0.0,0.0
3040.884660383,0.0,0.0
3040.934781748,0.0,0.0
3040.984949484,0.0,0.0
3041.035169016,0.0,0.0
3041.085350752,0.0,0.0
3041.135517322,0.0,0.0
3041.185660021,0.0,0.0
3041.235822682,0.0,0.0
3041.2859639,0.0,0.0
3041.336131173,0.0,0.0
3041.389436766,0.0,0.0
3041.440028799,0.0,0.0
3041.492292205,0.0,0.0
3041.542522608,0.0,0.0
3041.592689807,0.0,0.0
3041.64286345,0.0,0.0
3041.692988612,0.0,0.0
3041.743145107,0.0,0.0
3041.79331788,0.0,0.0
3041.843497282,0.0,0.0
3041.893695148,0.0,0.0
3041.943858976,0.0,0.0
3041.994004008,0.0,0.0
3042.044195726,0.0,0.0
3042.094373665,0.0,0.0
3042.144583364,0.0,0.0
3042.194746304,0.0,0.0
3042.24494991,0.0,0.0
3042.295122424,0.0,0.0
3042.345302456,0.0,0.0
3042.398385863,0.0,0.0
3042.448955026,0.0,0.0
3042.501401821,0.0,0.0
3042.55160802,0.0,0.0
3042.601821145,0.0,0.0
3042.652052436,0.0,0.0
3042.702203542,0.0,0.0
3042.752366223,0.0,0.0
3042.80253557,0.0,0.0
3042.852714083,0.0,0.0
3042.902856708,0.0,0.0
3042.953014166,0.0,0.0
3043.003151161,0.0,0.0
3043.053316415,0.0,0.0
3043.103479651,0.0,0.0
3043.153624628,0.0,0.0
3043.203813549,0.0,0.0
3043.253963155,0.0,0.0
3043.304104613,0.0,0.0
3043.356400296,0.0,0.0
3043.406991811,0.0,0.0
3043.457216343,0.0,0.0
3043.507452245,0.0,0.0
3043.557642907,0.0,0.0
3043.607867865,0.0,0.0
3043.658050805,0.0,0.0
3043.708243559,0.0,0.0
3043.758419813,0.0,0.0
3043.808594104,0.0,0.0
3043.858762951,0.0,0.0
3043.908996428,0.0,0.0
3043.959202293,0.0,0.0
3044.009403492,0.0,0.0
3044.059560154,0.0,0.0
3044.109732463,0.0,0.0
3044.159917718,0.0,0.0
3044.210073157,0.0,0.0
3044.260233541,0.0,0.0
3044.310418721,0.0,0.0
3044.361224661,0.0,0.0
3044.411819287,0.0,0.0
3044.463535562,0.0,0.0
3044.513758428,0.0,0.0
3044.563974478,0.0,0.0
3044.614149251,0.0,0.0
3044.664383524,0.0,0.0
3044.714586241,0.0,0.0
3044.76475268,0.0,0.0
3044.814975342,0.0,0.0
3044.8651308,0.0,0.0
3044.915310072,0.0,0.0
3044.965490567,0.0,0.0
3045.015662618,0.0,0.0
3045.065821279,0.0,0.0
3045.115991219,0.0,0.0
3045.166141399,0.0,0.0
3045.216286301,0.0,0.0
3045.266465018,0.0,0.0
3045.31662068,0.0,0.0
3045.370137217,0.0,0.0
3045.420725583,0.0,0.0
3045.472694266,0.0,0.0
3045.52286715,0.0,0.0
3045.573062775,0.0,0.0
3045.623250251,0.0,0.0
3045.673428857,0.0,0.0
3045.72365013,0.0,0.0
3045.773834032,0.0,0.0
3045.823978712,0.0,0.0
3045.874156596,0.0,0.0
3045.924319146,0.0,0.0
3045.974447604,0.0,0.0
3046.024654728,0.0,0.0
3046.074863575,0.0,0.0
3046.125065163,0.0,0.0
3046.175224305,0.0,0.0
3046.225375726,0.0,0.0
3046.27551335,0.0,0.0
3046.325691179,0.0,0.0
3046.378791956,0.0,0.0
3046.429360526,0.0,0.0
3046.481739691,0.0,0.0
3046.53192276,0.0,0.0
3046.582088569,0.0,0.0
3046.632284916,0.0,0.0
3046.682479466,0.0,0.0
3046.73268898,0.0,0.0
3046.782825937,0.0,0.0
3046.832977006,0.0,0.0
3046.883118723,0.0,0.0
3046.933384292,0.0,0.0
3046.983518954,0.0,0.0
3047.033669504,0.0,0.0
3047.083816462,0.0,0.0
3047.13400216,0.0,0.0
3047.184172284,0.0,0.0
3047.234355168,0.0,0.0
3047.284469829,0.0,0.0
3047.334616083,0.0,0.0
3047.387307064,0.0,0.0
3047.437864985,0.0,0.0
3047.490682299,0.0,0.0
3047.540872479,0.0,0.0
3047.591045659,0.0,0.0
3047.641214672,0.0,0.0
3047.691365852,0.0,0.0
3047.741542884,0.0,0.0
3047.791704971,0.0,0.0
3047.841872854,0.0,0.0
3047.892024145,0.0,0.0
3047.942219288,0.0,0.0
3047.992377913,0.0,0.0
3048.042555296,0.0,0.0
3048.092691717,0.0,0.0
3048.1428246,0.0,0.0
3048.193005113,0.0,0.0
3048.243122978,0.0,0.0
3048.293295936,0.0,0.0
3048.343436171,0.0,0.0
3048.395706595,0.0,0.0
3048.446251609,0.0,0.0
3048.496518696,0.0,0.0
3048.546705987,0.0,0.0
3048.596885464,0.0,0.0
3048.647044625,0.0,0.0
3048.697249397,0.0,0.0
3048.74744941,0.0,0.0
3048.797605664,0.0,0.0
3048.847778326,0.0,0.0
3048.897939302,0.0,0.0
3048.948091259,0.0,0.0
3048.998262994,0.0,0.0
3049.048436137,0.0,0.0
3049.09858091,0.0,0.0
3049.148804404,0.0,0.0
3049.198991288,0.0,0.0
3049.249163838,0.0,0.0
3049.299325425,0.0,0.0
3049.349707086,0.0,0.0
3049.400265508,0.0,0.0
3049.450823577,0.0,0.0
3049.502577315,0.0,0.0
3049.552771661,0.0,0.0
3049.602971304,0.0,0.0
3049.653118095,0.0,0.0
3049.703292515,0.0,0.0
3049.753488065,0.0,0.0
3049.80363106,0.0,0.0
3049.853811332,0.0,0.0
3049.903955105,0.0,0.0
3049.954138655,0.0,0.0
3050.004313631,0.0,0.0
3050.054495107,0.0,0.0
3050.104702249,0.0,0.0
3050.154934614,0.0,0.0
3050.205092035,0.0,0.0
3050.255248455,0.0,0.0
3050.305415616,0.0,0.0
3050.358373708,0.0,0.0
3050.40892074,0.0,0.0
3050.461505109,0.0,0.0
3050.511747567,0.0,0.0
3050.561960654,0.0,0.0
3050.612111334,0.0,0.0
3050.662289624,0.0,0.0
3050.712485304,0.0,0.0
3050.762674724,0.0,0.0
3050.812827848,0.0,0.0
3050.863003324,0.0,0.0
3050.913144448,0.0,0.0
