Time,RawValue1,RawValue2
0.00167,16272,15840
0.003401,16240,15824
0.005093,16288,15824
0.006765,16288,15840
0.008437,16272,15840
0.010239,16272,15840
0.01191,16288,15840
0.013578,16288,15824
0.015247,16288,15840
0.017164,16288,15840
0.018835,16288,15824
0.020567,16256,15824
0.022236,16272,15840
0.023905,16272,15840
0.025575,16288,15840
0.027242,16256,15824
0.029102,16256,15840
0.030799,16272,15824
0.032471,16256,15840
0.034334,16288,15792
0.036001,16256,15840
0.037671,16272,15808
0.039342,16256,15824
0.041039,16240,15824
0.04271,16288,15840
0.044378,16288,15808
0.046048,16288,15840
0.047714,16256,15840
0.049384,16256,15808
0.051304,16272,15824
0.052975,16288,15840
0.054645,16288,15824
0.056312,16272,15824
0.05798,16272,15824
0.059647,16288,15824
0.061323,16272,15792
0.062999,16256,15824
0.064669,16288,15824
0.066446,16256,15840
0.068284,16288,15824
0.069952,16288,15840
0.071621,16272,15824
0.073289,16288,15840
0.074959,16288,15840
0.076626,16288,15856
0.078297,16288,15824
0.079965,16256,15824
0.081644,16288,15840
0.083313,16288,15824
0.08515,16288,15840
0.086818,16288,15840
0.088485,16272,15840
0.090154,16256,15840
0.091826,16288,15824
0.093495,16288,15824
0.095164,16272,15840
0.096832,16288,15840
0.098502,16288,15824
0.100172,16272,15840
0.102046,16288,15824
0.103714,16240,15824
0.105501,16272,15824
0.107168,16272,15808
0.108835,16272,15824
0.110505,16256,15824
0.11218,16272,15856
0.113847,16272,15840
0.115516,16288,15824
0.117185,16288,15792
0.119012,16272,15824
0.120679,16272,15840
0.122347,16272,15840
0.124017,16272,15840
0.125685,16288,15840
0.127357,16272,15808
0.129027,16288,15824
0.130694,16288,15824
0.132362,16256,15840
0.13403,16272,15840
0.135872,16288,15808
0.13754,16272,15840
0.139209,16256,15824
0.140875,16272,15808
0.142654,16288,15840
0.144332,16256,15856
0.146002,16304,15808
0.147672,16256,15824
0.149341,16272,15840
0.15101,16272,15824
0.152824,16272,15840
0.154491,16288,15840
0.156159,16288,15840
0.157825,16240,15824
0.159495,16256,15840
0.161164,16272,15840
0.162868,16288,15840
0.164537,16288,15824
0.166206,16272,15808
0.167875,16288,15824
0.169676,16288,15824
0.171343,16272,15808
0.173013,16240,15824
0.174685,16208,15824
0.176355,16288,15840
0.178022,16224,15824
0.17969,16272,15840
0.181442,16288,15840
0.183112,16272,15792
0.184779,16240,15840
0.186572,16224,15840
0.188242,16272,15824
0.189914,16256,15824
0.191581,16240,15840
0.193249,16240,15840
0.194919,16288,15824
0.196588,16256,15840
0.198259,16256,15808
0.199928,16272,15840
0.201596,16256,15824
0.203426,16288,15824
0.205096,16288,15824
0.206767,16272,15840
0.208437,16288,15840
0.210107,16272,15776
0.211776,16272,15824
0.213445,16240,15840
0.215114,16288,15824
0.216783,16288,15824
0.218531,16272,15824
0.220341,16272,15824
0.22201,16192,15824
0.22368,16272,15824
