Time,RawValue1,RawValue2
0.001823,7488,4736
0.003644,7504,5520
0.005466,7504,5472
0.007286,7488,5536
0.009107,7488,5504
0.010927,7520,5776
0.012748,7504,5632
0.014568,7488,5472
0.016389,7488,5456
0.018288,7504,5520
0.020107,7488,5552
0.021928,7488,5536
0.023751,7504,5584
0.025569,7488,5584
0.02739,7504,5728
0.029213,7488,5520
0.031034,7488,5600
0.032982,7488,5552
0.035841,7488,5456
0.040287,7488,5552
0.04211,7504,5536
0.04393,7520,5504
0.045749,7488,5488
0.047571,7488,5520
0.049389,7504,5584
0.051208,7472,5552
0.053238,7488,5424
0.055057,7488,5664
0.056876,7488,5584
0.058696,7488,5616
0.060515,7488,5744
0.062336,7504,5584
0.064155,7488,5680
0.065973,7504,5648
0.067793,7488,5520
0.069612,7488,5504
0.071431,7504,5504
0.073252,7504,5568
0.075072,7488,5552
0.07689,7504,5744
0.078713,7504,5728
0.080535,7504,5696
0.082357,7488,5632
0.084179,7504,5504
0.086,7488,5472
0.087823,7504,5616
0.089674,7488,5664
0.091496,7504,5504
0.093411,7520,5584
0.095233,7504,5520
0.097053,7504,5568
0.098873,7488,5664
0.100694,7488,5536
0.102513,7504,5488
0.104333,7488,5616
0.106336,7504,5504
0.108154,7504,5680
0.109977,7504,5664
0.111798,7504,5488
0.113619,7504,5632
0.11544,7488,5616
0.117258,7488,5536
0.119078,7488,5616
0.120897,7488,5584
0.122717,7504,5616
0.124579,7488,5568
0.126397,7488,5488
0.128218,7488,5648
0.130039,7472,5584
0.131861,7472,5552
0.133681,7504,5600
0.1355,7504,5504
0.137322,7504,5456
0.139141,7488,5584
0.140962,7504,5632
0.142785,7488,5488
0.144605,7504,5600
0.146427,7504,5600
0.148245,7504,5616
0.150068,7488,5504
0.151886,7504,5616
0.153708,7488,5616
0.155529,7504,5536
0.15735,7504,5520
0.159169,7488,5568
0.160989,7504,5616
0.162809,7488,5616
0.164628,7472,5600
0.166448,7488,5552
0.168271,7504,5536
0.170092,7472,5616
0.171913,7504,5680
0.173735,7504,5520
0.175555,7504,5552
0.177374,7488,5648
0.179196,7504,5584
0.181018,7488,5616
0.182839,7504,5600
0.184657,7488,5536
0.186477,7504,5424
0.188296,7520,5536
0.190115,7488,5456
0.191934,7536,5632
0.193757,7504,5680
0.195576,7504,5600
0.197394,7488,5632
0.199213,7488,5584
0.201032,7504,5568
0.202851,7504,5568
0.20467,7504,5536
0.20649,7504,5488
0.208311,7504,5600
0.210132,7488,5584
0.211951,7488,5728
0.21377,7504,5632
0.215589,7504,5616
0.217409,7488,5600
0.219229,7504,5424
0.221049,7472,5472
0.222868,7488,5680
0.224689,7504,5680
