Time,AccX,AccY,AccZ,AngleX,AngleY,AngleZ
1144.073051582,0.0181,0.0127,1.0166,1.165,-1.401,131.583
1144.173051646,0.0283,0.0229,1.0088,1.165,-1.406,131.583
1144.273051711,0.0195,0.0195,1.0122,1.165,-1.406,131.583
1144.373051739,0.0259,0.022,1.0103,1.165,-1.412,131.583
1144.473051785,0.0312,0.0254,1.0088,1.165,-1.417,131.583
1144.573051869,0.0225,0.02,1.0117,1.165,-1.417,131.583
1144.673056637,0.0215,0.0171,1.0137,1.165,-1.417,131.583
1144.773056683,0.0273,0.022,1.0112,1.159,-1.417,131.583
1144.873056739,0.0259,0.021,1.0122,1.159,-1.417,131.583
1144.973056825,0.0225,0.019,1.0132,1.159,-1.417,131.583
1145.073056893,0.0264,0.022,1.0112,1.159,-1.423,131.583
1145.173056942,0.0269,0.0215,1.0107,1.159,-1.423,131.583
1145.273056973,0.0244,0.019,1.0132,1.159,-1.423,131.583
1145.373057023,0.0239,0.02,1.0127,1.165,-1.423,131.583
1145.473057072,0.0254,0.022,1.0103,1.165,-1.423,131.583
1145.573057122,0.0239,0.0205,1.0122,1.165,-1.423,131.583
1145.673057171,0.0239,0.02,1.0117,1.165,-1.423,131.583
1145.773057239,0.0239,0.019,1.0132,1.165,-1.417,131.583
1145.873057279,0.0259,0.0205,1.0112,1.165,-1.417,131.583
1145.973057295,0.0244,0.0215,1.0117,1.165,-1.423,131.583
1146.073057385,0.0239,0.019,1.0127,1.165,-1.423,131.583
1146.173057419,0.0254,0.0205,1.0117,1.165,-1.417,131.583
1146.273057472,0.0254,0.022,1.0122,1.165,-1.417,131.583
1146.373059876,0.0249,0.02,1.0122,1.165,-1.417,131.583
1146.473059929,0.0244,0.0205,1.0127,1.165,-1.417,131.583
1146.573059981,0.0259,0.0205,1.0117,1.165,-1.417,131.583
1146.673059997,0.0249,0.02,1.0112,1.165,-1.417,131.583
1146.773060013,0.0249,0.0195,1.0122,1.165,-1.423,131.583
1146.87306013,0.0264,0.02,1.0122,1.165,-1.423,131.583
1146.973060224,0.0239,0.0195,1.0112,1.165,-1.423,131.583
1147.073060243,0.0244,0.0215,1.0117,1.165,-1.423,131.583
1147.173060299,0.0254,0.0186,1.0132,1.165,-1.417,131.583
