Time,RawValue1,RawValue2
1572.798437458,1216,0
1572.800716814,1232,0
1572.802402113,1216,0
1572.804085486,1216,0
1572.805769619,1216,0
1572.807443011,1184,0
1572.809114643,1200,0
1572.810792609,1216,0
1572.812464426,1200,0
1572.814140614,1200,0
1572.815813969,1200,0
1572.817484935,1216,0
1572.819155753,1216,0
1572.820832774,1248,0
1572.822505851,1200,0
1572.824440502,1216,0
1572.826112838,1232,0
1572.82778873,1232,0
1572.829460307,1232,0
1572.831129088,1216,0
1572.832802683,1248,0
1572.834477334,1232,0
1572.836144892,1216,0
1572.837816303,1232,0
1572.839491194,1200,0
1572.841164753,1232,0
1572.842834626,1216,0
1572.844507055,1232,0
1572.846175891,1216,0
1572.847852671,1216,0
1572.849520915,1216,0
1572.85119351,1232,0
1572.85286381,1248,0
1572.85453509,1264,0
1572.856211334,1232,0
1572.857885392,1232,0
1572.859560488,1248,0
1572.861233416,1232,0
1572.862911252,1264,16
1572.864587737,1248,0
1572.866264592,1216,0
1572.867932742,1232,0
1572.869608301,1248,0
1572.871275415,1248,0
1572.872947344,1216,0
1572.874617754,1248,0
1572.876286868,1248,0
1572.877964871,1216,0
1572.879634762,1216,0
1572.881303876,1232,0
1572.882980953,1216,0
1572.884654993,1248,0
1572.886329051,1264,0
1572.888007258,1200,0
1572.889682039,1216,16
1572.891350523,1216,0
1572.893022359,1216,0
1572.894694473,1232,0
1572.896369254,1216,0
1572.898040386,1216,0
1572.899715685,1232,0
1572.901390966,1200,0
1572.903061154,1200,0
1572.904734231,1200,0
1572.906406752,1200,0
1572.908080014,1216,0
1572.909754665,1216,0
1572.911422927,1216,0
1572.913098319,1200,0
1572.914766507,1184,0
1572.916439899,1200,0
1572.918107846,1200,0
1572.919781275,1232,0
1572.921453074,1232,0
1572.923125725,1184,0
1572.924796339,1184,0
1572.926463712,1200,0
1572.928137974,1216,0
1572.929812736,1216,0
1572.931485294,1216,0
1572.933154631,1200,0
1572.934824411,1216,0
1572.936493247,1216,0
1572.938166009,1232,0
1572.939839994,1216,0
1572.941513126,1200,0
1572.943180481,1216,0
1572.944850521,1232,0
1572.946523727,1248,0
1572.948198212,1248,0
1572.949866362,1216,0
1572.951533143,1248,0
1572.953204701,1232,16
1572.95487663,1232,0
1572.956546374,1232,0
1572.958215099,1232,0
1572.959883861,1216,0
1572.961558308,1232,0
1572.963232255,1232,0
1572.964901777,1232,0
1572.966572076,1232,0
1572.968246894,1232,0
1572.969921896,1232,0
1572.971595696,1264,0
1572.973268328,1264,0
1572.974941664,1232,0
1572.976615037,1232,0
1572.978285966,1200,0
1572.979960747,1216,0
1572.98163299,1248,0
1572.983307993,1232,0
1572.984983144,1232,0
1572.986656054,1248,0
1572.988324076,1232,0
1572.989992282,1264,0
1572.991664859,1248,0
1572.993336973,1232,0
1572.995009365,1232,0
1572.996682256,1232,0
1572.998357185,1280,0
1573.000031114,1184,0
1573.001705024,1216,0
1573.003377453,1216,0
1573.00505153,1232,0
1573.006726699,1200,0
1573.00839748,1216,0
1573.010069927,1200,0
1573.0117438,1184,0
1573.013417303,1232,0
1573.015084325,1216,0
1573.016751827,1200,0
1573.018424478,1216,0
1573.020094666,1200,16
1573.02176478,1216,0
1573.02343495,1200,0
1573.025109249,1216,0
1573.026781215,1216,0
1573.028449847,1216,0
1573.030118054,1232,0
1573.031788612,1232,0
1573.033456411,1232,0
1573.035126562,1248,0
1573.03679925,1184,0
1573.03846792,1216,0
1573.040138219,1232,0
1573.041812111,1200,0
1573.043479613,1216,0
1573.045152709,1232,0
1573.046822712,1216,0
1573.048492881,1216,0
1573.050168347,1232,0
1573.05184009,1232,0
1573.053509223,1248,0
1573.05517917,1232,0
1573.056854636,1216,0
1573.058526287,1216,0
1573.060200068,1232,0
1573.06186707,1264,0
1573.063538518,1248,0
1573.065213798,1216,0
1573.066889042,1232,0
1573.068563897,1232,0
1573.070238918,1264,0
1573.07191368,1248,0
1573.073582386,1232,0
1573.075256982,1216,0
1573.076927985,1232,0
1573.078595951,1232,0
1573.080265231,1232,0
1573.081936197,1232,0
1573.083605626,1232,0
1573.085277536,1248,0
1573.086951835,1232,0
1573.088625005,1232,0
1573.090296674,1232,0
1573.091963825,1232,0
1573.093632198,1232,0
1573.095304645,1232,0
1573.096972963,1216,0
1573.098648133,1216,0
1573.100315209,1216,0
1573.101982842,1232,0
1573.103657845,1184,0
1573.105327385,1216,0
1573.107000573,1216,0
1573.108669094,1216,0
1573.110336319,1216,0
1573.11200734,1232,0
1573.113677436,1232,0
1573.115344568,1216,0
1573.117016164,1216,0
1573.118688241,1216,0
1573.120354984,1216,0
1573.122023728,1216,16
1573.123694027,1216,0
1573.125360918,1200,0
1573.127033514,1200,0
1573.12870572,1216,0
1573.130381075,1216,0
1573.132056226,1216,0
1573.133727451,1216,0
1573.135395972,1248,0
1573.137067975,1200,0
1573.138738589,1232,0
1573.140412907,1248,0
1573.142081428,1184,0
1573.143749042,1216,0
1573.145418045,1264,0
1573.1470849,1248,0
1573.148754995,1232,0
1573.150430276,1248,0
1573.152098853,1232,0
1573.15376867,1232,0
1573.155441988,1216,0
1573.157112176,1232,0
1573.158780401,1216,0
1573.160447737,1216,0
1573.162121499,1216,0
1573.163794706,1232,0
1573.165466375,1232,0
1573.167133082,1232,0
1573.168805307,1232,0
1573.170472643,1232,0
1573.172142498,1232,16
1573.17381626,1216,0
1573.175488263,1216,0
1573.17716208,1232,0
1573.178836342,1248,0
1573.180503586,1216,0
1573.182171292,1232,0
1573.183843573,1232,0
1573.185517224,1248,0
1573.187189856,1232,0
1573.188862822,1232,0
1573.190533121,1216,0
1573.192206476,1248,0
1573.193879608,1232,0
1573.195550056,1264,0
1573.197222725,1232,16
1573.198895858,1216,0
1573.20056712,1200,0
1573.2022369,1216,0
1573.203908811,1216,0
1573.20558111,1216,0
1573.207256298,1232,0
1573.208928893,1200,0
1573.2106011,1200,0
1573.212268028,1232,0
1573.213935494,1200,0
1573.215606441,1184,0
1573.217280778,1200,0
1573.218953132,1232,0
1573.220626987,1216,0
1573.22229836,1216,0
1573.223968141,1200,0
1573.22563994,1168,0
1573.227308369,1216,0
1573.228978816,1248,0
1573.230652819,1232,0
1573.232327877,1216,0
1573.233999787,1216,0
1573.235671735,1216,16
1573.237339163,1200,0
1573.23901174,1200,0
1573.240683539,1184,0
1573.242357764,1200,0
1573.244029452,1200,0
1573.245696529,1248,0
1573.247369662,1232,0
1573.249043554,1232,0
1573.250715093,1232,0
1573.252387133,1232,0
1573.254060118,1248,0
1573.255732565,1248,0
1573.257405494,1232,0
1573.259074885,1216,0
1573.260744499,1232,0
1573.262417021,1216,0
1573.264084635,1232,0
1573.26575436,1232,0
1573.267423085,1232,32
1573.269090106,1280,0
1573.270762979,1216,0
1573.272431834,1248,0
1573.274105818,1216,0
1573.275780117,1232,0
1573.277451213,1216,0
1573.279118956,1264,0
1573.280791163,1232,0
1573.282460073,1248,0
1573.28412728,1232,0
1573.285794819,1264,0
1573.287461878,1232,0
1573.289135455,1248,0
1573.290808846,1216,0
1573.292482442,1232,0
1573.29415713,1232,0
1573.29582641,1232,0
1573.297496784,1248,0
1573.299170861,1232,0
1573.300843808,1216,0
1573.302516959,1216,0
1573.304190073,1232,0
1573.305859057,1232,0
1573.307529838,1216,0
1573.309200081,1248,0
1573.310875028,1216,0
1573.312544957,1200,0
1573.314219405,1248,0
1573.315888759,1184,0
1573.317556651,1216,0
1573.319229783,1216,0
1573.320901138,1248,0
1573.322570104,1248,0
1573.324238347,1200,0
1573.325907054,1232,0
1573.32757902,1200,0
1573.329249615,1232,16
1573.330922785,1232,0
1573.332593732,1200,0
1573.334265901,1200,0
1573.335933404,1216,0
1573.337603388,1216,0
1573.339276058,1232,0
1573.340945524,1216,0
1573.342612693,1200,0
1573.344287566,1216,0
1573.345961643,1216,0
1573.347637072,1216,0
1573.349312223,1232,0
1573.350979263,1232,0
1573.352654099,1264,16
1573.354326491,1216,0
1573.355998271,1248,0
1573.357672348,1216,0
1573.359339814,1232,0
1573.361007391,1248,0
1573.362681523,1248,0
1573.364348508,1232,0
1573.366023696,1216,0
1573.367692791,1248,16
1573.369363776,1232,0
1573.371036926,1232,0
1573.37270754,1216,0
1573.374382562,1232,16
1573.376054139,1232,16
1573.377723845,1248,0
1573.379392459,1232,0
1573.381066666,1232,0
1573.382735243,1232,16
1573.384410616,1232,0
1573.386085026,1248,0
1573.387758177,1264,0
1573.389426124,1232,0
1573.391094868,1296,0
1573.392761982,1232,0
1573.394429762,1216,0
1573.396099728,1232,0
1573.397768712,1232,0
1573.3994419,1216,0
1573.401108922,1200,0
1573.402783017,1232,0
1573.404455705,1200,0
1573.40612593,1216,0
1573.407800303,1200,16
1573.409470954,1232,0
1573.411138142,1216,0
1573.412812275,1216,0
1573.414480315,1216,0
1573.416150225,1216,0
1573.417823394,1200,0
1573.419497083,1216,0
1573.421171271,1248,0
1573.422839218,1232,0
1573.424513406,1248,0
1573.426186594,1232,0
1573.427854171,1200,0
1573.429527637,1232,0
1573.431195399,1216,0
1573.432865883,1200,0
1573.434536701,1200,0
1573.436206814,1248,0
1573.437878169,1232,0
1573.439552561,1216,0
1573.44122573,1232,0
1573.442899529,1168,0
1573.444573292,1232,0
1573.446244572,1216,0
1573.447918464,1216,0
1573.449587096,1216,0
1573.451260618,1216,0
1573.452932232,1232,0
1573.454604846,1232,0
1573.456272145,1248,0
1573.45794061,1216,0
1573.459613502,1232,0
1573.461287987,1216,0
1573.4629591,1216,0
1573.464632048,1232,0
1573.466304458,1232,0
1573.467979035,1232,0
1573.46965413,1216,0
1573.471325781,1232,0
1573.472993599,1248,0
1573.474666305,1232,0
1573.476337456,1248,0
1573.478005552,1232,0
1573.479678462,1232,0
1573.481346224,1232,0
1573.483018764,1248,0
1573.484686267,1232,0
1573.486358233,1216,0
1573.488025217,1232,0
1573.489700331,1232,0
1573.491368463,1232,0
1573.493040503,1232,0
1573.494712043,1232,0
1573.496387342,1232,0
1573.498061382,1248,0
1573.499728848,1216,0
1573.501403184,1248,0
1573.503075224,1216,0
1573.504746634,1200,0
1573.506413952,1232,0
1573.508086899,1216,0
1573.509756883,1216,0
1573.511425442,1216,0
1573.513099111,1200,0
1573.51477141,1216,0
1573.51644408,1232,0
1573.518114564,1216,0
1573.519783863,1232,0
1573.521458699,1200,0
1573.523125498,1216,0
1573.524793001,1232,0
1573.526466671,1200,0
1573.528141025,1216,0
1573.529808362,1248,0
1573.531480883,1232,0
1573.533147849,1200,0
1573.534819592,1200,0
1573.536486317,1232,0
1573.53815882,1232,0
1573.539833601,1232,0
1573.541507881,1232,0
1573.543174903,1200,0
1573.544845257,1248,0
1573.546518149,1232,0
1573.548192319,1232,0
1573.549861136,1232,0
1573.551535047,1232,0
1573.553209679,1264,0
1573.554884423,1232,0
1573.556559129,1216,0
1573.558229465,1248,0
1573.559903968,1248,0
1573.561577934,1232,0
1573.563249455,1232,0
1573.564918236,1232,0
1573.566592665,1248,0
1573.568261871,1232,0
1573.569936633,1232,0
1573.571611043,1216,0
1573.573286324,1248,0
1573.574956031,1232,0
1573.57662333,1232,0
1573.578291314,1232,0
1573.579958002,1232,0
1573.581627709,1232,0
1573.583295915,1232,0
1573.58496701,1264,0
1573.586635347,1232,0
1573.588308072,1232,0
1573.589978778,1232,0
1573.591648855,1232,0
1573.593324228,1232,0
1573.594992027,1264,0
1573.596662104,1232,0
1573.598332866,1232,0
1573.60001174,1232,0
1573.601684631,1184,0
1573.603356708,1248,0
1573.605024211,1232,0
1573.606698362,1184,0
1573.60836568,1200,0
1573.610040331,1184,0
1573.611707389,1248,0
1573.613380521,1232,0
1573.615053098,1200,0
1573.616723342,1168,0
1573.618392178,1216,0
1573.620063033,1216,0
1573.621737684,1248,0
1573.623407446,1216,0
1573.625079319,1200,0
1573.6267496,1216,0
1573.62842301,1216,0
1573.630096179,1200,0
1573.631764127,1216,0
1573.633432722,1184,0
1573.635102132,1216,0
1573.636771617,1216,0
1573.638438934,1216,0
1573.640114307,1216,0
1573.641785162,1200,0
1573.643453961,1200,0
1573.645121186,1232,0
1573.646789559,1248,0
1573.648464247,1232,0
1573.650135806,1232,0
1573.651806179,1264,0
1573.653475367,1232,0
1573.655145018,1232,0
1573.656816169,1232,0
1573.658485431,1232,0
1573.660152897,1232,0
1573.661827955,1232,0
1573.663502903,1232,0
1573.665169776,1264,0
1573.66684389,1232,0
1573.668514781,1232,0
1573.670184469,1216,0
1573.671859139,1248,0
1573.673533901,1216,0
1573.675207533,1280,0
1573.676879851,1216,0
1573.678553965,1232,0
1573.680228023,1216,0
1573.681899323,1232,0
1573.683572511,1232,0
