Time,AccX,AccY,AccZ,AngleX,AngleY,AngleZ
1572.921512944,,,,,,
1573.021513002,-0.2427,0.0332,0.9824,1.989,13.881,176.984
1573.121513079,-0.2427,0.0342,0.9819,1.989,13.881,176.984
1573.221513081,-0.2432,0.0342,0.9819,1.989,13.881,176.984
1573.321513121,-0.2427,0.0342,0.9814,1.989,13.881,176.984
1573.421513123,-0.2427,0.0337,0.9819,1.989,13.881,176.984
1573.521513125,-0.2432,0.0337,0.9819,1.989,13.881,176.984
1573.621513183,-0.2432,0.0347,0.9814,1.989,13.887,176.984
1573.72151326,-0.2432,0.0342,0.9814,1.989,13.887,176.984
1573.821513355,-0.2427,0.0337,0.9819,1.989,13.887,176.984
1573.921513357,-0.2432,0.0342,0.9824,1.989,13.887,176.984
1574.021513434,-0.2432,0.0342,0.9814,1.989,13.887,176.984
1574.121513455,-0.2432,0.0337,0.9824,1.989,13.887,176.984
1574.221513476,-0.2427,0.0347,0.9824,1.989,13.887,176.984
1574.321513515,-0.2427,0.0342,0.9824,1.983,13.881,176.984
1574.42151361,-0.2427,0.0347,0.9814,1.983,13.881,176.984
1574.521513687,-0.2432,0.0337,0.9819,1.989,13.881,176.984
1574.621513745,-0.2437,0.0337,0.9819,1.989,13.881,176.984
1574.721513821,-0.2422,0.0332,0.9824,1.983,13.881,176.984
1574.821513861,-0.2432,0.0337,0.9824,1.983,13.881,176.984
1574.921513956,-0.2422,0.0342,0.9824,1.983,13.881,176.984
1575.021514014,-0.2427,0.0332,0.9824,1.983,13.881,176.984
1575.121514072,-0.2427,0.0342,0.9824,1.983,13.881,176.984
1575.22151413,-0.2427,0.0337,0.9819,1.983,13.881,176.984
1575.321514188,-0.2427,0.0347,0.9819,1.983,13.881,176.984
1575.421514227,-0.2427,0.0337,0.9814,1.983,13.881,176.984
1575.521514248,-0.2432,0.0332,0.9819,1.983,13.881,176.984
1575.621514269,-0.2427,0.0337,0.9814,1.983,13.881,176.984
1575.721514309,-0.2432,0.0337,0.9819,1.983,13.881,176.984
1575.821514385,-0.2427,0.0342,0.9819,1.983,13.881,176.984
1575.92151448,-0.2432,0.0332,0.9805,1.983,13.881,176.984
1576.021514483,-0.2422,0.0327,0.981,1.983,13.881,176.984
1576.121514485,-0.2422,0.0327,0.9824,1.983,13.881,176.984
1576.221514488,-0.2427,0.0337,0.9824,1.983,13.881,176.984
1576.32151449,-0.2427,0.0337,0.9819,1.983,13.881,176.984
1576.421514511,-0.2432,0.0342,0.9824,1.983,13.881,176.984
1576.521514532,-0.2427,0.0337,0.9819,1.983,13.881,176.984
1576.621514627,-0.2427,0.0342,0.9814,1.983,13.881,176.984
1576.72151463,-0.2427,0.0337,0.9819,1.983,13.881,176.984
1576.821514725,-0.2427,0.0337,0.9829,1.983,13.881,176.984
1576.921514727,-0.2417,0.0342,0.9819,1.983,13.881,176.984
1577.021514785,-0.2437,0.0337,0.9824,1.983,13.881,176.984
1577.12151488,-0.2427,0.0337,0.9819,1.983,13.881,176.984
1577.221514957,-0.2427,0.0342,0.9805,1.983,13.881,176.984
1577.321514978,-0.2427,0.0342,0.981,1.983,13.881,176.984
1577.421515073,-0.2427,0.0337,0.9814,1.983,13.881,176.984
1577.52151515,-0.2422,0.0337,0.9814,1.983,13.881,176.984
1577.621515263,-0.2432,0.0342,0.9819,1.983,13.881,176.984
1577.72151534,-0.2432,0.0337,0.9819,1.983,13.881,176.984
1577.821515398,-0.2432,0.0337,0.9819,1.983,13.881,176.984
1577.921515474,-0.2427,0.0342,0.9814,1.983,13.881,176.984
1578.02151557,-0.2422,0.0337,0.9824,1.983,13.881,176.984
