Time,RawValue1,RawValue2
2750.739583806,16432,26400
2750.743554702,16416,26384
2750.746742152,16432,26368
2750.749866529,16448,26368
2750.752977756,16416,26384
2750.756071818,16416,26416
2750.759128453,16416,26368
2750.762186422,16416,26432
2750.765234446,16448,26384
2750.768279655,16432,26416
2750.771306809,16448,26400
2750.774348166,16416,26384
2750.777379857,16432,26400
2750.780401659,16416,26416
2750.783419609,16432,26416
2750.78646954,16464,26384
2750.789503379,16416,26384
2750.792526959,16416,26368
2750.795579668,16432,26416
2750.798608248,16448,26432
2750.801632012,16448,26416
2750.804676703,16448,26416
2750.807705061,16448,26400
2750.810723899,16448,26416
2750.813744312,16416,26432
2750.816760466,16432,26416
2750.819711638,16448,26384
2750.822655551,16416,26416
2750.825611779,16448,26416
2750.828562784,16432,26400
2750.831509215,16432,26416
2750.834459573,16464,26448
2750.837405874,16448,26432
2750.840352732,16432,26400
2750.843305441,16432,26384
2750.846259983,16464,26400
2750.849209563,16448,26400
2750.852152846,16432,26384
2750.855102407,16448,26400
2750.858202061,16416,26400
2750.861165733,16432,26416
2750.864162257,16448,26384
2750.867113077,16432,26384
2750.870178712,16432,26416
2750.873172403,16432,26432
2750.876158594,16448,26432
2750.879114432,16432,26416
2750.882064345,16448,26416
2750.885029554,16432,26416
2750.887978189,16464,26416
2750.890930787,16448,26400
2750.8938822,16448,26432
2750.896845243,16432,26416
2750.899801192,16448,26464
2750.902747161,16432,26416
2750.905698574,16464,26432
2750.908645246,16448,26432
2750.91158914,16464,26432
2750.914551757,16448,26448
2750.917502577,16448,26448
2750.920446193,16448,26432
2750.923382236,16448,26384
2750.926333241,16432,26384
2750.929282747,16464,26400
2750.932230345,16432,26416
2750.935182331,16448,26432
2750.938127615,16448,26368
2750.941067009,16416,26384
2750.944012014,16448,26400
2750.946975446,16416,26384
2750.949929025,16432,26400
2750.952874919,16416,26400
2750.955824277,16432,26400
2750.958798856,16416,26416
2750.961792584,16432,26400
2750.964775682,16432,26400
2750.967749724,16416,26384
2750.970707248,16448,26400
2750.973714754,16432,26384
2750.976691648,16432,26400
2750.979669246,16432,26384
2750.982619678,16432,26448
2750.985578516,16448,26432
2750.988532226,16416,26400
2750.991480694,16432,26448
2750.994431014,16432,26416
2750.997381001,16448,26432
2751.000322858,16464,26432
2751.003255456,16432,26432
2751.006208814,16416,26448
2751.009164152,16448,26432
2751.012107658,16448,26432
2751.015056163,16448,26448
2751.018016928,16432,26400
2751.020960729,16448,26448
2751.023896772,16448,26432
2751.026850314,16448,26400
2751.029797412,16432,26416
2751.032740288,16432,26400
2751.035715979,16448,26448
2751.038662984,16464,26384
2751.041606619,16432,26416
2751.044562254,16448,26432
2751.047514037,16432,26400
2751.050458839,16448,26384
2751.053405419,16448,26368
2751.05637522,16416,26416
2751.05934193,16432,26416
2751.062310824,16448,26400
2751.065289885,16464,26384
2751.068306798,16448,26416
2751.071266359,16432,26400
2751.074247309,16432,26384
2751.077198351,16448,26416
2751.080142634,16448,26416
2751.08311301,16432,26432
2751.086081479,16464,26432
2751.089071354,16448,26416
2751.092017601,16432,26416
2751.094974347,16432,26432
2751.097921574,16448,26432
2751.100866691,16416,26400
2751.103809659,16464,26432
2751.106759813,16448,26416
2751.109702355,16448,26448
2751.112648212,16480,26400
2751.11559657,16448,26432
2751.118546242,16416,26400
2751.121493469,16432,26432
2751.12444329,16432,26448
2751.127390906,16432,26432
2751.130334763,16416,26400
2751.133273491,16464,26448
2751.136223922,16464,26400
2751.139172076,16416,26368
2751.142108637,16448,26432
2751.145052605,16432,26384
2751.147999259,16432,26416
2751.15094582,16448,26384
2751.153883621,16432,26416
2751.156860516,16432,26400
2751.159819299,16448,26416
2751.162790712,16432,26368
2751.16575894,16448,26400
2751.168732223,16448,26416
2751.171739173,16432,26400
2751.174724808,16432,26432
2751.177706387,16432,26416
2751.180663004,16416,26416
2751.183674009,16416,26416
2751.18665783,16448,26432
2751.189622354,16432,26400
2751.192568748,16432,26416
2751.195529235,16432,26400
2751.198474925,16432,26432
2751.201421486,16448,26400
2751.204375307,16432,26400
2751.207318238,16432,26384
2751.210259114,16448,26416
2751.213207008,16432,26416
2751.216165236,16448,26416
2751.219112297,16448,26416
2751.222059858,16448,26400
2751.225010289,16432,26400
2751.227959665,16448,26432
2751.230905189,16432,26416
2751.233843805,16432,26400
2751.236794866,16432,26400
2751.239746186,16432,26400
2751.242691266,16448,26400
2751.245642234,16448,26400
2751.248592203,16432,26400
2751.25153393,16448,26416
2751.254479621,16480,26368
2751.257461367,16432,26368
2751.260416021,16432,26384
2751.263412433,16416,26416
2751.266396439,16448,26400
2751.269367611,16432,26384
2751.272382505,16448,26432
2751.275360455,16448,26400
2751.278357109,16448,26416
2751.281306985,16464,26416
2751.284298601,16432,26400
2751.287257236,16448,26384
2751.290203742,16416,26432
2751.293141062,16416,26400
2751.296097993,16448,26432
2751.299046258,16464,26448
2751.301995263,16416,26432
2751.304949399,16448,26416
2751.307899552,16416,26400
2751.310842928,16448,26448
2751.313781137,16416,26416
2751.316731642,16448,26448
2751.319677314,16448,26416
2751.322623524,16448,26432
2751.325577733,16448,26432
2751.328522553,16432,26416
2751.331457892,16464,26464
2751.334404823,16480,26432
2751.337353384,16464,26384
2751.340297371,16448,26384
2751.343236006,16432,26464
2751.3461839,16448,26416
2751.349130628,16432,26384
2751.352070781,16416,26432
2751.35502025,16432,26384
2751.357991625,16432,26384
2751.360952298,16432,26432
2751.363969396,16432,26432
2751.366953364,16464,26368
2751.369934962,16432,26400
2751.372878745,16432,26416
2751.375845566,16448,26416
2751.378799793,16464,26400
2751.38174678,16416,26400
2751.384705582,16432,26432
2751.387653846,16416,26416
2751.390600963,16432,26416
2751.393544617,16432,26432
2751.396503715,16448,26416
2751.39945259,16432,26432
2751.402395781,16432,26416
2751.405344435,16416,26384
2751.408292792,16416,26384
2751.411233056,16448,26416
2751.414190988,16448,26416
2751.417142049,16432,26432
2751.420085017,16432,26400
2751.423020041,16464,26368
2751.425996083,16432,26416
2751.428942996,16432,26400
2751.431890279,16448,26384
2751.434850266,16416,26384
2751.437794883,16432,26368
2751.440730759,16432,26432
2751.443670246,16432,26384
2751.446623473,16432,26416
2751.449571386,16416,26368
2751.45251954,16416,26384
2751.455473378,16448,26368
2751.458449606,16432,26400
2751.461399926,16432,26368
2751.464409061,16432,26432
2751.4673894,16416,26400
2751.470352943,16480,26400
2751.473362652,16432,26368
2751.476346731,16448,26416
2751.479328737,16448,26416
2751.48229865,16416,26416
2751.485284877,16432,26416
2751.488261698,16416,26400
2751.491228962,16448,26400
2751.494241968,16432,26400
2751.497203584,16432,26432
2751.500156849,16448,26400
2751.50310978,16448,26416
2751.506078564,16432,26400
2751.509035569,16448,26400
2751.511983426,16448,26400
2751.514953673,16416,26416
2751.517904437,16448,26416
2751.520847739,16432,26432
2751.5237918,16448,26448
2751.526760972,16432,26400
2751.529715218,16448,26400
2751.53266239,16448,26416
2751.535615192,16464,26400
2751.538574253,16448,26400
2751.541523647,16432,26400
2751.544489616,16432,26400
2751.547439825,16448,26416
2751.550388238,16448,26400
2751.553331743,16432,26400
2751.556304822,16416,26416
2751.559281309,16432,26432
2751.562281889,16432,26400
2751.565271117,16432,26400
2751.568273678,16448,26416
2751.571238146,16416,26384
2751.574235541,16400,26368
2751.577197416,16432,26400
2751.580148181,16448,26416
2751.583099557,16432,26432
2751.586065044,16432,26416
2751.589015401,16432,26400
2751.591955721,16432,26400
2751.594917745,16448,26432
2751.597867343,16464,26384
2751.600818367,16448,26448
2751.603764243,16448,26400
2751.606729082,16432,26400
2751.609678031,16448,26416
2751.612633611,16448,26416
2751.615605246,16448,26416
2751.618562214,16416,26416
2751.621512886,16448,26400
2751.624478244,16448,26448
2751.627429767,16464,26400
2751.630382495,16464,26400
2751.633336278,16448,26416
2751.63629608,16464,26432
2751.639247863,16432,26384
2751.642196776,16432,26416
2751.645161226,16448,26416
2751.648108194,16448,26416
2751.651058792,16448,26384
2751.654011057,16416,26384
2751.656991803,16416,26432
2751.659958734,16448,26384
2751.662973888,16416,26432
2751.665956486,16464,26416
2751.668946565,16448,26400
2751.671906182,16416,26384
2751.67487991,16400,26416
2751.677834285,16448,26400
2751.680785198,16432,26400
2751.683733963,16448,26448
2751.686696357,16448,26416
2751.689674659,16448,26416
2751.692625072,16416,26384
2751.695593725,16432,26432
2751.698546267,16464,26416
2751.701491865,16448,26432
2751.70444976,16448,26432
2751.707397821,16432,26400
2751.710343289,16464,26416
2751.713286128,16432,26416
2751.716244429,16416,26384
2751.719194287,16432,26416
2751.722141662,16464,26416
2751.725107483,16432,26416
2751.728060747,16432,26448
2751.731010197,16416,26400
2751.733955425,16448,26400
2751.736920486,16448,26416
2751.739868639,16432,26384
2751.742813404,16432,26400
2751.745764076,16400,26432
2751.748715933,16448,26400
2751.751662105,16432,26400
2751.754626611,16400,26416
2751.75760356,16432,26432
2751.760560529,16448,26432
2751.76353459,16416,26400
2751.766508021,16448,26400
2751.769492045,16432,26400
2751.77249118,16432,26400
2751.775475945,16448,26400
2751.778455765,16432,26400
2751.781417845,16432,26384
2751.784433461,16464,26416
2751.78740017,16432,26384
2751.790356602,16448,26384
2751.793308551,16432,26432
2751.796271557,16432,26400
2751.799232766,16432,26384
2751.802186975,16416,26416
2751.80515298,16464,26416
2751.808101949,16448,26400
2751.811046862,16432,26400
2751.813991367,16448,26400
2751.816964187,16432,26416
2751.819921248,16432,26432
2751.822875605,16416,26448
2751.825836574,16448,26432
2751.828787412,16432,26400
2751.831734751,16400,26432
2751.834700997,16448,26384
2751.837654725,16448,26400
2751.840603045,16432,26384
2751.843552162,16448,26400
2751.846505,16448,26384
2751.849457469,16432,26384
2751.852412567,16432,26432
2751.855378054,16432,26416
2751.85835454,16448,26400
2751.861345398,16448,26400
2751.864339607,16432,26400
2751.867321242,16448,26400
2751.870285599,16464,26416
2751.873288808,16432,26384
2751.876266999,16448,26432
2751.879227523,16448,26400
2751.882182621,16416,26400
2751.885148237,16400,26384
2751.888097817,16464,26432
2751.891047674,16432,26448
2751.893999124,16432,26384
2751.896961407,16448,26432
2751.899914338,16448,26384
2751.90286701,16448,26448
2751.905832664,16416,26416
2751.908783929,16432,26400
2751.91172899,16432,26448
2751.914690421,16432,26368
2751.917642019,16432,26416
2751.920591024,16432,26384
2751.923538011,16448,26448
2751.926491424,16448,26432
2751.929440763,16432,26400
2751.932385675,16432,26400
2751.935352033,16448,26384
2751.938301094,16432,26416
2751.941245877,16416,26448
2751.944201419,16432,26416
2751.947151517,16432,26384
2751.950101263,16416,26400
2751.953058972,16432,26416
2751.956025756,16432,26384
2751.959001687,16432,26384
2751.961968322,16448,26416
2751.964953772,16432,26432
2751.967958814,16432,26416
2751.970925042,16432,26352
2751.973936122,16448,26432
2751.976912331,16448,26384
2751.979883595,16448,26384
2751.982858879,16448,26432
2751.985840865,16432,26432
2751.988819464,16448,26432
2751.991770247,16464,26432
2751.994733159,16432,26448
2751.99768848,16416,26400
2752.000639207,16448,26432
2752.003627991,16432,26448
2752.006657311,16432,26384
2752.009629909,16448,26416
2752.012584136,16432,26400
2752.015558735,16432,26400
2752.018520018,16448,26384
2752.021470319,16448,26400
2752.024440436,16432,26448
2752.027401793,16448,26384
2752.03034815,16432,26384
2752.033297748,16448,26432
2752.036262291,16416,26384
2752.039214111,16448,26416
2752.042163524,16432,26416
2752.045125085,16432,26432
2752.048075553,16416,26400
2752.051022318,16416,26400
2752.053969749,16416,26368
2752.05694944,16448,26416
2752.059922241,16432,26368
2752.062950802,16448,26400
2752.065935012,16480,26432
2752.068927721,16432,26400
2752.071891689,16448,26432
2752.074886843,16448,26432
2752.07784783,16432,26416
2752.080799298,16448,26400
2752.083751896,16416,26416
2752.086717031,16448,26432
2752.089679647,16464,26416
2752.092627264,16448,26432
2752.09559401,16480,26384
2752.098553219,16432,26416
2752.101501928,16448,26416
2752.104468619,16416,26400
2752.107424458,16448,26432
2752.110364019,16432,26416
2752.113307061,16448,26416
2752.116268233,16448,26384
2752.119217998,16464,26448
2752.122162836,16448,26416
2752.125121045,16448,26400
2752.128068847,16448,26448
2752.131014556,16448,26400
2752.133957691,16432,26400
2752.1369249,16448,26416
2752.139875832,16448,26336
2752.142827893,16448,26400
2752.145788953,16464,26384
2752.148737311,16448,26400
2752.151681261,16448,26432
2752.154644025,16432,26416
2752.157622494,16416,26416
2752.16058074,16432,26400
2752.163578134,16432,26448
2752.166601158,16448,26432
2752.169575627,16464,26400
2752.17255228,16448,26384
2752.17554723,16448,26400
2752.17852655,16448,26400
2752.18148537,16432,26416
2752.184451117,16448,26416
2752.187404048,16432,26416
2752.190349813,16448,26400
2752.193303614,16448,26432
2752.196282305,16480,26400
2752.199232588,16432,26416
2752.20217789,16432,26416
2752.205146284,16432,26416
2752.208099363,16464,26448
2752.21105161,16464,26384
2752.214006596,16448,26416
2752.216965583,16432,26368
2752.219915885,16416,26416
2752.222866631,16448,26400
2752.225832451,16432,26384
2752.228796642,16464,26384
2752.231749295,16448,26400
2752.234712486,16448,26432
2752.23767114,16432,26384
2752.240622626,16448,26368
2752.24357241,16432,26432
2752.246540693,16432,26416
2752.249502809,16448,26400
2752.252450704,16464,26384
2752.255416413,16448,26400
2752.258397529,16416,26416
2752.261353127,16432,26384
2752.26434367,16432,26432
2752.26732199,16432,26384
2752.270292199,16432,26416
2752.273293834,16448,26400
2752.276278932,16416,26384
2752.279281512,16400,26448
2752.282236906,16448,26416
2752.285203467,16448,26400
2752.288157398,16464,26448
2752.291103941,16464,26432
2752.294053816,16448,26432
2752.297015155,16448,26416
2752.299966512,16432,26384
2752.302912573,16400,26384
2752.305878801,16448,26416
2752.308827973,16464,26400
2752.311775552,16448,26416
2752.314736076,16432,26432
2752.317686248,16432,26416
2752.320636254,16448,26400
2752.323587296,16432,26416
2752.326555024,16432,26432
2752.329506418,16448,26384
2752.332452849,16448,26432
2752.335415985,16432,26400
2752.33836699,16464,26384
2752.34131544,16432,26384
2752.344277186,16448,26432
2752.347227543,16416,26400
2752.350172697,16432,26416
2752.353116461,16416,26384
2752.356084004,16448,26384
2752.359066879,16432,26400
2752.362063385,16432,26400
2752.365049724,16432,26416
2752.368026822,16432,26416
2752.370991994,16432,26416
2752.373989944,16432,26368
2752.376967208,16448,26416
2752.379932677,16448,26400
2752.382886793,16432,26416
2752.385850484,16416,26400
2752.388806526,16464,26384
2752.391749458,16416,26416
2752.394711778,16432,26432
2752.397671098,16448,26432
2752.40061564,16432,26368
2752.403563294,16432,26384
2752.406529188,16448,26416
2752.409488897,16432,26416
2752.412436143,16448,26416
2752.415401241,16432,26384
2752.418350765,16448,26400
2752.421295326,16448,26416
2752.424247591,16432,26432
2752.427194893,16464,26416
2752.430140305,16448,26400
2752.433090477,16432,26384
2752.436056353,16432,26416
2752.439004914,16432,26416
2752.441952364,16432,26368
2752.444910258,16416,26416
2752.447863356,16400,26416
2752.450809213,16448,26352
2752.453750293,16432,26400
2752.456719298,16432,26400
2752.459667007,16432,26432
2752.462636791,16464,26416
2752.465617055,16448,26400
2752.468613487,16448,26416
2752.471591251,16416,26432
2752.474584183,16448,26384
2752.477539225,16448,26400
2752.480490916,16464,26384
2752.483437421,16448,26400
2752.486390612,16400,26448
2752.489374025,16416,26384
2752.49232253,16448,26384
2752.495286165,16448,26416
2752.498238393,16448,26448
2752.501182176,16448,26400
2752.504137663,16448,26400
2752.507088779,16448,26416
2752.510038136,16432,26368
2752.512984845,16448,26432
2752.51594561,16432,26416
2752.518897727,16432,26432
2752.521843491,16448,26400
2752.524807608,16448,26416
2752.527760224,16480,26384
2752.530704915,16432,26400
2752.53365629,16432,26416
2752.536613796,16416,26432
2752.539562486,16432,26384
2752.542512381,16432,26416
2752.545475442,16448,26400
2752.548431595,16416,26432
2752.551374786,16448,26416
2752.554327347,16432,26448
2752.557300074,16416,26416
2752.56025245,16400,26416
2752.563245122,16432,26448
2752.566217091,16448,26432
2752.569184355,16432,26416
2752.572139694,16416,26384
2752.575100051,16432,26400
2752.578056038,16464,26416
2752.581006118,16432,26400
2752.583975679,16448,26400
2752.586949832,16416,26432
2752.589917875,16432,26432
2752.592862787,16432,26400
2752.595826996,16432,26400
2752.598778261,16464,26432
2752.601730433,16464,26416
2752.604693457,16432,26416
2752.607644981,16432,26400
2752.61058906,16432,26384
2752.613536492,16432,26432
2752.616499571,16432,26368
2752.619454169,16416,26400
2752.622398045,16432,26368
2752.625357365,16432,26384
2752.628307222,16416,26416
2752.631253098,16464,26448
2752.634216177,16432,26416
2752.637173349,16448,26416
2752.640119855,16432,26384
2752.643064138,16432,26416
2752.646023495,16432,26400
2752.6489715,16432,26400
2752.651918876,16416,26400
2752.654886085,16432,26416
2752.65784172,16400,26400
2752.660791281,16432,26400
2752.663756027,16448,26384
2752.66672181,16448,26432
2752.669676204,16432,26416
2752.672669932,16464,26400
2752.675641012,16448,26384
2752.678595202,16448,26400
2752.681540578,16448,26384
2752.684496139,16448,26416
2752.687448681,16432,26432
2752.690423279,16432,26400
2752.693372655,16464,26432
2752.696340123,16448,26400
2752.699293147,16432,26416
2752.702239652,16432,26432
2752.705198417,16448,26416
2752.708151071,16464,26416
2752.711098057,16448,26368
2752.714045266,16448,26400
2752.717001105,16432,26400
2752.719950796,16432,26384
2752.722895968,16448,26432
2752.725853917,16432,26400
2752.728805849,16432,26384
2752.731751836,16448,26352
2752.734712008,16432,26400
2752.737661865,16464,26384
2752.74060737,16416,26368
2752.743543709,16416,26400
2752.746498066,16464,26400
2752.749450831,16416,26400
2752.752395743,16448,26384
2752.755358267,16432,26416
2752.758314124,16432,26384
2752.761263352,16432,26400
2752.764225524,16448,26416
2752.767219437,16464,26400
2752.770175646,16448,26416
2752.773163374,16432,26384
2752.77611749,16432,26416
2752.779071477,16432,26432
2752.782018038,16432,26400
2752.784981136,16464,26416
2752.787935623,16432,26416
2752.79088385,16416,26384
2752.793829115,16432,26416
2752.796784787,16448,26400
2752.799735385,16432,26432
2752.802683631,16448,26432
2752.805648729,16448,26464
2752.808606938,16448,26416
2752.811556091,16432,26400
2752.814541689,16464,26384
2752.817492769,16432,26432
2752.820446978,16448,26400
2752.823397557,16480,26432
2752.826356211,16448,26400
2752.829303772,16448,26400
2752.832248944,16416,26416
2752.835203264,16464,26400
2752.838153528,16432,26416
2752.841103608,16448,26384
2752.844047891,16464,26416
2752.847004045,16448,26352
2752.84995205,16448,26384
2752.852896111,16432,26400
2752.855853764,16416,26400
2752.858807103,16432,26416
2752.861752608,16448,26400
2752.864716299,16448,26384
2752.867695675,16448,26400
2752.870659587,16432,26368
2752.873667037,16432,26384
2752.876638339,16416,26400
2752.879592437,16448,26416
2752.882546535,16448,26400
2752.885504114,16448,26416
2752.88845899,16448,26400
2752.891408792,16448,26432
2752.894369149,16464,26400
2752.897329728,16448,26400
2752.9002764,16448,26384
2752.903218332,16432,26432
2752.906179318,16448,26400
2752.909137083,16448,26416
2752.912080885,16448,26432
2752.915037779,16448,26368
2752.917993618,16448,26400
2752.920941716,16416,26416
2752.923889628,16432,26432
2752.926841486,16448,26400
2752.929788324,16464,26416
2752.932737978,16448,26416
2752.935696965,16448,26400
2752.938647396,16416,26400
2752.941595216,16432,26384
2752.944560999,16416,26416
2752.947514616,16432,26368
2752.95046401,16416,26400
2752.953414386,16432,26368
2752.956378743,16416,26400
2752.959335045,16416,26432
2752.962279124,16432,26416
2752.965235629,16448,26400
2752.968220968,16448,26384
2752.971197714,16432,26400
2752.974202923,16448,26432
2752.977158188,16432,26400
2752.980105878,16432,26368
2752.983053643,16432,26384
2752.986019556,16432,26432
2752.988997728,16448,26416
2752.99195303,16448,26416
2752.994922776,16448,26384
2752.997874911,16432,26432
2753.000819527,16448,26400
2753.003764847,16448,26400
2753.006716149,16448,26416
2753.00968058,16432,26416
2753.012626678,16416,26400
2753.015597591,16432,26432
2753.018545485,16464,26400
2753.021489602,16432,26400
2753.024445366,16448,26416
2753.027398853,16432,26384
2753.030342692,16432,26400
2753.033284216,16432,26384
2753.036244091,16448,26400
2753.039196893,16416,26416
2753.042142898,16400,26416
2753.045108922,16432,26400
2753.048061205,16432,26368
2753.051006618,16448,26416
2753.053944068,16432,26416
2753.056894258,16432,26416
2753.05984956,16448,26416
2753.062802362,16432,26384
2753.065756386,16416,26400
2753.068739484,16432,26416
2753.071692989,16416,26400
2753.074657254,16432,26368
2753.077607944,16448,26400
2753.080556616,16432,26416
2753.083500473,16432,26432
2753.086451145,16448,26384
2753.089397114,16432,26416
2753.09234486,16432,26416
2753.095302198,16448,26384
2753.098251167,16448,26384
2753.101196524,16432,26432
2753.104155677,16432,26432
2753.107101072,16448,26400
