Time,RawValue1,RawValue2
0.001679,16256,15888
0.003497,16240,15872
0.005192,16256,15872
0.006859,16256,15888
0.008528,16256,15888
0.010331,16272,15872
0.01205,16272,15872
0.013719,16224,15904
0.015391,16208,15904
0.017308,16240,15888
0.018975,16272,15888
0.020727,16240,15888
0.022395,16176,15872
0.024063,16256,15888
0.025732,16240,15872
0.0274,16256,15888
0.029069,16256,15856
0.030765,16240,15888
0.032435,16240,15888
0.034315,16240,15888
0.035986,16256,15888
0.037654,16240,15888
0.039325,16272,15904
0.041027,16256,15872
0.042727,16240,15904
0.044397,16224,15904
0.046065,16224,15888
0.047732,16240,15888
0.049402,16256,15888
0.051296,16256,15888
0.052967,16240,15888
0.054637,16240,15904
0.056307,16224,15888
0.057979,16256,15872
0.059649,16256,15888
0.061319,16256,15872
0.06299,16240,15888
0.06466,16256,15904
0.066331,16192,15904
0.068147,16240,15872
0.069814,16208,15888
0.071485,16240,15888
0.073155,16192,15904
0.074826,16208,15888
0.076493,16272,15888
0.07816,16240,15856
0.079829,16256,15872
0.081532,16240,15872
0.083201,16240,15888
0.085029,16224,15840
0.0867,16256,15888
0.088369,16224,15872
0.090037,16208,15904
0.091741,16224,15904
0.093423,16240,15888
0.095094,16272,15888
0.096762,16256,15872
0.09843,16256,15888
0.100097,16240,15904
0.102007,16240,15888
0.103674,16272,15872
0.105344,16256,15904
0.107014,16240,15888
0.108684,16256,15888
0.110354,16256,15888
0.112022,16256,15888
0.113689,16224,15904
0.11536,16256,15888
0.117028,16224,15904
0.118834,16256,15888
0.120503,16240,15888
0.122174,16208,15872
0.123844,16240,15872
0.125513,16208,15888
0.127181,16240,15904
0.128849,16240,15888
0.130518,16256,15888
0.132189,16256,15888
0.133856,16256,15904
0.135679,16224,15888
0.137348,16240,15872
0.139018,16240,15904
0.140689,16240,15888
0.142356,16240,15904
0.144023,16256,15888
0.145691,16240,15872
0.147361,16256,15888
0.14903,16240,15888
0.150701,16256,15872
0.152525,16256,15856
0.154193,16224,15888
0.155862,16272,15888
0.15753,16240,15888
0.159201,16208,15904
0.160868,16256,15904
0.162539,16240,15872
0.164206,16224,15888
0.165875,16256,15888
0.167546,16240,15888
0.169338,16208,15856
0.171007,16256,15856
0.172676,16240,15904
0.174346,16240,15888
0.176016,16240,15888
0.177687,16256,15904
0.179354,16256,15888
0.181022,16272,15888
0.182698,16256,15872
0.184366,16256,15888
0.186151,16240,15888
0.18782,16224,15888
0.189488,16240,15888
0.191155,16224,15888
0.192824,16192,15872
0.194491,16272,15872
0.19616,16256,15888
0.19783,16272,15888
0.199498,16240,15888
0.201167,16240,15888
0.203,16240,15904
0.204667,16240,15856
0.206337,16256,15888
0.208006,16256,15904
0.209675,16256,15888
0.211342,16256,15904
0.213012,16240,15872
0.214682,16256,15888
0.216353,16256,15888
0.218025,16240,15856
0.219811,16272,15904
0.221482,16240,15888
0.223153,16240,15888
0.224822,16256,15872
0.226492,16256,15888
0.228159,16240,15888
0.22983,16240,15904
0.231502,16224,15888
0.233171,16272,15888
0.23484,16256,15888
0.236613,16256,15888
0.238283,16272,15872
0.239952,16240,15888
0.241619,16240,15888
0.243288,16224,15888
0.244958,16240,15888
0.246628,16256,15888
0.248296,16240,15888
0.249967,16240,15888
0.251636,16256,15920
0.253468,16256,15872
0.255137,16240,15872
0.256807,16256,15888
0.258478,16256,15888
0.260145,16240,15872
0.261815,16240,15872
0.263483,16256,15888
0.265153,16240,15872
0.266821,16256,15872
0.268488,16256,15888
0.270272,16272,15888
