Time,RawValue
24084.172009681,16
24084.173676391,16
24084.175360823,0
24084.177032867,0
24084.178699725,0
24084.180366417,0
24084.182033497,0
24084.183700319,0
24084.185367085,0
24084.187034054,0
24084.188700746,0
24084.190367641,0
24084.192034425,0
24084.193701932,16
24084.195368753,0
24084.1970355,0
24084.198702303,0
24084.200369347,0
24084.202036076,16
24084.203800453,0
24084.2054672,0
24084.207134114,0
24084.20880112,0
24084.21046796,0
24084.212134745,0
24084.213801455,0
24084.215468146,0
24084.217134857,0
24084.218801826,16
24084.22046861,16
24084.222135395,0
24084.223802327,16
24084.225469241,16
24084.227136007,0
24084.228803032,0
24084.230470038,0
24084.232136878,0
24084.233803774,16
24084.235470817,16
24084.237137731,32
24084.238804497,16
24084.240471374,0
24084.242230899,0
24084.243897572,16
24084.245564449,0
24084.2472314,16
24084.248898277,0
24084.250565117,0
24084.252232142,0
24084.253899167,0
24084.255565951,16
24084.257232643,0
24084.258899705,16
24084.260566396,16
24084.262233181,0
24084.263899872,16
24084.265566897,0
24084.267233922,16
24084.268900799,0
24084.270567639,16
24084.272234516,16
24084.273901523,0
24084.275568455,0
24084.277235128,32
24084.278983487,0
24084.28065029,16
24084.282317074,0
24084.283983784,0
24084.285650642,0
24084.287317408,16
24084.2889841,16
24084.290650884,0
24084.292317817,16
24084.293984675,0
24084.295651681,0
24084.297318355,0
24084.298985157,0
24084.300651997,0
24084.302318819,16
24084.303985844,16
24084.305652554,0
24084.307319227,0
24084.308986048,0
24084.31065274,0
24084.312319469,16
24084.313986512,0
24084.315653389,0
24084.317420729,0
24084.319087754,0
24084.320754798,16
24084.32242149,16
24084.324088496,16
24084.325755299,0
24084.327422324,0
24084.329089164,0
24084.330756133,16
24084.332423066,0
24084.334090054,0
24084.335756727,16
24084.337423678,0
24084.339090481,0
24084.340757413,16
24084.342432234,16
24084.344099241,16
24084.345766136,0
24084.347433032,16
24084.349099853,0
24084.350766896,0
24084.352433829,16
24084.354100521,16
24084.355880268,16
24084.35754709,16
24084.359214022,0
24084.360880732,0
24084.362547516,16
24084.364214282,16
24084.365881029,0
24084.367547721,16
24084.369214487,16
24084.370881197,16
24084.372548222,16
24084.374215081,0
24084.37588192,16
24084.377548631,16
24084.379215341,0
24084.380882218,0
24084.382548965,0
24084.384215675,0
24084.385882663,16
24084.387549521,16
24084.389216454,0
24084.390883201,0
24084.39254993,16
24084.394308659,16
24084.395975536,0
24084.397642376,0
24084.39930916,0
24084.40097587,16
24084.402642914,0
24084.404309605,16
24084.405976593,0
24084.407643526,0
24084.409310514,0
24084.410977409,0
24084.412644082,0
24084.414311052,16
24084.415977929,0
24084.417644713,0
24084.419311756,0
24084.420978467,0
24084.422645288,16
24084.424312109,0
24084.425978875,0
24084.427645659,16
24084.429312555,16
24084.431071339,0
24084.432738105,16
24084.434404815,0
24084.4360716,0
24084.437738495,0
24084.439405372,16
24084.441072064,0
24084.442738977,16
24084.444406002,16
24084.446073028,16
24084.447740034,0
24084.449406874,0
24084.451073695,0
24084.452740591,16
24084.454407264,0
24084.456074085,0
24084.457741073,0
24084.459407894,0
24084.461074642,16
24084.462741481,0
24084.464408358,0
24084.466075198,0
24084.467741964,0
24084.469491063,0
24084.471157903,0
24084.472855873,0
24084.474522546,0
24084.476189219,16
24084.477856059,0
24084.479522917,0
24084.481189813,0
24084.482866504,0
24084.484533733,0
24084.486200795,0
24084.487867524,0
24084.48953429,16
24084.491201333,0
24084.49286808,0
24084.494534772,16
24084.49620176,0
24084.497868637,0
24084.499535495,0
24084.501202243,16
24084.502869119,0
24084.504535885,0
24084.506202892,16
24084.507968065,16
24084.509634942,0
24084.511301856,16
24084.512968677,0
24084.514635721,0
24084.51630245,16
24084.517969308,16
24084.519636259,0
24084.521303191,16
24084.522970013,0
24084.524637019,16
24084.526303989,32
24084.527970754,16
24084.529637594,0
24084.531304416,32
24084.532971181,0
24084.534638114,0
24084.536304861,32
24084.537971849,16
24084.539638578,0
24084.54130551,0
24084.542972183,0
24084.544927561,0
24084.546594623,16
24084.548261519,0
24084.549928303,16
24084.551595254,16
24084.553262297,0
24084.554929211,16
24084.556596255,0
24084.558262984,16
24084.559929898,16
24084.561596645,0
24084.56326367,0
24084.564930639,0
24084.566597479,0
24084.568264375,0
24084.569931196,16
24084.571597925,0
24084.573264709,0
24084.574931549,32
24084.576598351,0
24084.57826521,0
24084.579931976,0
24084.581598964,16
24084.583363045,32
24084.585029736,0
24084.586696465,16
24084.588363286,0
24084.590029996,16
24084.591696707,0
24084.593363639,0
24084.595030535,0
24084.596697578,0
24084.598364473,0
24084.600031461,0
24084.601698394,0
24084.603365456,16
24084.605032314,16
24084.606699358,0
24084.608366309,0
24084.610033149,16
24084.611699988,0
24084.613366773,16
24084.615033798,0
24084.616700545,0
24084.618367329,16
24084.620120003,16
24084.621786769,0
24084.623453497,0
24084.625120448,0
24084.626787158,16
24084.628453924,16
24084.630120782,0
24084.631787474,0
24084.633454184,0
24084.635121228,16
24084.636787994,0
