Time,RawValue
24084.172009681,0
24084.173676391,0
24084.175360823,0
24084.177032867,0
24084.178699725,0
24084.180366417,0
24084.182033497,0
24084.183700319,16
24084.185367085,16
24084.187034054,0
24084.188700746,0
24084.190367641,16
24084.192034425,16
24084.193701932,0
24084.195368753,0
24084.1970355,0
24084.198702303,0
24084.200369347,16
24084.202036076,0
24084.203800453,0
24084.2054672,0
24084.207134114,0
24084.20880112,0
24084.21046796,0
24084.212134745,16
24084.213801455,16
24084.215468146,16
24084.217134857,16
24084.218801826,0
24084.22046861,0
24084.222135395,0
24084.223802327,0
24084.225469241,16
24084.227136007,0
24084.228803032,16
24084.230470038,16
24084.232136878,0
24084.233803774,16
24084.235470817,0
24084.237137731,0
24084.238804497,16
24084.240471374,0
24084.242230899,16
24084.243897572,0
24084.245564449,0
24084.2472314,0
24084.248898277,0
24084.250565117,0
24084.252232142,0
24084.253899167,0
24084.255565951,0
24084.257232643,16
24084.258899705,0
24084.260566396,0
24084.262233181,16
24084.263899872,0
24084.265566897,0
24084.267233922,0
24084.268900799,0
24084.270567639,0
24084.272234516,16
24084.273901523,16
24084.275568455,16
24084.277235128,0
24084.278983487,16
24084.28065029,0
24084.282317074,16
24084.283983784,16
24084.285650642,16
24084.287317408,0
24084.2889841,0
24084.290650884,0
24084.292317817,16
24084.293984675,0
24084.295651681,16
24084.297318355,0
24084.298985157,0
24084.300651997,16
24084.302318819,16
24084.303985844,0
24084.305652554,0
24084.307319227,0
24084.308986048,16
24084.31065274,0
24084.312319469,0
24084.313986512,0
24084.315653389,0
24084.317420729,16
24084.319087754,0
24084.320754798,16
24084.32242149,0
24084.324088496,16
24084.325755299,16
24084.327422324,0
24084.329089164,0
24084.330756133,0
24084.332423066,0
24084.334090054,0
24084.335756727,0
24084.337423678,0
24084.339090481,0
24084.340757413,16
24084.342432234,16
24084.344099241,0
24084.345766136,16
24084.347433032,0
24084.349099853,0
24084.350766896,16
24084.352433829,16
24084.354100521,0
24084.355880268,0
24084.35754709,0
24084.359214022,0
24084.360880732,16
24084.362547516,16
24084.364214282,0
24084.365881029,16
24084.367547721,16
24084.369214487,16
24084.370881197,16
24084.372548222,0
24084.374215081,0
24084.37588192,16
24084.377548631,16
24084.379215341,16
24084.380882218,0
24084.382548965,16
24084.384215675,0
24084.385882663,16
24084.387549521,0
24084.389216454,0
24084.390883201,0
24084.39254993,16
24084.394308659,16
24084.395975536,0
24084.397642376,16
24084.39930916,0
24084.40097587,0
24084.402642914,0
24084.404309605,16
24084.405976593,16
24084.407643526,0
24084.409310514,0
24084.410977409,0
24084.412644082,16
24084.414311052,0
24084.415977929,0
24084.417644713,0
24084.419311756,0
24084.420978467,0
24084.422645288,32
24084.424312109,16
24084.425978875,16
24084.427645659,0
24084.429312555,0
24084.431071339,0
24084.432738105,0
24084.434404815,16
24084.4360716,16
24084.437738495,16
24084.439405372,0
24084.441072064,0
24084.442738977,16
24084.444406002,16
24084.446073028,0
24084.447740034,16
24084.449406874,16
24084.451073695,0
24084.452740591,0
24084.454407264,16
24084.456074085,0
24084.457741073,0
24084.459407894,0
24084.461074642,16
24084.462741481,16
24084.464408358,16
24084.466075198,16
24084.467741964,0
24084.469491063,0
24084.471157903,16
24084.472855873,0
24084.474522546,16
24084.476189219,16
24084.477856059,16
24084.479522917,16
24084.481189813,16
24084.482866504,16
24084.484533733,0
24084.486200795,0
24084.487867524,0
24084.48953429,0
24084.491201333,0
24084.49286808,0
24084.494534772,16
24084.49620176,0
24084.497868637,16
24084.499535495,0
24084.501202243,16
24084.502869119,0
24084.504535885,16
24084.506202892,16
24084.507968065,16
24084.509634942,0
24084.511301856,16
24084.512968677,0
24084.514635721,16
24084.51630245,0
24084.517969308,0
24084.519636259,0
24084.521303191,0
24084.522970013,16
24084.524637019,0
24084.526303989,0
24084.527970754,16
24084.529637594,0
24084.531304416,16
24084.532971181,0
24084.534638114,0
24084.536304861,0
24084.537971849,0
24084.539638578,16
24084.54130551,16
24084.542972183,16
24084.544927561,0
24084.546594623,16
24084.548261519,16
24084.549928303,0
24084.551595254,0
24084.553262297,0
24084.554929211,16
24084.556596255,0
24084.558262984,0
24084.559929898,0
24084.561596645,16
24084.56326367,0
24084.564930639,16
24084.566597479,0
24084.568264375,0
24084.569931196,0
24084.571597925,0
24084.573264709,0
24084.574931549,16
24084.576598351,16
24084.57826521,0
24084.579931976,0
24084.581598964,16
24084.583363045,16
24084.585029736,0
24084.586696465,0
24084.588363286,0
24084.590029996,16
24084.591696707,16
24084.593363639,0
24084.595030535,0
24084.596697578,0
24084.598364473,0
24084.600031461,0
24084.601698394,16
24084.603365456,16
24084.605032314,0
24084.606699358,0
24084.608366309,0
24084.610033149,0
24084.611699988,16
24084.613366773,0
24084.615033798,0
24084.616700545,0
24084.618367329,0
24084.620120003,0
24084.621786769,0
24084.623453497,0
24084.625120448,0
24084.626787158,0
24084.628453924,0
24084.630120782,16
24084.631787474,16
24084.633454184,0
24084.635121228,0
24084.636787994,0
24084.638454945,16
24084.640121673,0
24084.641788698,16
24084.643455464,0
