Time,AccX,AccY,AccZ,AngleX,AngleY,AngleZ
4266.407068434,,,,,,
4266.507072476,0.0244,-0.1714,0.9971,-9.8,-1.412,164.333
4266.607076962,0.0254,-0.1724,0.9966,-9.8,-1.412,164.333
4266.707079892,0.0249,-0.1719,0.9956,-9.8,-1.412,164.333
4266.807080211,0.0249,-0.1719,0.9966,-9.8,-1.412,164.333
4266.90708579,0.0249,-0.1724,0.9966,-9.8,-1.412,164.333
4267.007091535,0.0249,-0.1719,0.9956,-9.8,-1.412,164.333
4267.107095114,0.0249,-0.1719,0.9961,-9.8,-1.412,164.333
4267.207100396,0.0244,-0.1719,0.9961,-9.8,-1.412,164.333
4267.307105363,0.0249,-0.1724,0.9966,-9.8,-1.412,164.333
4267.407107275,0.0254,-0.1719,0.9961,-9.8,-1.412,164.333
4267.507107946,0.0239,-0.1719,0.9966,-9.8,-1.412,164.333
4267.607113118,0.0254,-0.1714,0.9971,-9.8,-1.412,164.333
4267.707118344,0.0244,-0.1724,0.9966,-9.8,-1.412,164.333
