Time,RawValue
4266.289748272,0
4266.292088633,0
4266.293755435,16
4266.295422349,16
4266.29708917,16
4266.298756065,0
4266.300422831,0
4266.302089596,16
4266.303756399,0
4266.30542322,0
4266.307090041,16
4266.308756806,0
4266.310423628,0
4266.312090375,16
4266.313757103,0
4266.315423813,0
4266.317090486,16
4266.318757159,0
4266.320423869,0
4266.322090579,16
4266.323757363,0
4266.32542411,0
4266.327090838,16
4266.328757585,16
4266.330424406,0
4266.332091079,16
4266.3337579,0
4266.335424666,16
4266.33709145,0
4266.338758178,32
4266.340424944,0
4266.342091783,0
4266.343758475,16
4266.345425185,16
4266.347091876,0
4266.348758642,16
4266.350425463,0
4266.352092265,0
4266.353758994,16
4266.355425704,16
4266.357092414,0
4266.358759124,32
4266.360425815,16
4266.362092488,0
4266.363759253,16
4266.365426037,0
4266.36709271,0
4266.368759439,16
4266.370426186,0
4266.37209297,0
4266.373759643,0
4266.375426316,0
4266.377093118,16
4266.378759921,0
4266.380426594,16
4266.382093415,0
4266.383760125,0
4266.385426927,16
4266.387093674,0
4266.388760495,0
4266.390427187,0
4266.39209386,0
4266.393760551,0
4266.396278079,0
4266.397944752,0
4266.399611536,0
4266.401278209,0
4266.402944919,0
4266.404611684,0
4266.406278357,0
4266.407945104,0
4266.409611851,16
4266.411278672,0
4266.412945493,0
4266.414612314,0
4266.416279006,16
4266.417945771,0
4266.419612481,32
4266.421279247,0
4266.422946068,0
4266.424612833,0
4266.426279599,16
4266.42794629,16
4266.429613,16
4266.431279747,0
4266.432946531,0
4266.434613278,16
4266.436280007,16
4266.437946828,16
4266.439613575,16
4266.441280303,0
4266.442947069,32
4266.444613797,16
4266.446280526,0
4266.447947199,0
4266.449613927,16
4266.451280637,0
4266.452947403,16
4266.454614168,16
4266.456280878,0
4266.457947569,0
4266.459614298,0
4266.461281008,0
4266.462947792,0
4266.464614483,16
4266.466281175,16
4266.467947848,0
4266.469614613,16
4266.471281397,16
4266.472948089,0
4266.474614799,16
4266.476281527,0
4266.47794833,16
4266.479615077,0
4266.481281786,0
4266.482948533,0
4266.48461528,0
4266.486281953,16
4266.487948626,0
4266.489615355,16
4266.491282065,0
4266.492948756,0
4266.49461554,0
4266.496282269,0
4266.497949016,16
4266.499615707,0
4266.50128238,16
4266.50294909,0
4266.504615818,0
4266.506282639,0
4266.507949386,0
4266.509616189,0
4266.511282862,0
4266.512949664,0
4266.514616356,0
4266.516283121,0
4266.517949942,0
4266.519616634,32
4266.521283436,0
4266.522950165,0
4266.52461693,0
4266.526283751,0
4266.527950424,16
4266.529617171,0
4266.5312839,0
4266.532950591,16
4266.534617301,0
4266.536284011,32
4266.537950758,16
4266.53961745,16
4266.541284197,0
4266.542951018,16
4266.54461782,16
4266.546284604,0
4266.547951351,16
4266.549618024,16
4266.551284827,16
4266.552951648,0
4266.55461845,0
4266.556285142,16
4266.557951852,0
4266.55961858,16
4266.561285383,0
4266.562952148,16
4266.564618951,0
4266.566285716,0
4266.567952408,0
4266.569619081,0
4266.571285865,16
4266.572952667,0
4266.574619451,0
4266.576286198,16
4266.577952927,16
4266.579619637,0
4266.581286402,0
4266.582953186,0
4266.584619896,16
4266.586286606,16
4266.587953353,0
4266.589620156,0
4266.59128694,0
4266.592953631,16
4266.594620415,0
4266.596287143,16
4266.597953872,0
4266.599620545,0
4266.601287366,0
4266.60295415,0
4266.604620952,16
4266.606287699,16
4266.607954409,0
4266.609621193,0
4266.611287885,0
4266.61295465,32
4266.614621434,0
4266.616288218,0
4266.61795504,16
4266.619621824,16
4266.621288589,0
4266.62295528,16
4266.624622083,32
4266.626288756,16
4266.627955484,0
4266.629622213,16
4266.631288997,0
4266.632955744,16
4266.634622528,0
4266.636289275,0
4266.637956077,0
4266.63962275,0
4266.641289423,0
4266.64295617,0
4266.64462288,0
4266.64628959,0
4266.647956337,0
4266.64962301,0
4266.651289739,16
4266.652956541,0
4266.65462327,0
4266.656290072,0
4266.657956764,16
4266.659623455,0
4266.661290239,0
4266.662957023,16
4266.664623696,0
4266.666290443,0
4266.667957264,0
4266.669624067,16
4266.671290739,16
4266.672957468,16
4266.67462427,16
4266.676291054,0
4266.677957857,16
4266.67962453,16
4266.681291295,16
4266.682958005,0
4266.684624715,0
4266.686291536,16
4266.687958357,0
4266.68962516,0
4266.691291851,0
4266.692958524,0
4266.694625197,0
4266.696291907,0
4266.69795871,0
4266.699625512,0
4266.701292185,0
4266.702958932,0
4266.704625679,0
4266.706292482,0
4266.707959247,0
4266.70962605,16
4266.711292815,0
4266.712959636,0
4266.714626439,16
4266.716293241,16
4266.717959951,16
4266.719626772,0
4266.721293538,16
4266.722960285,0
4266.724627013,16
4266.726293834,0
4266.7279606,0
4266.729627421,0
4266.731294168,0
4266.732960915,16
4266.734627662,16
4266.736294428,0
4266.73796123,0
4266.739627977,16
4266.741294724,16
4266.742961545,0
4266.744628218,0
4266.746294928,16
4266.747961675,16
4266.749628422,0
4266.751295169,0
4266.752961916,16
4266.754628681,0
4266.756295391,0
4266.757962194,0
4266.759628996,0
4266.761295688,0
4266.762962361,0
4266.764629071,0
4266.766295818,0
4266.767962528,16
4266.769629312,0
4266.771296059,32
4266.772962806,0
4266.77462959,0
4266.776296355,16
4266.777963047,0
4266.779629831,0
4266.781296522,16
4266.782963325,0
4266.784630053,32
4266.786296856,0
4266.787963677,0
4266.789630368,0
4266.791297041,0
4266.792963844,0
4266.794630628,16
4266.796297301,16
4266.797963992,0
4266.799630739,0
4266.801297467,0
4266.802964251,32
4266.80463098,0
4266.80629769,0
4266.807964418,0
4266.809631202,0
4266.811297931,0
4266.812964733,16
4266.814631517,0
4266.81629832,0
4266.817965104,16
4266.819631832,0
4266.821298561,0
4266.822965308,0
4266.824632129,0
4266.826298913,16
4266.827965623,0
4266.829632333,0
4266.83129908,0
4266.832965808,16
4266.8346325,0
4266.836299302,0
4266.837966012,0
4266.839632833,16
4266.841299599,0
4266.84296642,16
4266.844633167,0
4266.84629984,16
4266.847966605,0
4266.849633352,16
4266.851300025,16
4266.852966846,16
4266.854633575,0
4266.856300396,16
4266.857967143,0
4266.85963389,0
4266.861300563,0
4266.862967291,0
4266.86463402,0
4266.866300767,16
4266.867967551,16
4266.869634242,0
4266.871301045,32
4266.872967847,0
4266.874634539,0
4266.876301267,16
4266.877968088,0
4266.879634909,0
4266.881301582,0
4266.882968255,16
4266.884634984,0
4266.886301749,16
4266.887968459,0
4266.88963528,0
4266.891302083,16
4266.892968793,16
4266.894635614,16
4266.896302398,16
4266.897969182,32
4266.899635947,16
4266.901302639,0
4266.90296933,0
4266.904636114,0
4266.906302806,0
4266.90796959,16
4266.909636392,16
4266.911303158,0
4266.912969849,16
4266.914636633,16
4266.916303324,16
4266.917970034,0
4266.919636763,0
4266.921303547,0
4266.92297022,0
4266.924636893,16
4266.926303658,16
4266.92797035,16
4266.929637023,0
4266.931303844,16
4266.932970683,16
4266.934637393,0
4266.936304214,16
4266.937970961,0
4266.939637727,0
4266.941304455,0
4266.942971128,0
4266.944637968,16
4266.946304789,0
4266.947971554,0
4266.949638357,0
4266.951305122,0
4266.952971906,16
4266.954638709,16
4266.9563054,16
4266.957972166,0
4266.959638894,16
4266.961305586,0
4266.962972259,0
4266.964638932,0
4266.966305679,0
4266.967972426,16
4266.969639117,0
4266.971305827,16
4266.972972629,0
4266.974639321,0
4266.976306049,0
4266.97797287,16
4266.979639654,0
4266.981306438,16
4266.982973185,16
4266.984639858,0
4266.986306679,0
4266.987973408,0
4266.989640081,16
4266.991306754,0
4266.992973427,0
4266.994640155,0
4266.996306865,0
4266.997973668,0
4266.999640452,32
4267.001307254,16
4267.002973927,0
4267.00464073,0
4267.00630744,0
4267.007974187,16
4267.009640897,0
4267.011307699,16
4267.012974465,0
4267.014641249,0
4267.01630794,0
4267.01797465,0
4267.019641434,16
4267.021308107,16
4267.022974798,0
4267.024641471,0
4267.026308181,16
4267.027974873,0
4267.02964162,0
4267.031308441,0
4267.032975225,32
4267.034642009,0
4267.036350552,0
4267.038017225,16
4267.039683954,0
4267.041350645,0
4267.043017448,0
4267.044684158,0
4267.046350905,0
4267.048017614,16
4267.049684324,16
4267.051351034,0
4267.053017837,16
4267.054684602,0
4267.056351275,16
4267.058018022,0
4267.059684695,16
4267.061351405,0
4267.063018134,0
4267.064684844,0
4267.066351665,16
4267.068018356,16
4267.069685048,16
4267.071351776,0
4267.073018542,0
4267.07468527,0
4267.07635198,16
4267.078018671,0
4267.079685474,16
4267.081352239,0
4267.083019005,16
4267.084685789,0
4267.086352591,0
4267.088019301,16
4267.08968603,16
4267.091352758,0
4267.093019561,0
4267.094686271,0
4267.096352962,0
4267.098019654,0
4267.099686364,0
4267.101353037,0
4267.103019728,0
4267.104686512,0
4267.106353259,16
4267.108019988,16
4267.109686772,0
4267.1113535,0
4267.113020173,16
4267.114686957,0
4267.116353685,0
4267.118020358,0
4267.119687161,0
4267.121353871,0
4267.123020673,16
4267.124687402,0
4267.126354149,0
4267.128020896,0
4267.129687661,0
4267.131354371,0
4267.133021155,0
4267.134687921,32
4267.136354612,16
4267.138021359,0
4267.139688032,0
4267.141354724,16
4267.143021396,0
4267.144688162,0
4267.14635489,0
4267.148021619,0
4267.14968831,0
4267.151355076,16
4267.153021841,16
4267.154688533,0
4267.156355354,0
4267.158022175,0
4267.159688977,0
4267.16135578,16
4267.163022508,0
4267.164689293,32
4267.16635604,0
4267.168022749,16
4267.169689496,0
4267.171356243,16
4267.173023027,0
4267.174689793,0
4267.176356558,16
4267.178023305,16
4267.179690089,16
4267.181356911,0
4267.183023602,0
4267.184690367,0
4267.186357133,0
4267.188023843,0
4267.189690534,0
4267.191357355,0
4267.193024121,0
4267.194690794,0
4267.196357596,0
4267.198024288,16
4267.199690998,0
4267.2013578,0
4267.203024584,0
4267.204691276,16
4267.206358097,0
4267.208024862,0
4267.209691572,0
4267.211358338,16
4267.213025085,0
4267.21469185,0
4267.21635856,16
4267.218025326,16
4267.219692017,0
