Time,AccX,AccY,AccZ,AngleX,AngleY,AngleZ
1418.583685504,0,0,0,0,0,0
1418.705947368,,,,,,
1418.807601625,0.1245,-0.0488,1.0015,-2.818,-7.075,-106.694
1418.908286602,0.125,-0.0493,1.002,-2.818,-7.081,-106.694
1419.010364546,0.124,-0.0488,1.0005,-2.818,-7.081,-106.694
1419.110649299,0.124,-0.0493,1.0015,-2.818,-7.081,-106.694
1419.210765108,0.124,-0.0493,1.001,-2.818,-7.081,-106.694
1419.312915756,0.1245,-0.0493,1.0005,-2.818,-7.081,-106.694
1419.412980046,0.124,-0.0503,1.001,-2.818,-7.075,-106.694
1419.513291393,0.124,-0.0479,1.001,-2.818,-7.075,-106.694
1419.616041856,0.1245,-0.0488,1.001,-2.818,-7.075,-106.694
1419.719261284,0.124,-0.0493,1.0015,-2.818,-7.075,-106.694
1419.819941299,0.1245,-0.0488,1.001,-2.818,-7.075,-106.694
1419.920112738,0.1245,-0.0493,1.001,-2.818,-7.075,-106.694
1420.022061423,0.124,-0.0488,1.001,-2.818,-7.075,-106.694
1420.124793073,0.1245,-0.0498,1.001,-2.818,-7.075,-106.694
1420.225827885,0.124,-0.0493,1.0015,-2.818,-7.075,-106.694
1420.328523201,0.124,-0.0488,1.0,-2.818,-7.075,-106.694
1420.428763308,0.124,-0.0488,0.9995,-2.818,-7.075,-106.694
1420.528864914,0.1245,-0.0498,1.001,-2.818,-7.075,-106.694
1420.632018528,0.1235,-0.0498,1.0005,-2.818,-7.075,-106.694
1420.733707156,0.124,-0.0483,1.001,-2.818,-7.075,-106.694
1420.840350687,0.1245,-0.0493,1.0005,-2.818,-7.075,-106.694
1420.942309632,0.125,-0.0488,1.0,-2.818,-7.075,-106.694
1421.046368064,0.124,-0.0493,1.0015,-2.818,-7.075,-106.694
1421.150285254,0.124,-0.0493,1.001,-2.818,-7.075,-106.694
1421.250330102,0.1235,-0.0498,1.0015,-2.818,-7.075,-106.694
1421.350333468,0.124,-0.0488,1.0005,-2.818,-7.075,-106.694
1421.453577175,0.1235,-0.0488,1.001,-2.818,-7.075,-106.694
1421.55410569,0.1245,-0.0483,1.0005,-2.818,-7.075,-106.694
1421.6566966,0.124,-0.0493,1.0005,-2.818,-7.075,-106.694
1421.759199361,0.1245,-0.0483,1.001,-2.818,-7.075,-106.694
1421.859884878,0.125,-0.0493,1.001,-2.818,-7.07,-106.694
1421.96289577,0.124,-0.0488,1.0005,-2.818,-7.07,-106.694
1422.063008026,0.1245,-0.0493,1.0015,-2.818,-7.07,-106.694
1422.166080382,0.125,-0.0488,1.0015,-2.818,-7.07,-106.694
1422.269039034,0.124,-0.0493,1.0005,-2.818,-7.075,-106.694
1422.369078771,0.124,-0.0488,1.001,-2.818,-7.075,-106.694
1422.470000233,0.124,-0.0488,1.0005,-2.818,-7.075,-106.694
1422.572549754,0.1235,-0.0488,1.0005,-2.818,-7.075,-106.694
1422.67255288,0.1235,-0.0488,1.0005,-2.818,-7.075,-106.694
1422.775410977,0.1245,-0.0488,1.0005,-2.818,-7.075,-106.694
1422.876691051,0.1245,-0.0488,1.0,-2.818,-7.075,-106.694
1422.979831686,0.1245,-0.0498,1.0015,-2.818,-7.075,-106.694
1423.082820617,0.124,-0.0493,1.001,-2.818,-7.075,-106.694
1423.185956177,0.124,-0.0493,1.0015,-2.818,-7.075,-106.694
1423.286011915,0.1245,-0.0483,1.0015,-2.818,-7.075,-106.694
1423.386542636,0.125,-0.0488,1.0015,-2.818,-7.075,-106.694
1423.488872361,0.1235,-0.0498,1.0,-2.818,-7.075,-106.694
1423.590751623,0.124,-0.0493,1.0005,-2.818,-7.075,-106.694
1423.690755898,0.124,-0.0493,1.001,-2.818,-7.075,-106.694
1423.7912091,0.1245,-0.0503,1.002,-2.818,-7.07,-106.694
1423.892179434,0.1245,-0.0493,1.001,-2.818,-7.075,-106.694
1423.994208752,0.124,-0.0488,1.0015,-2.818,-7.075,-106.694
1424.094811751,0.124,-0.0488,1.001,-2.818,-7.075,-106.694
1424.195262658,0.124,-0.0498,1.0005,-2.818,-7.07,-106.694
1424.297481809,0.1245,-0.0488,0.9995,-2.818,-7.07,-106.694
1424.398272939,0.124,-0.0488,1.0005,-2.818,-7.07,-106.694
1424.498677734,0.1245,-0.0493,1.0015,-2.818,-7.07,-106.694
1424.601622258,0.1245,-0.0488,1.0005,-2.818,-7.07,-106.694
1424.704558616,0.124,-0.0488,1.0,-2.818,-7.075,-106.694
1424.805008022,0.1245,-0.0493,1.002,-2.818,-7.075,-106.694
1424.907487917,0.1245,-0.0493,1.001,-2.818,-7.075,-106.694
1425.00769499,0.1245,-0.0483,1.001,-2.818,-7.075,-106.694
1425.110679181,0.124,-0.0483,1.0015,-2.818,-7.075,-106.694
1425.212652278,0.125,-0.0503,1.0005,-2.818,-7.075,-106.694
1425.314881949,0.1255,-0.0503,1.0,-2.818,-7.075,-106.694
1425.41570332,0.1235,-0.0479,1.0015,-2.818,-7.075,-106.694
1425.51749125,0.123,-0.0479,1.001,-2.818,-7.07,-106.694
1425.61758686,0.1245,-0.0503,1.001,-2.818,-7.07,-106.694
1425.720496477,0.125,-0.0493,1.0005,-2.818,-7.07,-106.694
1425.823142928,0.124,-0.0488,1.0005,-2.818,-7.07,-106.694
1425.9239713,0.1245,-0.0508,1.0,-2.818,-7.07,-106.694
1426.025202062,0.124,-0.0498,1.001,-2.818,-7.07,-106.694
1426.12563684,0.125,-0.0498,1.0,-2.818,-7.07,-106.694
1426.226379212,0.124,-0.0488,1.0005,-2.818,-7.07,-106.694
1426.327485048,0.1235,-0.0488,0.9995,-2.818,-7.07,-106.694
1426.430576389,0.125,-0.0493,1.0005,-2.818,-7.07,-106.694
1426.532108429,0.124,-0.0498,1.0015,-2.823,-7.07,-106.694
1426.633189098,0.1235,-0.0488,1.001,-2.823,-7.075,-106.694
1426.739567929,0.1235,-0.0493,1.0,-2.823,-7.07,-106.694
1426.844617794,0.1245,-0.0488,1.0015,-2.823,-7.07,-106.694
1426.949643196,0.124,-0.0488,1.0005,-2.818,-7.07,-106.694
1427.051571683,0.1245,-0.0488,1.0015,-2.818,-7.07,-106.694
1427.154648469,0.1235,-0.0493,1.002,-2.818,-7.07,-106.694
1427.254860878,0.1235,-0.0488,1.0015,-2.818,-7.07,-106.694
1427.357948831,0.1245,-0.0483,1.001,-2.818,-7.07,-106.694
1427.46090732,0.1235,-0.0493,1.001,-2.818,-7.07,-106.694
1427.560967617,0.1245,-0.0498,1.0005,-2.823,-7.07,-106.694
1427.663997347,0.1235,-0.0488,1.0005,-2.823,-7.07,-106.694
1427.767093911,0.124,-0.0498,1.0005,-2.823,-7.07,-106.694
1427.867411413,0.1245,-0.0493,1.0015,-2.823,-7.07,-106.694
1427.969641772,0.124,-0.0493,1.0005,-2.823,-7.07,-106.694
1428.072600522,0.1245,-0.0493,1.001,-2.823,-7.07,-106.694
1428.173486581,0.1245,-0.0493,1.0005,-2.823,-7.07,-106.694
1428.275859977,0.1245,-0.0493,1.0,-2.823,-7.07,-106.694
1428.375887812,0.1245,-0.0488,1.0005,-2.823,-7.07,-106.694
1428.476021924,0.1235,-0.0493,1.001,-2.823,-7.07,-106.694
1428.576033148,0.124,-0.0498,1.0005,-2.823,-7.07,-106.694
1428.679139398,0.124,-0.0488,1.0005,-2.823,-7.07,-106.694
1428.781528757,0.124,-0.0488,1.0,-2.823,-7.07,-106.694
1428.883161763,0.124,-0.0498,1.001,-2.823,-7.07,-106.694
1428.985697531,0.1245,-0.0498,1.0005,-2.823,-7.07,-106.694
1429.086296479,0.1235,-0.0488,1.0005,-2.823,-7.07,-106.694
1429.188889932,0.124,-0.0493,1.0,-2.823,-7.07,-106.694
1429.289299157,0.1235,-0.0488,1.0,-2.823,-7.07,-106.694
1429.39166461,0.124,-0.0493,1.0,-2.823,-7.07,-106.694
1429.494681786,0.124,-0.0488,1.0015,-2.823,-7.07,-106.694
1429.597715778,0.125,-0.0493,1.001,-2.823,-7.07,-106.694
1429.698304244,0.1245,-0.0498,1.0024,-2.823,-7.07,-106.694
