Time,Lat,Long,Alt,Speed,Sats
128.97520576,0,0,0,0,0
129.133881468,39.751085,-105.225688,1754.9,0.73,4
129.237090573,39.751085,-105.225688,1754.9,0.74,4
129.340321789,39.751085,-105.225688,1754.9,0.71,4
129.440425669,39.751085,-105.225688,1754.8,0.7,4
129.541309013,39.751085,-105.225688,1754.8,0.68,4
129.643629377,39.751086,-105.225688,1754.8,0.67,4
129.746289686,39.751086,-105.22569,1754.8,0.67,4
129.846779858,39.751086,-105.22569,1754.8,0.65,4
129.948863271,39.751086,-105.22569,1754.7,0.65,4
130.049931536,39.751086,-105.22569,1754.7,0.63,4
130.152641524,39.751086,-105.22569,1754.7,0.62,4
130.252781881,39.751086,-105.22569,1754.7,0.61,4
130.352799182,39.751086,-105.22569,1754.7,0.59,4
130.453451372,39.751086,-105.22569,1754.7,0.56,4
130.553720766,39.751086,-105.22569,1754.6,0.56,4
130.656822217,39.751086,-105.22569,1754.6,0.56,4
130.756939333,39.751086,-105.22569,1754.6,0.55,4
130.859594668,39.751088,-105.22569,1754.6,0.54,4
130.962297725,39.751088,-105.22569,1754.6,0.54,4
131.06459006,39.751088,-105.22569,1754.6,0.54,4
131.167353858,39.751088,-105.22569,1754.6,0.52,4
131.269680934,39.751088,-105.22569,1754.6,0.52,4
131.372595787,39.751088,-105.22569,1754.5,0.51,4
131.473361436,39.751088,-105.22569,1754.5,0.51,4
131.573680676,39.751088,-105.22569,1754.5,0.5,4
131.675978863,39.751088,-105.22569,1754.5,0.49,4
131.778226437,39.751088,-105.22569,1754.5,0.48,4
131.880138397,39.751088,-105.22569,1754.5,0.48,4
131.982675708,39.751088,-105.225691,1754.5,0.48,4
132.083094945,39.751088,-105.225691,1754.5,0.47,4
132.185821238,39.751088,-105.225691,1754.5,0.48,4
132.287059012,39.751088,-105.225691,1754.5,0.45,4
132.389473156,39.75109,-105.225691,1754.5,0.44,4
132.492355376,39.75109,-105.225691,1754.4,0.42,4
132.592718316,39.75109,-105.225691,1754.4,0.39,4
132.69516846,39.75109,-105.225691,1754.4,0.37,4
132.795703233,39.75109,-105.225691,1754.4,0.36,4
132.898198638,39.75109,-105.225691,1754.4,0.35,4
133.00040069,39.75109,-105.225691,1754.4,0.33,4
133.10170544,39.75109,-105.225691,1754.4,0.32,4
133.203048634,39.75109,-105.225691,1754.4,0.3,4
133.303427008,39.75109,-105.225691,1754.4,0.3,4
133.403976531,39.75109,-105.225691,1754.4,0.28,4
133.504057496,39.75109,-105.225691,1754.4,0.27,4
133.610136515,39.75109,-105.225691,1754.4,0.25,4
133.711131578,39.75109,-105.225691,1754.4,0.23,4
133.816214101,39.75109,-105.225691,1754.4,0.21,4
133.918174309,39.75109,-105.225691,1754.4,0.18,4
134.021148416,39.75109,-105.225691,1754.4,0.15,4
134.124268846,39.75109,-105.225691,1754.4,0.14,4
134.224320518,39.75109,-105.225691,1754.3,0.13,4
134.327519099,39.75109,-105.225691,1754.3,0.12,4
134.427735205,39.75109,-105.225691,1754.3,0.12,4
134.530943379,39.75109,-105.225691,1754.3,0.12,4
134.633069484,39.75109,-105.225691,1754.3,0.12,4
134.734162131,39.75109,-105.225691,1754.3,0.12,4
134.836284611,39.75109,-105.225691,1754.3,0.12,4
134.937616451,39.75109,-105.225693,1754.3,0.12,4
135.040550105,39.75109,-105.225693,1754.3,0.13,4
135.140594867,39.75109,-105.225693,1754.3,0.13,4
135.242970385,39.75109,-105.225693,1754.3,0.13,4
135.346083011,39.75109,-105.225693,1754.3,0.14,4
135.449320439,39.75109,-105.225693,1754.3,0.14,4
135.552423102,39.75109,-105.225693,1754.3,0.14,4
