Time,AccX,AccY,AccZ,AngleX,AngleY,AngleZ
128.975206946,0,0,0,0,0,0
129.133876783,0.123,-0.0483,1.0005,-2.807,-7.053,-106.485
129.237086128,0.1235,-0.0488,1.0005,-2.807,-7.053,-106.485
129.340318437,0.124,-0.0498,1.001,-2.807,-7.053,-106.485
129.440422521,0.1235,-0.0483,1.0005,-2.807,-7.053,-106.485
129.54130605,0.1235,-0.0493,1.0005,-2.807,-7.053,-106.485
129.643626581,0.1235,-0.0498,1.001,-2.807,-7.053,-106.485
129.74628676,0.1245,-0.0488,1.0005,-2.807,-7.053,-106.485
129.846776932,0.1245,-0.0493,1.001,-2.807,-7.053,-106.485
129.948860864,0.1235,-0.0493,1.0,-2.807,-7.053,-106.485
130.049927943,0.1235,-0.0488,1.0005,-2.812,-7.053,-106.485
130.152637561,0.1245,-0.0493,1.0005,-2.812,-7.053,-106.485
130.252778048,0.1245,-0.0493,1.001,-2.812,-7.053,-106.485
130.35279533,0.124,-0.0493,1.0005,-2.812,-7.053,-106.485
130.453448076,0.1235,-0.0488,1.0005,-2.812,-7.053,-106.485
130.553717488,0.123,-0.0483,1.0015,-2.812,-7.053,-106.485
130.65681894,0.1245,-0.0503,1.0005,-2.812,-7.053,-106.485
130.756936704,0.124,-0.0488,1.001,-2.812,-7.053,-106.485
130.859591742,0.1235,-0.0483,1.0005,-2.812,-7.053,-106.485
130.962294411,0.124,-0.0493,1.001,-2.812,-7.053,-106.485
131.064587375,0.1235,-0.0498,1.001,-2.812,-7.053,-106.485
131.167351006,0.1245,-0.0488,1.0005,-2.812,-7.053,-106.485
131.269677563,0.124,-0.0488,1.0005,-2.812,-7.059,-106.485
131.372592658,0.1235,-0.0488,1.001,-2.812,-7.059,-106.485
131.473358584,0.1235,-0.0488,1.0005,-2.812,-7.059,-106.485
131.573677528,0.124,-0.0483,1.002,-2.812,-7.053,-106.485
131.675975919,0.124,-0.0488,1.0005,-2.812,-7.053,-106.485
131.77822366,0.1235,-0.0493,0.9995,-2.807,-7.053,-106.485
131.880134749,0.1235,-0.0483,1.0015,-2.807,-7.053,-106.485
131.982672727,0.123,-0.0488,1.0015,-2.807,-7.053,-106.485
132.083092111,0.124,-0.0493,1.001,-2.807,-7.053,-106.485
132.185818534,0.123,-0.0488,1.0,-2.807,-7.053,-106.485
132.287056326,0.124,-0.0493,1.001,-2.807,-7.053,-106.485
132.389470175,0.124,-0.0483,1.0015,-2.807,-7.053,-106.485
132.492352302,0.1235,-0.0488,1.0,-2.807,-7.053,-106.485
132.59271539,0.125,-0.0483,1.001,-2.807,-7.053,-106.485
132.695165442,0.1235,-0.0498,1.0005,-2.807,-7.053,-106.485
132.795700233,0.1245,-0.0483,1.001,-2.807,-7.053,-106.485
132.898195268,0.1235,-0.0493,1.001,-2.807,-7.053,-106.485
133.000397486,0.1235,-0.0488,1.001,-2.807,-7.053,-106.485
133.101702754,0.1245,-0.0493,1.0005,-2.807,-7.053,-106.485
133.203045838,0.124,-0.0493,1.0005,-2.807,-7.053,-106.485
133.303424193,0.124,-0.0493,1.001,-2.807,-7.053,-106.485
133.403973531,0.1235,-0.0483,1.0,-2.807,-7.053,-106.485
133.504053885,0.1235,-0.0493,1.001,-2.807,-7.053,-106.485
133.610134052,0.124,-0.0488,1.0,-2.807,-7.053,-106.485
133.711128634,0.1235,-0.0479,1.0005,-2.807,-7.053,-106.485
133.816211416,0.1235,-0.0493,1.0005,-2.807,-7.053,-106.485
133.91817129,0.124,-0.0498,1.0005,-2.807,-7.053,-106.485
134.021145583,0.124,-0.0483,1.0005,-2.807,-7.053,-106.485
134.124265827,0.1235,-0.0493,1.0005,-2.807,-7.053,-106.485
134.224317462,0.1235,-0.0483,1.001,-2.807,-7.053,-106.485
134.32751584,0.124,-0.0488,1.001,-2.807,-7.053,-106.485
134.427731631,0.1235,-0.0488,1.0,-2.807,-7.053,-106.485
134.530940194,0.123,-0.0488,1.0,-2.807,-7.053,-106.485
134.633066317,0.124,-0.0483,1.001,-2.807,-7.048,-106.485
134.734159224,0.124,-0.0493,0.9995,-2.807,-7.048,-106.485
134.836281777,0.124,-0.0488,1.0005,-2.807,-7.048,-106.485
134.937613358,0.124,-0.0488,1.001,-2.807,-7.048,-106.485
135.040546957,0.1235,-0.0483,1.001,-2.807,-7.048,-106.485
135.140591737,0.1235,-0.0488,1.0015,-2.807,-7.048,-106.485
135.242967663,0.1245,-0.0488,1.001,-2.807,-7.048,-106.485
135.346080122,0.1235,-0.0483,0.9995,-2.812,-7.048,-106.485
135.44931768,0.1235,-0.0498,1.0,-2.812,-7.048,-106.485
135.55242012,0.124,-0.0488,1.0005,-2.812,-7.048,-106.485
135.653143135,0.124,-0.0493,1.0,-2.812,-7.048,-106.485
135.756101958,0.124,-0.0493,1.001,-2.812,-7.048,-106.485
135.857412278,0.1235,-0.0493,1.001,-2.812,-7.048,-106.485
135.958028956,0.1235,-0.0488,1.0005,-2.812,-7.048,-106.485
136.060447178,0.1235,-0.0488,1.0005,-2.812,-7.048,-106.485
136.16266389,0.1235,-0.0493,1.0015,-2.812,-7.048,-106.485
136.265777847,0.1235,-0.0488,1.001,-2.812,-7.048,-106.485
136.365928022,0.1245,-0.0488,1.0005,-2.812,-7.048,-106.485
136.468426415,0.124,-0.0493,1.001,-2.812,-7.048,-106.485
136.569501372,0.124,-0.0488,1.0,-2.812,-7.048,-106.485
136.672536455,0.1245,-0.0493,1.001,-2.812,-7.048,-106.485
