Time,Raw Value,Voltage
129.032330642,0,0
129.037561424,26416,3.302
129.042552465,26448,3.304
129.046766228,26464,3.306
129.050539842,26432,3.304
129.054330623,26432,3.304
129.057775348,26416,3.304
129.061403277,26400,3.302
129.064815039,26416,3.304
129.068294505,26400,3.302
129.071691915,26416,3.304
129.075100807,26416,3.302
129.07849231,26432,3.304
129.081911906,26432,3.306
129.08536639,26432,3.306
129.088827726,26432,3.302
129.092247451,26448,3.306
129.095664287,26432,3.302
129.099119994,26448,3.306
129.102761479,26448,3.306
129.106320833,26448,3.306
129.114232173,26448,3.306
129.120194919,26448,3.308
129.124120145,26448,3.306
129.127351907,26432,3.306
129.130584613,26448,3.306
129.133863505,26432,3.306
129.137135211,26448,3.306
129.140438992,26432,3.306
129.143694606,26448,3.304
129.146954312,26432,3.304
129.150377889,26432,3.306
129.153666595,26432,3.304
129.156928876,26416,3.306
129.160187101,26416,3.304
129.16346753,26432,3.302
129.166633551,26432,3.304
129.169895757,26416,3.302
129.173178519,26432,3.302
129.176442281,26416,3.302
129.179667414,26432,3.306
129.18283912,26432,3.304
129.186155678,26432,3.306
129.189378014,26416,3.306
129.192611443,26432,3.304
129.195809557,26416,3.302
129.199028578,26416,3.306
129.202293988,26448,3.306
129.205474583,26448,3.306
129.214107905,26448,3.306
129.220223133,26432,3.306
129.224069062,26448,3.306
129.227313435,26448,3.308
129.23050679,26448,3.306
129.233853811,26448,3.306
129.237071999,26464,3.306
129.240334464,26448,3.306
129.243562301,26448,3.308
129.246764137,26432,3.306
129.250001324,26448,3.306
129.253242994,26448,3.304
129.256441404,26432,3.304
129.259677314,26448,3.304
129.26285352,26432,3.302
129.266079431,26416,3.302
129.269269841,26432,3.302
129.272638436,26416,3.304
129.275834291,26432,3.304
129.27906546,26432,3.306
129.282336574,26416,3.306
129.285551965,26432,3.306
129.288799172,26416,3.304
129.292063304,26448,3.304
129.29534064,26432,3.302
129.298613921,26432,3.306
129.301850201,26448,3.306
129.305079889,26448,3.306
129.314143638,26448,3.304
129.320307569,26448,3.306
129.324172664,26448,3.308
129.327398482,26464,3.306
129.330583633,26448,3.306
129.333818691,26448,3.306
129.337072416,26448,3.306
129.340305271,26448,3.306
129.343539718,26448,3.304
129.346734387,26432,3.306
129.349963908,26432,3.306
129.353169226,26432,3.304
129.356518043,26448,3.304
129.359697694,26448,3.302
129.362925438,26432,3.306
129.366119311,26432,3.302
129.369326684,26416,3.304
129.37256952,26416,3.302
129.375799634,26432,3.304
129.378982136,26432,3.306
129.382221287,26432,3.306
129.38540042,26416,3.304
129.388621793,26432,3.304
129.391873314,26432,3.306
129.395198206,26432,3.304
129.398432764,26432,3.306
129.401690989,26448,3.306
129.404961343,26432,3.306
129.414187573,26448,3.306
129.420208041,26448,3.304
129.424113322,26448,3.306
129.427356214,26464,3.306
129.430625124,26448,3.306
129.433871145,26432,3.306
129.437159333,26432,3.306
129.440409281,26448,3.306
129.443754709,26448,3.306
129.446971156,26448,3.306
129.4501814,26432,3.306
129.453365625,26448,3.304
129.456587942,26448,3.304
129.459827389,26432,3.306
129.463039892,26432,3.302
129.466282543,26416,3.302
129.469469601,26416,3.304
129.472731048,26416,3.302
129.47597107,26432,3.302
129.479219535,26416,3.306
129.482454464,26448,3.304
129.485715467,26448,3.306
129.488931229,26432,3.304
129.492154731,26448,3.302
129.495428234,26432,3.302
129.498627126,26416,3.306
129.501892221,26448,3.308
129.505096502,26448,3.306
129.51419312,26448,3.306
129.521122534,26448,3.306
129.524976166,26432,3.304
129.528363299,26432,3.308
129.531650635,26464,3.306
129.534832008,26448,3.306
129.538064288,26432,3.306
129.541294347,26448,3.306
129.544557109,26448,3.306
129.547766648,26464,3.306
129.550970299,26448,3.306
129.554172265,26448,3.306
129.557407231,26400,3.306
129.56063353,26416,3.304
129.563826199,26416,3.306
129.567202183,26432,3.304
129.570456612,26432,3.3
129.5736598,26432,3.302
129.576909803,26432,3.302
129.580137676,26432,3.304
129.583415567,26432,3.304
129.586631274,26448,3.302
129.589875813,26416,3.306
129.593086094,26432,3.306
129.596307467,26448,3.302
129.599537247,26432,3.306
129.602824417,26432,3.306
129.606162809,26448,3.306
129.614135352,26432,3.306
129.620219932,26448,3.306
129.624139472,26432,3.304
129.627370975,26448,3.306
129.630605737,26432,3.304
129.633832684,26448,3.304
129.637126427,26432,3.306
129.640367374,26448,3.306
129.64361521,26448,3.308
129.646877991,26448,3.304
129.650103253,26448,3.306
129.653325089,26464,3.304
129.656552499,26448,3.302
129.659771687,26448,3.306
129.663003282,26432,3.3
129.666194285,26432,3.304
129.669406862,26432,3.3
129.672659068,26416,3.304
129.675922626,26432,3.304
129.679133018,26432,3.306
129.682392854,26416,3.304
129.685582264,26432,3.302
129.688892008,26432,3.306
129.692045658,26432,3.304
129.695155661,26416,3.302
129.698255553,26416,3.306
129.701468426,26432,3.306
129.704642076,26448,3.306
129.707758857,26448,3.306
129.714079918,26448,3.308
129.720163441,26448,3.306
129.724025204,26432,3.306
129.727190003,26448,3.306
129.730313042,26448,3.308
129.73362736,26448,3.306
129.736758566,26448,3.306
129.73987481,26432,3.306
129.743038368,26448,3.304
129.746275852,26448,3.306
129.749532373,26448,3.306
129.752802284,26448,3.306
129.756059471,26416,3.304
129.759333122,26448,3.302
129.76263418,26416,3.304
129.765884331,26416,3.302
129.769198167,26400,3.304
129.772619299,26416,3.306
129.775875987,26416,3.304
129.779183564,26432,3.304
129.782463752,26432,3.304
129.785734347,26432,3.304
129.788997794,26432,3.302
129.792312796,26432,3.306
129.79558528,26448,3.302
129.798858987,26400,3.304
129.802121211,26448,3.306
129.805359288,26448,3.304
129.81428361,26448,3.304
129.820180503,26448,3.304
129.824129507,26432,3.304
129.827328972,26432,3.304
129.830594975,26448,3.306
129.833816996,26448,3.306
129.837065591,26432,3.306
129.840298741,26448,3.306
129.843525188,26448,3.304
129.846760839,26432,3.306
129.849949027,26448,3.306
129.853173918,26432,3.3
129.856489921,26432,3.302
129.859742127,26432,3.304
129.862940111,26416,3.306
129.866138817,26416,3.302
129.869380727,26416,3.302
129.872580989,26416,3.304
129.875811047,26432,3.306
129.87901529,26432,3.302
129.8822762,26432,3.304
129.885479092,26448,3.304
129.888740261,26432,3.302
129.891945097,26432,3.306
129.895277914,26432,3.3
129.898551398,26400,3.306
129.901790123,26448,3.306
129.905067144,26432,3.304
129.908269499,26432,3.306
129.916214338,26432,3.306
129.92215101,26448,3.306
129.926099698,26448,3.304
129.929321404,26448,3.306
129.932563851,26432,3.306
129.935816391,26432,3.306
129.93900506,26432,3.306
129.942368488,26432,3.306
129.945607306,26432,3.306
129.948849105,26432,3.304
129.952044422,26448,3.304
129.955283388,26448,3.302
129.958502242,26432,3.302
129.961778152,26416,3.304
129.965019673,26416,3.306
129.968267194,26416,3.304
129.971537845,26416,3.302
129.974751144,26432,3.304
129.97814498,26448,3.306
129.981387982,26416,3.306
129.984594874,26416,3.304
129.98782208,26416,3.304
129.991032305,26448,3.306
129.994285011,26448,3.306
129.997486273,26416,3.306
130.000804627,26448,3.308
130.004110296,26464,3.306
130.007713021,26448,3.306
130.014190026,26448,3.306
130.020252679,26432,3.304
130.024097275,26448,3.304
130.027301278,26416,3.306
130.030536169,26448,3.306
130.033765672,26448,3.306
130.036961433,26448,3.306
130.04018651,26432,3.306
130.043381512,26448,3.306
130.046623422,26432,3.306
130.049914943,26448,3.308
130.053122576,26464,3.302
130.056372374,26432,3.304
130.059529284,26432,3.302
130.062841509,26432,3.304
130.066030845,26416,3.302
130.069190051,26432,3.3
130.072353387,26416,3.304
130.075509686,26432,3.304
130.078696114,26432,3.306
130.081810024,26432,3.302
130.084977508,26432,3.302
130.088146492,26432,3.306
130.091329643,26432,3.304
130.09449259,26448,3.306
130.097637722,26416,3.304
130.100922724,26432,3.304
130.104105338,26448,3.306
130.1072376,26464,3.306
130.11416455,26448,3.306
130.120178591,26448,3.308
130.124097409,26464,3.308
130.127253819,26448,3.308
130.130413081,26464,3.304
130.133598861,26448,3.306
130.13678316,26448,3.304
130.139907292,26448,3.306
130.14323448,26448,3.304
130.146370168,26448,3.306
130.149501114,26448,3.306
130.152630802,26448,3.304
130.15576736,26432,3.302
130.15890127,26416,3.302
130.162079606,26416,3.302
130.165255923,26416,3.304
130.168417463,26432,3.302
130.171617317,26416,3.304
130.174777616,26432,3.302
130.17789747,26416,3.302
130.181143639,26448,3.304
130.184268531,26432,3.306
130.187402237,26416,3.302
130.190519702,26416,3.304
130.193646594,26416,3.304
130.196772096,26432,3.306
130.199898747,26416,3.306
130.203072323,26432,3.306
130.206265733,26464,3.306
130.214160443,26448,3.306
130.220190559,26448,3.304
130.224074414,26432,3.306
130.227385787,26448,3.306
130.230541512,26448,3.308
130.233703681,26448,3.306
130.236931239,26432,3.304
130.240106482,26448,3.306
130.243279781,26448,3.306
130.246414098,26432,3.306
130.249592397,26448,3.308
130.252769214,26432,3.304
130.255914957,26432,3.3
130.259110867,26432,3.302
130.262275074,26416,3.304
130.265573317,26416,3.302
130.268730875,26400,3.304
130.271873507,26432,3.304
130.275026898,26432,3.304
130.278186919,26432,3.302
130.281346163,26448,3.304
130.284484628,26400,3.304
130.287616019,26416,3.302
130.290773207,26432,3.304
130.293922135,26416,3.304
130.297050268,26432,3.304
130.300309381,26416,3.306
130.303450347,26448,3.306
130.30662072,26432,3.306
130.314192151,26448,3.306
130.320244323,26464,3.308
130.324146437,26448,3.306
130.327331328,26448,3.306
130.330528553,26448,3.306
130.333702278,26432,3.306
130.336881243,26448,3.306
130.340033024,26448,3.306
130.343196989,26432,3.306
130.346464695,26464,3.306
130.349600457,26448,3.306
130.352787404,26448,3.304
130.35603111,26432,3.304
130.359182002,26432,3.302
130.362364375,26416,3.304
130.365522488,26416,3.304
130.368657546,26416,3.302
130.371803438,26416,3.302
130.374993866,26432,3.304
130.37811498,26432,3.304
130.381253556,26448,3.306
130.384522096,26432,3.304
130.387691135,26432,3.302
130.390823527,26416,3.306
130.393957751,26416,3.304
130.397104513,26432,3.304
130.400226978,26432,3.306
130.403411833,26448,3.306
130.406605798,26448,3.306
130.414220045,26448,3.302
130.421134717,26416,3.3
130.42476372,26416,3.302
130.428062,26416,3.302
130.431231429,26400,3.302
130.43442695,26400,3.302
130.437577637,26416,3.3
130.440744214,26416,3.3
130.443889494,26416,3.3
130.447090719,26416,3.302
130.450277777,26400,3.3
130.453440317,26400,3.3
130.456608078,26400,3.3
130.459756396,26384,3.3
130.462921991,26400,3.3
130.466236512,26400,3.298
130.469406311,26400,3.302
130.472611776,26400,3.298
130.475943408,26400,3.3
130.479315633,26384,3.3
130.482620895,26416,3.298
130.485913046,26400,3.3
130.489161715,26400,3.3
130.492379903,26400,3.302
130.49563635,26400,3.3
130.498842982,26416,3.304
130.502100614,26448,3.308
130.505539117,26432,3.306
130.508791805,26448,3.306
130.51205977,26448,3.306
130.515251791,26448,3.306
130.524209428,26432,3.306
130.530215284,26448,3.306
130.534213751,26448,3.304
130.537395883,26432,3.304
130.540609533,26432,3.306
130.543872388,26432,3.304
130.547082705,26448,3.306
130.550317022,26416,3.306
130.553703636,26432,3.302
130.556870528,26432,3.304
130.560079067,26432,3.304
130.563303107,26448,3.306
130.566500369,26432,3.302
130.569724945,26416,3.302
130.572916596,26432,3.304
130.576117043,26416,3.304
130.579339138,26432,3.304
130.5825489,26432,3.304
130.585823699,26416,3.302
130.589159497,26448,3.304
130.592399611,26416,3.306
130.595640188,26416,3.302
130.598858894,26416,3.306
130.6021891,26432,3.306
130.605491973,26448,3.306
130.60874968,26448,3.306
130.612069923,26448,3.308
130.615355111,26432,3.306
130.624195544,26448,3.306
130.630275622,26448,3.306
130.634191514,26448,3.306
130.637511721,26432,3.308
130.640734001,26448,3.306
130.643925059,26448,3.306
130.647132654,26448,3.304
130.650370564,26448,3.304
130.653580993,26448,3.3
130.656807569,26448,3.304
130.660081275,26416,3.306
130.663314556,26432,3.304
130.666503595,26400,3.302
130.669727672,26416,3.302
130.672972489,26416,3.308
130.676279807,26432,3.302
130.679510235,26432,3.302
130.682754701,26432,3.302
130.6859285,26432,3.302
130.689168206,26432,3.304
130.692385949,26416,3.304
130.695561692,26432,3.302
130.698792324,26416,3.306
130.702037864,26448,3.306
130.705285478,26448,3.304
130.708543443,26432,3.306
130.711768612,26448,3.306
130.714981596,26448,3.306
130.724210863,26448,3.306
130.730240238,26432,3.304
130.734201926,26448,3.306
130.737498818,26448,3.306
130.740747765,26464,3.306
130.743989008,26448,3.304
130.747264307,26432,3.306
130.75047268,26448,3.304
130.75368122,26448,3.304
130.756925129,26448,3.304
130.760278058,26432,3.302
130.763517949,26416,3.302
130.766751303,26432,3.304
130.769974528,26416,3.304
130.773241234,26400,3.304
130.776507477,26416,3.306
130.779808294,26432,3.304
130.783032519,26416,3.304
130.786327447,26432,3.304
130.789578209,26416,3.304
130.7927731,26448,3.308
130.796029418,26448,3.302
130.799428476,26416,3.306
130.802691274,26448,3.306
130.80590874,26448,3.306
130.809150038,26432,3.306
130.812371096,26432,3.306
130.81553945,26448,3.306
130.823210401,26448,3.306
130.829217905,26448,3.306
130.833282186,26448,3.306
130.836554059,26448,3.306
130.839835635,26448,3.306
130.843100452,26432,3.306
130.846481918,26448,3.306
130.849748661,26448,3.308
130.85303733,26448,3.306
130.856315814,26416,3.302
130.859579872,26432,3.304
130.862846504,26432,3.302
130.866104432,26416,3.304
130.869396194,26416,3.302
130.872672733,26416,3.302
130.875980847,26432,3.304
130.879268053,26432,3.306
130.882588796,26448,3.306
130.886021725,26432,3.302
130.889322412,26432,3.304
130.892566433,26448,3.306
130.895857806,26432,3.3
130.899082586,26416,3.306
130.902352866,26432,3.306
130.905554684,26448,3.306
130.908802723,26432,3.306
130.911962559,26448,3.306
130.915093931,26432,3.306
130.9182786,26448,3.306
130.927314311,26480,3.308
130.933233167,26432,3.306
130.937114077,26448,3.306
130.940249561,26448,3.306
130.94341036,26448,3.306
130.94660588,26448,3.304
130.94976142,26448,3.306
130.952920237,26448,3.306
130.956040832,26416,3.302
130.959163538,26416,3.302
130.962287281,26416,3.304
130.965430968,26416,3.302
130.968580934,26432,3.304
130.971744973,26416,3.302
130.97492755,26416,3.304
130.978074163,26416,3.302
130.981250962,26432,3.306
130.984427927,26432,3.306
130.987625633,26432,3.306
130.990833598,26448,3.304
130.994004915,26432,3.304
130.997192159,26416,3.302
131.000318698,26432,3.306
131.003464682,26448,3.306
131.006810721,26448,3.306
131.009940909,26448,3.306
131.013073911,26432,3.304
131.016253747,26448,3.304
131.019424212,26448,3.306
131.026134347,26448,3.306
131.032189073,26448,3.306
131.036120947,26448,3.304
131.039254097,26432,3.304
131.042384118,26448,3.306
131.045581509,26432,3.306
131.048712048,26448,3.306
131.051950292,26448,3.306
131.055153664,26400,3.306
131.058276704,26400,3.306
131.061415243,26416,3.304
131.064580412,26416,3.306
131.067719155,26400,3.3
131.070838528,26416,3.302
131.073982437,26432,3.304
131.077111069,26432,3.302
131.080234016,26416,3.308
131.083361111,26432,3.304
131.086645984,26432,3.304
131.089789023,26448,3.306
131.092978729,26432,3.306
131.096135491,26448,3.302
131.099264586,26400,3.306
131.102462699,26448,3.306
131.105595942,26448,3.306
131.113169763,26448,3.304
131.119227804,26448,3.308
131.123089807,26448,3.306
131.126249365,26448,3.306
131.129432645,26448,3.308
131.132700314,26448,3.306
131.135843094,26448,3.304
131.139000041,26448,3.306
131.14214684,26448,3.304
131.145283805,26432,3.306
131.148426344,26432,3.306
131.15154368,26448,3.308
131.15473346,26448,3.302
131.157905851,26448,3.304
