Time,AccX,AccY,AccZ,AngleX,AngleY,AngleZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
38.626827772,-0.043,0.0332,1.0386,2.241,1.489,9.536,0.0,-1.1597,0.3052,-10629,5178,-196
38.726827809,-0.0552,0.0493,0.9922,2.23,1.494,9.564,-0.6104,-0.4272,0.4272,-10626,5206,-219
38.826827901,-0.0425,0.0352,0.9434,2.23,1.511,9.58,-0.4272,0.5493,0.061,-10622,5206,-236
38.926827994,-0.082,0.022,1.0322,2.23,1.489,9.602,0.6714,-0.8545,-0.061,-10622,5210,-228
39.026828086,-0.0371,0.0596,1.0605,2.236,1.467,9.602,-0.3052,-1.8921,0.4883,-10580,5256,-236
39.126828086,-0.0186,0.0649,1.0386,2.23,1.505,9.662,-0.1221,-1.0986,0.7935,-10565,5294,-228
39.226828197,-0.0322,0.0156,0.9526,2.241,1.494,9.679,-0.3662,-0.3052,-0.1831,-10562,5288,-220
39.326828271,-0.0498,0.0293,1.0063,2.225,1.478,9.679,0.061,0.3662,0.0,-10575,5276,-218
39.426828364,-0.0708,0.0254,1.0703,2.219,1.516,9.728,0.0,-1.2207,0.4883,-10612,5241,-219
39.526828401,-0.0371,0.0669,1.0195,2.236,1.489,9.717,-0.3662,-2.0752,0.1831,-10625,5205,-228
39.626828419,-0.0396,0.0566,1.0244,2.219,1.483,9.745,-0.4272,-0.6714,0.7324,-10639,5176,-214
39.726828475,-0.0649,0.0317,0.9546,2.241,1.505,9.789,-0.1831,-0.2441,0.0,-10637,5200,-204
39.826828586,-0.061,0.0562,0.9956,2.214,1.472,9.783,0.0,-0.3052,0.0,-10642,5190,-209
39.926828586,-0.064,0.0435,0.9199,2.236,1.494,9.811,0.1221,0.1831,0.3662,-10614,5229,-226
40.026828623,-0.0615,0.0405,0.9873,2.219,1.505,9.838,0.1831,-0.5493,0.0,-10592,5248,-224
40.126828641,-0.041,0.0229,0.9927,2.23,1.483,9.844,0.3052,-0.4883,0.1831,-10601,5261,-250
40.226828752,-0.0356,0.0322,1.0791,2.225,1.5,9.877,0.0,-0.4272,0.1221,-10599,5280,-267
40.326828882,-0.0249,0.0469,1.0645,2.208,1.478,9.877,0.1221,-0.3052,0.0,-10627,5261,-257
40.426828974,-0.0439,0.0454,1.0342,2.247,1.478,9.921,-0.6104,-0.1831,0.6714,-10660,5240,-201
40.52682903,-0.0591,0.0464,0.9883,2.219,1.483,9.932,-0.1221,-1.4648,0.061,-10645,5215,-216
40.626829122,-0.0444,0.0137,0.9434,2.236,1.467,9.943,0.0,-0.4883,0.6104,-10647,5234,-207
40.726829233,-0.0322,0.0381,1.0244,2.219,1.505,9.987,-0.061,-0.8545,0.1831,-10630,5244,-216
40.826829326,-0.0122,0.0396,1.084,2.208,1.461,9.987,0.3052,0.1831,0.0,-10638,5244,-225
40.926829344,-0.0522,0.0562,1.0107,2.241,1.467,10.042,-0.5493,0.2441,0.4883,-10629,5281,-245
41.026829381,-0.084,0.0322,0.9961,2.219,1.461,10.047,-0.1831,-1.6479,-0.061,-10632,5302,-280
41.126829418,-0.061,0.0449,0.9434,2.225,1.461,10.047,0.1221,-0.6714,0.4883,-10639,5327,-267
41.226829511,-0.0166,0.0703,1.0464,2.214,1.5,10.085,-0.8545,-0.4272,0.6104,-10644,5290,-238
41.326829529,-0.0459,0.0161,1.0127,2.23,1.494,10.113,-0.4272,-1.2207,0.061,-10681,5257,-230
41.426829566,-0.0674,0.0703,0.9648,2.23,1.483,10.129,-0.1831,-0.3052,0.4883,-10645,5230,-208
41.526829677,-0.0591,0.0366,0.9502,2.236,1.5,10.162,0.2441,-0.061,0.1221,-10659,5239,-225
41.626829751,-0.0571,0.0269,0.9985,2.236,1.489,10.162,0.1831,-0.3662,0.0,-10663,5236,-234
41.726829844,-0.064,0.0391,1.0474,2.23,1.511,10.19,-0.061,0.061,0.3052,-10645,5257,-257
41.826829918,-0.0591,0.0181,1.0718,2.23,1.494,10.245,0.2441,-1.8921,0.3052,-10624,5296,-273
41.926829936,-0.0327,0.0645,1.0059,2.23,1.439,10.217,-0.7324,-1.8311,0.2441,-10619,5329,-237
42.026829936,-0.0361,0.0723,0.9697,2.23,1.489,10.272,0.0,0.0,0.8545,-10624,5320,-246
42.126830047,-0.0396,0.0195,0.9761,2.236,1.511,10.289,-0.061,-0.2441,-0.4272,-10639,5279,-249
42.226830177,-0.0386,0.0537,0.998,2.23,1.489,10.283,0.1831,0.6104,0.0,-10662,5232,-253
42.326830232,-0.0859,0.0234,1.0605,2.23,1.522,10.355,0.3662,-1.5259,0.4883,-10670,5228,-258
42.426830306,-0.0103,0.0845,1.0166,2.23,1.478,10.327,-0.4883,-2.8076,0.1221,-10652,5256,-245
42.526830418,-0.0244,0.0288,1.0171,2.225,1.5,10.371,-0.5493,-0.4272,1.0986,-10648,5247,-215
42.62683051,-0.0459,0.0303,1.0103,2.236,1.522,10.415,-0.4272,-0.6104,-0.1221,-10632,5255,-219
42.726830547,-0.0259,0.0425,0.9985,2.219,1.461,10.393,0.0,0.3052,0.061,-10606,5275,-253
42.826830584,-0.0972,0.0522,1.0054,2.241,1.494,10.448,0.2441,-0.061,0.4272,-10610,5318,-252
42.926830584,-0.0493,0.0249,1.0552,2.225,1.489,10.459,-0.3052,-1.8921,0.061,-10632,5302,-244
43.026830658,0.0073,0.0806,0.9785,2.236,1.489,10.47,0.1221,-0.061,0.4883,-10646,5272,-207
43.126830676,-0.0635,0.0273,0.9941,2.225,1.505,10.497,-0.4272,-0.8545,0.061,-10661,5239,-193
43.226830713,-0.064,0.0488,1.0303,2.236,1.494,10.503,0.0,-0.4272,0.1221,-10665,5242,-220
43.32683075,-0.0107,0.0791,0.9961,2.219,1.489,10.536,-0.3662,-0.6104,0.4883,-10634,5239,-223
43.426830861,-0.0757,-0.0435,1.0596,2.23,1.494,10.558,-0.3662,-1.1597,0.3662,-10609,5285,-242
43.526830861,-0.0381,0.0757,1.0156,2.192,1.467,10.569,0.4272,0.0,0.0,-10597,5331,-271
43.626830898,-0.0483,0.022,0.9888,2.241,1.483,10.602,-0.2441,-0.3052,0.4272,-10612,5331,-258
43.726830954,-0.0181,0.0801,1.0137,2.192,1.489,10.607,-0.061,-0.3662,-0.1221,-10642,5287,-240
43.826831009,-0.0708,-0.0083,1.0015,2.23,1.489,10.618,0.0,-1.2207,0.4272,-10670,5235,-214
43.926831065,-0.0356,0.0947,0.9966,2.203,1.505,10.662,-0.061,-0.4272,0.4272,-10650,5216,-216
44.026831194,-0.0405,0.0474,0.9907,2.203,1.456,10.673,-0.7324,-1.5869,0.0,-10641,5232,-221
44.126831287,-0.0273,0.0288,0.9878,2.225,1.478,10.695,-0.061,-0.6714,0.6104,-10637,5250,-230
44.226831324,-0.0566,0.0469,1.0083,2.214,1.511,10.717,-0.6104,-1.4648,0.0,-10603,5304,-281
44.326831398,-0.0371,0.0508,1.0708,2.225,1.505,10.717,0.0,-0.3662,0.3052,-10576,5351,-248
44.426831453,-0.0132,0.0845,1.001,2.214,1.494,10.761,-0.4272,0.0,0.3662,-10562,5342,-233
44.526831509,-0.0762,-0.0352,1.0703,2.219,1.489,10.778,-0.061,-0.7935,0.0,-10599,5288,-213
44.626831546,-0.0679,0.063,0.9536,2.208,1.478,10.789,0.2441,-0.1831,0.1831,-10651,5242,-188
44.726831564,-0.0322,0.0708,1.0127,2.203,1.483,10.811,0.0,-1.77,0.4883,-10672,5226,-219
44.82683162,-0.0005,0.0376,0.9878,2.219,1.478,10.844,-0.3052,0.3052,0.3662,-10652,5223,-212
44.926831694,-0.0786,0.0332,0.9985,2.208,1.483,10.865,0.0,-0.4272,-0.1221,-10623,5233,-241
45.026831712,-0.0703,0.0361,0.9985,2.219,1.472,10.86,-0.1831,-0.4272,0.1221,-10592,5303,-282
45.126831823,-0.0156,0.0591,1.0122,2.214,1.483,10.893,-0.1221,-0.4883,0.6104,-10578,5337,-286
45.226831934,-0.0308,-0.0024,1.0615,2.208,1.527,10.926,-0.7935,0.0,0.4272,-10599,5323,-226
45.326832008,-0.0508,0.0337,0.9854,2.214,1.467,10.948,0.2441,-1.1597,-0.1221,-10633,5269,-220
45.426832008,-0.0273,0.0571,0.9858,2.208,1.45,10.931,-0.1221,-0.4883,0.2441,-10646,5241,-183
45.526832064,-0.0571,0.0254,0.998,2.208,1.494,10.986,0.0,-1.1597,0.7324,-10622,5237,-191
45.626832082,-0.0103,0.0566,0.9585,2.214,1.5,11.003,0.0,-0.6104,0.0,-10617,5248,-218
45.726832193,-0.0166,0.0664,0.9956,2.197,1.478,11.008,-0.2441,-0.3662,0.2441,-10597,5279,-231
45.82683223,-0.0283,0.0845,0.9868,2.186,1.549,11.041,-0.8545,0.6714,0.3662,-10600,5321,-272
45.92683223,-0.0815,-0.0093,1.0088,2.225,1.489,11.047,0.6104,-1.6479,-0.1831,-10602,5305,-229
46.026832267,-0.0234,0.0752,0.9629,2.208,1.472,11.074,-0.3662,-0.1831,0.7324,-10635,5267,-219
46.126832323,-0.0127,0.0513,1.0,2.214,1.494,11.135,0.1221,-1.0376,0.4883,-10632,5236,-239
46.226832341,-0.0176,0.0674,1.0176,2.203,1.483,11.124,-0.3662,-0.3662,-0.3052,-10635,5263,-223
46.326832452,-0.0737,-0.001,1.0522,2.208,1.483,11.135,0.0,-0.3052,0.3052,-10629,5270,-213
46.426832452,-0.0713,0.0347,1.02,2.214,1.489,11.173,-0.3052,-0.6104,0.2441,-10602,5313,-228
46.526832526,-0.0405,0.0615,0.9658,2.208,1.478,11.19,0.1831,-0.6104,0.2441,-10595,5309,-224
46.626832545,-0.0244,0.0752,0.981,2.214,1.478,11.206,0.0,-0.7324,0.2441,-10610,5285,-235
46.7268326,-0.0205,-0.0156,1.0352,2.208,1.483,11.223,-0.1221,-0.8545,0.1221,-10653,5251,-217
46.826832693,-0.0327,0.0703,1.041,2.208,1.478,11.239,-0.1221,-0.4883,0.3662,-10662,5217,-224
46.926832804,-0.0581,0.0142,1.042,2.203,1.472,11.261,-0.3662,-0.5493,0.1831,-10639,5230,-232
47.026832822,-0.0488,0.0078,1.0376,2.214,1.472,11.288,-0.1221,-0.6104,0.4272,-10592,5332,-274
47.126832841,0.0068,0.0635,0.9517,2.203,1.472,11.31,-0.1221,-0.7324,0.3662,-10594,5330,-230
47.226832896,0.0015,0.062,0.9883,2.175,1.445,11.327,0.061,-0.1221,0.1221,-10617,5280,-233
47.32683297,0.0547,0.0337,0.8618,2.23,1.467,11.365,0.0,0.4883,0.7935,-10595,5288,-237
47.426833044,-0.0151,0.0488,0.9756,2.181,1.467,11.376,0.1831,-0.5493,-0.3662,-10579,5333,-248
47.526833044,-0.1011,-0.0186,0.9663,2.208,1.439,11.371,-0.1221,-0.2441,0.3662,-10630,5286,-204
47.6268331,-0.0674,0.0435,1.0435,2.192,1.483,11.431,-0.3662,-0.9155,0.4272,-10667,5238,-223
47.726833155,-0.0532,0.0498,1.0229,2.203,1.445,11.437,0.0,-0.8545,-0.1831,-10656,5218,-229
47.826833192,-0.041,0.0586,1.0527,2.192,1.456,11.453,-0.1831,-0.061,0.3662,-10625,5279,-244
47.926833322,-0.0464,0.0303,1.0068,2.208,1.467,11.486,-0.1221,-0.7935,0.061,-10607,5321,-283
48.02683334,-0.0557,0.0469,1.0269,2.203,1.439,11.492,-0.3052,-0.7324,0.2441,-10628,5301,-260
48.126833359,-0.0503,0.0391,1.0215,2.214,1.467,11.53,-0.061,-0.2441,0.3662,-10671,5290,-239
48.226833414,-0.0225,0.0669,0.9702,2.203,1.461,11.541,0.1221,-0.5493,-0.061,-10661,5259,-235
48.326833451,-0.0532,0.0225,1.0068,2.219,1.456,11.547,0.0,-0.061,0.2441,-10654,5241,-252
48.426833451,-0.04,0.0571,1.0269,2.197,1.478,11.58,-0.3662,-0.1831,0.3052,-10616,5247,-250
48.526833507,-0.061,0.0425,0.9648,2.208,1.461,11.607,0.2441,0.0,0.0,-10583,5315,-262
48.626833562,-0.0239,0.0713,0.999,2.175,1.489,11.624,-0.4272,0.3052,0.4883,-10583,5344,-257
48.726833673,-0.0674,0.0234,0.979,2.214,1.483,11.651,0.3662,-1.2817,0.0,-10638,5322,-238
48.826833747,-0.0625,0.0781,0.9995,2.203,1.445,11.646,-0.6714,-0.7324,0.4272,-10689,5266,-203
48.926833858,-0.0454,0.0405,1.0107,2.203,1.478,11.706,0.0,-0.1831,0.7324,-10694,5224,-201
49.026833932,-0.0732,0.0278,0.959,2.203,1.472,11.722,0.0,-0.7935,-0.2441,-10660,5219,-220
49.126833969,-0.064,0.0498,0.9751,2.197,1.45,11.722,0.061,-0.3052,0.4272,-10662,5211,-247
49.226834043,-0.0659,0.0547,0.9565,2.181,1.516,11.766,-0.3662,0.1831,0.3662,-10647,5233,-256
49.326834043,-0.0708,0.0239,0.9546,2.208,1.478,11.783,0.6714,-0.6714,-0.3052,-10621,5306,-282
49.42683408,-0.0234,0.0562,1.0078,2.203,1.439,11.788,-0.7324,-1.0376,0.6104,-10599,5346,-287
49.526834117,-0.0405,0.0537,1.0063,2.214,1.478,11.843,0.061,-0.3662,0.6104,-10599,5358,-258
49.626834228,-0.0552,0.0298,1.0317,2.192,1.456,11.849,-0.6714,-1.2817,0.0,-10622,5293,-219
49.726834339,-0.0566,0.0532,1.0308,2.203,1.456,11.865,0.0,-0.6714,0.4272,-10662,5250,-217
49.826834395,-0.0278,-0.0054,1.0708,2.208,1.472,11.898,-0.5493,-0.4272,0.3662,-10664,5225,-223
49.926834469,-0.0352,0.0757,0.9717,2.208,1.461,11.909,0.4272,-0.061,0.0,-10670,5226,-223
50.026834561,-0.0542,0.0571,0.9663,2.208,1.467,11.937,-0.2441,-0.1831,0.3052,-10650,5257,-246
50.126834672,-0.0771,0.0078,1.0034,2.203,1.456,11.948,-0.3052,-1.4038,0.1831,-10622,5275,-222
50.226834691,-0.0645,0.062,0.9834,2.214,1.478,11.97,0.0,0.0,0.1221,-10583,5338,-242
50.326834709,-0.022,0.061,1.0225,2.203,1.472,11.997,-0.1831,-1.1597,0.3662,-10548,5348,-258
50.426834728,-0.0308,0.0342,0.9824,2.208,1.478,12.008,-0.061,0.2441,0.061,-10583,5324,-218
50.526834746,-0.0635,-0.0083,1.0269,2.203,1.472,12.03,-0.1221,-0.7324,0.1831,-10652,5239,-205
50.626834746,-0.0737,0.0469,1.0254,2.203,1.467,12.052,-0.1831,-0.7935,0.3052,-10668,5218,-212
50.726834857,-0.0288,0.0659,0.9814,2.203,1.478,12.068,0.0,-0.3052,0.3052,-10675,5201,-207
50.826834968,-0.0557,0.085,0.9932,2.175,1.456,12.096,-0.1221,-0.3662,0.0,-10645,5240,-260
50.926835061,-0.0347,0.0464,0.9526,2.225,1.45,12.112,0.5493,0.0,0.2441,-10605,5321,-272
51.026835079,-0.0566,0.0063,1.0161,2.181,1.461,12.134,-0.3662,-0.7324,0.0,-10590,5342,-261
51.126835172,-0.0464,0.0444,1.0361,2.208,1.45,12.129,0.1221,-1.0376,0.2441,-10643,5291,-227
51.226835172,-0.0396,0.0146,1.0088,2.192,1.483,12.173,-0.6104,-0.7935,0.5493,-10618,5241,-217
51.326835209,-0.0254,0.0083,0.9658,2.208,1.489,12.2,0.2441,-0.2441,0.0,-10601,5265,-245
51.426835227,-0.1016,0.0283,1.0034,2.17,1.439,12.206,0.0,0.7935,-0.1831,-10600,5337,-251
51.526835338,-0.1284,-0.001,1.0205,2.219,1.434,12.233,0.1831,0.0,0.1221,-10616,5290,-233
51.626835449,-0.0278,0.0444,0.9863,2.175,1.45,12.244,-0.4272,-0.9155,0.3052,-10688,5195,-186
51.726835542,-0.0098,0.0342,0.9956,2.186,1.45,12.272,-0.3052,-1.6479,0.9155,-10757,5139,-144
51.826835634,-0.0312,0.0342,1.0293,2.181,1.45,12.31,-0.3662,-0.6104,0.3662,-10686,5194,-198
51.926835634,-0.043,0.0508,1.0142,2.181,1.45,12.321,0.0,0.3052,0.061,-10668,5228,-202
52.026835727,-0.0776,0.1045,1.0103,2.203,1.483,12.332,0.1221,-0.1831,-0.061,-10714,5175,-177
52.126835745,-0.0586,0.0107,0.9966,2.219,1.472,12.343,-0.6104,-1.0376,0.3052,-10726,5163,-181
52.226835819,-0.0435,0.0391,0.9985,2.17,1.494,12.387,0.4883,-0.6104,0.4883,-10728,5147,-174
52.326835912,-0.0435,0.0752,0.9688,2.214,1.483,12.393,-0.2441,-0.8545,0.0,-10657,5188,-212
52.426835949,-0.041,0.0562,1.0269,2.186,1.494,12.398,-0.2441,-0.4272,0.4883,-10561,5283,-244
52.526835986,-0.0498,0.0356,0.9248,2.203,1.505,12.453,-0.5493,0.3052,0.1831,-10561,5317,-242
52.626836004,-0.0679,0.022,1.0112,2.175,1.489,12.486,0.3662,-0.3662,-0.1831,-10574,5285,-200
52.726836004,-0.0449,0.0,0.9907,2.214,1.45,12.464,0.1221,-0.8545,0.061,-10602,5211,-174
52.826836115,-0.042,0.085,1.0298,2.175,1.489,12.491,-0.2441,-0.6104,0.7935,-10628,5195,-191
52.926836208,-0.0425,0.0156,0.9902,2.203,1.494,12.53,-0.1221,-0.9766,0.0,-10639,5205,-216
53.026836282,-0.0049,0.0244,1.0488,2.181,1.45,12.524,0.061,-0.1831,0.061,-10615,5247,-271
53.1268363,0.0005,0.0679,1.0542,2.186,1.478,12.563,-1.0986,0.3662,0.3662,-10593,5294,-259
53.226836319,-0.0742,0.0215,1.0278,2.186,1.472,12.585,0.061,-1.0986,0.0,-10579,5312,-260
53.326836356,-0.0718,0.0586,0.9404,2.197,1.439,12.568,-0.1221,-0.8545,0.3662,-10616,5254,-217
53.426836411,-0.0254,0.0693,1.0269,2.175,1.472,12.623,-0.7324,-0.3662,0.9155,-10601,5265,-204
53.526836429,-0.0312,0.0361,0.9458,2.197,1.478,12.651,0.0,-0.3052,0.0,-10630,5242,-215
53.626836485,-0.0596,0.0327,0.9604,2.181,1.439,12.64,0.061,0.3662,0.0,-10634,5246,-229
53.726836522,-0.0591,0.0337,1.063,2.192,1.456,12.678,0.0,-0.4883,0.3662,-10607,5280,-232
53.826836577,-0.0459,0.0591,1.0068,2.192,1.45,12.695,-0.1831,-1.3428,0.1221,-10607,5307,-272
53.926836596,-0.0688,0.0498,0.9629,2.197,1.456,12.711,-0.1221,-0.1221,0.3662,-10641,5283,-246
54.026836614,-0.0361,0.0474,1.0698,2.192,1.472,12.733,-0.1221,-0.3662,0.0,-10664,5233,-217
54.12683667,-0.0649,0.0308,1.0542,2.203,1.45,12.75,-0.3662,-1.2207,0.1831,-10667,5228,-236
54.226836707,-0.0508,0.0908,1.0127,2.192,1.456,12.772,-0.5493,-0.7935,0.5493,-10610,5239,-225
54.326836781,-0.0586,0.0527,0.958,2.203,1.467,12.794,0.061,-0.3052,0.1831,-10569,5294,-237
54.426836873,-0.0518,0.0308,0.9766,2.197,1.456,12.816,0.1221,-0.1221,0.061,-10574,5350,-248
54.526836984,-0.0415,0.0459,1.0659,2.203,1.467,12.827,0.0,-0.6714,0.1221,-10593,5329,-233
54.626837003,-0.0562,0.0386,1.063,2.197,1.45,12.849,-0.9155,-1.9531,0.4272,-10634,5261,-190
54.726837077,-0.043,0.0869,1.0083,2.192,1.461,12.865,0.0,-0.5493,0.5493,-10658,5210,-230
54.826837188,-0.0444,0.0571,0.9653,2.208,1.472,12.903,-0.2441,0.0,-0.061,-10665,5211,-237
54.926837299,-0.0669,0.0229,0.9849,2.197,1.456,12.898,0.2441,-0.1221,-0.061,-10656,5229,-237
55.02683741,-0.0322,0.0396,0.9814,2.219,1.472,12.931,0.1831,-0.2441,0.4272,-10611,5291,-256
55.126837447,-0.042,0.1001,1.0132,2.186,1.467,12.958,-0.2441,-1.4648,0.2441,-10592,5323,-252
55.22683754,-0.0435,-0.0288,1.0942,2.192,1.456,12.98,-0.9155,-0.8545,0.4883,-10614,5273,-220
55.326837632,-0.042,0.0811,0.9873,2.197,1.467,13.008,0.6104,0.0,0.0,-10618,5239,-214
55.426837706,-0.0337,0.0269,1.0532,2.208,1.456,13.008,-0.5493,-0.7935,0.061,-10615,5251,-221
55.526837706,-0.02,0.0562,0.9702,2.186,1.472,13.024,0.1831,0.3052,0.3052,-10549,5317,-256
55.626837743,-0.064,-0.0005,0.9917,2.208,1.472,13.057,-0.2441,-1.4038,0.2441,-10566,5340,-235
55.726837817,-0.0576,0.082,0.9688,2.192,1.467,13.074,0.061,-0.1831,0.3662,-10624,5263,-176
55.82683791,0.0,0.0493,1.0073,2.203,1.467,13.096,-0.3662,-1.1597,0.3662,-10636,5211,-185
55.926837928,-0.0439,0.0386,0.9971,2.197,1.467,13.107,-0.1221,0.0,0.061,-10645,5197,-205
56.026838039,-0.0713,0.0518,1.0112,2.203,1.461,13.134,-0.1221,-0.1831,0.2441,-10602,5265,-256
56.126838113,-0.064,0.0386,1.0435,2.203,1.478,13.156,0.0,-0.4883,0.061,-10594,5306,-257
56.226838187,-0.0161,0.063,1.021,2.203,1.467,13.162,-0.2441,-0.7935,0.3662,-10619,5279,-228
56.32683828,-0.064,-0.041,1.0537,2.208,1.489,13.195,-0.061,-0.4272,0.3052,-10626,5223,-214
56.426838317,-0.0586,0.0474,1.0361,2.203,1.478,13.217,0.061,-0.4272,0.1221,-10633,5245,-242
56.526838391,-0.0322,0.0488,1.0645,2.186,1.522,13.228,-0.5493,-0.3052,0.4883,-10596,5274,-248
56.626838409,-0.0117,0.0742,1.0142,2.203,1.522,13.266,0.2441,-0.6714,-0.1831,-10564,5339,-248
56.726838409,-0.0605,-0.0322,1.0288,2.214,1.461,13.25,-0.4272,-0.5493,0.1221,-10578,5320,-225
