Time,RawValue1,RawValue2
33.504938886,20304,20880
33.507920312,20288,20912
33.509649145,20320,20880
33.511377404,20320,20864
33.513060682,20288,20896
33.514755553,20336,20880
33.51642433,20304,20880
33.518094923,20288,20864
33.519771812,20304,20896
33.521444571,20304,20912
33.523117182,20336,20896
33.524784386,20336,20880
33.526462923,20336,20896
33.528162571,20320,20864
33.529843441,20320,20928
33.531520404,20288,20880
33.533199886,20304,20880
33.534875497,20320,20896
33.536545015,20320,20896
33.538220515,20288,20896
33.539894571,20288,20848
33.541566534,20304,20864
33.54323846,20304,20896
33.544909349,20304,20912
33.546582627,20320,20896
33.548251627,20320,20912
33.549926867,20304,20864
33.551599664,20272,20896
33.55326646,20304,20880
33.55493733,20288,20912
33.556617423,20304,20864
33.55829209,20320,20864
33.559969793,20304,20864
33.561642349,20304,20896
33.56332333,20320,20928
33.565004182,20304,20880
33.566676312,20288,20864
33.568353552,20320,20864
33.570031423,20288,20928
33.571702997,20272,20912
33.573376423,20272,20896
33.575045108,20320,20912
33.576717608,20288,20864
33.578408293,20320,20896
33.580083164,20320,20912
33.581758645,20320,20896
33.583427349,20320,20864
33.585101441,20320,20896
33.586772404,20304,20880
33.588445719,20288,20896
33.590117701,20320,20912
33.591787238,20336,20896
33.593461293,20288,20896
33.595132423,20304,20880
33.596806534,20304,20912
33.598475182,20288,20896
33.600142256,20288,20896
33.601811608,20320,20896
33.603478534,20320,20896
33.605154219,20288,20880
33.606828849,20304,20864
33.608499386,20288,20896
33.610173886,20304,20848
33.611846219,20304,20912
33.613514423,20304,20880
33.615181812,20320,20864
33.61684933,20288,20896
33.618522867,20336,20880
33.620192775,20320,20896
33.621862719,20320,20864
33.623539386,20304,20880
33.625208775,20320,20896
33.626878627,20272,20864
33.62855083,20288,20880
33.63022633,20304,20880
33.631893664,20336,20864
33.633571497,20288,20880
33.635247164,20304,20880
33.636921238,20320,20912
33.638593034,20304,20864
33.640265108,20304,20864
33.641935534,20272,20880
33.643611127,20272,20912
33.645283571,20320,20880
33.646952071,20304,20864
33.648623386,20304,20880
33.650297164,20304,20864
33.651963923,20304,20864
33.653636312,20288,20896
33.655313367,20304,20896
33.656989997,20288,20880
33.658663534,20272,20864
33.660335552,20320,20864
33.662008978,20304,20864
33.66367596,20336,20864
33.665352089,20320,20912
33.667020256,20304,20896
33.668694589,20304,20864
33.670370645,20320,20896
33.672044812,20288,20880
33.673713552,20320,20896
33.675383626,20320,20896
33.677053256,20304,20880
33.678720293,20320,20896
33.680390441,20336,20880
33.682062756,20336,20864
33.683739219,20320,20880
33.685409756,20304,20896
33.687079182,20288,20896
33.688746515,20320,20896
33.690418126,20336,20912
33.692085015,20304,20896
33.693752145,20320,20912
33.695428404,20336,20912
33.697096312,20304,20864
33.698772867,20320,20912
33.700444867,20336,20896
33.702114497,20304,20880
33.703791219,20336,20896
33.705461182,20288,20880
33.707136552,20336,20912
33.708813719,20272,20896
33.710484423,20304,20912
33.712161997,20304,20896
33.713832497,20320,20912
33.715501015,20304,20864
33.717173145,20320,20896
33.718849738,20288,20944
33.720524812,20320,20896
33.722193238,20336,20912
33.723870034,20304,20880
33.725537552,20336,20896
33.727204312,20320,20912
33.728872201,20320,20864
33.73054796,20304,20912
33.732224238,20320,20880
33.733899349,20288,20880
33.735575238,20272,20896
33.737245682,20320,20896
33.738916886,20288,20896
33.740590256,20320,20880
33.74226396,20304,20864
33.743936867,20304,20880
33.745610997,20320,20928
33.747286423,20320,20880
33.748956515,20304,20896
33.750632034,20304,20864
33.75230546,20304,20896
33.753975404,20320,20880
33.755644626,20272,20896
33.757321515,20288,20880
33.758990034,20320,20896
33.760660515,20336,20912
33.762334997,20320,20880
33.764005349,20320,20896
33.765678108,20336,20912
33.767354701,20288,20896
33.769022978,20320,20880
33.77069646,20320,20880
33.772372201,20320,20864
33.774047719,20304,20880
33.775722923,20304,20896
33.777392367,20320,20912
33.779068682,20336,20896
33.780741182,20320,20880
33.782418238,20336,20912
33.784088552,20320,20912
33.785765312,20336,20896
33.787442904,20320,20928
33.789116256,20320,20880
33.790784719,20320,20896
33.792454256,20336,20896
33.794124497,20320,20912
33.795794589,20320,20880
33.797462145,20288,20896
33.799134163,20304,20896
33.800804423,20304,20912
33.802475386,20320,20864
33.80414646,20304,20896
33.805813478,20336,20880
33.807485756,20272,20896
33.809155441,20304,20880
33.810831589,20320,20864
33.812505849,20304,20848
33.814176589,20320,20896
33.815852256,20320,20880
33.817526052,20304,20896
33.819195793,20304,20896
33.820872182,20304,20912
33.822545793,20304,20912
33.824217238,20304,20912
33.825892515,20352,20912
33.827564182,20352,20896
33.829231423,20288,20864
33.830900478,20288,20880
33.832570941,20304,20896
33.834246738,20304,20912
33.835918497,20304,20896
33.837589941,20320,20912
33.839260923,20320,20912
33.840931515,20320,20848
33.84260496,20272,20880
33.844280108,20288,20880
33.845954293,20304,20848
33.847630367,20320,20912
33.849307626,20320,20912
33.850983441,20288,20864
33.852660775,20320,20896
33.854334589,20320,20896
33.856011349,20304,20880
33.857683497,20272,20912
33.859356034,20320,20880
33.861023182,20304,20896
33.862695589,20288,20896
33.864372626,20288,20896
33.866041386,20288,20912
33.867715719,20320,20864
33.869384886,20320,20864
33.871055163,20304,20880
33.872732312,20304,20864
33.874402756,20304,20896
33.876075034,20288,20896
33.877746904,20320,20880
33.879414515,20304,20928
33.881090312,20304,20912
33.882759626,20288,20912
33.884436367,20304,20896
33.886111997,20320,20896
33.8877787,20320,20896
33.889450497,20288,20848
33.891117849,20320,20912
33.892795349,20288,20912
33.894464367,20304,20864
33.896137478,20288,20912
33.897813886,20304,20880
