Time,Lat,Long,Alt,Speed,Sats
33.626824923,39.751286,-105.22543,1826.1,,8
33.72682496,39.751286,-105.22543,1826.1,,8
33.826825015,39.751286,-105.22543,1826.1,0.07,8
33.926825052,39.751286,-105.22543,1826.1,0.07,8
34.026825163,39.751286,-105.22543,1826.1,0.07,8
34.126825182,39.751286,-105.22543,1826.1,0.07,8
34.226825274,39.751286,-105.22543,1826.1,0.07,8
34.326825367,39.751286,-105.22543,1826.1,0.04,8
34.426825404,39.751286,-105.22543,1826.1,0.04,8
34.526825478,39.751286,-105.22543,1826.1,0.04,8
34.626825552,39.751286,-105.22543,1826.1,0.01,8
34.726825663,39.751286,-105.22543,1826.1,0.01,8
34.826825792,39.751286,-105.22543,1826.1,0.01,8
34.926825792,39.751286,-105.22543,1826.1,0.07,8
35.026825866,39.751286,-105.22543,1826.1,0.07,8
35.126825922,39.751286,-105.22543,1826.1,0.07,8
35.226825996,39.751286,-105.22543,1826.1,0.04,8
35.326826014,39.751286,-105.22543,1826.1,0.04,8
35.426826033,39.751286,-105.22543,1826.1,0.04,8
35.526826033,39.751286,-105.22543,1826.1,0.05,8
35.626826088,39.751286,-105.22543,1826.1,0.05,8
35.726826107,39.751286,-105.22543,1826.1,0.05,8
35.826826125,39.751286,-105.22543,1826.1,0.05,8
35.926826162,39.751286,-105.22543,1826.1,0.05,8
36.026826236,39.751286,-105.22543,1826.1,0.05,8
36.126826273,39.751286,-105.22543,1826.1,0.02,8
36.226826292,39.751286,-105.22543,1826.1,0.02,8
36.326826292,39.751286,-105.22543,1826.1,0.02,8
36.426826384,39.751286,-105.22543,1826.1,0.02,8
36.526826384,39.751286,-105.22543,1826.1,0.02,8
36.626826421,39.751286,-105.22543,1826.1,0.02,8
36.726826532,39.751286,-105.22543,1826.1,0.04,8
36.826826643,39.751286,-105.22543,1826.1,0.04,8
36.92682668,39.751286,-105.22543,1826.1,0.04,8
37.02682668,39.751286,-105.22543,1826.1,0.04,8
37.126826736,39.751286,-105.22543,1826.1,0.04,8
37.226826828,39.751286,-105.22543,1826.1,0.04,8
37.326826865,39.751286,-105.22543,1826.1,0.04,8
37.426826976,39.751286,-105.22543,1826.1,0.04,8
37.526827032,39.751286,-105.22543,1826.1,0.04,8
37.626827069,39.751286,-105.22543,1826.1,0.05,8
37.726827124,39.751286,-105.22543,1826.1,0.05,8
37.826827143,39.751286,-105.22543,1826.1,0.05,8
37.926827217,39.751286,-105.22543,1826.1,0.05,8
38.026827272,39.751286,-105.22543,1826.1,0.05,8
38.126827346,39.751286,-105.22543,1826.1,0.05,8
38.226827457,39.751286,-105.22543,1826.1,0.06,8
38.32682755,39.751286,-105.22543,1826.1,0.06,8
38.426827642,39.751286,-105.22543,1826.1,0.06,8
38.526827661,39.751286,-105.22543,1826.1,0.04,8
38.626827772,39.751286,-105.22543,1826.1,0.04,8
38.726827809,39.751286,-105.22543,1826.1,0.04,8
38.826827901,39.751286,-105.22543,1826.1,0.03,8
38.926827994,39.751286,-105.22543,1826.1,0.03,8
39.026828086,39.751286,-105.22543,1826.1,0.03,8
39.126828086,39.751286,-105.22543,1826.1,0.06,8
39.226828197,39.751286,-105.22543,1826.1,0.06,8
39.326828271,39.751286,-105.22543,1826.1,0.06,8
39.426828364,39.751286,-105.22543,1826.1,0.05,8
39.526828401,39.751286,-105.22543,1826.1,0.05,8
39.626828419,39.751286,-105.22543,1826.1,0.05,8
39.726828475,39.751286,-105.22543,1826.1,0.03,8
39.826828586,39.751286,-105.22543,1826.1,0.03,8
39.926828586,39.751286,-105.22543,1826.1,0.03,8
40.026828623,39.751286,-105.22543,1826.1,0.06,8
40.126828641,39.751286,-105.22543,1826.1,0.06,8
40.226828752,39.751286,-105.22543,1826.1,0.06,8
40.326828882,39.751286,-105.22543,1826.1,0.03,8
40.426828974,39.751286,-105.22543,1826.1,0.03,8
40.52682903,39.751286,-105.22543,1826.1,0.03,8
40.626829122,39.751286,-105.22543,1826.1,0.07,8
40.726829233,39.751286,-105.22543,1826.1,0.07,8
40.826829326,39.751286,-105.22543,1826.1,0.07,8
40.926829344,39.751286,-105.22543,1826.1,0.01,8
41.026829381,39.751286,-105.22543,1826.1,0.01,8
41.126829418,39.751286,-105.22543,1826.1,0.01,8
41.226829511,39.751286,-105.22543,1826.1,0.08,8
41.326829529,39.751286,-105.22543,1826.1,0.08,8
41.426829566,39.751286,-105.22543,1826.1,0.08,8
41.526829677,39.751286,-105.22543,1826.1,0.04,8
41.626829751,39.751286,-105.22543,1826.1,0.04,8
41.726829844,39.751286,-105.22543,1826.1,0.04,8
41.826829918,39.751286,-105.22543,1826.1,0.05,8
41.926829936,39.751286,-105.22543,1826.1,0.05,8
42.026829936,39.751286,-105.22543,1826.1,0.05,8
42.126830047,39.751286,-105.22543,1826.1,0.05,8
42.226830177,39.751286,-105.22543,1826.1,0.05,8
42.326830232,39.751286,-105.22543,1826.1,0.05,8
42.426830306,39.751286,-105.22543,1826.1,0.02,8
42.526830418,39.751286,-105.22543,1826.1,0.02,8
42.62683051,39.751286,-105.22543,1826.1,0.02,8
42.726830547,39.751286,-105.22543,1826.1,0.04,8
42.826830584,39.751286,-105.22543,1826.1,0.04,8
42.926830584,39.751286,-105.22543,1826.1,0.04,8
43.026830658,39.751286,-105.22543,1826.1,0.07,8
