Time,Data
3.000484,0
3.010773,0
3.02086,0
3.030862,0
3.040932,0
3.050947,0
3.061056,0
3.071115,0
3.081133,0
3.091204,0
3.101223,0
3.111318,0
3.121395,0
3.131402,0
3.141462,0
3.151477,0
3.161564,0
3.171641,0
3.181643,0
3.192095,0
3.202187,0
3.212188,0
3.22219,0
3.232191,0
3.24223,0
3.252247,0
3.262351,0
3.272422,0
3.282448,0
3.292507,0
3.30252,0
3.312624,0
3.32269,0
3.332704,0
3.342792,0
3.352814,0
3.36293,0
3.372982,0
3.382994,0
3.393055,0
3.403061,0
3.413156,0
3.423245,0
3.433246,0
3.443304,0
3.453315,0
3.463438,0
3.473467,0
3.483473,0
3.493548,0
3.503563,0
3.513681,0
3.523748,0
3.53376,0
3.543798,0
3.553818,0
3.563918,0
3.573978,0
3.584,0
3.594053,0
3.604061,0
3.614151,0
3.624209,0
3.634221,0
3.644269,0
3.654293,0
3.664407,0
3.674454,0
3.684464,0
3.694525,0
3.704547,0
3.714846,0
3.72493,0
3.734933,0
3.744997,0
3.755001,0
3.765088,0
3.775152,0
3.785171,0
3.79524,0
3.805245,0
3.815329,0
3.825387,0
3.835397,0
3.84546,0
3.855479,0
3.865579,0
3.87563,0
3.88564,0
3.895706,0
3.90572,0
3.915797,0
3.925879,0
3.935891,0
3.945934,0
3.955955,0
3.96604,0
3.976122,0
3.986124,0
3.996189,0
4.006196,0
4.01628,0
4.026354,0
4.03637,0
4.04643,0
4.056441,0
4.066524,0
4.076615,0
4.086621,0
4.096695,0
4.10686,0
4.116863,0
4.126864,0
4.136866,0
4.146913,0
4.156918,0
4.166991,0
4.177072,0
4.187079,0
4.19714,0
4.207144,0
4.217215,0
4.227291,0
4.237301,0
4.247353,0
4.257362,0
4.267437,0
4.277497,0
4.28751,0
4.29757,0
4.307586,0
4.317678,0
4.327728,0
4.337734,0
4.347788,0
4.357798,0
4.367867,0
4.377926,0
4.387945,0
4.398003,0
4.408011,0
4.418097,0
4.428179,0
4.43818,0
4.448246,0
4.458423,0
4.468424,0
4.478425,0
4.488426,0
4.49849,0
4.508532,0
4.518784,0
4.529121,0
4.539217,0
4.549706,0
4.559722,0
4.5698,0
4.579861,0
4.589866,0
4.599931,0
4.609937,0
4.620001,0
4.63006,0
4.640066,0
4.650158,0
4.660163,0
4.67023,0
4.6803,0
4.690308,0
4.700395,0
4.710398,0
4.720461,0
4.730528,0
4.740532,0
4.750599,0
4.760628,0
4.770699,0
4.780756,0
4.790758,0
4.800833,0
4.810839,0
4.82094,0
4.831008,0
4.84101,0
4.851069,0
4.861078,0
4.871142,0
4.881387,0
4.891398,0
4.901559,0
4.911562,0
4.92176,0
4.931911,0
4.941913,0
4.952064,0
4.962082,0
4.972268,0
4.982386,0
4.992401,0
5.002542,0
5.012572,0
5.022739,0
5.032887,0
5.042905,0
5.053055,0
5.063058,0
5.073081,0
5.083393,0
5.093408,0
5.103554,0
5.113567,0
5.12372,0
5.133883,0
5.143895,0
5.154064,0
5.164075,0
5.174223,0
5.184406,0
5.194408,0
5.204567,0
5.214573,0
5.224723,0
5.234907,0
5.24491,0
5.255049,0
5.265082,0
5.275236,0
5.285397,0
5.29541,0
5.305558,0
5.315565,0
5.325711,0
5.336445,0
5.346458,0
5.356729,0
5.36673,0
5.376925,0
5.387071,0
5.39726,0
5.407489,0
5.417523,0
5.427701,0
5.437855,0
5.447856,0
5.458038,0
5.468052,0
5.478193,0
5.488353,0
5.498357,0
5.50852,0
5.51854,0
5.52873,0
5.538893,0
5.548905,0
5.559063,0
5.569068,0
5.579218,0
5.589361,0
5.599365,0
5.609524,0
5.619533,0
5.629678,0
5.639822,0
5.649826,0
5.659987,0
5.670014,0
5.680158,0
5.690333,0
5.700338,0
5.710474,0
5.720493,0
5.730639,0
5.740788,0
5.75079,0
5.760952,0
5.770957,0
5.781124,0
5.791257,0
5.801271,0
5.811399,0
5.821417,0
5.831584,0
5.841724,0
5.85173,0
5.861859,0
5.871903,0
5.882066,0
5.892229,0
5.902233,0
5.912356,0
5.922361,0
5.932561,0
5.942717,0
5.95272,0
5.96288,0
5.972896,0
5.983042,0
5.993153,0
6.003161,0
6.013294,0
6.023307,0
6.033455,0
6.04361,0
6.053651,0
6.063809,0
6.073843,0
6.084006,0
6.094158,0
6.10417,0
6.114307,0
6.124327,0
6.134477,0
6.144643,0
6.154647,0
6.164785,0
6.174817,0
6.184968,0
6.195136,0
6.205138,0
6.215265,0
6.22529,0
6.235439,0
6.245607,0
6.255608,0
6.265761,0
6.275769,0
6.285935,0
6.296102,0
6.306109,0
6.316248,0
6.326263,0
6.336429,0
6.346568,0
6.356586,0
6.366727,0
6.37674,0
6.386903,0
6.397068,0
6.407068,0
6.417196,0
6.427362,0
6.437564,0
6.447717,0
6.45772,0
6.467907,0
6.47792,0
6.488069,0
6.498224,0
6.508226,0
6.518374,0
6.528389,0
6.538531,0
6.5487,0
6.558712,0
6.568902,0
6.578903,0
6.589074,0
6.599213,0
6.609223,0
6.61939,0
6.629408,0
6.639539,0
6.649677,0
6.659691,0
6.669811,0
6.679979,0
6.690163,0
6.70037,0
6.710372,0
6.720523,0
6.730528,0
6.740707,0
6.750871,0
6.760883,0
6.771026,0
6.78104,0
6.791204,0
6.801363,0
6.811504,0
6.821628,0
6.831648,0
6.841781,0
6.851902,0
6.861905,0
6.872015,0
6.882034,0
6.89218,0
6.902305,0
6.912308,0
6.922427,0
6.932447,0
6.942582,0
6.952699,0
6.9627,0
6.972845,0
6.982849,0
6.99299,0
7.003117,0
7.013131,0
7.023234,0
7.033266,0
7.043383,0
7.053477,0
7.063485,0
7.073624,0
7.083639,0
7.093754,0
7.103863,0
7.113864,0
7.123867,0
7.133948,0
7.144087,0
7.15423,0
7.16425,0
7.174328,0
7.184354,0
7.194508,0
7.20464,0
7.214645,0
7.224775,0
7.234778,0
7.244913,0
7.255056,0
7.265068,0
7.275179,0
7.285202,0
7.295324,0
7.305451,0
7.315456,0
7.325569,0
7.335584,0
7.345714,0
7.355893,0
7.365912,0
7.376023,0
7.386039,0
7.396174,0
7.406304,0
7.416322,0
7.426424,0
7.436444,0
7.446563,0
7.456694,0
7.466697,0
7.476824,0
7.486825,0
7.496952,0
7.507118,0
7.517119,0
7.527233,0
7.537262,0
7.547375,0
7.557481,0
7.56749,0
7.577632,0
7.587655,0
7.597784,0
7.607923,0
7.617926,0
7.628071,0
7.638122,0
7.648267,0
7.65839,0
7.668397,0
7.678551,0
7.688565,0
7.698692,0
7.708825,0
7.718829,0
7.728937,0
7.738943,0
7.749069,0
7.75919,0
7.769202,0
7.779382,0
7.789395,0
7.799511,0
7.80965,0
7.819651,0
7.829755,0
7.83977,0
7.849897,0
7.860027,0
7.870034,0
7.880159,0
7.89016,0
7.900284,0
7.9104,0
7.920409,0
7.930526,0
7.940544,0
7.95067,0
7.960788,0
7.97079,0
7.980931,0
7.990936,0
8.00112,0
8.011262,0
8.021265,0
8.031407,0
8.041416,0
8.051572,0
8.061697,0
8.071707,0
8.081832,0
8.091846,0
8.101974,0
8.112117,0
8.12212,0
8.132236,0
8.142257,0
8.152272,0
8.162419,0
8.172426,0
8.182547,0
8.192563,0
8.202737,0
8.21288,0
8.222884,0
8.232991,0
8.243002,0
8.253114,0
8.263223,0
8.273228,0
8.283374,0
8.293386,0
8.303514,0
8.313647,0
8.323668,0
8.33378,0
8.343805,0
8.35392,0
8.364026,0
8.374031,0
8.384164,0
8.394174,0
8.404315,0
8.414489,0
8.424505,0
8.434616,0
8.444638,0
8.454757,0
8.464943,0
8.474944,0
8.485057,0
8.495067,0
8.505208,0
8.515346,0
8.525366,0
8.535868,0
8.545872,0
8.556012,0
8.56614,0
8.576158,0
8.586289,0
8.596301,0
8.606459,0
8.616586,0
8.626589,0
8.636725,0
8.64675,0
8.656915,0
8.66707,0
8.677099,0
8.687218,0
8.69725,0
8.707419,0
8.717553,0
8.727561,0
8.737705,0
8.747719,0
8.757877,0
8.768024,0
8.778033,0
8.788173,0
8.798192,0
8.808343,0
8.818489,0
8.828495,0
8.838641,0
8.848664,0
8.858801,0
8.868975,0
8.878976,0
8.889113,0
8.899122,0
8.909278,0
8.919422,0
8.929428,0
8.939575,0
8.949587,0
8.959735,0
8.969878,0
8.979893,0
8.990025,0
9.000039,0
9.010186,0
9.020332,0
9.030341,0
9.04049,0
9.050508,0
9.060659,0
9.070825,0
9.080833,0
9.090963,0
9.100976,0
9.111123,0
9.121282,0
9.131287,0
9.141437,0
9.151439,0
9.161609,0
9.171762,0
9.181768,0
9.191913,0
9.201917,0
9.212074,0
9.222204,0
9.232212,0
9.242345,0
9.252374,0
9.262528,0
9.272696,0
9.282706,0
9.292849,0
9.302856,0
9.313076,0
9.323224,0
9.333241,0
9.343361,0
9.353377,0
9.363558,0
9.373709,0
9.383725,0
9.39386,0
9.403884,0
9.414028,0
9.424159,0
9.434162,0
9.444308,0
9.454321,0
9.464459,0
9.474627,0
9.484641,0
9.494781,0
9.504784,0
9.514923,0
9.525071,0
9.535075,0
9.545215,0
9.555222,0
9.565386,0
9.57553,0
9.585534,0
9.595667,0
9.605687,0
9.615856,0
9.62599,0
9.636012,0
9.646135,0
9.656153,0
9.666301,0
9.676454,0
9.686458,0
9.696612,0
9.706621,0
9.716768,0
9.72691,0
9.736925,0
9.747056,0
9.757064,0
9.767203,0
9.777358,0
9.787361,0
9.797498,0
9.807515,0
9.817664,0
9.827816,0
9.837816,0
9.847962,0
9.857964,0
9.868106,0
9.878265,0
9.888272,0
9.898417,0
9.908428,0
9.918561,0
9.928711,0
9.938712,0
9.948855,0
9.958862,0
9.969025,0
9.979168,0
9.98918,0
9.999319,0
10.009347,0
10.019494,0
10.029632,0
10.039649,0
10.049775,0
10.05979,0
10.06993,0
10.080086,0
10.090088,0
10.100211,0
10.11023,0
10.120379,0
10.130527,0
10.140543,0
10.150688,0
10.160703,0
10.170845,0
10.180991,0
10.190998,0
10.201136,0
10.211147,0
10.221305,0
10.231431,0
10.241442,0
10.251586,0
10.261594,0
10.271744,0
10.281901,0
10.291903,0
10.302049,0
10.312069,0
10.322227,0
10.332382,0
10.342386,0
10.352533,0
10.362541,0
10.372683,0
10.382834,0
10.39285,0
10.40298,0
10.413007,0
10.423143,0
10.433292,0
10.443294,0
10.453452,0
10.463457,0
10.4736,0
10.483747,0
10.493749,0
10.503881,0
10.513906,0
10.524037,0
10.534183,0
10.544186,0
10.554321,0
10.564344,0
10.574491,0
10.584646,0
10.594648,0
10.604779,0
10.614794,0
10.624936,0
10.635139,0
10.645143,0
10.655264,0
10.665279,0
10.675419,0
10.685573,0
10.695595,0
10.705715,0
10.715737,0
10.725889,0
10.736052,0
10.746069,0
10.756207,0
10.766213,0
10.776364,0
10.786534,0
10.796536,0
10.806775,0
10.816778,0
10.826904,0
10.837045,0
10.847053,0
10.857209,0
10.867218,0
10.877374,0
10.887519,0
10.897522,0
10.907655,0
10.917678,0
10.927816,0
10.937963,0
10.947972,0
10.958106,0
10.96812,0
10.978263,0
10.988406,0
10.998411,0
11.008544,0
11.018564,0
11.0287,0
11.038859,0
11.048864,0
11.059013,0
11.069029,0
11.079167,0
11.089322,0
11.099326,0
11.109467,0
11.119474,0
11.129616,0
11.139759,0
11.149775,0
11.15989,0
11.169904,0
11.180079,0
11.190192,0
11.200198,0
11.210333,0
11.220355,0
11.230487,0
11.240644,0
