Time,Raw Value,Voltage
8243.527954032,0,0
8243.532792439,1920,0.24
8243.537151511,1936,0.24
8243.541473361,1936,0.24
8243.545699136,1936,0.24
8243.549813208,1920,0.24
8243.553904445,1920,0.24
8243.558019183,1936,0.24
8243.562142421,1936,0.24
8243.566248678,1920,0.24
8243.570362841,1936,0.24
8243.574530154,1936,0.24
8243.582265813,1936,0.24
8243.589172469,1936,0.24
8243.59386369,1936,0.24
8243.598295077,1936,0.24
8243.602709465,1936,0.24
8243.60684611,1936,0.24
8243.611078404,1936,0.24
8243.615194382,1920,0.24
8243.619345065,1936,0.24
8243.623488525,1936,0.24
8243.627620041,1936,0.24
8243.631719371,1936,0.24
8243.635876072,1936,0.24
8243.64001381,1936,0.24
8243.644151141,1936,0.24
8243.648291101,1936,0.24
8243.652435283,1936,0.24
8243.656532336,1936,0.24
8243.660654481,1936,0.24
8243.664766941,1936,0.24
8243.668864513,1920,0.24
8243.673032399,1936,0.24
8243.681238023,1936,0.24
8243.688144771,1936,0.24
8243.69263551,1936,0.24
8243.696792248,1936,0.24
8243.700929561,1936,0.24
8243.705037539,1936,0.24
8243.709153333,1936,0.24
8243.713258811,1936,0.24
8243.717358938,1936,0.24
8243.721498231,1936,0.24
8243.725593284,1936,0.24
8243.729754004,1936,0.24
8243.733892353,1936,0.24
8243.738021813,1936,0.24
8243.742174106,1936,0.24
8243.746419104,1936,0.24
8243.750588342,1936,0.24
8243.754706136,1936,0.24
8243.758830373,1936,0.24
8243.762948611,1936,0.24
8243.767085164,1936,0.24
8243.771212439,1920,0.24
8243.775326325,1936,0.24
8243.782186759,1936,0.24
8243.78911947,1936,0.24
8243.793827933,1936,0.24
8243.797923152,1936,0.24
8243.80205739,1936,0.24
8243.806146887,1936,0.24
8243.810249828,1936,0.24
8243.814354807,1936,0.24
8243.818506897,1920,0.24
8243.822609005,1936,0.24
8243.826729891,1936,0.24
8243.830826203,1936,0.24
8243.834915182,1936,0.24
8243.839051679,1936,0.24
8243.843122879,1936,0.24
8243.847207488,1936,0.24
8243.851312485,1936,0.24
8243.855412278,1936,0.24
8243.859565535,1936,0.24
8243.863687272,1936,0.24
8243.867770807,1920,0.24
8243.871900433,1936,0.24
8243.875995393,1920,0.24
8243.882306566,1936,0.24
8243.889153203,1936,0.24
8243.89384098,1936,0.24
8243.897937384,1936,0.24
8243.902088474,1936,0.24
8243.90620186,1936,0.24
8243.91029032,1936,0.24
8243.914419558,1936,0.24
8243.918513907,1936,0.24
8243.922647515,1936,0.24
8243.926751864,1936,0.24
8243.930879362,1936,0.24
8243.934986988,1936,0.24
8243.939096893,1936,0.24
8243.943179779,1936,0.24
8243.947264739,1936,0.24
8243.951360958,1936,0.24
8243.955497214,1936,0.24
8243.959579526,1920,0.24
8243.963701135,1936,0.24
8243.967817447,1936,0.24
8243.97195911,1936,0.24
8243.976053922,1920,0.24
8243.982122001,1936,0.24
8243.988158413,1936,0.24
8243.992867171,1936,0.24
8243.997008409,1936,0.24
8244.001102129,1936,0.24
8244.00525633,1936,0.24
8244.009341623,1936,0.24
8244.013425583,1936,0.24
8244.017148023,1936,0.24
8244.02128852,1936,0.24
8244.025408795,1936,0.24
8244.029497329,1936,0.24
8244.033637197,1936,0.24
8244.03774975,1936,0.24
8244.041876154,1936,0.24
8244.045999744,1936,0.24
8244.050104797,1936,0.24
8244.054179479,1936,0.24
8244.058297865,1936,0.24
8244.062409936,1936,0.24
8244.066552952,1920,0.24
8244.070669893,1936,0.24
8244.078278052,1936,0.24
8244.085135893,1936,0.24
8244.089815392,1936,0.24
8244.09393126,1936,0.24
8244.098076313,1920,0.24
8244.102169347,1936,0.24
8244.106247899,1920,0.24
8244.110377378,1936,0.24
8244.114493505,1936,0.24
8244.118602131,1936,0.24
8244.122714777,1936,0.24
8244.126817329,1936,0.24
8244.130965049,1936,0.24
8244.135125991,1936,0.24
8244.139210636,1936,0.24
8244.143344781,1936,0.24
8244.147454334,1936,0.24
8244.151200663,1936,0.24
8244.15530579,1936,0.24
8244.159445676,1936,0.24
8244.163529173,1936,0.24
8244.167615485,1936,0.24
8244.171749556,1936,0.24
8244.175843516,1936,0.24
8244.184216418,1936,0.24
8244.190160422,1936,0.24
8244.19486394,1936,0.24
8244.199003882,1936,0.24
8244.203083675,1936,0.24
8244.207178691,1936,0.24
8244.211305299,1936,0.24
8244.215395685,1936,0.24
8244.219512534,1936,0.24
8244.223599272,1936,0.24
8244.227697102,1936,0.24
8244.231791099,1920,0.24
8244.235857263,1936,0.24
8244.239908,1936,0.24
8244.243938997,1936,0.24
8244.247970031,1936,0.24
8244.252026232,1936,0.24
8244.25608321,1936,0.24
8244.26012654,1920,0.24
8244.264155111,1936,0.24
8244.268213497,1936,0.24
8244.272269161,1936,0.24
8244.276290657,1920,0.24
8244.282124643,1936,0.24
8244.289243929,1936,0.24
8244.293864521,1936,0.24
8244.297896906,1920,0.24
8244.301959459,1936,0.24
8244.305995511,1936,0.24
8244.31002936,1936,0.24
8244.314066894,1936,0.24
8244.318094687,1936,0.24
8244.322150165,1936,0.24
8244.326185903,1936,0.24
8244.330209548,1936,0.24
8244.334256433,1936,0.24
8244.338300727,1936,0.24
8244.342345038,1936,0.24
8244.346398517,1936,0.24
8244.350446865,1936,0.24
8244.354493233,1936,0.24
8244.35852147,1936,0.24
8244.362556763,1936,0.24
8244.366598557,1936,0.24
8244.372253245,1936,0.24
8244.379093808,1936,0.24
8244.383703159,1936,0.24
8244.387740118,1936,0.24
8244.391786504,1936,0.24
8244.395826112,1936,0.24
8244.399877554,1936,0.24
8244.403921958,1936,0.24
8244.407968029,1936,0.24
8244.412005655,1936,0.24
8244.416035059,1936,0.24
8244.419686036,1936,0.24
8244.423725404,1936,0.24
8244.427775363,1936,0.24
8244.43182086,1936,0.24
8244.435860524,1936,0.24
8244.43991091,1936,0.24
8244.443984629,1936,0.24
8244.448038218,1920,0.24
8244.452073511,1936,0.24
8244.45610536,1936,0.24
8244.460157005,1936,0.24
8244.464207632,1936,0.24
8244.472196995,1936,0.24
8244.479131096,1936,0.24
8244.483728891,1936,0.24
8244.487761888,1936,0.24
8244.491795922,1936,0.24
8244.495839845,1936,0.24
8244.49985936,1936,0.24
8244.503910598,1936,0.24
8244.507947798,1936,0.24
8244.511963721,1936,0.24
8244.515995458,1936,0.24
8244.520099048,1936,0.24
8244.524128934,1936,0.24
8244.528161986,1936,0.24
8244.532189779,1936,0.24
8244.536235387,1936,0.24
8244.54028718,1936,0.24
8244.544334696,1936,0.24
8244.548364878,1936,0.24
8244.551998984,1936,0.24
8244.556057203,1936,0.24
8244.560097126,1936,0.24
8244.564136419,1936,0.24
8244.572141191,1936,0.24
8244.57913631,1936,0.24
8244.583736068,1936,0.24
8244.587787472,1936,0.24
8244.591827654,1920,0.24
8244.595854596,1936,0.24
8244.599889074,1936,0.24
8244.603915811,1936,0.24
8244.607946438,1936,0.24
8244.611995676,1936,0.24
8244.616039561,1936,0.24
8244.620155873,1936,0.24
8244.624203166,1936,0.24
8244.628244404,1936,0.24
8244.632301438,1936,0.24
8244.636345324,1936,0.24
8244.640407543,1936,0.24
8244.644456892,1936,0.24
8244.648476444,1936,0.24
8244.652519719,1936,0.24
8244.65656279,1936,0.24
8244.660614324,1936,0.24
8244.664663543,1936,0.24
8244.672196256,1936,0.24
8244.679143431,1936,0.24
8244.683757986,1920,0.24
8244.687804983,1936,0.24
8244.691451756,1936,0.24
8244.69550429,1936,0.24
8244.69956925,1936,0.24
8244.703626783,1936,0.24
8244.707700706,1936,0.24
8244.7117615,1936,0.24
8244.715809515,1936,0.24
8244.719863512,1936,0.24
8244.723888731,1936,0.24
8244.727958635,1936,0.24
8244.731981854,1936,0.24
8244.736022351,1936,0.24
8244.740082959,1936,0.24
8244.744122882,1936,0.24
8244.748177009,1936,0.24
8244.752212691,1936,0.24
8244.756235317,1936,0.24
8244.760278758,1936,0.24
8244.764329292,1936,0.24
8244.768368178,1936,0.24
8244.772396323,1936,0.24
8244.776438783,1936,0.24
8244.78047278,1936,0.24
8244.784515721,1936,0.24
8244.793149883,1936,0.24
8244.800127095,1936,0.24
8244.804751168,1936,0.24
8244.808795999,1936,0.24
8244.812832088,1936,0.24
8244.816898381,1920,0.24
8244.820943248,1936,0.24
8244.824595577,1936,0.24
8244.828650481,1936,0.24
8244.832691923,1936,0.24
8244.836714512,1936,0.24
8244.840757602,1936,0.24
8244.844823117,1936,0.24
8244.84887154,1936,0.24
8244.852936129,1936,0.24
8244.856987682,1936,0.24
8244.861000845,1936,0.24
8244.865037509,1936,0.24
8244.87219374,1936,0.24
8244.879140748,1936,0.24
8244.883656635,1936,0.24
8244.887727447,1936,0.24
8244.891769185,1936,0.24
8244.895807218,1936,0.24
8244.899841715,1936,0.24
8244.903870731,1936,0.24
8244.907910931,1936,0.24
8244.911936132,1936,0.24
8244.915980814,1936,0.24
8244.920039255,1936,0.24
8244.924084974,1936,0.24
8244.928138527,1920,0.24
8244.93217032,1936,0.24
8244.936210872,1936,0.24
8244.940252684,1936,0.24
8244.944300255,1936,0.24
8244.948339881,1936,0.24
