Time,AccX,AccY,AccZ,AngleX,AngleY,AngleZ
8243.504320849,0,0,0,0,0,0
8243.631732464,0.2188,-0.2456,0.9556,-14.409,-12.48,149.766
8243.733905908,0.2188,-0.2456,0.9561,-14.414,-12.48,149.766
8243.834926459,0.2188,-0.2461,0.9556,-14.414,-12.48,149.766
8243.935000655,0.2197,-0.2461,0.9565,-14.414,-12.48,149.766
8244.037762805,0.2183,-0.2451,0.9561,-14.414,-12.48,149.766
8244.139223451,0.2188,-0.2456,0.9556,-14.414,-12.48,149.766
8244.239916093,0.2183,-0.2461,0.9561,-14.414,-12.48,149.766
8244.342356242,0.2188,-0.2451,0.9561,-14.414,-12.48,149.766
8244.443992592,0.2192,-0.2446,0.9565,-14.414,-12.48,149.766
8244.544341863,0.2188,-0.2456,0.9561,-14.414,-12.48,149.766
8244.644464781,0.2188,-0.2456,0.9565,-14.414,-12.48,149.766
8244.748184805,0.2178,-0.2446,0.9561,-14.414,-12.48,149.766
8244.848878984,0.2188,-0.2456,0.9565,-14.414,-12.48,149.766
8244.952386193,0.2188,-0.2461,0.9565,-14.414,-12.48,149.766
8245.052440833,0.2188,-0.2451,0.9556,-14.414,-12.48,149.766
8245.155999394,0.2183,-0.2461,0.957,-14.409,-12.48,149.766
8245.256069237,0.2183,-0.2456,0.957,-14.409,-12.48,149.766
8245.356482305,0.2192,-0.2461,0.9546,-14.409,-12.48,149.766
8245.456590612,0.2188,-0.2461,0.9561,-14.414,-12.48,149.766
8245.55944567,0.2183,-0.2446,0.9546,-14.414,-12.486,149.766
8245.659594403,0.2192,-0.2456,0.957,-14.425,-12.513,149.771
8245.763574206,0.2173,-0.2451,0.9536,-14.42,-12.491,149.766
8245.863580049,0.2178,-0.2441,0.9561,-14.414,-12.491,149.766
8245.967141054,0.2188,-0.2446,0.9565,-14.414,-12.491,149.766
8246.067625289,0.2188,-0.2461,0.9565,-14.42,-12.491,149.766
8246.168230579,0.2188,-0.2461,0.957,-14.42,-12.491,149.766
8246.275133541,0.2183,-0.2451,0.9565,-14.414,-12.497,149.766
8246.375148607,0.2188,-0.2461,0.9556,-14.414,-12.497,149.766
8246.478781649,0.2183,-0.2456,0.9565,-14.414,-12.497,149.766
8246.578787326,0.2178,-0.2456,0.9565,-14.414,-12.497,149.766
8246.682805537,0.2178,-0.2461,0.9556,-14.414,-12.497,149.766
8246.786707543,0.2197,-0.2461,0.9561,-14.414,-12.497,149.766
8246.88687748,0.2188,-0.2456,0.9565,-14.414,-12.497,149.766
8246.990504041,0.2197,-0.2461,0.9561,-14.409,-12.497,149.766
8247.091866834,0.2192,-0.2461,0.957,-14.409,-12.497,149.766
8247.194949578,0.2188,-0.2461,0.9565,-14.414,-12.497,149.766
8247.298988566,0.2188,-0.2456,0.9556,-14.414,-12.497,149.766
8247.399086855,0.2192,-0.2456,0.9565,-14.414,-12.497,149.766
8247.502918287,0.2183,-0.2456,0.9565,-14.414,-12.497,149.766
8247.60405482,0.2183,-0.2456,0.9556,-14.414,-12.497,149.766
8247.704113923,0.2188,-0.2456,0.9575,-14.414,-12.497,149.766
8247.807020962,0.2188,-0.2456,0.9556,-14.414,-12.497,149.766
8247.911068895,0.2183,-0.2451,0.9565,-14.409,-12.497,149.766
8248.014049324,0.2183,-0.2466,0.957,-14.409,-12.497,149.766
8248.116109046,0.2188,-0.2461,0.9561,-14.409,-12.497,149.766
8248.220099682,0.2197,-0.2451,0.9565,-14.409,-12.497,149.766
8248.322819777,0.2192,-0.2456,0.9556,-14.409,-12.497,149.766
8248.423243844,0.2188,-0.2456,0.9565,-14.409,-12.497,149.766
8248.527221555,0.2178,-0.2451,0.9556,-14.409,-12.497,149.766
8248.627310454,0.2183,-0.2456,0.9565,-14.409,-12.497,149.766
8248.730817255,0.2178,-0.2456,0.9561,-14.409,-12.491,149.766
8248.831395842,0.2178,-0.2451,0.957,-14.409,-12.491,149.766
8248.935325793,0.2183,-0.2461,0.9565,-14.409,-12.491,149.766
8249.035562174,0.2173,-0.2451,0.9561,-14.409,-12.491,149.766
8249.136499428,0.2183,-0.2451,0.9556,-14.409,-12.491,149.766
8249.238338168,0.2188,-0.2456,0.957,-14.409,-12.491,149.766
8249.338487975,0.2188,-0.2446,0.9551,-14.409,-12.491,149.766
8249.4396951,0.2188,-0.2461,0.9565,-14.409,-12.491,149.766
8249.543072105,0.2188,-0.2456,0.9561,-14.409,-12.491,149.766
8249.643478376,0.2188,-0.2456,0.957,-14.409,-12.491,149.766
8249.743483423,0.2183,-0.2451,0.957,-14.409,-12.491,149.766
8249.847016483,0.2188,-0.2461,0.9561,-14.409,-12.491,149.766
8249.947527773,0.2183,-0.2461,0.9561,-14.409,-12.491,149.766
8250.051515169,0.2192,-0.2456,0.9561,-14.414,-12.491,149.766
8250.154539654,0.2183,-0.2456,0.9565,-14.414,-12.491,149.766
8250.255094943,0.2192,-0.2456,0.9565,-14.414,-12.491,149.766
8250.356736034,0.2188,-0.2456,0.9565,-14.414,-12.491,149.766
8250.460708467,0.2183,-0.2451,0.9565,-14.414,-12.491,149.766
8250.560936311,0.2192,-0.2456,0.9565,-14.414,-12.491,149.766
8250.66836446,0.2188,-0.2456,0.9565,-14.414,-12.491,149.766
8250.768364878,0.2188,-0.2461,0.9561,-14.414,-12.491,149.766
8250.874345188,0.2183,-0.2456,0.9565,-14.414,-12.491,149.766
8250.974359143,0.2188,-0.2456,0.9565,-14.414,-12.491,149.766
