Time,Raw Value,Voltage
1311.982528879,0,0
1311.986332586,2976,0.374
1311.989692587,2976,0.372
1311.993064921,2976,0.372
1311.996397885,2976,0.374
1311.999743275,2976,0.372
1312.003054072,2976,0.372
1312.006628888,2976,0.374
1312.010085594,2992,0.374
1312.013402131,2976,0.372
1312.016548798,2992,0.372
1312.019693982,2976,0.374
1312.022856186,2992,0.374
1312.025993667,2976,0.374
1312.029166945,2976,0.372
1312.032294129,2976,0.372
1312.039604171,2976,0.372
1312.046463118,2992,0.372
1312.050215714,2976,0.37
1312.053787401,2976,0.374
1312.057231292,2976,0.372
1312.060362939,2960,0.372
1312.063532736,2976,0.374
1312.066670643,2976,0.374
1312.069844605,2976,0.374
1312.072976846,2976,0.374
1312.076190697,2992,0.372
1312.07936529,2992,0.372
1312.082530364,2976,0.37
1312.085685437,2960,0.372
1312.088838122,2976,0.374
1312.092102382,2992,0.372
1312.095244085,2976,0.372
1312.098397103,2976,0.372
1312.101554492,2976,0.372
1312.104717936,3008,0.372
1312.107862325,2976,0.372
1312.11100488,2976,0.372
1312.114163546,2976,0.374
1312.117324861,2976,0.372
1312.120476286,2992,0.372
1312.12363399,2976,0.372
1312.12686962,2976,0.372
1312.130002916,2992,0.372
1312.138569613,2976,0.372
1312.145443245,2976,0.372
1312.149157063,2992,0.372
1312.152312285,2992,0.372
1312.15547934,2976,0.374
1312.158621007,2992,0.37
1312.161777062,2992,0.372
1312.164925265,2976,0.372
1312.168083321,2976,0.372
1312.171236117,2976,0.372
1312.174509024,2976,0.372
1312.177710339,2992,0.374
1312.180845209,2992,0.374
1312.18402969,2992,0.372
1312.187160209,2976,0.372
1312.190345264,2976,0.374
1312.193462078,2976,0.372
1312.196636152,2976,0.372
1312.199748263,2976,0.372
1312.202919244,2976,0.37
1312.206030354,2976,0.374
1312.209206206,2976,0.372
1312.212429391,2976,0.374
1312.215594854,2976,0.374
1312.21869402,2992,0.372
1312.221851853,2976,0.372
1312.224955575,2976,0.372
1312.228120964,2992,0.374
1312.231242296,2976,0.374
1312.238587913,2992,0.372
1312.245410637,2976,0.372
1312.24914127,2992,0.372
1312.25226901,2976,0.374
1312.255554789,2976,0.372
1312.25867314,2976,0.372
1312.261842362,2976,0.372
1312.264961806,2976,0.372
1312.268133287,2992,0.372
1312.271260472,2976,0.372
1312.274416268,2976,0.372
1312.277631212,2960,0.372
1312.280798379,2976,0.374
1312.283966064,2976,0.372
1312.287136915,2992,0.372
1312.290292785,2992,0.372
1312.293569434,2992,0.372
1312.296727933,2992,0.372
1312.299873285,2976,0.372
1312.303034673,2976,0.372
1312.306207414,2976,0.372
1312.309356136,2976,0.372
1312.312565654,2976,0.372
1312.315755561,2976,0.374
1312.31890458,2976,0.372
1312.322068616,2976,0.374
1312.325205671,2992,0.372
1312.328351893,2992,0.374
1312.331648949,2976,0.372
1312.339526995,2976,0.374
1312.346501739,2960,0.374
1312.350231593,2992,0.372
1312.353404593,2976,0.372
1312.356574797,2992,0.372
1312.359743537,2976,0.372
1312.362919648,2976,0.372
1312.36609774,2976,0.372
1312.369259184,2992,0.372
1312.372416703,2976,0.372
1312.375629443,2976,0.372
1312.378883295,2976,0.372
1312.382039165,2992,0.37
1312.38515348,2976,0.372
1312.388306535,2976,0.37
1312.391416053,2992,0.372
1312.394576812,2976,0.372
1312.397702515,2976,0.372
1312.400868496,2992,0.372
1312.403975051,2992,0.372
1312.40715318,2976,0.372
1312.410246476,2992,0.374
1312.413543328,2976,0.372
1312.416648976,2976,0.372
1312.419811568,2976,0.37
1312.422921938,2976,0.372
1312.42608403,2976,0.372
1312.429190604,2976,0.372
1312.432347733,2976,0.372
1312.440533891,2992,0.372
1312.447488913,2976,0.372
1312.451200786,2960,0.372
1312.454382027,2992,0.372
1312.457505304,2992,0.372
1312.460773082,2976,0.372
1312.463897229,2992,0.37
1312.467067525,2976,0.372
1312.47017958,2976,0.372
1312.473306191,2992,0.374
1312.476433228,2976,0.374
1312.47954219,2992,0.374
1312.482701467,2992,0.372
1312.485872171,2960,0.372
1312.489051022,2976,0.372
1312.492239189,2976,0.372
1312.495407874,2992,0.374
1312.498695819,2992,0.372
1312.501854967,2976,0.37
1312.505032726,2976,0.372
1312.508193855,2960,0.374
1312.511351614,2976,0.37
1312.514529021,2976,0.372
1312.517722651,2976,0.372
1312.520894243,2992,0.374
1312.524066409,2992,0.374
1312.527247335,2992,0.374
1312.530416927,2976,0.372
1312.53761495,2992,0.372
1312.544637232,2976,0.37
1312.548407012,2976,0.372
1312.551590086,2976,0.374
1312.554765994,2976,0.372
1312.557937493,2976,0.372
1312.561114289,2976,0.374
1312.564287548,2992,0.374
1312.567451881,2976,0.374
1312.570614233,2976,0.372
1312.573806381,2976,0.372
1312.577013196,2992,0.372
1312.580231307,2992,0.374
1312.58339201,2976,0.374
1312.586505917,2976,0.372
1312.589658028,2976,0.372
1312.592778601,2976,0.374
1312.595951601,2976,0.374
1312.599043804,2976,0.372
1312.602204804,2960,0.374
1312.605331803,2976,0.372
