Time,Lat,Long,Alt,Speed,Sats
2680.222087775,39.764546,-105.226195,1775.8,,6
2680.322087799,39.764546,-105.226195,1775.8,,6
2680.422087878,39.764546,-105.226195,1775.8,0.3,6
2680.52208792,39.764546,-105.226195,1775.8,0.3,6
2680.62208798,39.764546,-105.226195,1775.8,0.3,6
2680.722088059,39.764546,-105.226195,1775.8,0.3,6
2680.822088064,39.764546,-105.226195,1775.8,0.3,6
2680.922088069,39.764546,-105.226195,1775.8,0.33,6
2681.022088129,39.764546,-105.226195,1775.8,0.33,6
2681.122088208,39.764546,-105.226195,1775.8,0.33,6
2681.22208825,39.764546,-105.226195,1775.8,0.35,6
2681.322088292,39.764546,-105.226195,1775.8,0.35,6
2681.422088371,39.764546,-105.226195,1775.8,0.35,6
2681.522088469,39.764546,-105.226195,1775.8,0.39,6
2681.622088529,39.764546,-105.226195,1775.8,0.39,6
2681.722088646,39.764546,-105.226195,1775.8,0.39,6
2681.822088725,39.764546,-105.226195,1775.8,0.42,6
2681.922088729,39.764546,-105.226195,1775.8,0.42,6
2682.022088753,39.764546,-105.226195,1775.8,0.42,6
2682.12208885,39.764546,-105.226195,1775.8,0.46,6
2682.222088892,39.764545,-105.226195,1775.8,0.46,6
2682.322088934,39.764545,-105.226195,1775.8,0.46,6
2682.422089013,39.764545,-105.226195,1775.8,0.47,6
2682.522089074,39.764545,-105.226195,1775.8,0.47,6
2682.622089079,39.764545,-105.226195,1775.8,0.47,6
2682.722089176,39.764545,-105.226195,1775.8,0.49,6
2682.822089181,39.764545,-105.226195,1775.8,0.49,6
2682.92208926,39.764545,-105.226195,1775.8,0.49,6
2683.022089302,39.764545,-105.226195,1775.8,0.5,6
2683.122089363,39.764545,-105.226195,1775.8,0.5,6
2683.222089368,39.764545,-105.226195,1775.8,0.5,6
2683.322089428,39.764545,-105.226195,1775.8,0.51,6
2683.422089433,39.764545,-105.226195,1775.8,0.51,6
2683.522089494,39.764545,-105.226195,1775.8,0.51,6
2683.622089554,39.764545,-105.226195,1775.8,0.51,6
2683.72208967,39.764545,-105.226195,1775.8,0.51,6
2683.822089675,39.764545,-105.226195,1775.8,0.51,6
