Time,Lat,Long,Alt,Speed,Sats
1812.472829138,39.764466,-105.226246,1757.0,,6
1812.572829153,39.764466,-105.226246,1757.0,,6
1812.672829206,39.764466,-105.226246,1757.0,0.27,6
1812.772829314,39.764466,-105.226246,1757.0,0.27,6
1812.872829421,39.764466,-105.226246,1757.0,0.27,6
1812.972829492,39.764465,-105.226246,1757.0,0.27,6
1813.072829563,39.764465,-105.226246,1757.0,0.27,6
1813.172829597,39.764465,-105.226246,1757.0,0.25,6
1813.272829649,39.764465,-105.226246,1757.0,0.25,6
1813.372829739,39.764465,-105.226246,1757.0,0.25,6
1813.472829754,39.764465,-105.226246,1757.0,0.23,6
1813.572829806,39.764465,-105.226246,1757.0,0.23,6
1813.672829859,39.764465,-105.226246,1757.0,0.23,6
1813.772829874,39.764465,-105.226246,1757.0,0.22,6
1813.872829982,39.764465,-105.226246,1757.0,0.22,6
1813.972829997,39.764465,-105.226246,1757.0,0.22,6
1814.072830031,39.764465,-105.226246,1757.0,0.22,6
1814.172830084,39.764465,-105.226246,1757.0,0.22,6
1814.272830136,39.764465,-105.226246,1757.0,0.22,6
1814.372830188,39.764465,-105.226246,1757.0,0.22,6
1814.472830222,39.764465,-105.226246,1757.0,0.22,6
1814.572830275,39.764465,-105.226246,1757.0,0.22,6
1814.672830309,39.764465,-105.226246,1757.0,0.21,6
1814.772830379,39.764465,-105.226246,1757.0,0.21,6
1814.87283045,39.764465,-105.226246,1757.0,0.21,6
1814.972830503,39.764465,-105.226246,1757.0,0.21,6
1815.072830574,39.764465,-105.226246,1757.0,0.21,6
1815.172830645,39.764465,-105.226246,1757.0,0.21,6
1815.272830771,39.764465,-105.226246,1757.0,0.2,6
1815.372830842,39.764465,-105.226246,1757.0,0.2,6
1815.472830913,39.764465,-105.226246,1757.0,0.2,6
1815.572830965,39.764465,-105.226246,1757.0,0.2,6
1815.672831018,39.764465,-105.226246,1757.0,0.2,6
1815.772831126,39.764465,-105.226246,1757.0,0.2,6
1815.872831234,39.764465,-105.226246,1757.0,0.2,6
1815.972831305,39.764465,-105.226246,1757.0,0.2,6
1816.072831376,39.764465,-105.226246,1757.0,0.2,6
1816.172831484,39.764465,-105.226246,1757.0,0.19,6
1816.272831517,39.764465,-105.226246,1757.0,0.19,6
1816.372831588,39.764465,-105.226246,1757.0,0.19,6
1816.472831659,39.764465,-105.226246,1757.0,0.19,6
1816.572831767,39.764465,-105.226246,1757.0,0.19,6
1816.672831801,39.764465,-105.226246,1757.0,0.19,6
1816.772831835,39.764465,-105.226246,1757.0,0.18,6
1816.872831869,39.764465,-105.226246,1757.0,0.18,6
1816.972831977,39.764465,-105.226246,1757.0,0.18,6
1817.072832048,39.764465,-105.226246,1757.0,0.18,6
1817.172832175,39.764465,-105.226246,1757.0,0.18,6
1817.272832283,39.764465,-105.226246,1757.0,0.18,6
1817.372832391,39.764465,-105.226246,1757.0,0.18,6
1817.472832425,39.764465,-105.226246,1757.0,0.18,6
1817.572832477,39.764465,-105.226246,1757.0,0.18,6
1817.672832567,39.764465,-105.226246,1757.0,0.18,6
1817.772832582,39.764465,-105.226246,1757.0,0.18,6
1817.872832634,39.764465,-105.226246,1757.0,0.18,6
1817.972832668,39.764465,-105.226246,1757.0,0.19,6
1818.072832684,39.764465,-105.226246,1757.0,0.19,6
1818.172832792,39.764465,-105.226246,1757.0,0.19,6
1818.272832844,39.764465,-105.226246,1757.0,0.2,6
1818.372832934,39.764465,-105.226246,1757.0,0.2,6
1818.472833042,39.764465,-105.226246,1757.0,0.2,6
1818.572833113,39.764465,-105.226246,1757.0,0.21,6
1818.672833221,39.764465,-105.226246,1757.0,0.21,6
1818.77283331,39.764465,-105.226246,1757.0,0.21,6
1818.872833344,39.764465,-105.226246,1757.0,0.21,6
1818.97283336,39.764465,-105.226246,1757.0,0.21,6
1819.072833468,39.764465,-105.226246,1757.0,0.21,6
1819.172833539,39.764465,-105.226246,1757.0,0.23,6
1819.272833554,39.764465,-105.226246,1757.0,0.23,6
1819.372833662,39.764465,-105.226246,1757.0,0.23,6
1819.472833696,39.764465,-105.226246,1757.0,0.23,6
1819.572833786,39.764465,-105.226246,1757.0,0.23,6
1819.672833876,39.764465,-105.226246,1757.0,0.23,6
1819.772833984,39.764465,-105.226246,1757.0,0.24,6
1819.872834055,39.764465,-105.226246,1757.0,0.24,6
1819.972834107,39.764465,-105.226246,1757.0,0.24,6
1820.072834178,39.764465,-105.226246,1757.0,0.24,6
1820.172834286,39.764465,-105.226246,1757.0,0.24,6
1820.272834357,39.764465,-105.226246,1757.0,0.24,6
1820.372834373,39.764465,-105.226246,1757.0,0.24,6
1820.472834499,39.764465,-105.226248,1757.0,0.24,6
1820.572834552,39.764465,-105.226248,1757.0,0.24,6
1820.672834642,39.764465,-105.226248,1757.0,0.23,6
1820.772834676,39.764465,-105.226248,1757.0,0.23,6
1820.872834691,39.764465,-105.226248,1757.0,0.23,6
1820.972834762,39.764465,-105.226248,1757.0,0.23,6
1821.072834833,39.764465,-105.226248,1757.0,0.23,6
