Time,Raw Value
3887.043960761,0
3887.141054138,4912
3887.170381213,4928
3887.236654642,4928
3887.245073774,4944
3887.247068872,4912
3887.248588376,4928
3887.250243232,4912
3887.251928755,4928
3887.253590537,4944
3887.255264634,4928
3887.256942175,4928
3887.258595291,4928
3887.260257258,4912
3887.261902706,4944
3887.26350997,4912
3887.265185641,4912
3887.266870182,4928
3887.268515538,4912
3887.270201802,4944
3887.271848973,4928
3887.273505588,4912
3887.275151462,4912
3887.276636392,4912
3887.278258044,4928
3887.279865512,4928
3887.281493571,4944
3887.283135261,4928
3887.284796765,4944
3887.286445825,4928
3887.28809244,4944
3887.289735055,4928
3887.291394985,4928
3887.29303649,4928
3887.294652623,4928
3887.296235831,4928
3887.29782928,4928
3887.299479395,4944
3887.301077306,4928
3887.302690959,4912
3887.304337518,4928
3887.305974449,4912
3887.307595027,4928
3887.309209346,4912
3887.310799776,4944
3887.312411132,4912
3887.314078988,4928
3887.31573477,4928
3887.317385348,4928
3887.319033056,4928
3887.32071169,4928
3887.322332064,4928
3887.323948161,4944
3887.325588202,4928
3887.327214744,4896
3887.328840488,4912
3887.330462585,4912
3887.332100404,4928
3887.333735038,4912
3887.335363505,4912
3887.336991324,4928
3887.33874018,4928
3887.340373518,4928
3887.34198667,4912
3887.343630026,4944
3887.345291975,4912
3887.346930979,4912
3887.348571835,4912
3887.350224617,4928
3887.351878251,4928
3887.353514922,4912
3887.355191334,4928
3887.356850208,4928
3887.358510564,4928
3887.360145883,4944
3887.361798443,4912
3887.36345154,4928
3887.365109618,4928
3887.366749419,4912
3887.368423664,4944
3887.370060538,4928
3887.37170932,4928
3887.373373065,4928
3887.375029569,4928
3887.376804759,4912
3887.378476208,4928
3887.380133342,4928
3887.381781402,4912
3887.383412313,4928
3887.385052762,4928
3887.386687284,4912
3887.388314529,4912
3887.389942293,4928
3887.391592778,4928
3887.393230338,4944
3887.394859213,4928
3887.396492347,4912
3887.398135388,4928
3887.399781633,4912
3887.401413989,4912
3887.403054215,4928
3887.404700997,4912
3887.406335872,4928
3887.407972339,4928
3887.409604139,4928
3887.411239273,4928
3887.412875685,4928
3887.414503689,4912
3887.416147749,4928
3887.417810827,4912
3887.419457183,4928
3887.421107817,4912
3887.42276608,4928
3887.424421251,4928
3887.426104181,4912
3887.427726667,4928
3887.42936669,4928
3887.431023416,4928
3887.432658902,4928
3887.434174461,4928
3887.435815854,4928
3887.43745597,4912
3887.439099085,4928
3887.4407937,4928
3887.442433316,4928
3887.444071209,4928
3887.445700398,4944
3887.447354513,4960
3887.449005888,4928
