Time,AccX,AccY,AccZ,AngleX,AngleY,AngleZ
5932.803733093,0.0215,0.0249,1.0083,1.263,-1.362,1.066
5932.903733098,0.0278,0.022,1.0122,1.269,-1.362,1.066
5933.003733178,0.0259,0.0166,1.0166,1.263,-1.362,1.066
5933.103733258,0.0225,0.0215,1.0132,1.263,-1.362,1.066
5933.203733319,0.0249,0.0234,1.0107,1.263,-1.362,1.066
5933.303733399,0.0234,0.0239,1.0103,1.263,-1.362,1.066
5933.403733441,0.022,0.0239,1.0107,1.263,-1.362,1.066
5933.503733484,0.021,0.0244,1.0107,1.269,-1.362,1.066
5933.603733601,0.0269,0.02,1.0151,1.269,-1.357,1.066
5933.703733681,0.0273,0.0215,1.0146,1.269,-1.357,1.066
5933.803733723,0.0249,0.0181,1.0156,1.269,-1.357,1.066
5933.903733785,0.0249,0.02,1.0137,1.274,-1.357,1.066
5934.003733901,0.0239,0.0225,1.0122,1.274,-1.357,1.066
5934.103733944,0.0249,0.022,1.0127,1.269,-1.357,1.066
5934.203734024,0.0229,0.022,1.0122,1.274,-1.357,1.066
5934.303734085,0.0249,0.0205,1.0132,1.274,-1.357,1.066
5934.403734109,0.0239,0.0239,1.0117,1.274,-1.357,1.066
5934.50373417,0.022,0.0259,1.0103,1.274,-1.351,1.066
5934.603734232,0.0239,0.02,1.0137,1.274,-1.351,1.066
5934.703734237,0.0229,0.0234,1.0117,1.274,-1.351,1.066
5934.803734261,0.0264,0.0215,1.0146,1.28,-1.351,1.066
5934.903734304,0.0244,0.0225,1.0117,1.28,-1.351,1.066
5935.003734402,0.0239,0.022,1.0127,1.28,-1.351,1.066
5935.103734501,0.0254,0.021,1.0132,1.28,-1.351,1.066
5935.203734506,0.0249,0.0225,1.0122,1.28,-1.351,1.066
5935.303734512,0.0234,0.0229,1.0122,1.28,-1.351,1.066
5935.403734518,0.0239,0.0229,1.0122,1.28,-1.351,1.066
5935.50373456,0.0239,0.0234,1.0117,1.28,-1.351,1.066
5935.603734585,0.0244,0.0234,1.0112,1.285,-1.351,1.066
5935.703734664,0.0249,0.0205,1.0132,1.28,-1.351,1.066
5935.803734689,0.0205,0.0244,1.0103,1.28,-1.351,1.066
5935.903734731,0.0234,0.0229,1.0117,1.285,-1.351,1.066
5936.003734848,0.0244,0.0234,1.0117,1.28,-1.351,1.066
5936.103734928,0.0254,0.0215,1.0117,1.285,-1.351,1.066
5936.203734934,0.022,0.022,1.0122,1.285,-1.351,1.066
5936.303735032,0.022,0.022,1.0112,1.285,-1.351,1.066
5936.403735056,0.0244,0.0234,1.0117,1.28,-1.351,1.066
5936.503735117,0.0195,0.0264,1.0088,1.28,-1.351,1.066
5936.603735197,0.0205,0.0239,1.0107,1.28,-1.351,1.066
5936.703735277,0.0225,0.0229,1.0117,1.28,-1.351,1.066
5936.803735283,0.0244,0.0249,1.0112,1.285,-1.351,1.066
5936.903735362,0.0269,0.0181,1.0151,1.285,-1.351,1.066
5937.003735442,0.0254,0.0225,1.0117,1.285,-1.357,1.066
5937.103735485,0.0244,0.0215,1.0132,1.285,-1.357,1.066
5937.203735583,0.0249,0.0215,1.0127,1.285,-1.357,1.066
5937.303735682,0.0205,0.0234,1.0117,1.285,-1.357,1.066
