Time,AccX,AccY,AccZ,AngleX,AngleY,AngleZ
1702.67090631,0,0,0,0,0,0
1702.79725311,,,,,,
1702.898293458,0.2197,-0.2461,0.9565,-14.431,-12.541,140.284
1703.005223529,0.2197,-0.2466,0.9565,-14.431,-12.541,140.284
1703.107967655,0.2188,-0.2466,0.957,-14.431,-12.541,140.29
1703.211170725,0.2188,-0.2466,0.9565,-14.431,-12.541,140.295
1703.311254553,0.2192,-0.2466,0.9565,-14.436,-12.541,140.295
1703.414375808,0.2202,-0.2466,0.9575,-14.436,-12.535,140.295
1703.51755073,0.2192,-0.2456,0.9561,-14.436,-12.535,140.301
1703.617941021,0.2197,-0.2466,0.9565,-14.436,-12.535,140.301
1703.720771554,0.2202,-0.2466,0.9556,-14.436,-12.535,140.301
1703.821032531,0.2192,-0.2461,0.957,-14.436,-12.535,140.306
1703.923969564,0.2178,-0.2456,0.9561,-14.436,-12.535,140.306
1704.024061262,0.2207,-0.2456,0.958,-14.442,-12.535,140.306
1704.12704898,0.2197,-0.2471,0.9561,-14.442,-12.535,140.312
1704.227183382,0.2192,-0.2471,0.957,-14.442,-12.535,140.312
1704.330309063,0.2183,-0.2471,0.9556,-14.442,-12.535,140.312
1704.430447872,0.2192,-0.2461,0.9565,-14.442,-12.535,140.312
1704.530453922,0.2197,-0.2471,0.9575,-14.442,-12.535,140.312
1704.632397603,0.2192,-0.2456,0.9565,-14.442,-12.535,140.317
1704.733192986,0.2207,-0.2471,0.958,-14.442,-12.535,140.317
1704.835897315,0.2192,-0.2446,0.957,-14.442,-12.53,140.317
1704.93878957,0.2197,-0.2456,0.9565,-14.442,-12.53,140.317
1705.039045268,0.2197,-0.2461,0.9565,-14.442,-12.53,140.317
1705.142221393,0.2197,-0.2461,0.9556,-14.442,-12.535,140.317
1705.245355962,0.2197,-0.2466,0.957,-14.442,-12.535,140.323
1705.346285198,0.2192,-0.2466,0.9565,-14.442,-12.535,140.323
1705.449374026,0.2202,-0.2456,0.9565,-14.442,-12.535,140.323
1705.551127595,0.2202,-0.248,0.9565,-14.442,-12.535,140.323
1705.651472627,0.2202,-0.2471,0.9565,-14.447,-12.53,140.323
1705.752204918,0.2202,-0.2471,0.9561,-14.447,-12.535,140.323
1705.853062227,0.2197,-0.2461,0.9556,-14.447,-12.535,140.323
1705.954526444,0.2197,-0.2466,0.9565,-14.447,-12.535,140.323
1706.055671457,0.2197,-0.2466,0.9565,-14.447,-12.535,140.323
1706.158397637,0.2197,-0.2466,0.957,-14.447,-12.535,140.323
1706.258612298,0.2188,-0.2466,0.957,-14.453,-12.535,140.328
1706.359166458,0.2192,-0.2466,0.9565,-14.453,-12.535,140.328
1706.460851268,0.2192,-0.2471,0.957,-14.453,-12.535,140.328
1706.561731521,0.2207,-0.2476,0.957,-14.453,-12.535,140.328
1706.664224257,0.2192,-0.2451,0.9551,-14.453,-12.535,140.328
1706.76690477,0.2202,-0.2466,0.9565,-14.453,-12.535,140.328
1706.86863282,0.2197,-0.2456,0.9561,-14.453,-12.535,140.328
1706.971617,0.2197,-0.2461,0.9561,-14.458,-12.535,140.328
1707.074682921,0.2202,-0.2466,0.9561,-14.458,-12.541,140.328
1707.176730989,0.2202,-0.2466,0.9565,-14.458,-12.541,140.328
1707.277041002,0.2192,-0.2461,0.9565,-14.458,-12.541,140.328
1707.378262736,0.2202,-0.2471,0.9575,-14.458,-12.541,140.328
1707.479094471,0.2192,-0.2476,0.957,-14.458,-12.541,140.328
1707.582349966,0.2192,-0.2471,0.957,-14.458,-12.541,140.328
1707.683063423,0.2202,-0.2471,0.9575,-14.458,-12.541,140.328
1707.783106064,0.2197,-0.2471,0.9561,-14.458,-12.541,140.328
1707.885608392,0.2197,-0.2466,0.9561,-14.458,-12.541,140.328
1707.986246738,0.2202,-0.2466,0.957,-14.458,-12.541,140.328
1708.089024454,0.2207,-0.2466,0.9561,-14.458,-12.541,140.328
1708.19060067,0.2197,-0.2466,0.9565,-14.458,-12.541,140.328
1708.297462073,0.2192,-0.2466,0.9565,-14.458,-12.541,140.328
1708.397493585,0.2197,-0.2466,0.9561,-14.458,-12.541,140.328
1708.497513134,0.2188,-0.2466,0.9565,-14.458,-12.541,140.328
1708.604465593,0.2197,-0.2471,0.9556,-14.458,-12.541,140.328
1708.707451809,0.2202,-0.2461,0.957,-14.458,-12.541,140.328
1708.80745434,0.2197,-0.2471,0.9565,-14.458,-12.541,140.328
1708.910751352,0.2192,-0.2466,0.9561,-14.458,-12.541,140.328
1709.011591475,0.2192,-0.2461,0.9565,-14.458,-12.541,140.328
1709.112765061,0.2197,-0.2471,0.9561,-14.458,-12.541,140.328
1709.21488737,0.2188,-0.2471,0.9561,-14.458,-12.541,140.328
1709.315069382,0.2202,-0.2471,0.9565,-14.458,-12.541,140.328
1709.417217875,0.2192,-0.2471,0.957,-14.464,-12.541,140.328
1709.517288017,0.2192,-0.2471,0.9556,-14.464,-12.541,140.328
1709.618120714,0.2202,-0.2466,0.9565,-14.464,-12.541,140.334
1709.720562245,0.2192,-0.2461,0.9565,-14.464,-12.541,140.334
1709.820787571,0.2212,-0.2476,0.957,-14.464,-12.546,140.334
1709.921047712,0.2192,-0.2471,0.958,-14.464,-12.546,140.334
1710.023862854,0.2197,-0.2461,0.9565,-14.464,-12.546,140.334
1710.124749347,0.2197,-0.2461,0.9565,-14.464,-12.546,140.334
1710.227051155,0.2188,-0.2471,0.9561,-14.464,-12.546,140.334
1710.327249056,0.2192,-0.2461,0.9561,-14.464,-12.546,140.334
1710.430372179,0.2202,-0.2466,0.957,-14.458,-12.541,140.334
1710.532415913,0.2197,-0.2471,0.957,-14.458,-12.541,140.334
1710.633853092,0.2197,-0.2461,0.9561,-14.458,-12.541,140.334
1710.735874696,0.2202,-0.2461,0.958,-14.458,-12.541,140.334
1710.838090245,0.2192,-0.2476,0.957,-14.458,-12.541,140.334
1710.940318442,0.2192,-0.2466,0.9565,-14.458,-12.541,140.334
1711.043463065,0.2197,-0.2456,0.9565,-14.458,-12.546,140.334
1711.146687873,0.2192,-0.2461,0.9565,-14.458,-12.546,140.334
1711.246957866,0.2192,-0.2466,0.9556,-14.458,-12.546,140.334
1711.350263211,0.2197,-0.2476,0.957,-14.458,-12.546,140.334
1711.453093834,0.2192,-0.2466,0.9561,-14.458,-12.546,140.334
1711.553258327,0.2202,-0.2461,0.957,-14.458,-12.546,140.334
1711.654980412,0.2197,-0.2466,0.957,-14.458,-12.546,140.334
1711.757215109,0.2197,-0.2466,0.9565,-14.458,-12.546,140.334
1711.859761528,0.2192,-0.2466,0.9565,-14.458,-12.546,140.334
1711.959920299,0.2202,-0.2471,0.9561,-14.458,-12.546,140.334
1712.063154218,0.2197,-0.2471,0.9561,-14.458,-12.541,140.334
1712.166382803,0.2192,-0.2471,0.9575,-14.464,-12.546,140.334
1712.267132073,0.2202,-0.2471,0.9565,-14.464,-12.541,140.334
1712.370330381,0.2188,-0.2461,0.9561,-14.464,-12.541,140.334
1712.472935522,0.2197,-0.2466,0.957,-14.464,-12.541,140.334
1712.573626144,0.2197,-0.2466,0.9561,-14.464,-12.541,140.334
1712.674413803,0.2197,-0.2461,0.9565,-14.464,-12.541,140.334
1712.776167796,0.2197,-0.2471,0.9565,-14.464,-12.541,140.334
1712.877670733,0.2197,-0.2471,0.9565,-14.464,-12.546,140.334
1712.979818393,0.2202,-0.2461,0.9561,-14.464,-12.546,140.334
1713.080999144,0.2197,-0.2471,0.9561,-14.464,-12.546,140.334
1713.181696229,0.2197,-0.2466,0.9565,-14.464,-12.546,140.334
1713.283825129,0.2197,-0.2466,0.9561,-14.464,-12.546,140.334
1713.383897972,0.2197,-0.2456,0.9565,-14.464,-12.546,140.334
1713.484254001,0.2197,-0.2471,0.957,-14.464,-12.546,140.334
1713.587395531,0.2197,-0.2466,0.958,-14.464,-12.546,140.334
1713.688881005,0.2197,-0.2466,0.9565,-14.464,-12.546,140.334
1713.790110979,0.2202,-0.2466,0.9575,-14.464,-12.546,140.334
1713.890298526,0.2197,-0.2456,0.957,-14.464,-12.546,140.334
1713.991435222,0.2197,-0.2471,0.9556,-14.464,-12.546,140.334
1714.094123548,0.2197,-0.2466,0.957,-14.464,-12.546,140.334
1714.198742707,0.2207,-0.2471,0.9565,-14.464,-12.546,140.334
