Time,Lat,Long,Alt,Speed,Sats
1702.670905051,0,0,0,0,0
1702.797256425,39.764423,-105.226338,1767.6,0.22,5
1702.898297162,39.764423,-105.226338,1767.6,0.22,5
1703.005225992,39.764423,-105.226338,1767.6,0.21,5
1703.107970358,39.764423,-105.226338,1767.6,0.2,5
1703.211173317,39.764423,-105.226338,1767.6,0.2,5
1703.311257571,39.764423,-105.226338,1767.6,0.2,5
1703.414378308,39.764423,-105.226338,1767.6,0.2,5
1703.517553323,39.764423,-105.226338,1767.6,0.2,5
1703.617943521,39.764423,-105.226338,1767.6,0.2,5
1703.720773758,39.764423,-105.226338,1767.6,0.2,5
1703.821035531,39.764423,-105.226338,1767.6,0.2,5
1703.92397236,39.764423,-105.226338,1767.6,0.2,5
1704.024063725,39.764425,-105.226338,1767.6,0.21,5
1704.127051258,39.764425,-105.226338,1767.6,0.21,5
1704.227185678,39.764425,-105.226338,1767.6,0.21,5
1704.330311618,39.764425,-105.226338,1767.6,0.21,5
1704.430450298,39.764425,-105.226338,1767.6,0.21,5
1704.530456274,39.764425,-105.226338,1767.6,0.21,5
1704.632400066,39.764425,-105.226338,1767.6,0.21,5
1704.733195449,39.764425,-105.226338,1767.6,0.22,5
1704.835899778,39.764425,-105.226338,1767.6,0.22,5
1704.938792292,39.764425,-105.226338,1767.6,0.23,5
1705.039047824,39.764425,-105.226338,1767.6,0.24,5
1705.142223912,39.764425,-105.226338,1767.6,0.25,5
1705.245358111,39.764425,-105.226338,1767.6,0.26,5
1705.346287698,39.764425,-105.226338,1767.6,0.27,5
1705.449376489,39.764425,-105.226338,1767.6,0.27,5
1705.551129892,39.764425,-105.226338,1767.6,0.28,5
1705.65147496,39.764425,-105.226338,1767.6,0.3,5
1705.752207418,39.764425,-105.226338,1767.6,0.31,5
1705.85306482,39.764425,-105.226338,1767.6,0.32,5
1705.954528851,39.764425,-105.226338,1767.6,0.32,5
1706.055673957,39.764425,-105.226338,1767.6,0.33,5
1706.158400304,39.764425,-105.226338,1767.6,0.34,5
1706.258614538,39.764425,-105.226338,1767.6,0.35,5
1706.359168958,39.764425,-105.226338,1767.6,0.36,5
1706.46085362,39.764426,-105.226338,1767.6,0.37,5
1706.561734058,39.764426,-105.226338,1767.6,0.37,5
1706.664226609,39.764426,-105.226338,1767.6,0.38,5
1706.766907122,39.764426,-105.226338,1767.6,0.39,5
1706.868635376,39.764426,-105.226338,1767.6,0.4,5
1706.971619426,39.764426,-105.226338,1767.6,0.4,5
1707.074686717,39.764426,-105.226338,1767.6,0.41,5
1707.176734211,39.764426,-105.226338,1767.6,0.42,5
1707.277043909,39.764426,-105.226338,1767.6,0.43,5
1707.37826557,39.764426,-105.226338,1767.6,0.44,5
1707.479097415,39.764426,-105.226338,1767.6,0.45,5
1707.582353614,39.764426,-105.226338,1767.6,0.45,5
1707.683066256,39.764426,-105.226338,1767.6,0.46,5
1707.783108861,39.764426,-105.226338,1767.6,0.46,5
1707.885611244,39.764426,-105.226338,1767.6,0.47,5
1707.986249664,39.764426,-105.226338,1767.6,0.48,5
1708.089027436,39.764428,-105.226338,1767.6,0.49,5
1708.1906038,39.764428,-105.226338,1767.6,0.5,5
1708.297464962,39.764428,-105.226338,1767.6,0.5,5
1708.397496789,39.764428,-105.226338,1767.6,0.51,5
1708.497515967,39.764428,-105.226338,1767.6,0.51,5
1708.604468074,39.764428,-105.226338,1767.6,0.52,5
1708.70745492,39.764428,-105.226338,1767.6,0.52,5
1708.807456932,39.764428,-105.226338,1767.6,0.53,5
1708.910754889,39.764428,-105.226338,1767.6,0.53,5
1709.011594346,39.764428,-105.226338,1767.6,0.52,5
1709.112767839,39.764428,-105.226338,1767.6,0.52,5
1709.214890055,39.76443,-105.226338,1767.6,0.51,5
1709.315072382,39.76443,-105.22634,1767.6,0.51,5
1709.417220227,39.76443,-105.22634,1767.6,0.52,5
1709.517290443,39.76443,-105.22634,1767.6,0.52,5
1709.618123288,39.76443,-105.22634,1767.6,0.52,5
1709.720564893,39.76443,-105.22634,1767.6,0.51,5
1709.820790367,39.76443,-105.22634,1767.6,0.51,5
1709.921050231,39.76443,-105.22634,1767.6,0.5,5
1710.023865484,39.76443,-105.22634,1767.6,0.49,5
