Time,Data
0.01679,172.35
0.033767,172.35
0.050889,172.27
0.067808,172.27
0.084646,172.35
0.101467,172.27
0.118435,172.35
0.135249,172.35
0.152065,172.27
0.16892,172.35
0.185741,172.35
0.202645,172.35
0.219487,172.35
0.236391,172.35
0.253205,172.27
0.270142,172.35
0.28696,172.35
0.303773,172.27
0.320727,172.35
0.337538,172.27
0.354447,172.35
0.371284,172.35
0.388191,172.35
0.405004,172.27
0.421956,172.27
0.438772,172.35
0.455583,172.35
0.472522,172.35
0.48933,172.27
0.506232,172.27
0.523066,172.35
0.539996,172.35
0.556814,172.35
0.573769,172.35
0.590712,172.35
0.607552,172.35
0.624608,172.27
0.641448,172.35
0.65829,172.35
0.675145,172.35
0.69206,172.35
0.708893,172.27
0.725922,172.35
0.742678,172.35
0.759517,172.35
0.776471,172.35
0.793295,172.35
0.810118,172.35
0.826999,172.35
0.84397,172.35
0.860816,172.27
0.877833,172.27
0.894584,172.35
0.911399,172.35
0.92835,172.35
0.945163,172.35
0.961983,172.35
0.978836,172.27
0.995682,172.35
1.012499,172.35
1.029342,172.35
1.046154,172.35
1.062969,172.35
1.079829,172.35
1.096648,172.35
1.113453,172.27
1.130306,172.35
1.14723,172.35
1.16404,172.27
1.181047,172.27
1.1978,172.35
1.214615,172.27
1.231601,172.35
1.248422,172.35
1.265228,172.27
1.282066,172.35
1.298985,172.27
1.315803,172.27
1.332819,172.35
1.349571,172.35
1.366379,172.35
1.383313,172.35
1.400136,172.35
1.416956,172.35
1.433805,172.35
1.450735,172.35
1.467551,172.27
1.484549,172.35
1.501281,172.27
1.518096,172.27
1.535095,172.27
1.55191,172.35
1.568731,172.35
1.585569,172.27
1.602478,172.35
1.619288,172.27
1.636303,172.35
1.653061,172.35
1.669877,172.35
1.686829,172.27
1.703658,172.35
1.720478,172.27
1.73735,172.35
1.754289,172.35
1.771104,172.35
1.788096,172.35
1.80485,172.35
1.821675,172.35
1.838633,172.35
1.855463,172.27
1.872285,172.35
1.88914,172.35
1.906067,172.35
1.922886,172.35
1.939897,172.27
1.956662,172.35
1.973483,172.35
1.990505,172.27
2.007324,172.35
2.024146,172.35
2.040998,172.35
2.057934,172.35
2.074757,172.35
2.091772,172.35
2.108529,172.35
2.125339,172.27
2.142256,172.35
2.159065,172.27
2.175983,172.35
2.192826,172.35
2.209746,172.35
2.22655,172.35
2.243552,172.27
2.26029,172.35
2.277101,172.35
2.294023,172.35
2.310846,172.27
2.327664,172.35
2.344505,172.35
2.361421,172.35
2.378222,172.35
2.395226,172.35
2.411964,172.35
2.428779,172.35
2.445773,172.27
2.462582,172.35
2.479385,172.27
2.496223,172.35
2.513138,172.35
2.529947,172.27
2.546959,172.35
2.563707,172.27
2.580519,172.35
2.597465,172.35
2.614281,172.35
2.63109,172.27
2.647953,172.27
2.664863,172.35
2.681677,172.27
2.698681,172.35
2.715472,172.35
2.732305,172.35
2.749262,172.35
2.766103,172.35
2.782926,172.35
2.799786,172.35
2.81673,172.35
2.833553,172.35
2.850574,172.35
2.867346,172.35
2.884174,172.35
2.901175,172.35
2.917988,172.27
2.934805,172.35
2.951665,172.35
2.968585,172.35
2.985389,172.35
3.002393,172.27
3.019147,172.35
3.035972,172.35
3.052919,172.35
3.069741,172.35
3.086547,172.35
3.103388,172.35
3.120312,172.35
3.137125,172.35
3.154128,172.27
3.170894,172.27
3.187715,172.35
3.204658,172.27
3.221474,172.27
3.238398,172.35
3.255251,172.27
3.272185,172.35
3.288992,172.27
3.305989,172.35
3.322733,172.27
3.339545,172.27
3.356553,172.35
3.37336,172.27
3.396672,172.35
3.413621,172.35
3.430648,172.35
3.447433,172.35
3.464303,172.35
3.481111,172.35
3.497907,172.35
3.514807,172.27
3.531602,172.35
3.548482,172.35
3.565313,172.35
3.582286,172.27
3.599042,172.35
3.615887,172.27
3.632824,172.35
3.649638,172.35
3.666594,172.27
3.68341,172.35
3.700312,172.35
3.717157,172.35
3.734144,172.35
3.750904,172.35
3.767742,172.27
3.784659,172.35
3.801475,172.35
3.818423,172.35
3.835238,172.27
3.852201,172.35
3.869052,172.35
3.886015,172.35
3.902759,172.35
3.9196,172.35
3.936525,172.35
3.953337,172.35
3.970264,172.35
3.987077,172.27
4.003999,172.27
4.020851,172.35
4.037816,172.35
4.054564,172.27
4.071411,172.35
4.088338,172.35
4.105153,172.35
4.122087,172.27
4.138906,172.35
4.15581,172.35
4.172665,172.35
4.189642,172.27
4.206398,172.35
4.223245,172.35
4.240176,172.35
4.256991,172.27
4.27392,172.35
4.290752,172.35
4.307733,172.27
4.324576,172.27
4.341555,172.35
4.358303,172.35
4.375151,172.27
4.392091,172.35
4.408905,172.27
4.425842,172.27
4.442651,172.35
4.459564,172.35
4.476422,172.27
4.493384,172.27
4.510139,172.35
4.526982,172.35
4.543902,172.35
4.560729,172.35
4.577667,172.35
4.59448,172.27
4.611433,172.35
4.628321,172.35
4.645324,172.35
4.662086,172.35
4.678924,172.35
4.69577,172.35
4.71255,172.35
4.729413,172.27
4.746199,172.27
4.763115,172.27
4.779977,172.27
4.796954,172.27
4.813719,172.27
4.830573,172.35
4.847512,172.35
4.864318,172.35
4.881254,172.35
4.898062,172.27
4.914978,172.27
4.931831,172.27
4.948791,172.27
4.965535,172.35
4.98238,172.35
4.999294,172.27
5.016112,172.35
5.033046,172.27
5.049862,172.35
5.06677,172.27
5.083611,172.27
5.100592,172.35
5.11734,172.35
5.134179,172.27
5.15111,172.27
5.167923,172.35
5.184887,172.27
5.201703,172.35
5.218712,172.35
5.235585,172.35
5.252567,172.35
5.26932,172.35
5.286174,172.35
5.303092,172.35
5.319987,172.35
5.336886,172.27
5.353701,172.35
5.370613,172.35
5.387464,172.35
5.404431,172.35
5.421282,172.35
5.438135,172.35
5.45505,172.35
5.47187,172.27
5.488812,172.35
5.505624,172.35
5.522573,172.35
5.539431,172.35
5.556406,172.35
5.573143,172.35
5.589992,172.35
5.606908,172.35
5.623736,172.35
5.640599,172.35
5.657411,172.35
5.67423,172.35
5.691088,172.27
5.707919,172.35
5.724763,172.27
5.741633,172.35
5.758566,172.35
5.775384,172.27
5.792324,172.27
5.80913,172.27
5.826052,172.27
5.84291,172.35
5.859734,172.35
5.876666,172.27
5.893508,172.35
5.910324,172.35
5.927141,172.35
5.944087,172.27
5.960904,172.27
5.977809,172.35
5.994649,172.35
6.011475,172.35
6.028408,172.27
6.045267,172.35
6.062177,172.35
6.078997,172.35
6.095858,172.27
6.112676,172.27
6.129606,172.27
6.146473,172.35
6.1633,172.27
6.180246,172.27
6.197112,172.35
6.213983,172.27
6.230868,172.27
6.247838,172.35
6.264652,172.35
6.281596,172.35
6.298456,172.35
6.315376,172.35
6.332323,172.27
6.349181,172.35
6.366015,172.35
6.382839,172.35
6.399696,172.35
6.416517,172.27
6.433484,172.35
6.450338,172.35
6.467159,172.35
6.483974,172.35
6.500821,172.35
6.51781,172.35
6.534647,172.35
6.551504,172.35
6.568312,172.35
6.58529,172.35
6.602136,172.35
6.61904,172.35
6.636062,172.27
6.652957,172.27
6.669881,172.35
6.686697,172.35
6.703661,172.27
6.720547,172.35
6.737387,172.35
6.754234,172.35
6.771058,172.27
6.787869,172.35
6.804707,172.35
6.821615,172.35
6.838431,172.27
6.855283,172.27
6.872106,172.27
6.889086,172.35
6.905874,172.35
6.922696,172.27
6.939607,172.35
6.956453,172.35
6.973362,172.35
6.990177,172.35
7.007132,172.35
7.023951,172.35
7.040675,172.35
7.057514,172.35
7.074329,172.35
7.091143,172.35
7.107995,172.35
7.124961,172.35
7.141799,172.27
7.158655,172.35
7.175475,172.27
7.192458,172.27
7.209237,172.35
7.226054,172.35
7.242988,172.27
7.259845,172.35
7.276759,172.35
7.293581,172.35
7.310524,172.27
7.327354,172.35
7.34433,172.35
7.361132,172.35
7.377958,172.35
7.394881,172.27
7.41173,172.35
7.428647,172.35
7.445464,172.27
7.462318,172.35
7.479131,172.35
7.496165,172.35
7.512953,172.35
7.529767,172.35
7.546684,172.35
7.563539,172.35
7.580454,172.35
7.597268,172.35
7.6142,172.35
7.631025,172.27
7.647866,172.35
7.664882,172.35
7.681694,172.35
7.698612,172.35
7.715509,172.27
7.732492,172.35
7.749312,172.35
7.76625,172.35
7.783065,172.35
7.800025,172.35
7.816807,172.35
7.833624,172.35
7.850535,172.35
7.867382,172.35
7.884305,172.27
7.901124,172.35
7.918071,172.35
7.934884,172.27
7.951917,172.35
7.968693,172.35
7.985501,172.35
8.002409,172.35
8.019265,172.35
8.036179,172.27
8.053,172.35
8.069846,172.27
8.086656,172.35
8.10363,172.27
8.120433,172.35
8.137252,172.35
8.154169,172.27
8.171029,172.35
8.187984,172.27
8.20481,172.27
8.221778,172.35
8.238605,172.35
8.255587,172.35
8.272398,172.27
8.289222,172.35
8.306136,172.27
8.322983,172.35
8.339909,172.35
8.356736,172.27
8.373581,172.27
8.390398,172.27
8.407423,172.27
8.424207,172.35
8.441025,172.35
8.457939,172.27
8.474779,172.35
8.491699,172.35
8.508522,172.35
8.525473,172.35
8.54229,172.35
8.55927,172.35
8.576058,172.35
8.592868,172.35
8.609765,172.35
8.626625,172.35
8.643462,172.35
8.660283,172.35
8.677131,172.35
8.693944,172.27
8.710836,172.35
8.727879,172.35
8.744707,172.35
8.76153,172.27
8.778379,172.27
8.795208,172.27
8.812025,172.27
8.828977,172.35
8.845795,172.35
8.862612,172.27
8.879463,172.27
8.896277,172.27
8.92125,172.27
8.938179,172.35
8.955032,172.35
8.971873,172.35
8.988726,172.35
9.005529,172.35
9.022333,172.35
9.039263,172.35
9.056067,172.35
9.072945,172.27
9.089785,172.27
9.106773,172.35
9.123521,172.35
9.140382,172.35
9.157197,172.35
9.174014,172.35
9.190909,172.35
9.20773,172.35
9.224551,172.35
9.241417,172.35
9.258231,172.35
9.275051,172.27
9.291901,172.27
9.308724,172.27
9.325533,172.35
9.342467,172.35
9.359277,172.35
9.376239,172.35
9.393082,172.35
9.409897,172.27
9.42682,172.35
9.443682,172.27
9.4605,172.35
9.477313,172.35
9.494247,172.35
9.511057,172.35
9.527959,172.27
9.544817,172.35
9.561631,172.27
9.578552,172.35
9.595412,172.35
9.61222,172.35
9.629037,172.35
9.646021,172.27
9.662835,172.35
9.679744,172.35
9.696594,172.35
9.713404,172.35
9.730241,172.35
9.747108,172.27
9.764029,172.27
9.780846,172.35
9.797802,172.27
9.814611,172.35
9.831418,172.35
9.848271,172.35
9.865087,172.35
9.882007,172.35
9.898858,172.35
9.915671,172.27
9.932483,172.27
9.949417,172.27
9.966228,172.27
9.983134,172.35
9.999991,172.27
10.016796,172.35
10.033711,172.27
10.050561,172.35
10.067471,172.35
10.084289,172.27
10.101234,172.27
10.118039,172.35
10.134932,172.35
10.151783,172.35
10.16861,172.27
10.185506,172.27
10.202332,172.35
10.219294,172.35
10.23612,172.35
10.25309,172.27
10.269923,172.27
10.28693,172.27
10.303801,172.27
10.320628,172.27
10.337558,172.27
10.354412,172.35
10.371352,172.27
10.388184,172.27
10.405147,172.35
10.422013,172.35
10.438947,172.35
10.455822,172.35
10.472649,172.35
10.489599,172.35
10.506457,172.27
10.523378,172.35
10.540204,172.35
10.557174,172.27
10.573994,172.35
10.590942,172.35
10.607809,172.35
10.624676,172.35
10.641658,172.35
10.658517,172.35
10.675436,172.27
10.692264,172.35
10.709209,172.35
10.726084,172.35
10.742918,172.27
10.759784,172.35
10.776605,172.27
10.793449,172.35
10.810328,172.35
10.827263,172.27
10.844082,172.35
10.861055,172.35
10.877872,172.35
10.894783,172.35
10.91163,172.35
10.928448,172.35
10.94536,172.35
10.962213,172.35
10.979138,172.35
10.995967,172.27
11.012807,172.35
11.029621,172.27
11.046431,172.27
11.063278,172.35
11.080093,172.27
11.096912,172.35
11.113766,172.35
11.130675,172.27
11.147504,172.35
11.164358,172.27
11.181176,172.35
11.198227,172.35
11.215036,172.35
11.231874,172.35
11.248791,172.27
11.265648,172.35
11.282594,172.35
11.299417,172.35
11.316383,172.35
11.333208,172.27
11.350037,172.35
11.366884,172.27
11.38373,172.35
11.400549,172.35
