Time,RawValue1,RawValue2
0.00167,16288,15840
0.003346,16288,15824
0.005016,16272,15824
0.006721,16272,15824
0.008393,16288,15824
0.010136,16272,15840
0.011806,16288,15824
0.013475,16272,15824
0.015143,16288,15824
0.017035,16288,15808
0.018713,16256,15856
0.020423,16288,15824
0.022091,16224,15840
0.02376,16288,15840
0.025431,16288,15840
0.027098,16256,15856
0.028768,16288,15840
0.03045,16256,15840
0.03212,16288,15824
0.033976,16288,15792
0.035647,16240,15840
0.037315,16272,15856
0.039212,16272,15824
0.040904,16240,15840
0.042573,16288,15856
0.044241,16240,15856
0.04591,16288,15840
0.047579,16288,15840
0.049251,16272,15840
0.051132,16288,15824
0.052803,16272,15840
0.054472,16272,15840
0.056143,16288,15840
0.057811,16256,15840
0.059479,16288,15840
0.061159,16272,15856
0.062827,16272,15824
0.064498,16288,15840
0.066165,16288,15840
0.068006,16288,15824
0.069677,16272,15840
0.071354,16240,15840
0.073024,16256,15840
0.074692,16288,15808
0.076361,16272,15824
0.078031,16256,15824
0.0797,16240,15856
0.081367,16272,15808
0.083037,16304,15824
0.084838,16256,15840
0.086505,16256,15824
0.088175,16256,15840
0.089843,16256,15808
0.091511,16288,15824
0.093181,16240,15808
0.094851,16272,15808
0.096519,16272,15824
0.098186,16288,15824
0.099857,16288,15840
0.101694,16272,15824
0.103365,16272,15840
0.105033,16272,15840
0.106708,16272,15824
0.108379,16272,15808
0.110046,16272,15824
0.111715,16272,15840
0.113384,16288,15824
0.115051,16256,15856
0.11682,16288,15824
0.118628,16288,15840
0.120298,16272,15840
0.121966,16272,15824
0.123636,16240,15840
0.125305,16256,15824
0.126974,16272,15840
0.128641,16272,15840
0.13031,16256,15856
0.131978,16272,15856
0.133649,16288,15840
0.135438,16240,15840
0.137108,16256,15840
0.138779,16256,15824
0.140447,16256,15824
0.142117,16272,15824
0.143784,16256,15824
0.145454,16256,15840
0.147121,16272,15824
0.148792,16272,15824
0.15046,16272,15808
0.152288,16288,15840
0.153955,16272,15824
0.155624,16288,15840
0.157293,16272,15840
0.158964,16272,15824
0.160634,16272,15840
0.162301,16272,15840
0.163972,16288,15856
0.165642,16256,15840
0.16731,16288,15840
0.169111,16272,15856
0.170781,16272,15856
0.172451,16224,15840
0.174119,16240,15840
0.175786,16224,15840
0.177455,16240,15840
0.179125,16272,15808
0.180792,16288,15824
0.182461,16240,15824
0.184129,16288,15824
0.185932,16256,15824
0.187599,16288,15824
0.189266,16272,15824
0.190937,16256,15856
0.192689,16272,15840
0.194358,16224,15808
0.196029,16288,15840
0.197699,16288,15808
0.199369,16272,15792
0.201037,16288,15840
0.20284,16288,15824
0.204507,16240,15824
0.206177,16224,15856
0.207848,16240,15840
0.209516,16272,15824
0.211186,16256,15824
0.212874,16272,15840
0.214542,16240,15840
0.216212,16256,15824
0.217881,16224,15824
0.219677,16256,15792
0.221344,16240,15840
0.223013,16256,15856
0.22468,16272,15840
0.226349,16256,15824
0.228019,16240,15808
0.229688,16240,15840
0.23145,16224,15840
0.233119,16288,15808
0.234789,16256,15856
0.236579,16240,15824
0.238246,16272,15840
0.239913,16272,15840
0.241582,16272,15856
0.243249,16256,15824
0.244918,16240,15840
0.246589,16304,15856
0.24826,16272,15840
0.24993,16288,15824
0.251601,16288,15840
0.253425,16272,15824
0.255091,16272,15840
0.256762,16224,15840
0.25843,16240,15792
0.260099,16240,15840
0.26177,16272,15808
0.263439,16256,15824
0.265108,16288,15824
0.266776,16288,15808
0.268542,16272,15840
0.270331,16288,15856
0.272001,16256,15808
0.273671,16272,15840
0.275341,16272,15840
0.277011,16224,15840
0.278679,16304,15840
0.28035,16272,15840
0.28202,16272,15840
0.283688,16272,15824
0.285357,16272,15840
0.287149,16256,15824
0.28882,16240,15840
0.290489,16256,15840
0.292157,16272,15840
0.293824,16288,15840
0.295492,16288,15840
0.29716,16288,15824
0.298829,16272,15856
0.3005,16240,15824
0.302167,16240,15824
0.303998,16272,15824
0.305668,16240,15824
0.307437,16288,15808
0.309106,16272,15856
0.310776,16288,15840
0.312446,16288,15840
0.314114,16288,15824
0.315781,16256,15824
0.317449,16256,15840
0.31912,16288,15808
0.320916,16272,15824
0.322586,16288,15840
0.324256,16272,15808
