Time,RawValue1,RawValue2
2490.155566294,20224,20768
2490.159094547,20208,20816
2490.162184076,20208,20832
2490.165273882,20208,20816
2490.168398133,20208,20784
2490.171475847,20176,20800
2490.174542876,20208,20816
2490.177584478,20224,20800
2490.180643155,20208,20832
2490.183690961,20192,20848
2490.186727416,20192,20800
2490.189787815,20176,20800
2490.192831714,20208,20784
2490.195866502,20192,20816
2490.198917104,20192,20784
2490.201963096,20192,20816
2490.205000532,20192,20832
2490.208040338,20176,20784
2490.211103922,20208,20816
2490.214140932,20192,20784
2490.217176276,20192,20816
2490.220243286,20208,20784
2490.223279352,20208,20784
2490.226314176,20208,20816
2490.229375724,20208,20816
2490.232385122,20224,20784
2490.235345132,20208,20832
2490.238296216,20192,20832
2490.241263041,20224,20816
2490.24423318,20224,20816
2490.247210634,20224,20800
2490.250188255,20240,20800
2490.253145247,20240,20816
2490.256097923,20208,20800
2490.259066007,20192,20800
2490.26202622,20208,20832
2490.264981878,20224,20832
2490.267932573,20208,20832
2490.27090325,20224,20816
2490.273856204,20224,20800
2490.276807769,20224,20800
2490.27978302,20224,20800
2490.282739363,20192,20816
2490.285688576,20224,20832
2490.288642401,20192,20800
2490.291610855,20224,20784
2490.294563606,20208,20832
2490.297519541,20224,20800
2490.300484736,20224,20784
2490.303438061,20192,20816
2490.306386589,20240,20800
2490.309346562,20224,20816
2490.312299998,20240,20800
2490.315270285,20192,20848
2490.318232739,20224,20800
2490.321216842,20224,20816
2490.324179796,20240,20816
2490.327134935,20240,20816
2490.33010213,20224,20800
2490.333066529,20224,20816
2490.336021576,20208,20832
2490.338990475,20208,20816
2490.341950651,20224,20800
2490.34490205,20208,20800
2490.347854152,20224,20848
2490.350821347,20192,20816
2490.353777764,20240,20784
2490.356730181,20208,20784
2490.359700969,20208,20816
2490.362657479,20240,20816
2490.365603618,20192,20816
2490.368560072,20240,20800
2490.371525712,20192,20816
2490.37448211,20208,20832
2490.377435139,20192,20816
2490.380400204,20240,20816
2490.383351825,20176,20832
2490.386307372,20224,20784
2490.389275882,20192,20816
2490.392229817,20192,20816
2490.395186734,20176,20800
2490.398133948,20176,20784
2490.401101958,20208,20784
2490.404059023,20208,20832
2490.407007866,20192,20816
2490.409976968,20208,20768
2490.412956645,20208,20800
2490.415913358,20176,20800
2490.418877165,20192,20784
2490.4218346,20208,20816
2490.424788295,20208,20816
2490.427743175,20240,20800
2490.430711741,20192,20832
2490.433668936,20208,20832
2490.436621038,20224,20800
2490.439587937,20224,20832
2490.442541113,20208,20816
2490.44549053,20240,20784
2490.448441299,20208,20800
2490.451403772,20240,20816
2490.45435556,20192,20800
2490.457305495,20240,20816
2490.460269283,20224,20832
2490.463217774,20192,20816
2490.46616758,20224,20816
2490.469129682,20208,20816
2490.472087637,20224,20816
2490.475039183,20224,20832
2490.477998138,20224,20784
2490.480965073,20192,20848
2490.483919565,20224,20800
2490.486868,20176,20816
2490.489833288,20240,20816
2490.492785927,20192,20800
2490.495747604,20208,20800
2490.498706021,20224,20800
2490.501664994,20224,20816
2490.50461554,20208,20816
2490.507571143,20208,20832
2490.510549912,20224,20800
2490.513511014,20208,20816
2490.516464172,20240,20800
2490.51943446,20224,20784
2490.522387988,20208,20800
2490.525339979,20192,20800
2490.528293341,20256,20800
2490.53126261,20208,20816
2490.534217509,20224,20816
2490.537172852,20192,20848
2490.54014851,20240,20832
2490.543107501,20240,20816
2490.546065548,20192,20816
2490.549032021,20208,20784
2490.551988567,20224,20832
2490.554945392,20240,20816
2490.557895698,20192,20816
2490.560859282,20224,20816
2490.563819792,20224,20832
2490.566772616,20192,20816
2490.569738348,20208,20832
2490.572697247,20224,20800
2490.575646053,20224,20832
2490.5785966,20192,20832
2490.581562258,20224,20816
2490.584515249,20208,20816
2490.587467129,20208,20784
2490.590435361,20192,20784
2490.593387575,20208,20784
2490.596330844,20176,20800
2490.599305613,20240,20832
2490.602261234,20208,20800
2490.605212632,20208,20800
2490.608162772,20208,20816
2490.611127652,20208,20816
2490.614082995,20224,20784
2490.61703706,20224,20800
2490.6200112,20224,20816
2490.622974098,20240,20816
2490.625936219,20224,20832
2490.628907488,20208,20832
2490.631865609,20224,20800
2490.63482423,20224,20800
2490.637777925,20224,20816
2490.640752009,20208,20816
2490.64371513,20208,20832
2490.646671917,20192,20800
2490.649638334,20208,20816
2490.652594566,20208,20832
2490.655546484,20208,20816
2490.65849753,20208,20784
2490.661463651,20224,20832
2490.664418569,20208,20816
2490.667370523,20176,20848
2490.670337477,20192,20832
2490.673289802,20208,20816
2490.676240589,20208,20800
2490.679207932,20240,20816
2490.682165535,20208,20816
2490.68511797,20224,20848
2490.688075036,20208,20816
2490.691039694,20208,20816
2490.693999296,20208,20816
2490.696955195,20224,20800
2490.699919408,20208,20832
2490.702872159,20224,20832
2490.705827409,20224,20784
2490.708784993,20208,20800
2490.711735317,20208,20832
2490.714686216,20192,20800
