Time,RawValue
3923.207154697,5648
3923.209508854,5648
3923.21118549,5664
3923.212855329,5664
3923.214522169,5648
3923.216232157,5648
3923.21789883,5648
3923.219565521,5664
3923.221232268,5680
3923.222899034,5648
3923.224565744,5664
3923.226232454,5664
3923.227899201,5664
3923.229565873,5664
3923.231232676,5664
3923.232899349,5664
3923.234566189,5664
3923.236232917,5664
3923.237899627,5648
3923.239566355,5648
3923.241233065,5648
3923.242899775,5648
3923.244566578,5648
3923.246233399,5680
3923.24790009,5648
3923.2495668,5664
3923.25123351,5648
3923.252900202,5632
3923.254567004,5648
3923.256233751,5648
3923.257900572,5664
3923.259567264,5648
3923.261234085,5680
3923.262900869,5648
3923.264567634,5648
3923.2662344,5648
3923.267901202,5664
3923.269567931,5632
3923.271234733,5648
3923.272901406,5648
3923.274568098,5664
3923.276234808,5664
3923.277901499,5632
3923.279568172,5648
3923.281234938,5648
3923.28290161,5664
3923.284568283,5648
3923.286235067,5664
3923.287901814,5664
3923.289568598,5664
3923.291235271,5648
3923.292902092,5664
3923.294568895,5648
3923.296235568,5664
3923.297902407,5648
3923.299569229,5648
3923.301235994,5664
3923.302902667,5664
3923.304569488,5664
3923.306236235,5664
3923.307902963,5648
3923.309569785,5648
3923.312375091,5664
3923.314041912,5648
3923.315708585,5664
3923.317375258,5664
3923.319042024,5664
3923.320708697,5648
3923.322375536,5648
3923.324042339,5648
3923.32570903,5648
3923.327375814,5664
3923.329042617,5648
3923.330709327,5648
3923.332376111,5648
3923.334042821,5680
3923.335709512,5648
3923.337376259,5664
3923.339043006,5664
3923.340709809,5648
3923.3423765,5648
3923.344043192,5648
3923.345709883,5648
3923.347376611,5664
3923.349043451,5664
3923.350710161,5664
3923.352376871,5648
3923.354043544,5664
3923.355710291,5648
3923.357377112,5680
3923.359043859,5648
3923.360710624,5664
3923.362377316,5648
3923.364043989,5664
3923.365710791,5648
3923.367377575,5664
3923.369044341,5648
3923.370711162,5664
3923.372377872,5664
3923.374044545,5664
3923.375711292,5648
3923.377378113,5664
3923.379044786,5664
3923.380711514,5648
3923.382378206,5664
3923.384044897,5648
3923.38571157,5648
3923.38737828,5632
3923.38904499,5648
3923.3907117,5680
3923.392378502,5648
3923.394045286,5648
3923.395711996,5648
3923.397378743,5664
3923.399045453,5664
3923.400712163,5648
3923.402378966,5648
3923.404045639,5664
3923.405712312,5632
3923.407379096,5664
3923.409045806,5648
3923.410712497,5664
3923.412379318,5648
3923.414046121,5648
3923.415712812,5664
3923.417379633,5648
3923.419046436,5632
3923.420713146,5664
3923.422379911,5664
3923.424046677,5648
3923.425713461,5648
3923.4273803,5648
3923.42904714,5664
3923.430713868,5648
3923.43238056,5664
3923.434047288,5648
3923.435714035,5648
3923.437380745,5648
3923.439047437,5664
3923.44071411,5648
3923.442380819,5664
3923.444047566,5664
3923.445714295,5648
3923.447381005,5648
3923.449047733,5648
