Time,AccX,AccY,AccZ,AngleX,AngleY,AngleZ
3923.324014135,0.0249,-0.1714,0.9961,-9.805,-1.412,164.344
3923.424015047,0.0244,-0.1724,0.9971,-9.805,-1.412,164.344
3923.524018589,0.0259,-0.1714,0.9966,-9.805,-1.412,164.344
3923.624019852,0.0249,-0.1724,0.9956,-9.805,-1.412,164.344
3923.724021672,0.0249,-0.1719,0.9956,-9.805,-1.412,164.344
3923.824026639,0.0254,-0.1719,0.9961,-9.805,-1.412,164.344
3923.924029755,0.0249,-0.1729,0.9976,-9.805,-1.412,164.344
3924.0240345,0.0244,-0.1714,0.9966,-9.805,-1.412,164.344
3924.124038468,0.0244,-0.1724,0.9961,-9.805,-1.412,164.344
3924.224043232,0.0249,-0.1714,0.9966,-9.805,-1.412,164.344
3924.324046792,0.0249,-0.1724,0.998,-9.805,-1.412,164.344
3924.424048963,0.0249,-0.1714,0.9961,-9.805,-1.412,164.344
3924.524054005,0.0244,-0.1724,0.9961,-9.805,-1.412,164.344
3924.62405425,0.0234,-0.1733,0.9976,-9.805,-1.412,164.344
3924.724054885,0.0239,-0.1724,0.9961,-9.805,-1.412,164.344
3924.824059315,0.0254,-0.1724,0.9961,-9.805,-1.412,164.344
3924.924060357,0.0254,-0.1719,0.9932,-9.8,-1.412,164.344
3925.02406188,0.0244,-0.1743,0.9961,-9.8,-1.412,164.344
3925.124065162,0.0254,-0.1719,0.9966,-9.805,-1.401,164.339
3925.224065852,0.0244,-0.1738,1.0,-9.805,-1.401,164.339
3925.324070764,0.0249,-0.1699,0.9961,-9.8,-1.401,164.339
3925.424074028,0.0225,-0.1724,0.998,-9.794,-1.395,164.339
3925.524077088,0.0239,-0.1704,0.9956,-9.789,-1.395,164.339
3925.6240815,0.0244,-0.1611,0.9937,-9.783,-1.395,164.339
3925.724081986,0.0234,-0.1733,0.9951,-9.789,-1.395,164.339
3925.824084287,0.0249,-0.1758,0.9976,-9.805,-1.395,164.339
3925.924086477,0.0259,-0.1704,0.9966,-9.794,-1.401,164.339
3926.024087,0.0264,-0.1729,0.9966,-9.794,-1.401,164.339
3926.124090523,0.0264,-0.1709,0.9956,-9.789,-1.406,164.339
3926.224094861,0.0249,-0.1733,0.9956,-9.783,-1.406,164.339
3926.324096736,0.0249,-0.1719,0.9966,-9.783,-1.406,164.339
3926.424101852,0.0254,-0.1729,0.9985,-9.778,-1.406,164.339
3926.524104116,0.0254,-0.1724,0.9966,-9.778,-1.406,164.339
3926.624108843,0.0259,-0.1724,0.9971,-9.778,-1.401,164.339
3926.724113273,0.0249,-0.1729,0.9961,-9.783,-1.401,164.339
3926.824113574,0.0249,-0.1719,0.998,-9.783,-1.406,164.339
3926.924117356,0.0249,-0.1719,0.9966,-9.783,-1.406,164.339
3927.024120213,0.0254,-0.1724,0.9976,-9.783,-1.406,164.339
3927.124124236,0.0254,-0.1709,0.9966,-9.789,-1.412,164.339
3927.22412587,0.0259,-0.1714,0.9966,-9.789,-1.412,164.339
3927.324129838,0.0254,-0.1714,0.9971,-9.789,-1.417,164.339
3927.42413362,0.0244,-0.1714,0.9961,-9.789,-1.417,164.339
3927.52413494,0.0249,-0.1719,0.9971,-9.789,-1.417,164.339
3927.624135815,0.0254,-0.1709,0.998,-9.783,-1.423,164.339
3927.724137764,0.0254,-0.1724,0.9956,-9.783,-1.423,164.339
3927.824140213,0.0249,-0.1719,0.9966,-9.783,-1.423,164.339
3927.924142236,0.0254,-0.1704,0.9951,-9.783,-1.428,164.339
3928.024143815,0.0254,-0.1699,0.9961,-9.783,-1.428,164.339
3928.124147301,0.0249,-0.1704,0.9966,-9.783,-1.428,164.339
