Time,PulseCounts1,PulseCounts2
5722.404500938,0.0,0.0
5722.457254031,0.0,0.0
5722.50789816,0.0,0.0
5722.557911938,0.0,0.0
5722.607960586,0.0,0.0
5722.658078753,0.0,0.0
5722.708252623,0.0,0.0
5722.758413716,0.0,0.0
5722.808564919,0.0,0.0
5722.858714771,0.0,0.0
5722.908868401,0.0,0.0
5722.958999141,0.0,0.0
5723.009138456,0.0,0.0
5723.059300419,0.0,0.0
5723.109493604,0.0,0.0
5723.159631419,0.0,0.0
5723.209800826,0.0,0.0
5723.259930437,0.0,0.0
5723.3100624,0.0,0.0
5723.360249363,0.0,0.0
5723.410395604,0.0,0.0
5723.464558252,0.0,0.0
5723.515137122,0.0,0.0
5723.565663215,0.0,0.0
5723.616307937,0.0,0.0
5723.666964974,0.0,0.0
5723.717569789,0.0,0.0
5723.768215456,0.0,0.0
5723.81880653,0.0,0.0
5723.869495326,0.0,0.0
5723.920118974,0.0,0.0
5723.970715678,0.0,0.0
5724.021292696,0.0,0.0
5724.071968085,0.0,0.0
5724.122543252,0.0,0.0
5724.173182881,0.0,0.0
5724.223767492,0.0,0.0
5724.274332455,0.0,0.0
5724.324919381,0.0,0.0
5724.375516511,0.0,0.0
5724.426164918,0.0,0.0
5724.4772799,0.0,0.0
5724.527803252,0.0,0.0
5724.577955177,0.0,0.0
5724.62813014,0.0,0.0
5724.678353548,0.0,0.0
5724.728545992,0.0,0.0
5724.778827362,0.0,0.0
5724.829001937,0.0,0.0
5724.879335177,0.0,0.0
5724.929587455,0.0,0.0
5724.979852399,0.0,0.0
5725.03025301,0.0,0.0
5725.080523159,0.0,0.0
5725.130782492,0.0,0.0
5725.181111103,0.0,0.0
5725.231286177,0.0,0.0
5725.281511103,0.0,0.0
5725.331713047,0.0,0.0
5725.381959547,0.0,0.0
5725.432346788,0.0,0.0
5725.482928325,0.0,0.0
5725.533540769,0.0,0.0
5725.584155029,0.0,0.0
5725.634347843,0.0,0.0
5725.684537529,0.0,0.0
5725.734720547,0.0,0.0
5725.784899566,0.0,0.0
5725.835083862,0.0,0.0
5725.885285362,0.0,0.0
5725.935550417,0.0,0.0
5725.98578751,0.0,0.0
5726.035974714,0.0,0.0
5726.086150973,0.0,0.0
5726.136298158,0.0,0.0
5726.186475232,0.0,0.0
5726.236664102,0.0,0.0
5726.286901195,0.0,0.0
5726.337125936,0.0,0.0
5726.387345917,0.0,0.0
5726.440055028,0.0,0.0
5726.490577417,0.0,0.0
5726.542070769,0.0,0.0
5726.592303121,0.0,0.0
5726.642509547,0.0,0.0
5726.692688417,0.0,0.0
5726.742866472,0.0,0.0
5726.79301725,0.0,0.0
5726.843177417,0.0,0.0
5726.893355861,0.0,0.0
5726.943515602,0.0,0.0
5726.993661454,0.0,0.0
5727.04380738,0.0,0.0
5727.09402825,0.0,0.0
5727.144207639,0.0,0.0
5727.194479731,0.0,0.0
5727.244652639,0.0,0.0
5727.294899139,0.0,0.0
5727.345097731,0.0,0.0
5727.395262509,0.0,0.0
5727.447120342,0.0,0.0
5727.497736157,0.0,0.0
5727.55015875,0.0,0.0
5727.600439287,0.0,0.0
5727.650599787,0.0,0.0
