Time,AccX,AccY,AccZ,AngleX,AngleY,AngleZ
5023.279602032,0,0,0,0,0,0
5023.401485348,0.0566,-0.3574,0.9429,-20.759,-3.274,158.802
5023.501499831,0.0586,-0.3564,0.9429,-20.759,-3.274,158.802
5023.601508758,0.0581,-0.3574,0.9434,-20.764,-3.274,158.802
5023.70151024,0.0576,-0.3569,0.9443,-20.764,-3.274,158.802
5023.801514741,0.0664,-0.3574,0.9336,-20.759,-3.274,158.802
5023.90151452,0.0562,-0.3574,0.9429,-20.759,-3.274,158.802
5024.001553243,0.0581,-0.3589,0.9438,-20.764,-3.274,158.802
5024.101526392,0.0581,-0.3569,0.9434,-20.759,-3.274,158.802
5024.20153443,0.0576,-0.3564,0.9429,-20.764,-3.274,158.802
5024.301533172,0.0576,-0.3555,0.9414,-20.764,-3.274,158.802
5024.401544709,0.0571,-0.3574,0.9443,-20.764,-3.274,158.802
5024.501546044,0.0664,-0.3535,0.9316,-20.753,-3.274,158.802
5024.601548933,0.0571,-0.3574,0.9434,-20.759,-3.274,158.807
5024.701558656,0.0571,-0.3579,0.9434,-20.764,-3.274,158.807
5024.801567083,0.0591,-0.3574,0.9424,-20.759,-3.274,158.807
5024.901575343,0.0576,-0.3569,0.9429,-20.759,-3.274,158.807
5025.00157577,0.0576,-0.3569,0.9434,-20.764,-3.274,158.807
5025.101576104,0.061,-0.3555,0.9414,-20.759,-3.274,158.802
5025.201580086,0.0552,-0.3599,0.9468,-20.753,-3.274,158.802
5025.301584624,0.0581,-0.3569,0.9434,-20.764,-3.268,158.802
5025.401590384,0.0576,-0.3579,0.9443,-20.764,-3.274,158.802
5025.501603977,0.0566,-0.3584,0.9434,-20.759,-3.268,158.802
5025.6015987,0.0581,-0.3574,0.9409,-20.759,-3.274,158.802
5025.701602237,0.0576,-0.3574,0.9443,-20.759,-3.274,158.802
5025.801609904,0.0586,-0.3564,0.9409,-20.759,-3.274,158.802
5025.901612849,0.0562,-0.3569,0.9443,-20.759,-3.268,158.802
5026.001609035,0.0581,-0.3574,0.9438,-20.764,-3.268,158.802
5026.101616184,0.0566,-0.3574,0.9443,-20.764,-3.274,158.802
5026.201620962,0.0581,-0.3569,0.9424,-20.764,-3.268,158.802
5026.301621537,0.0586,-0.3574,0.9429,-20.764,-3.268,158.802
5026.401629315,0.0532,-0.3608,0.9497,-20.759,-3.268,158.802
5026.501629908,0.0586,-0.3579,0.9438,-20.759,-3.274,158.802
5026.601638538,0.0581,-0.3564,0.9424,-20.759,-3.274,158.802
5026.701645446,0.0581,-0.3574,0.9443,-20.759,-3.274,158.802
5026.801648687,0.0581,-0.3574,0.9434,-20.759,-3.274,158.802
5026.901649743,0.0586,-0.3574,0.9453,-20.753,-3.274,158.802
5027.001653076,0.0586,-0.3569,0.9429,-20.753,-3.274,158.802
5027.10166154,0.0596,-0.3579,0.9414,-20.759,-3.274,158.802
5027.201670929,0.0571,-0.3564,0.9429,-20.77,-3.274,158.802
5027.301672374,0.0576,-0.3584,0.9453,-20.77,-3.274,158.802
5027.401678392,0.0605,-0.3584,0.9409,-20.759,-3.274,158.802
5027.501687078,0.0581,-0.356,0.9429,-20.764,-3.274,158.802
5027.601697652,0.0576,-0.3569,0.9434,-20.77,-3.274,158.802
5027.701704634,0.0513,-0.3608,0.9507,-20.764,-3.274,158.802
5027.801714041,0.0576,-0.356,0.9414,-20.759,-3.274,158.802
5027.901715838,0.0581,-0.3584,0.9438,-20.759,-3.279,158.802
5028.00171806,0.0581,-0.3579,0.9434,-20.759,-3.274,158.802
5028.101719486,0.0586,-0.3574,0.9438,-20.759,-3.274,158.802
5028.201721505,0.0571,-0.3574,0.9438,-20.753,-3.274,158.802
5028.301729561,0.0581,-0.3579,0.9443,-20.753,-3.274,158.802
5028.40172495,0.0566,-0.3569,0.9443,-20.753,-3.274,158.802
5028.501727227,0.0581,-0.3564,0.9438,-20.753,-3.274,158.802
5028.601732968,0.0571,-0.3574,0.9443,-20.753,-3.274,158.802
5028.701744875,0.0571,-0.3569,0.9434,-20.753,-3.274,158.802
5028.801738801,0.0571,-0.3579,0.9438,-20.753,-3.274,158.802
5028.90174069,0.0576,-0.3564,0.9443,-20.753,-3.274,158.802
5029.001745209,0.0576,-0.3569,0.9438,-20.753,-3.274,158.802
5029.101754283,0.0581,-0.3569,0.9443,-20.748,-3.274,158.802
5029.201757616,0.0571,-0.3579,0.9438,-20.748,-3.274,158.802
5029.301758968,0.0581,-0.3589,0.9438,-20.748,-3.274,158.802
5029.401762949,0.0576,-0.3564,0.9434,-20.748,-3.274,158.802
5029.501772319,0.0576,-0.3574,0.9424,-20.748,-3.274,158.802
5029.601775319,0.0581,-0.3579,0.9438,-20.748,-3.274,158.802
5029.701781782,0.0576,-0.3569,0.9434,-20.748,-3.274,158.802
5029.801787504,0.0576,-0.3579,0.9438,-20.748,-3.274,158.802
5029.901797763,0.0576,-0.3569,0.9434,-20.748,-3.274,158.802
5030.001793448,0.0586,-0.3574,0.9438,-20.742,-3.274,158.802
5030.101803355,0.0586,-0.3569,0.9438,-20.742,-3.274,158.802
5030.201799318,0.0566,-0.3574,0.9443,-20.742,-3.274,158.802
5030.301805762,0.0581,-0.3574,0.9429,-20.742,-3.274,158.802
5030.401802039,0.0576,-0.3564,0.9443,-20.742,-3.274,158.802
5030.501810872,0.0586,-0.3584,0.9438,-20.742,-3.274,158.802
5030.601817853,0.0576,-0.3574,0.9438,-20.742,-3.274,158.802
5030.701832945,0.0576,-0.3569,0.9438,-20.742,-3.274,158.802
5030.801839556,0.0581,-0.3574,0.9448,-20.742,-3.274,158.802
