Time,Raw Value
5023.301471403,0
5023.32943817,4256
5023.331313641,4240
5023.333107093,4240
5023.334887138,4240
5023.336828794,4224
5023.338596728,4240
5023.340346198,4240
5023.341875186,4240
5023.343463249,4256
5023.344978496,4256
5023.346624855,4240
5023.348399325,4224
5023.350079944,4224
5023.351836321,4240
5023.35349294,4240
5023.35517315,4240
5023.356900973,4240
5023.358463368,4256
5023.360150912,4240
5023.361761845,4256
5023.363361334,4240
5023.368925561,4256
5023.370924644,4256
5023.373001319,4240
5023.374753141,4256
5023.376394593,4240
5023.378020526,4256
5023.37950868,4240
5023.385696299,4256
5023.38762827,4240
5023.389533427,4256
5023.39144012,4272
5023.393309647,4256
5023.395187136,4256
5023.397179978,4256
5023.400105546,4224
5023.401702923,4240
5023.403608728,4256
5023.406220942,4256
5023.407921098,4256
5023.409548105,4240
5023.411377613,4240
5023.413362843,4240
5023.415361796,4240
5023.417122489,4256
5023.419098164,4256
5023.421751842,4256
5023.423597924,4256
5023.425906489,4256
5023.427910776,4256
5023.430251878,4240
5023.432394647,4256
5023.434249636,4240
5023.435879162,4256
5023.437861559,4256
5023.439727419,4240
5023.44177189,4240
5023.443409212,4240
5023.445087831,4240
5023.446726652,4256
5023.448852698,4240
5023.450487705,4240
5023.45210162,4240
5023.453789349,4256
5023.455276578,4240
5023.456924326,4256
5023.458888297,4256
5023.460543545,4256
5023.462411553,4256
5023.463957819,4240
5023.465638733,4224
5023.467726557,4240
5023.469521231,4240
5023.472057723,4240
5023.474519512,4256
5023.476403983,4240
5023.478279472,4256
5023.479836109,4256
5023.482201582,4256
5023.484443924,4240
5023.48623534,4256
5023.488271311,4240
5023.490171486,4240
5023.491983938,4240
5023.493891724,4256
5023.49545312,4256
5023.497460573,4240
5023.499139228,4240
5023.500904698,4256
5023.502681299,4240
5023.504702178,4240
5023.506412111,4240
5023.508080229,4256
5023.50979031,4256
5023.511895042,4240
5023.513876402,4240
5023.515484168,4240
5023.521069173,4240
5023.522732347,4240
5023.524420466,4240
5023.526138436,4256
5023.527660535,4240
5023.530236879,4256
5023.531920757,4256
5023.54177604,4240
5023.543538362,4240
5023.545088332,4240
5023.54662106,4240
5023.549045922,4240
5023.550673707,4240
5023.552338566,4256
5023.554878058,4240
5023.55652251,4240
5023.558198036,4240
5023.559935525,4240
5023.562226294,4256
5023.564729749,4240
5023.566590886,4256
5023.576380632,4256
5023.57839814,4240
5023.58430461,4256
5023.586167433,4240
5023.588197682,4240
5023.589857652,4240
5023.59172929,4256
5023.593413204,4256
5023.595301175,4256
5023.597422592,4240
5023.599153414,4256
5023.60112733,4256
5023.603178098,4240
5023.604982439,4240
5023.606919873,4256
5023.608634362,4240
5023.610291165,4240
5023.612307989,4240
5023.614090496,4240
5023.615665874,4240
5023.617456029,4256
5023.619332704,4240
5023.621010544,4240
5023.622938368,4240
5023.624598078,4240
5023.626481753,4240
5023.628115353,4256
5023.629835527,4256
5023.632684224,4224
5023.634594028,4256
5023.636189369,4240
5023.63781532,4272
5023.639675476,4240
5023.641526614,4240
5023.643064046,4240
5023.644725812,4240
5023.646364616,4256
5023.648190605,4240
5023.649811538,4240
5023.651461674,4256
5023.653162663,4240
5023.655118801,4240
5023.656796494,4256
5023.658330815,4256
5023.660082045,4256
5023.661510125,4240
5023.663367429,4240
5023.665086862,4256
5023.666661925,4240
5023.668601285,4240
5023.670214903,4256
5023.671927706,4240
5023.673721769,4224
5023.67528385,4240
5023.677395878,4240
5023.679515665,4240
5023.681343154,4272
5023.683106291,4240
5023.684787354,4256
5023.686451324,4240
5023.688143276,4224
5023.689776375,4256
5023.691522845,4240
5023.693193112,4256
5023.694850934,4256
5023.696461848,4240
5023.699010507,4240
5023.701263202,4256
5023.702982172,4240
5023.705045237,4240
5023.706960671,4256
5023.708813234,4256
5023.710549093,4240
5023.712437324,4240
5023.714039145,4256
5023.715924209,4240
5023.717707772,4240
5023.719599465,4256
5023.721356102,4240
5023.72301685,4240
5023.724776876,4240
5023.726672421,4240
5023.728335095,4240
5023.729945806,4240
5023.731512405,4240
5023.733542043,4256
5023.735489348,4240
5023.73733706,4224
5023.73912803,4240
5023.740959649,4272
5023.742788268,4240
5023.744486775,4240
5023.746167523,4240
5023.747849345,4224
5023.749669131,4256
5023.751179952,4256
5023.752921478,4256
5023.754599393,4256
5023.75633303,4240
5023.758085093,4256
5023.760408177,4256
5023.762167425,4240
5023.763973395,4240
5023.765780051,4240
5023.768138432,4240
5023.769817254,4256
5023.771529187,4240
5023.77326088,4240
5023.775142591,4256
5023.777086563,4256
5023.778581847,4240
5023.780290539,4240
5023.782266307,4240
5023.784742243,4256
5023.786572288,4240
5023.788625297,4256
5023.790440157,4240
5023.791891607,4256
5023.793800578,4240
5023.795604771,4272
5023.797541428,4256
5023.799120083,4240
5023.800938313,4240
5023.802601672,4240
5023.808259955,4240
5023.810081666,4256
5023.811979452,4256
5023.814098184,4256
5023.815815135,4240
5023.817533624,4240
5023.819231798,4240
5023.820942842,4240
5023.822969277,4240
5023.8248361,4240
5023.82646344,4224
5023.82830254,4240
5023.829902455,4240
5023.831978852,4240
5023.833680378,4240
5023.835470293,4240
5023.837332449,4256
5023.83912142,4240
5023.840736205,4256
5023.842332008,4240
5023.843983515,4240
5023.84566104,4240
5023.847172677,4240
5023.848963999,4256
5023.850628636,4240
5023.852235365,4256
5023.853868853,4240
5023.855473897,4240
5023.857143164,4272
5023.858943671,4256
5023.860635845,4240
5023.862329519,4256
5023.863989934,4240
5023.865647163,4256
5023.867937154,4240
5023.869466587,4240
5023.871445558,4240
5023.873232788,4240
5023.874772202,4240
5023.87654545,4240
5023.878278272,4256
5023.880229262,4256
5023.881697861,4240
5023.884011334,4256
5023.886086065,4256
5023.888008684,4256
5023.889627765,4240
5023.891757034,4240
5023.893741283,4256
5023.895642532,4256
5023.897549614,4240
5023.899753364,4240
5023.901273648,4240
5023.903141138,4256
5023.905049701,4240
5023.90698508,4240
5023.908700236,4240
5023.910398743,4256
5023.91216351,4240
5023.913962665,4240
5023.915569857,4256
5023.917184679,4224
5023.919122243,4240
5023.920891676,4256
5023.92240359,4240
5023.924517488,4256
5023.926206718,4256
5023.928000003,4240
5023.929908104,4256
5023.932147928,4240
5023.93402264,4240
5023.935600461,4240
5023.937141801,4256
5023.939075365,4256
5023.94097154,4256
5023.942672103,4240
5023.944321239,4224
5023.945950265,4240
5023.94799444,4256
5023.949683188,4240
5023.951270343,4240
5023.952972425,4256
5023.954756932,4256
5023.956453106,4240
5023.958566041,4256
5023.960500475,4256
5023.962090352,4240
5023.964250602,4256
5023.966031554,4240
5023.968067933,4240
5023.969681644,4256
5023.971172373,4256
5023.972759676,4240
5023.97469148,4240
5023.976275191,4256
5023.978239181,4240
5023.979969836,4256
5023.981690732,4240
5023.983417295,4240
5023.985192006,4256
5023.986629772,4256
5023.988261927,4256
5023.990254213,4256
5023.992358852,4240
5023.993923599,4240
5023.995766533,4240
5023.997495189,4240
5023.999258289,4240
5024.001231668,4240
5024.002847193,4256
5024.004525126,4240
5024.006299504,4240
5024.007714769,4256
5024.009417499,4256
5024.011066247,4256
5024.012771495,4240
5024.01471641,4256
5024.016123213,4256
5024.017870942,4240
5024.019507005,4240
5024.021106141,4240
5024.022529018,4256
5024.024289507,4240
5024.025937254,4240
5024.027517058,4240
5024.028927786,4256
5024.030488904,4256
5024.032200189,4256
5024.033819418,4256
5024.035421517,4256
5024.037015857,4256
5024.038614494,4240
5024.040477539,4256
5024.042008008,4240
5024.043576071,4240
5024.045173559,4240
5024.046768862,4240
5024.048328739,4240
5024.049955283,4272
5024.051454326,4240
5024.053111111,4240
5024.054825933,4256
5024.056417681,4240
5024.058185318,4256
5024.059963474,4256
5024.061556925,4256
5024.063346618,4256
5024.065268867,4240
5024.066988559,4256
5024.069118735,4240
5024.070786094,4224
5024.072690306,4256
5024.074270498,4256
5024.076324525,4240
5024.078529775,4240
5024.080354116,4240
5024.081947697,4240
5024.084068836,4256
5024.086356586,4240
5024.088201502,4256
5024.089801935,4256
5024.091379812,4256
5024.093155375,4256
5024.095027531,4256
5024.096447555,4240
5024.098172804,4240
5024.100251683,4224
5024.102477359,4240
5024.104426701,4240
5024.1061213,4256
5024.107807474,4256
5024.109690779,4256
5024.111570731,4256
5024.11328172,4240
5024.114931968,4224
5024.116878791,4256
5024.118783966,4240
5024.120978456,4256
5024.122930854,4240
5024.125004733,4240
5024.126633184,4240
5024.128295784,4256
5024.129991847,4256
5024.131817855,4240
5024.134037938,4240
5024.135857483,4224
5024.137472008,4240
5024.139191479,4224
5024.140862171,4256
5024.142461863,4240
5024.144047573,4256
5024.145761062,4240
5024.147706885,4240
5024.14928754,4256
5024.150933455,4272
5024.152513795,4256
5024.154180506,4256
5024.15576329,4256
5024.157294167,4240
5024.159324139,4256
5024.161015201,4240
5024.16250106,4256
5024.16420866,4240
5024.1659055,4256
5024.167716915,4240
5024.169521201,4256
5024.171415653,4240
5024.172981919,4240
5024.174686241,4240
5024.17645736,4256
5024.178231701,4240
5024.179967893,4272
5024.181623919,4240
5024.183781151,4240
5024.185768252,4256
5024.187611945,4240
5024.189431101,4240
5024.191315831,4256
5024.193335525,4240
5024.194920939,4256
5024.196594872,4240
5024.198518491,4256
5024.200458537,4240
5024.20229797,4256
5024.204142126,4240
5024.206462284,4240
5024.208330829,4224
5024.21001517,4240
5024.211902308,4256
5024.213953779,4240
5024.215666842,4240
5024.217203997,4208
5024.218767818,4240
5024.220525326,4240
5024.222163888,4240
5024.223664895,4240
5024.225259383,4240
5024.227011854,4240
5024.228917547,4256
5024.230810981,4240
5024.232769397,4224
5024.234715794,4256
5024.236969137,4256
5024.238737607,4240
5024.240306466,4256
5024.241907232,4256
5024.243494498,4256
5024.245074727,4240
5024.247085976,4256
5024.248691872,4240
5024.250322638,4240
5024.251961275,4240
5024.253508985,4256
5024.255143103,4240
5024.257036204,4256
5024.258918397,4256
5024.260561163,4240
5024.26243756,4240
5024.264129382,4240
5024.265874519,4240
5024.267725435,4240
5024.26959048,4240
5024.271139227,4240
5024.273023013,4240
5024.275061762,4240
5024.276958826,4224
5024.278631278,4256
5024.280502804,4224
5024.282203626,4256
5024.284049171,4240
5024.286386366,4240
5024.288064114,4256
5024.290316624,4240
5024.292585096,4240
5024.294722476,4240
5024.296771225,4240
5024.298450288,4256
5024.300458186,4256
5024.302289027,4240
5024.303880274,4240
5024.305773597,4240
5024.307446123,4256
5024.30950628,4240
5024.311385547,4240
5024.313067887,4240
5024.315039711,4240
5024.320642586,4240
5024.322237278,4240
5024.323922712,4240
5024.325684127,4240
5024.327327411,4240
5024.329062511,4256
5024.33096926,4240
5024.332603989,4240
5024.334834184,4256
5024.336404543,4256
5024.338685719,4256
5024.34041606,4240
5024.342119882,4240
5024.343685926,4240
5024.345183747,4256
5024.347043977,4240
5024.348649854,4240
5024.350222953,4240
5024.351823757,4256
5024.353649209,4256
5024.35527016,4256
5024.357117057,4240
5024.358826212,4256
5024.360749184,4256
5024.362522432,4256
5024.364291736,4256
5024.3663198,4256
5024.368190771,4256
5024.370471262,4240
5024.372079436,4256
5024.373848073,4256
5024.375447061,4256
5024.377157698,4256
5024.378833187,4256
5024.380693361,4240
5024.38275774,4240
5024.384573748,4224
5024.386279052,4240
5024.387910799,4256
5024.3897814,4240
5024.391278332,4240
5024.392886154,4240
5024.394425235,4256
5024.396866856,4256
5024.398665456,4256
5024.400487409,4240
5024.402251861,4256
5024.404550889,4256
5024.406544564,4256
5024.408483295,4256
5024.410207376,4256
5024.411779512,4256
5024.413506316,4240
5024.415434176,4256
5024.417501629,4256
5024.419168155,4256
5024.420878496,4240
5024.422978245,4240
5024.424752216,4240
5024.426631631,4256
5024.428218268,4256
5024.429939738,4240
5024.431805524,4240
5024.433579939,4240
5024.435461002,4240
5024.437352825,4256
5024.439193592,4240
5024.44128386,4240
5024.443103165,4256
5024.444684449,4256
5024.446317975,4240
5024.447960648,4240
5024.449472081,4256
5024.451060143,4240
5024.452668891,4256
5024.454257249,4240
5024.456066979,4240
5024.457646171,4240
5024.459947033,4272
5024.462002171,4224
5024.463809031,4256
5024.465567297,4272
5024.46736649,4240
5024.469303221,4240
5024.470843338,4240
5024.472893514,4240
5024.474659336,4240
5024.477311625,4256
5024.478998614,4256
5024.4810244,4240
5024.482847945,4240
5024.485040269,4256
5024.48717526,4240
5024.489183824,4240
5024.491196296,4256
5024.492776506,4240
5024.494881923,4240
5024.496809412,4240
5024.498482586,4256
5024.500405002,4240
5024.502601511,4240
5024.504259777,4256
5024.506166878,4240
5024.507830441,4240
5024.509505948,4240
5024.511213418,4256
5024.51296574,4256
5024.514496228,4240
5024.516495478,4240
5024.518398171,4256
5024.520107197,4256
5024.521964945,4256
5024.523530563,4240
5024.525549257,4256
5024.527932971,4256
5024.529716886,4240
5024.531553764,4240
5024.533360439,4256
5024.535260632,4240
5024.537308715,4256
5024.539165908,4256
5024.540892526,4240
5024.54245957,4256
5024.544027169,4240
5024.545624232,4256
5024.547396795,4240
5024.548982339,4240
5024.550568734,4240
5024.553036948,4256
5024.554606751,4256
5024.556676168,4240
5024.558814843,4256
5024.560553277,4240
5024.56232971,4256
5024.576111714,4240
5024.577939018,4240
5024.579668544,4256
5024.581288402,4240
5024.58319341,4240
5024.585050381,4240
5024.58693876,4256
5024.588469711,4224
5024.590507534,4240
5024.59224419,4256
5024.593948364,4240
5024.595668704,4240
5024.597457768,4256
5024.599132367,4240
5024.60126871,4240
5024.602996643,4256
5024.604512409,4256
5024.606157712,4240
5024.60802509,4240
5024.609912728,4256
5024.611374234,4224
5024.613144353,4256
5024.615098917,4240
5024.616658294,4240
