Time,Lat,Long,Alt,Speed,Sats
5023.279600365,0,0,0,0,0
5023.401484126,39.764488,-105.226305,1775.5,0.5,6
5023.501499423,39.764488,-105.226305,1775.5,0.51,6
5023.601508276,39.764488,-105.226305,1775.5,0.52,6
5023.701509647,39.764488,-105.226305,1775.5,0.54,6
5023.801513945,39.76449,-105.226305,1775.5,0.56,6
5023.901514075,39.76449,-105.226305,1775.5,0.57,6
5024.001552706,39.76449,-105.226305,1775.5,0.58,6
5024.101526114,39.76449,-105.226305,1775.5,0.59,6
5024.201534134,39.76449,-105.226305,1775.5,0.6,6
5024.301532931,39.76449,-105.226305,1775.5,0.61,6
5024.401544413,39.76449,-105.226305,1775.5,0.62,6
5024.50154571,39.76449,-105.226305,1775.5,0.62,6
5024.601548637,39.76449,-105.226305,1775.5,0.62,6
5024.70155823,39.76449,-105.226305,1775.5,0.63,6
5024.80156675,39.76449,-105.226305,1775.5,0.64,6
5024.901574954,39.76449,-105.226305,1775.5,0.64,6
5025.001575418,39.764491,-105.226305,1775.5,0.64,6
5025.101575789,39.764491,-105.226303,1775.5,0.65,6
5025.20157979,39.764491,-105.226303,1775.5,0.64,6
5025.301584346,39.764491,-105.226303,1775.5,0.64,6
5025.401590069,39.764491,-105.226303,1775.5,0.64,6
5025.50160368,39.764491,-105.226303,1775.5,0.64,6
5025.601598459,39.764491,-105.226303,1775.5,0.63,6
5025.701601996,39.764491,-105.226303,1775.5,0.63,6
5025.801609534,39.764491,-105.226303,1775.5,0.62,6
5025.901612572,39.764491,-105.226303,1775.5,0.61,6
5026.00160872,39.764491,-105.226303,1775.5,0.61,6
5026.101615925,39.764493,-105.226303,1775.5,0.61,6
5026.201620721,39.764493,-105.226303,1775.5,0.62,6
5026.301621259,39.764493,-105.226303,1775.5,0.62,6
5026.401629056,39.764493,-105.226303,1775.5,0.62,6
5026.501629649,39.764493,-105.226303,1775.5,0.63,6
5026.60163826,39.764493,-105.226303,1775.5,0.63,6
5026.701645168,39.764493,-105.226303,1775.5,0.64,6
5026.801648428,39.764493,-105.226303,1775.5,0.65,6
5026.901649502,39.764493,-105.226301,1775.5,0.66,6
5027.00165278,39.764493,-105.226301,1775.5,0.66,6
5027.101661188,39.764493,-105.226301,1775.5,0.66,6
5027.201670688,39.764495,-105.226301,1775.5,0.67,6
5027.301672096,39.764495,-105.226301,1775.5,0.67,6
5027.401678115,39.764495,-105.226301,1775.5,0.68,6
5027.5016868,39.764495,-105.226301,1775.5,0.69,6
5027.601697374,39.764495,-105.226301,1775.5,0.68,6
5027.701704356,39.764495,-105.226301,1775.5,0.69,6
5027.801713782,39.764495,-105.226301,1775.5,0.69,6
5027.90171556,39.764495,-105.226301,1775.5,0.7,6
5028.001717764,39.764495,-105.226301,1775.5,0.7,6
5028.101719172,39.764495,-105.226301,1775.5,0.7,6
5028.201721209,39.764495,-105.2263,1775.5,0.71,6
5028.301729246,39.764496,-105.2263,1775.5,0.72,6
5028.401724653,39.764496,-105.2263,1775.5,0.74,6
5028.50172695,39.764496,-105.2263,1775.5,0.76,6
5028.601732727,39.764496,-105.2263,1775.5,0.79,6
5028.701744616,39.764496,-105.2263,1775.5,0.8,6
5028.801738542,39.764496,-105.2263,1775.5,0.8,6
5028.901740449,39.764496,-105.2263,1775.5,0.81,6
5029.001744931,39.764496,-105.2263,1775.5,0.81,6
5029.101753949,39.764496,-105.2263,1775.5,0.81,6
5029.201757338,39.764496,-105.226298,1775.5,0.81,6
5029.30175869,39.764496,-105.226298,1775.5,0.8,6
5029.40176269,39.764498,-105.226298,1775.5,0.8,6
5029.501772023,39.764498,-105.226298,1775.5,0.8,6
5029.601774838,39.764498,-105.226298,1775.5,0.79,6
5029.701781448,39.764498,-105.226298,1775.5,0.79,6
5029.801787226,39.764498,-105.226298,1775.5,0.79,6
5029.901797485,39.764498,-105.226298,1775.5,0.8,6
5030.001793189,39.764498,-105.226296,1775.5,0.8,6
5030.101803077,39.764498,-105.226296,1775.5,0.81,6
5030.201799058,39.764498,-105.226296,1775.5,0.81,6
5030.301805484,39.764498,-105.226296,1775.5,0.82,6
5030.401801798,39.764498,-105.226296,1775.5,0.82,6
5030.501810631,39.764498,-105.226296,1775.5,0.82,6
5030.601817613,39.7645,-105.226296,1775.5,0.82,6
5030.701832686,39.7645,-105.226296,1775.5,0.83,6
5030.80183926,39.7645,-105.226296,1775.5,0.84,6
5030.901835574,39.7645,-105.226295,1775.5,0.85,6
5031.001843296,39.7645,-105.226295,1775.5,0.86,6
5031.101850833,39.7645,-105.226295,1775.5,0.86,6
5031.20184724,39.7645,-105.226295,1775.5,0.87,6
5031.301852573,39.7645,-105.226295,1775.5,0.87,6
