Time,AccX,AccY,AccZ,AngleX,AngleY,AngleZ
237.410644589,0,0,0,0,0,0
238.134801414,-0.0962,-0.0234,1.002,-1.39,5.46,157.769
238.24966381,-0.0957,-0.0244,1.002,-1.39,5.46,157.769
238.349666521,-0.0952,-0.0244,1.0015,-1.39,5.46,157.769
238.44965838,-0.0957,-0.0239,1.002,-1.39,5.46,157.769
238.549662647,-0.0957,-0.0244,1.0015,-1.39,5.46,157.769
238.649686099,-0.0952,-0.0244,1.002,-1.39,5.46,157.769
238.749669032,-0.0957,-0.0239,1.0024,-1.39,5.46,157.769
238.849674391,-0.0957,-0.0239,1.0015,-1.39,5.46,157.769
238.94968064,-0.0957,-0.0239,1.001,-1.39,5.46,157.769
239.049693637,-0.0952,-0.0239,1.0015,-1.39,5.46,157.769
239.176528902,-0.0957,-0.0244,1.002,-1.39,5.46,157.769
239.290020914,-0.0952,-0.0239,1.002,-1.39,5.455,157.769
239.390043467,-0.0952,-0.0244,1.001,-1.39,5.455,157.769
239.490038371,-0.0952,-0.0239,1.002,-1.39,5.455,157.769
239.590001793,-0.0952,-0.0239,1.002,-1.39,5.455,157.769
239.69005068,-0.0957,-0.0244,1.002,-1.39,5.455,157.769
239.790057677,-0.0957,-0.0244,1.002,-1.39,5.455,157.769
239.890047906,-0.0957,-0.0244,1.0024,-1.39,5.455,157.769
239.990091709,-0.0952,-0.0239,1.0015,-1.39,5.455,157.769
240.129613194,-0.0962,-0.0239,1.0015,-1.39,5.455,157.769
240.256702034,-0.0952,-0.0239,1.0024,-1.39,5.455,157.769
240.356707948,-0.0962,-0.0244,1.002,-1.395,5.455,157.769
240.456757084,-0.0957,-0.0244,1.0024,-1.395,5.455,157.769
240.556785424,-0.0962,-0.0239,1.0024,-1.395,5.455,157.769
240.656761301,-0.0952,-0.0239,1.0015,-1.395,5.455,157.769
240.756775271,-0.0952,-0.0239,1.0024,-1.395,5.455,157.769
240.856794722,-0.0952,-0.0239,1.0015,-1.395,5.455,157.769
240.95681119,-0.0957,-0.0244,1.002,-1.395,5.455,157.769
241.056814763,-0.0952,-0.0239,1.0024,-1.395,5.455,157.769
241.190628112,-0.0957,-0.0239,1.0029,-1.395,5.455,157.769
241.304142058,-0.0957,-0.0234,1.002,-1.395,5.455,157.769
241.40420278,-0.0957,-0.0239,1.0015,-1.395,5.455,157.769
241.504197538,-0.0962,-0.0239,1.002,-1.395,5.455,157.769
241.604216741,-0.0957,-0.0244,1.0015,-1.395,5.455,157.769
241.704215629,-0.0952,-0.0239,1.0029,-1.395,5.455,157.769
241.804214109,-0.0957,-0.0239,1.001,-1.39,5.455,157.769
241.904241316,-0.0957,-0.0244,1.002,-1.39,5.455,157.769
242.004251494,-0.0952,-0.0229,1.0015,-1.395,5.455,157.769
242.12467866,-0.0952,-0.0244,1.0024,-1.39,5.455,157.769
242.251712054,-0.0952,-0.0244,1.0024,-1.39,5.455,157.769
242.351711732,-0.0947,-0.0239,1.002,-1.395,5.455,157.769
242.451727947,-0.0957,-0.0244,1.0029,-1.395,5.455,157.769
242.551773422,-0.0962,-0.0234,1.002,-1.395,5.455,157.769
242.651761729,-0.0957,-0.0244,1.002,-1.395,5.455,157.769
242.751777074,-0.0952,-0.0239,1.0015,-1.395,5.455,157.769
242.851775289,-0.0947,-0.0244,1.002,-1.395,5.455,157.769
242.95180023,-0.0957,-0.0239,1.001,-1.395,5.455,157.769
243.051791162,-0.0957,-0.0239,1.002,-1.395,5.455,157.769
243.181697677,-0.0957,-0.0234,1.0015,-1.395,5.455,157.769
243.295122915,-0.0957,-0.0244,1.002,-1.395,5.455,157.769
243.395148477,-0.0957,-0.0244,1.0015,-1.395,5.455,157.769
243.49515002,-0.0957,-0.0244,1.0015,-1.395,5.455,157.769
243.595157471,-0.0957,-0.0244,1.002,-1.395,5.455,157.769
243.695156033,-0.0962,-0.0234,1.0024,-1.395,5.455,157.769
243.795153058,-0.0952,-0.0244,1.002,-1.395,5.455,157.769
243.895163944,-0.0957,-0.0244,1.002,-1.395,5.455,157.769
243.995130539,-0.0962,-0.0234,1.002,-1.395,5.455,157.769
244.129612652,-0.0952,-0.0234,1.0015,-1.395,5.455,157.769
244.256748776,-0.0947,-0.0239,1.0015,-1.395,5.455,157.769
244.356779242,-0.0952,-0.0244,1.0015,-1.39,5.455,157.769
244.456799282,-0.0957,-0.0239,1.001,-1.39,5.455,157.769
244.556810655,-0.0957,-0.0244,1.002,-1.39,5.455,157.769
244.656805825,-0.0957,-0.0239,1.0024,-1.39,5.46,157.769
244.756808476,-0.0952,-0.0244,1.002,-1.39,5.46,157.769
244.856806497,-0.0957,-0.0239,1.002,-1.39,5.46,157.769
244.95681343,-0.0957,-0.0229,1.002,-1.39,5.455,157.769
245.124566687,-0.0967,-0.0249,1.002,-1.39,5.455,157.769
245.251570297,-0.0962,-0.0239,1.0005,-1.39,5.46,157.769
245.351596742,-0.0957,-0.0244,1.002,-1.39,5.46,157.769
245.451610706,-0.0952,-0.0239,1.0015,-1.39,5.46,157.769
245.55165817,-0.0952,-0.0244,1.0015,-1.39,5.46,157.769
245.651661967,-0.0957,-0.0244,1.0015,-1.39,5.46,157.769
245.751666264,-0.0952,-0.0244,1.0015,-1.39,5.46,157.769
245.851683154,-0.0952,-0.0234,1.0024,-1.39,5.46,157.769
245.951680772,-0.0957,-0.0239,1.0024,-1.39,5.46,157.769
246.051702494,-0.0952,-0.0244,1.002,-1.39,5.46,157.769
246.182579771,-0.0957,-0.0244,1.0024,-1.39,5.46,157.769
246.296142617,-0.0957,-0.0249,1.0024,-1.39,5.46,157.769
246.396131043,-0.0957,-0.0239,1.0024,-1.39,5.46,157.769
246.496091635,-0.0952,-0.0244,1.0024,-1.39,5.46,157.769
246.596140727,-0.0957,-0.0234,1.0024,-1.39,5.46,157.769
246.696144079,-0.0952,-0.0234,1.0015,-1.39,5.46,157.769
