Time,Data
0.018,0
0.034955,0
0.051626,0
0.069812,0
0.088017,0
0.106235,0
0.124422,0
0.142627,0
0.160833,0
0.179037,0
0.197257,0
0.215444,0
0.233642,0
0.251858,0
0.270067,0
0.288259,0
0.306476,0
0.325429,0
0.343365,0
0.361577,0
0.379786,0
0.397981,0
0.416184,0
0.434392,0
0.452611,0
0.470815,0
0.489016,0
0.507224,0
0.525431,0
0.543634,0
0.561845,0
0.580045,0
0.59825,0
0.616469,0
0.633136,0
0.651268,0
0.669462,0
0.68767,0
0.705874,0
0.724085,0
0.742428,0
0.760562,0
0.778757,0
0.796957,0
0.815171,0
0.833367,0
0.851584,0
0.86978,0
0.887991,0
0.906192,0
0.924397,0
0.942598,0
0.960806,0
0.979013,0
0.997217,0
1.015424,0
1.033611,0
1.051829,0
1.07002,0
1.088237,0
1.106437,0
1.124645,0
1.142848,0
1.161051,0
1.179254,0
1.197464,0
1.215675,0
1.233868,0
1.252083,0
1.27028,0
1.288499,0
1.306709,0
1.324921,0
1.343116,0
1.361319,0
1.379523,0
1.397731,0
1.415924,0
1.434122,0
1.452336,0
1.470535,0
1.488885,0
1.507009,0
1.525209,0
1.543424,0
1.561629,0
1.579836,0
1.598045,0
1.616249,0
1.634451,0
1.652663,0
1.670862,0
1.689069,0
1.707279,0
1.72548,0
1.743675,0
1.76188,0
1.780078,0
1.798281,0
1.816485,0
1.834692,0
1.852896,0
1.871105,0
1.889306,0
1.907511,0
1.925719,0
1.943925,0
1.962125,0
1.980337,0
1.998537,0
2.016746,0
2.034948,0
2.053157,0
2.071356,0
2.089563,0
2.107761,0
2.125957,0
2.144167,0
2.162359,0
2.180578,0
2.198784,0
2.216992,0
2.235196,0
2.253401,0
2.271615,0
2.289817,0
2.308023,0
2.326228,0
2.344439,0
2.362633,0
2.380838,0
2.399044,0
2.417249,0
2.435468,0
2.453655,0
2.471855,0
2.490065,0
2.508266,0
2.526471,0
2.543141,0
2.56129,0
2.579502,0
2.597699,0
2.615912,0
2.634113,0
2.652318,0
2.670515,0
2.688717,0
2.706925,0
2.725132,0
2.743341,0
2.761538,0
2.779742,0
2.796409,0
2.814575,0
2.832766,0
2.850976,0
2.876491,0
2.894428,0
2.91261,0
2.929278,0
2.947226,0
2.965426,0
2.983628,0
3.001819,0
3.018486,0
3.036428,0
3.053097,0
3.071213,0
3.089412,0
3.107609,0
3.125809,0
3.144019,0
3.162378,0
3.180497,0
3.198705,0
3.216905,0
3.235118,0
3.25332,0
3.271538,0
3.289736,0
3.307943,0
3.326137,0
3.344343,0
3.362541,0
3.380748,0
3.398955,0
3.417155,0
3.43536,0
3.453573,0
3.471772,0
3.489967,0
3.508188,0
3.526386,0
3.544588,0
3.562809,0
3.581022,0
3.599213,0
3.61741,0
3.634077,0
3.6522,0
3.670403,0
3.688603,0
3.706815,0
3.725023,0
3.743381,0
3.761501,0
3.779696,0
3.797912,0
3.816109,0
3.834321,0
3.852617,0
3.870761,0
3.888965,0
3.907171,0
3.925366,0
3.943567,0
3.961762,0
3.979973,0
3.998184,0
4.016386,0
4.034589,0
4.052793,0
4.071009,0
4.089209,0
4.107408,0
4.125613,0
4.14382,0
4.162027,0
4.18024,0
4.198433,0
4.215102,0
4.233223,0
4.251432,0
4.269643,0
4.287847,0
4.306051,0
4.324406,0
4.342536,0
4.360747,0
4.378947,0
4.39715,0
4.415357,0
4.433565,0
4.451766,0
4.469976,0
4.488183,0
4.506389,0
4.524588,0
4.542793,0
4.561001,0
4.579211,0
4.597406,0
4.615624,0
4.633814,0
4.652023,0
4.670217,0
4.688427,0
4.706636,0
4.724848,0
4.743044,0
4.761246,0
4.779455,0
4.796126,0
4.814254,0
4.832457,0
4.850669,0
4.868878,0
4.887079,0
4.905432,0
4.923555,0
4.941765,0
4.959961,0
4.97818,0
4.996387,0
5.014583,0
5.03279,0
5.051,0
5.069196,0
5.087403,0
5.105617,0
5.123817,0
5.142022,0
5.160231,0
5.17842,0
5.19664,0
5.214846,0
5.233046,0
5.251246,0
5.269447,0
5.287647,0
5.305851,0
5.324066,0
5.342255,0
5.360474,0
5.377144,0
5.395252,0
5.413458,0
5.431657,0
5.449864,0
5.468074,0
5.486428,0
5.504556,0
5.522749,0
5.540957,0
5.559168,0
5.577379,0
5.595578,0
5.613778,0
5.631984,0
5.650177,0
5.668386,0
5.686594,0
5.704804,0
5.723008,0
5.741213,0
5.759414,0
5.777618,0
5.795826,0
5.81403,0
5.832217,0
5.850429,0
5.868634,0
5.886845,0
5.905047,0
5.923244,0
5.941457,0
5.958128,0
5.976255,0
5.994461,0
6.012659,0
6.030859,0
6.049052,0
6.067407,0
6.085524,0
6.103734,0
6.121937,0
6.140137,0
6.15834,0
6.17653,0
6.194735,0
6.21293,0
6.231141,0
6.249338,0
6.267553,0
6.285763,0
6.303959,0
6.322168,0
6.340372,0
6.358571,0
6.37677,0
6.394966,0
6.413162,0
6.431377,0
6.44958,0
6.467786,0
6.485993,0
6.504208,0
6.522416,0
6.539087,0
6.55721,0
6.575429,0
6.593633,0
6.61184,0
6.630049,0
6.648403,0
6.666529,0
6.684747,0
6.702943,0
6.721146,0
6.739349,0
6.757557,0
6.775761,0
6.793958,0
6.812165,0
6.830363,0
6.848571,0
6.866777,0
6.884986,0
6.903205,0
6.921409,0
6.939627,0
6.95783,0
6.976026,0
6.994213,0
7.012429,0
7.030624,0
7.04883,0
7.067031,0
7.085235,0
7.103453,0
7.120121,0
7.138252,0
7.15645,0
7.174662,0
7.192861,0
7.211067,0
7.229425,0
7.24756,0
7.265762,0
7.283962,0
7.302163,0
7.320364,0
7.338558,0
7.356768,0
7.374963,0
7.393171,0
7.411382,0
7.429591,0
7.44779,0
7.465997,0
7.484201,0
7.502412,0
7.520623,0
7.53883,0
7.55703,0
7.575229,0
7.593438,0
7.611642,0
7.629842,0
7.64805,0
7.666261,0
7.684461,0
7.701128,0
7.71925,0
7.737456,0
7.755666,0
7.773864,0
7.792065,0
7.810428,0
7.828554,0
7.84675,0
7.864963,0
7.883169,0
7.901364,0
7.919572,0
7.93778,0
7.955986,0
7.974184,0
7.99239,0
8.010592,0
8.028802,0
8.047001,0
8.065206,0
8.08341,0
8.101618,0
8.119823,0
8.13803,0
8.156243,0
8.174439,0
8.19265,0
8.210851,0
8.229056,0
8.247258,0
8.265463,0
8.28213,0
8.300248,0
8.318445,0
8.336658,0
8.354857,0
8.37306,0
8.391418,0
8.409549,0
8.427749,0
8.445952,0
8.464151,0
8.482353,0
8.500563,0
8.518768,0
8.536964,0
8.555175,0
8.57338,0
8.591576,0
8.609782,0
8.627993,0
8.64621,0
8.664402,0
8.68261,0
8.700816,0
8.71902,0
8.737231,0
8.75544,0
8.773634,0
8.791831,0
8.810039,0
8.828249,0
8.846443,0
8.863113,0
8.881248,0
8.899454,0
8.91766,0
8.935872,0
8.95407,0
8.972429,0
8.99056,0
9.008761,0
9.026968,0
9.04518,0
9.063393,0
9.0816,0
9.099812,0
9.118011,0
9.136212,0
9.154422,0
9.172622,0
9.190822,0
9.209034,0
9.22724,0
9.245441,0
9.263659,0
9.281863,0
9.30006,0
9.318266,0
9.336482,0
9.354682,0
9.372883,0
9.404487,0
9.422411,0
9.440596,0
9.457266,0
9.475382,0
9.493595,0
9.5118,0
9.530011,0
9.548233,0
9.566408,0
9.584624,0
9.602842,0
9.621036,0
9.639237,0
9.657436,0
9.675642,0
9.693835,0
9.712036,0
9.730241,0
9.748451,0
9.766641,0
9.784847,0
9.803052,0
9.821259,0
9.839468,0
9.857676,35586
9.875882,32756
9.894089,30199
9.912298,27729
9.930499,26797
9.948709,26542
9.966911,26885
9.985127,27808
10.003334,28362
10.021532,29531
10.038201,30796
10.056334,31895
10.074525,32018
10.092738,31587
10.110941,30981
10.129145,30234
10.147487,29548
10.165612,30383
10.183819,32598
10.202029,1186
10.220239,4086
10.238442,4666
10.256648,4271
10.274856,5247
10.293053,7303
10.311251,9395
10.329462,11531
10.347669,15521
10.365879,16875
10.384087,12375
10.402287,10652
10.420493,10986
10.438699,12647
10.456895,24011
10.475112,29970
10.493313,29838
10.511526,29293
10.529725,29223
10.547936,28221
10.566127,26780
10.584334,26358
10.602535,26964
10.619204,27624
10.637331,28379
10.655534,29504
10.673732,30515
10.691943,30559
10.710136,30093
10.728506,29460
10.74663,28669
10.764827,28740
10.78303,28265
10.801231,26956
10.819438,25154
10.837643,24231
10.855854,24328
10.874045,23783
10.892261,22886
10.910449,22508
10.928663,22341
10.946856,22069
10.965058,21735
10.98326,21295
11.001468,20759
11.019677,20408
11.037874,19836
11.056086,18791
11.074284,16945
11.092482,15275
11.110689,14449
11.128891,14009
11.147098,13464
11.165301,13429
11.183509,13543
11.200177,13710
11.218307,14326
11.236513,15064
11.254719,15090
11.272927,15222
11.291126,15987
11.309488,16637
11.327614,16672
11.345825,16330
11.364026,16259
11.382228,17059
11.400424,18202
11.418631,19010
11.436836,19379
11.455039,19643
11.473248,19951
11.491457,20337
11.509659,20531
11.527861,20443
11.546066,20056
11.564278,19854
11.582493,19933
11.600692,19995
11.618897,20188
11.637092,20214
11.655305,20170
11.673509,20197
11.691708,20197
11.709915,20293
11.728114,20504
11.746327,20645
11.764532,20724
11.782725,20812
11.800936,20953
11.819155,21049
11.837352,21111
11.855561,21216
11.87376,21313
11.891849,21462
11.908517,21559
11.926648,21735
11.944858,21937
11.963055,21946
11.981258,21875
11.999457,22016
12.017672,22060
12.035867,21972
12.054072,22113
12.072277,22983
12.090478,23853
12.108687,23651
12.126894,23150
12.145101,23097
12.163297,23414
12.181639,23668
12.199775,23537
12.217966,23361
12.236184,23440
12.254373,23519
12.272581,23537
12.290786,23431
12.308991,23334
12.327185,23317
12.345391,23361
12.36361,23396
12.381805,23405
12.400009,23317
12.418214,23211
12.436422,23308
12.454622,23396
12.472818,23211
12.491031,23053
12.509246,23334
12.527457,23625
12.545657,23748
12.563862,23730
12.582065,23765
12.600262,23906
12.618459,24064
12.636669,24090
12.654884,24143
12.673081,24363
12.691295,24486
12.709507,24495
12.727705,24249
12.745901,23994
12.764105,23915
12.782323,23835
12.800535,23607
12.818735,23291
12.836945,23167
12.855164,23334
12.873352,23405
12.89156,23440
12.909771,23510
12.92797,23501
12.946173,23466
12.96438,23194
12.982582,22772
13.000783,21972
13.018981,20443
13.037273,19274
13.055484,18281
13.073653,16646
13.091859,15099
13.110061,14493
13.128277,14730
13.146489,14950
13.164671,14827
13.182877,14273
13.201078,14132
13.219286,14967
13.237483,15706
13.255686,15723
13.273894,14879
13.292102,12796
13.310307,10186
13.328512,8604
13.346763,8147
13.36492,6987
13.38313,4385
13.401337,2223
13.419539,914
13.437726,43
13.455949,34303
13.474155,30515
13.492355,26446
13.510563,23097
13.528767,21199
13.546914,20742
13.563581,20496
13.581702,20250
13.599896,19854
13.618103,19494
13.636301,19089
13.654505,18685
13.672727,18281
13.690922,17745
13.709126,17226
13.727327,16778
13.745516,16479
13.763736,16198
13.781926,16277
13.800144,17050
13.818342,18114
13.836545,18843
13.854751,19256
13.872965,19485
13.891175,19722
13.90937,19784
