Time,RawValue1,RawValue2
409.738747531,15152,16896
409.741070998,15152,16880
409.74280659,15136,16880
409.744485906,15152,16880
409.746156316,15152,16880
409.747880353,15152,16880
409.749687737,15152,16912
409.751367924,15200,16896
409.753166309,15152,16896
409.754973544,15152,16896
409.756755115,15152,16896
409.758593405,15152,16896
409.760268351,15168,16880
409.762049737,15136,16896
409.763844621,15136,16912
409.765618822,15152,16896
409.767431669,15168,16880
409.769163668,15168,16928
409.770910851,15136,16912
409.772594705,15152,16896
409.774338259,15168,16912
409.776107701,15152,16912
409.777840107,15152,16896
409.779580032,15168,16912
409.781324697,15152,16896
409.783003644,15168,16864
409.784678535,15152,16912
409.786360185,15152,16912
409.788035909,15152,16928
409.789710319,15152,16896
409.79138221,15168,16912
409.793062619,15152,16912
409.794745158,15152,16896
409.796414883,15152,16896
409.798103125,15152,16864
409.799782442,15152,16912
409.801457444,15136,16896
409.803136243,15152,16896
409.804812041,15136,16912
409.806487043,15152,16880
409.808166508,15152,16880
409.809844696,15168,16880
409.811522809,15152,16880
409.813199755,15152,16912
409.814869388,15152,16912
409.816539631,15168,16896
409.818207337,15136,16896
409.819886135,15168,16912
409.821564749,15168,16896
409.82323464,15152,16880
409.824910142,15200,16912
409.826583367,15152,16912
409.828253073,15136,16896
409.829928779,15152,16896
409.831602633,15184,16896
409.833281228,15152,16880
409.834956248,15168,16896
409.836631991,15168,16880
409.838312234,15152,16896
409.839981014,15152,16912
409.841649073,15152,16896
409.843325482,15168,16864
409.845003095,15152,16896
409.846677153,15152,16896
409.848346804,15168,16896
409.850014473,15152,16912
409.851695512,15152,16896
409.853368163,15152,16880
409.855036776,15152,16880
409.856715575,15152,16880
409.858385985,15168,16880
409.860053247,15136,16896
409.861724231,15168,16864
409.863392641,15136,16880
409.865059421,15136,16896
409.866730201,15152,16896
409.868398333,15168,16896
409.870078039,15136,16896
409.871755875,15168,16896
409.873433784,15152,16896
409.875108509,15136,16896
409.876782789,15136,16896
409.87845718,15120,16896
409.88013146,15168,16896
409.881801777,15168,16912
409.883479724,15168,16880
409.885158855,15152,16896
409.886837135,15152,16896
409.888503971,15152,16896
409.890178492,15168,16864
409.891855864,15168,16880
409.893523219,15152,16880
409.895197258,15168,16896
409.896874927,15152,16896
409.8985503,15136,16896
409.900217765,15152,16880
409.901894675,15152,16896
409.903561677,15152,16896
409.90523568,15152,16896
409.906934829,15152,16896
409.908611646,15152,16896
409.910278889,15184,16896
409.911950929,15168,16912
409.913624394,15152,16896
409.915297859,15168,16896
409.917004434,15168,16880
409.918672659,15152,16896
409.920340902,15152,16896
409.922015404,15152,16912
409.923690684,15184,16880
409.925360205,15184,16880
409.927030948,15152,16896
409.928703192,15168,16912
